class,Soil_Type20,Soil_Type36,Soil_Type32,Soil_Type33,Key_0_0
1,0,0,1,0,k278794
1,0,0,0,0,k379364
1,0,0,0,1,k262635
1,0,0,0,0,k345597
1,0,0,0,1,k325097
1,0,0,0,0,k61572
1,0,0,1,0,k285818
1,0,0,0,0,k1115
1,0,0,0,0,k69495
1,0,0,0,0,k66117
1,0,0,0,1,k375869
1,0,0,0,0,k301213
1,0,0,0,0,k316472
1,0,0,0,1,k224467
1,0,0,0,0,k245907
1,0,0,0,0,k151352
1,0,0,0,0,k190144
1,0,0,0,0,k92701
1,0,0,0,0,k110411
1,0,0,0,1,k100529
1,0,0,0,0,k294155
1,0,0,0,0,k343965
1,0,0,0,0,k28994
1,0,0,0,0,k401414
1,0,0,0,1,k249235
1,0,0,0,0,k138281
1,0,0,0,0,k170927
1,0,0,0,0,k129838
1,0,0,1,0,k350367
1,0,0,0,0,k296845
1,0,0,0,0,k374637
1,0,0,0,0,k11010
1,0,0,0,0,k193206
1,0,0,1,0,k31206
1,0,0,0,0,k149214
1,0,0,0,0,k67589
1,0,0,0,0,k55165
1,0,0,0,0,k138951
1,0,0,0,0,k319165
1,0,0,1,0,k247865
1,0,0,1,0,k366770
1,0,0,0,0,k83130
1,0,0,0,0,k372260
1,0,0,0,0,k372935
1,0,0,0,0,k385975
1,0,0,0,0,k43788
1,0,0,1,0,k284418
1,0,0,0,0,k373142
1,0,0,0,0,k63339
1,0,0,0,0,k106880
1,0,0,0,0,k196037
1,0,0,0,0,k183597
1,0,0,1,0,k219811
1,0,0,0,0,k403965
1,0,0,0,0,k110334
1,0,0,0,0,k299828
1,0,0,0,0,k320609
1,0,0,0,0,k104654
1,0,0,1,0,k418101
1,0,0,1,0,k241281
1,0,0,0,0,k117822
1,0,0,0,0,k204980
1,0,0,0,0,k235053
1,0,0,0,1,k67760
1,0,0,0,0,k42708
1,0,0,0,0,k335026
1,0,0,0,0,k177905
1,0,0,0,0,k98478
1,0,0,0,0,k115950
1,0,0,0,0,k422702
1,0,0,0,0,k360224
1,0,0,0,0,k83035
1,0,0,0,1,k111788
1,0,0,0,0,k180615
1,0,0,0,0,k103931
1,0,0,0,0,k405708
1,0,0,0,0,k54465
1,0,0,0,1,k195716
1,0,0,0,0,k112906
1,0,0,0,0,k188452
1,0,0,0,0,k222456
1,0,0,0,0,k179229
1,0,0,0,0,k306832
1,0,0,0,0,k54415
1,0,0,1,0,k257602
1,0,0,0,0,k56450
1,0,0,0,0,k22807
1,0,0,1,0,k277215
1,0,0,0,0,k30778
1,0,0,0,0,k319514
1,0,0,1,0,k161588
1,0,0,0,0,k389858
1,0,0,0,0,k156946
1,0,0,0,0,k333027
1,0,0,0,0,k220256
1,0,0,0,0,k121122
1,0,0,1,0,k34957
1,0,0,0,0,k288624
1,0,0,1,0,k78753
1,0,0,0,0,k44036
1,0,0,0,0,k384976
1,0,0,0,0,k301362
1,0,0,0,0,k102654
1,0,0,0,0,k363383
1,0,0,0,0,k84098
1,0,0,0,0,k246224
1,0,0,1,0,k171132
1,0,0,0,0,k242104
1,0,0,0,0,k80732
1,0,0,0,0,k84293
1,0,0,0,0,k282612
1,0,0,0,1,k303616
1,0,0,0,0,k393282
1,0,0,0,0,k225767
1,0,0,0,0,k124599
1,0,0,1,0,k310187
1,0,0,0,0,k285465
1,0,0,0,0,k241362
1,0,0,0,0,k249193
1,0,0,0,0,k123703
1,0,0,0,0,k367454
1,0,0,0,0,k87295
1,0,0,0,1,k343891
1,0,0,0,1,k268317
1,0,0,0,0,k199528
1,0,0,0,0,k234171
1,0,0,0,0,k375526
1,0,0,0,0,k225379
1,0,0,0,0,k376000
1,0,0,0,0,k347402
1,0,0,0,0,k354029
1,0,0,0,0,k32550
1,0,0,0,0,k318681
1,0,0,0,0,k228832
1,0,0,0,0,k135836
1,0,0,0,0,k350932
1,0,0,0,0,k162851
1,0,0,0,1,k319916
1,0,0,0,0,k270538
1,0,0,0,0,k168441
1,0,0,0,0,k263939
1,0,0,0,0,k348551
1,0,0,0,0,k348346
1,0,0,0,0,k368120
1,0,0,1,0,k202103
1,0,0,0,0,k110717
1,0,0,0,0,k24322
1,0,0,0,0,k75122
1,0,0,0,0,k169150
1,0,0,0,0,k43700
1,0,0,0,0,k360079
1,0,0,0,1,k215740
1,0,0,1,0,k12415
1,0,0,0,0,k305056
1,0,0,0,0,k157182
1,0,0,0,0,k59710
1,0,0,0,0,k139997
1,0,0,0,0,k189049
1,0,0,0,0,k324291
1,0,0,0,0,k124204
1,0,0,0,0,k384616
1,0,0,1,0,k36951
1,0,0,0,0,k97511
1,0,0,0,0,k226459
1,0,0,0,0,k23459
1,0,0,0,0,k165816
1,0,0,0,0,k393266
1,0,0,0,0,k36978
1,0,0,0,0,k167029
1,0,0,0,0,k20441
1,0,0,0,0,k222642
1,0,0,0,0,k4638
1,0,0,0,0,k72294
1,0,0,1,0,k34816
1,0,0,0,0,k299347
1,0,0,0,0,k362286
1,0,0,0,0,k239388
1,0,0,0,0,k10616
1,0,0,0,0,k257563
1,0,0,0,0,k50079
1,0,0,0,0,k405112
1,0,0,0,1,k4640
1,0,0,0,0,k269273
1,0,0,0,0,k202710
1,0,0,0,0,k157668
1,0,0,0,0,k153220
1,0,0,0,0,k205371
1,0,0,1,0,k50820
1,0,0,0,0,k14950
1,0,0,0,0,k53190
1,0,0,0,0,k388811
1,0,0,1,0,k181538
1,0,0,0,0,k194058
1,0,0,0,0,k30981
1,0,0,0,0,k28719
1,0,0,0,0,k366723
1,0,0,0,0,k297223
1,0,0,0,0,k386990
1,0,0,0,0,k4377
1,0,0,0,0,k308331
1,0,0,0,0,k212798
1,0,0,0,1,k53204
1,0,0,1,0,k140997
1,0,0,0,0,k371541
1,0,0,0,0,k302542
1,0,0,0,0,k107106
1,0,0,0,0,k287748
1,0,0,0,0,k375116
1,0,0,0,0,k117732
1,0,0,0,0,k387521
1,0,0,0,0,k257878
1,0,0,0,1,k179473
1,0,0,0,0,k9068
1,0,0,0,1,k245840
1,0,0,0,0,k15370
1,0,0,0,0,k139393
1,0,0,0,1,k35156
1,0,0,0,1,k395075
1,0,0,0,0,k267409
1,0,0,0,0,k142996
1,0,0,0,0,k10552
1,0,0,0,0,k248293
1,0,0,0,1,k54847
1,0,0,0,0,k110344
1,0,0,0,0,k226245
1,0,0,0,1,k195934
1,0,0,1,0,k82143
1,0,0,0,0,k368451
1,0,0,0,0,k133914
1,0,0,0,0,k242362
1,0,0,0,0,k378796
1,0,0,0,0,k418439
1,0,0,0,0,k135028
1,0,0,0,0,k97463
1,0,0,1,0,k74782
1,0,0,0,0,k243673
1,0,0,0,0,k269618
1,0,0,0,0,k293066
1,0,0,0,0,k164032
1,0,0,0,0,k64510
1,0,0,0,0,k277093
1,0,0,0,0,k265475
1,1,0,0,0,k48016
1,0,0,0,0,k204742
1,0,0,0,0,k215032
1,0,0,0,0,k297133
1,0,0,0,0,k40244
1,0,0,0,0,k308854
1,0,0,0,0,k421739
1,0,0,0,0,k24436
1,0,0,0,0,k105456
1,0,0,0,0,k146891
1,0,0,0,0,k287185
1,0,0,0,1,k389702
1,0,0,0,0,k91824
1,0,0,0,0,k205986
1,0,0,0,0,k185764
1,0,0,0,0,k193233
1,0,0,1,0,k243844
1,0,0,0,0,k163825
1,0,0,0,1,k35181
1,0,0,0,0,k268179
1,0,0,0,0,k130598
1,0,0,0,0,k215037
1,0,0,0,0,k349163
1,0,0,0,0,k36855
1,0,0,0,0,k152826
1,0,0,0,0,k65226
1,0,0,0,0,k315228
1,0,0,0,1,k23733
1,0,0,1,0,k313995
1,0,0,0,0,k289070
1,0,0,0,0,k159626
1,0,0,0,0,k24702
1,0,0,0,0,k251833
1,0,0,0,1,k104940
1,0,0,0,0,k355371
1,0,0,0,0,k271395
1,0,0,0,0,k169757
1,0,0,0,0,k228801
1,0,0,0,0,k71774
1,0,0,0,0,k236873
1,0,0,0,0,k156280
1,0,0,0,0,k223354
1,0,0,0,0,k38531
1,0,0,0,0,k416873
1,0,0,1,0,k188256
1,0,0,1,0,k245794
1,0,0,0,0,k122432
1,0,0,0,0,k373756
1,0,0,1,0,k116513
1,0,0,0,0,k372852
1,0,0,0,0,k384682
1,0,0,0,0,k318576
1,0,0,0,0,k240772
1,0,0,0,0,k277790
1,0,0,0,0,k17157
1,0,0,0,0,k103938
1,0,0,0,0,k258961
1,0,0,0,0,k280510
1,0,0,1,0,k123417
1,0,0,0,0,k418700
1,0,0,0,0,k111950
1,0,0,1,0,k126536
1,0,0,1,0,k384069
1,0,0,1,0,k217138
1,0,0,1,0,k411368
1,0,0,1,0,k334079
1,0,0,0,1,k169681
1,0,0,0,0,k142931
1,0,0,0,0,k269440
1,0,0,0,0,k287290
1,0,0,0,0,k417102
1,0,0,0,0,k297026
1,0,0,1,0,k145459
1,1,0,0,0,k243746
1,0,0,0,0,k341697
1,0,0,0,0,k155873
1,0,0,0,0,k307736
1,0,0,0,0,k292294
1,0,0,0,0,k149231
1,0,0,0,0,k9313
1,0,0,0,0,k404597
1,0,0,0,0,k61760
1,0,0,0,0,k367413
1,0,0,0,0,k346476
1,0,0,0,0,k121363
1,0,0,0,0,k208019
1,0,0,0,0,k371135
1,0,0,0,0,k44783
1,0,0,0,1,k298708
1,0,0,0,0,k253384
1,0,0,1,0,k119391
1,0,0,0,0,k49835
1,0,0,0,0,k416242
1,0,0,0,0,k12833
1,0,0,0,0,k338098
1,0,0,0,0,k23425
1,0,0,0,0,k83095
1,0,0,0,0,k208694
1,0,0,0,0,k396640
1,0,0,0,0,k184222
1,0,0,0,0,k354850
1,0,0,0,0,k39520
1,0,0,0,1,k168215
1,0,0,0,0,k239351
1,0,0,0,0,k328247
1,0,0,0,0,k354100
1,0,0,0,0,k147060
1,0,0,0,0,k213782
1,0,0,0,0,k126858
1,0,0,0,1,k107818
1,0,0,0,0,k203838
1,0,0,0,0,k323711
1,0,0,0,0,k59647
1,0,0,0,0,k60683
1,0,0,1,0,k421000
1,0,0,0,0,k353884
1,0,0,0,0,k106829
1,0,0,0,0,k220767
1,0,0,1,0,k365051
1,0,0,0,0,k107939
1,0,0,1,0,k290449
1,0,0,0,0,k47128
1,0,0,0,0,k297560
1,0,0,0,0,k117152
1,0,0,0,0,k360887
1,0,0,0,0,k313545
1,0,0,0,0,k226736
1,0,0,0,0,k297549
1,0,0,0,0,k408141
1,0,0,0,0,k101244
1,0,0,0,0,k91358
1,0,0,0,1,k175907
1,0,0,0,1,k415056
1,0,0,0,0,k241814
1,0,0,0,0,k215060
1,0,0,0,0,k314420
1,0,0,0,0,k153089
1,0,0,0,0,k279326
1,0,0,0,0,k223535
1,0,0,0,0,k23007
1,0,0,0,0,k383462
1,0,0,0,0,k285929
1,0,0,0,0,k22932
1,0,0,0,0,k380140
1,0,0,0,0,k15789
1,0,0,0,1,k244062
1,0,0,0,0,k295635
1,0,0,0,0,k33305
1,0,0,0,0,k31297
1,0,0,0,0,k364951
1,0,0,0,0,k37630
1,0,0,0,0,k348755
1,0,0,0,1,k232238
1,0,0,0,0,k306458
1,0,0,0,0,k317693
1,0,0,0,0,k158712
1,0,0,0,0,k370260
1,0,0,0,0,k197877
1,1,0,0,0,k316231
1,0,0,0,0,k360382
1,0,0,1,0,k122572
1,0,0,1,0,k38880
1,0,0,0,0,k369444
1,0,0,0,1,k22809
1,0,0,0,1,k123022
1,0,0,0,0,k32657
1,0,0,0,0,k83087
1,1,0,0,0,k184165
1,0,0,0,0,k68856
1,0,0,0,0,k419295
1,0,0,0,0,k115437
1,0,0,0,0,k122622
1,0,0,0,0,k277388
1,0,0,0,0,k268968
1,0,0,0,0,k262103
1,0,0,0,1,k395953
1,0,0,0,0,k303441
1,0,0,0,0,k328912
1,0,0,0,0,k933
1,0,0,1,0,k302810
1,0,0,0,0,k336404
1,0,0,0,0,k9329
1,0,0,0,0,k361325
1,0,0,0,0,k359888
1,1,0,0,0,k270068
1,0,0,0,0,k311853
1,0,0,0,0,k374088
1,0,0,1,0,k57751
1,0,0,0,0,k236170
1,0,0,1,0,k103164
1,0,0,0,0,k381485
1,0,0,0,0,k410042
1,0,0,0,0,k106044
1,0,0,0,0,k186507
1,0,0,0,1,k405335
1,0,0,0,0,k159644
1,0,0,0,0,k206736
1,0,0,0,0,k409703
1,0,0,0,0,k344327
1,0,0,0,0,k238866
1,0,0,0,0,k384170
1,0,0,1,0,k395933
1,0,0,0,0,k106695
1,0,0,0,0,k10706
1,0,0,0,0,k133068
1,0,0,0,1,k298480
1,0,0,0,0,k79014
1,0,0,0,0,k17996
1,0,0,0,0,k190226
1,0,0,0,0,k422810
1,0,0,0,0,k420634
1,0,0,0,0,k183222
1,1,0,0,0,k411651
1,0,0,0,0,k24577
1,0,0,0,0,k316109
1,0,0,0,1,k14516
1,0,0,0,0,k13448
1,0,0,0,0,k37709
1,0,0,0,0,k155826
1,0,0,0,0,k412000
1,0,0,0,0,k271925
1,0,0,0,0,k277463
1,0,0,0,1,k416733
1,0,0,0,0,k49766
1,0,0,0,0,k256810
1,0,0,0,0,k367280
1,0,0,0,0,k112618
1,0,0,0,0,k126635
1,0,0,0,0,k383152
1,0,0,0,0,k217099
1,0,0,0,0,k190150
1,0,0,0,1,k117802
1,0,0,0,0,k18554
1,0,0,1,0,k114703
1,0,0,0,0,k382076
1,0,0,0,0,k60680
1,0,0,0,0,k4698
1,0,0,0,0,k346244
1,0,0,0,0,k330173
1,0,0,0,0,k6708
1,0,0,0,0,k3341
1,0,0,0,0,k339709
1,0,0,0,0,k336352
1,0,0,1,0,k267677
1,0,0,0,0,k14113
1,0,0,0,0,k378779
1,0,0,0,0,k168980
1,0,0,0,0,k283149
1,0,0,0,1,k35719
1,0,0,0,0,k368425
1,0,0,0,0,k89027
1,0,0,0,0,k307631
1,0,0,0,0,k200545
1,0,0,0,0,k415759
1,0,0,0,0,k362538
1,0,0,0,0,k46702
1,0,0,0,0,k207258
1,0,0,0,0,k221644
1,0,0,1,0,k91609
1,0,0,0,0,k225632
1,0,0,0,0,k327834
1,0,0,0,1,k379122
1,0,0,0,0,k57361
1,0,0,0,0,k311932
1,0,0,0,0,k30362
1,0,0,0,0,k156513
1,0,0,0,0,k110683
1,0,0,0,0,k325658
1,0,0,1,0,k141028
1,0,0,0,0,k137262
1,0,0,0,0,k202768
1,0,0,0,0,k94355
1,0,0,0,0,k13033
1,0,0,0,0,k321206
1,0,0,0,0,k206130
1,0,0,1,0,k281511
1,0,0,0,0,k134708
1,0,0,0,0,k100655
1,0,0,0,0,k278137
1,0,0,1,0,k169429
1,0,0,0,0,k178037
1,0,0,1,0,k394446
1,0,0,0,1,k323558
1,0,0,0,0,k420468
1,0,0,1,0,k123773
1,0,0,0,0,k36059
1,0,0,0,0,k234497
1,0,0,0,0,k262621
1,0,0,0,0,k192136
1,0,0,0,0,k223004
1,0,0,0,0,k35180
1,0,0,0,1,k282180
1,0,0,0,0,k151011
1,1,0,0,0,k255862
1,0,0,0,0,k27884
1,1,0,0,0,k365975
1,0,0,0,0,k328825
1,0,0,0,0,k192887
1,0,0,0,0,k175624
1,0,0,1,0,k102353
1,0,0,0,0,k379412
1,0,0,0,0,k129353
1,0,0,0,0,k36942
1,0,0,0,0,k394297
1,0,0,0,0,k172046
1,0,0,0,0,k352278
1,0,0,0,0,k145466
1,0,0,0,0,k283790
1,0,0,0,0,k280539
1,0,0,0,0,k122666
1,0,0,0,0,k262050
1,0,0,0,1,k323820
1,0,0,0,0,k82869
1,0,0,0,0,k231441
1,0,0,1,0,k188439
1,1,0,0,0,k294525
1,0,0,0,0,k187881
1,0,0,0,0,k37616
1,0,0,0,0,k214823
1,0,0,1,0,k377002
1,0,0,0,1,k325719
1,0,0,0,0,k45000
1,0,0,0,0,k87439
1,0,0,0,0,k132299
1,0,0,0,0,k118394
1,0,0,0,0,k112633
1,0,0,1,0,k136800
1,0,0,0,0,k299377
1,0,0,0,0,k359184
1,0,0,0,0,k388526
1,0,0,0,0,k162415
1,0,0,0,0,k111284
1,0,0,1,0,k340743
1,0,0,0,0,k30853
1,0,0,1,0,k321273
1,0,0,0,0,k319854
1,0,0,0,1,k373290
1,0,0,0,0,k22830
1,0,0,0,0,k162372
1,0,0,0,0,k332735
1,1,0,0,0,k233488
1,0,0,0,0,k362561
1,0,0,0,0,k235911
1,0,0,0,1,k77252
1,0,0,0,1,k73830
1,0,0,0,0,k162357
1,0,0,0,0,k72104
1,0,0,0,0,k387831
1,0,0,0,0,k356994
1,0,0,1,0,k272711
1,0,0,0,0,k372126
1,0,0,0,0,k217660
1,0,0,0,0,k236037
1,0,0,0,0,k145638
1,0,0,0,1,k358253
1,0,0,0,1,k31601
1,0,0,0,0,k111013
1,0,0,0,0,k143102
1,0,0,0,0,k152133
1,0,0,0,0,k91055
1,0,0,0,0,k72418
1,0,0,0,0,k376017
1,0,0,0,0,k221499
1,0,0,0,0,k76449
1,0,0,1,0,k193413
1,0,0,0,0,k225318
1,0,0,0,1,k51482
1,0,0,0,0,k108409
1,0,0,0,0,k186647
1,0,0,1,0,k210485
1,0,0,0,0,k29656
1,0,0,1,0,k416181
1,0,0,0,0,k273764
1,0,0,0,0,k335716
1,0,0,0,0,k382992
1,0,0,0,0,k26019
1,0,0,0,0,k320431
1,0,0,0,0,k60792
1,0,0,0,0,k196445
1,0,0,0,0,k51078
1,0,0,0,0,k107886
1,0,0,0,0,k333986
1,0,0,0,0,k394553
1,0,0,0,0,k295374
1,0,0,0,0,k163020
1,1,0,0,0,k143787
1,0,0,0,0,k395097
1,0,0,0,0,k20626
1,0,0,0,0,k206241
1,0,0,1,0,k301249
1,0,0,0,0,k331655
1,0,0,0,1,k241234
1,0,0,0,0,k180299
1,0,0,0,0,k231661
1,0,0,0,0,k254737
1,0,0,0,0,k20284
1,0,0,0,0,k297222
1,0,0,0,0,k411397
1,0,0,0,0,k328720
1,0,0,0,0,k149386
1,0,0,1,0,k56772
1,0,0,0,0,k144195
1,0,0,0,1,k265424
1,0,0,0,0,k16489
1,0,0,0,0,k298295
1,0,0,1,0,k99232
1,0,0,1,0,k409612
1,0,0,0,0,k48423
1,0,0,0,1,k73697
1,0,0,0,0,k109174
1,0,0,0,0,k321781
1,0,0,0,0,k196593
1,0,0,0,0,k109020
1,0,0,0,0,k253236
1,0,0,0,0,k6935
1,0,0,0,0,k106804
1,0,0,0,0,k224514
1,0,0,0,0,k150134
1,0,0,0,1,k414269
1,0,0,0,0,k262671
1,0,0,0,1,k286753
1,0,0,0,0,k224110
1,0,0,0,0,k389799
1,0,0,0,0,k58269
1,0,0,1,0,k372396
1,0,0,1,0,k305086
1,0,0,0,0,k155176
1,0,0,1,0,k164284
1,0,0,1,0,k366728
1,1,0,0,0,k31086
1,0,0,0,0,k11962
1,0,0,0,0,k28996
1,0,0,0,0,k91152
1,0,0,0,0,k394572
1,0,0,0,0,k155652
1,0,0,0,1,k407383
1,1,0,0,0,k575
1,0,0,0,0,k354487
1,0,0,0,0,k367527
1,0,0,0,0,k180442
1,0,0,0,0,k207534
1,0,0,1,0,k190307
1,0,0,0,0,k253852
1,0,0,0,0,k198197
1,0,0,0,0,k121357
1,0,0,0,0,k253084
1,0,0,0,0,k133961
1,0,0,0,0,k86549
1,0,0,0,0,k415804
1,0,0,1,0,k193931
1,0,0,0,0,k157108
1,0,0,0,0,k67962
1,0,0,1,0,k415285
1,0,0,0,0,k251988
1,0,0,0,0,k384866
1,0,0,0,0,k290522
1,0,0,0,1,k260282
1,0,0,1,0,k376022
1,0,0,0,0,k109047
1,0,0,0,0,k357887
1,0,0,0,0,k52632
1,0,0,0,0,k276030
1,0,0,0,0,k347299
1,0,0,0,0,k243813
1,0,0,0,0,k184786
1,0,0,0,0,k111324
1,0,0,0,0,k103973
1,0,0,1,0,k142803
1,0,0,1,0,k103445
1,0,0,0,0,k95734
1,0,0,0,0,k158934
1,0,0,0,0,k212956
1,0,0,1,0,k118072
1,0,0,0,1,k19493
1,0,0,0,0,k185237
1,0,0,0,1,k300008
1,0,0,0,0,k368179
1,0,0,0,0,k383727
1,0,0,0,0,k231321
1,0,0,1,0,k170981
1,0,0,0,0,k234481
1,0,0,0,0,k417391
1,0,0,0,0,k108529
1,0,0,0,0,k295520
1,0,0,0,0,k380713
1,0,0,0,0,k38032
1,0,0,0,0,k291276
1,0,0,0,0,k65906
1,0,0,0,0,k310554
1,0,0,0,0,k356839
1,0,0,0,0,k376771
1,0,0,0,0,k154924
1,0,0,1,0,k419056
1,0,0,0,0,k84341
1,0,0,0,0,k356107
1,0,0,0,0,k70654
1,0,0,0,0,k415517
1,0,0,0,0,k193958
1,0,0,0,0,k141505
1,0,0,0,0,k124577
1,0,0,0,0,k2439
1,0,0,0,0,k233378
1,0,0,1,0,k329903
1,0,0,0,0,k198224
1,0,0,0,0,k40396
1,0,0,0,0,k37814
1,0,0,1,0,k316528
1,0,0,0,0,k27910
1,0,0,0,0,k122859
1,1,0,0,0,k232307
1,0,0,0,0,k343235
1,0,0,0,0,k147467
1,0,0,1,0,k196624
1,0,0,0,0,k348707
1,0,0,0,0,k391386
1,0,0,0,0,k245509
1,0,0,0,0,k415325
1,0,0,1,0,k25933
1,0,0,0,0,k78170
1,0,0,0,0,k195781
1,0,0,0,0,k144790
1,0,0,0,0,k246312
1,0,0,0,0,k9191
1,0,0,0,0,k401583
1,1,0,0,0,k362956
1,0,0,0,0,k144523
1,0,0,1,0,k280464
1,0,0,0,0,k416366
1,0,0,0,0,k417167
1,0,0,0,0,k318536
1,0,0,0,0,k370782
1,0,0,0,0,k256542
1,0,0,0,0,k129906
1,1,0,0,0,k210248
1,0,0,0,0,k349518
1,0,0,0,1,k245745
1,0,0,0,1,k226118
1,0,0,0,0,k293939
1,1,0,0,0,k111451
1,0,0,0,0,k75305
1,0,0,0,0,k3028
1,0,0,0,0,k361324
1,0,0,0,0,k348309
1,0,0,0,0,k168187
1,0,0,1,0,k229271
1,0,0,0,1,k93107
1,0,0,0,0,k177086
1,1,0,0,0,k109087
1,0,0,0,0,k173509
1,0,0,0,0,k52106
1,0,0,0,0,k319306
1,0,0,0,0,k176720
1,0,0,0,0,k124783
1,0,0,0,0,k422628
1,0,0,0,0,k220319
1,0,0,0,0,k73004
1,0,0,0,1,k283296
1,0,0,0,1,k227019
1,0,0,0,0,k54117
1,0,0,0,0,k38011
1,0,0,0,0,k280389
1,0,0,0,0,k206143
1,0,0,0,1,k126542
1,0,0,1,0,k191436
1,1,0,0,0,k268086
1,0,0,0,0,k204321
1,0,0,0,0,k399781
1,0,0,0,0,k292653
1,0,0,0,0,k209840
1,0,0,1,0,k16544
1,0,0,0,0,k232571
1,0,0,1,0,k203852
1,0,0,0,0,k145444
1,0,0,0,0,k350348
1,0,0,0,0,k291444
1,0,0,0,0,k370309
1,0,0,0,0,k199964
1,0,0,1,0,k74205
1,0,0,0,0,k169083
1,0,0,0,0,k228730
1,0,0,1,0,k352315
1,0,0,0,0,k136810
1,0,0,0,0,k422347
1,0,0,0,0,k266660
1,0,0,0,0,k338072
1,0,0,0,0,k157332
1,0,0,0,0,k101046
1,0,0,0,0,k123988
1,0,0,0,0,k403096
1,0,0,0,0,k312799
1,0,0,0,0,k132918
1,0,0,0,0,k403156
1,0,0,0,0,k366969
1,0,0,0,0,k387771
1,0,0,0,0,k22019
1,0,0,0,0,k90739
1,0,0,0,0,k349403
1,0,0,0,0,k255893
1,0,0,0,0,k313703
1,0,0,0,0,k281154
1,0,0,0,0,k385390
1,0,0,0,0,k265800
1,0,0,0,0,k157259
1,0,0,0,0,k300908
1,0,0,1,0,k278020
1,0,0,0,0,k237222
1,0,0,0,0,k395191
1,0,0,0,0,k414837
1,0,0,0,0,k13029
1,0,0,0,0,k386762
1,0,0,1,0,k276899
1,0,0,0,0,k404337
1,0,0,0,0,k52919
1,0,0,0,0,k208324
1,0,0,0,0,k228119
1,0,0,0,0,k120071
1,0,0,0,0,k209982
1,0,0,0,0,k347671
1,0,0,0,0,k1031
1,0,0,0,0,k364255
1,0,0,0,0,k100832
1,0,0,0,0,k267620
1,0,0,0,0,k410071
1,0,0,0,0,k190449
1,0,0,0,0,k79791
1,0,0,0,0,k335982
1,0,0,0,0,k224682
1,0,0,0,0,k331297
1,0,0,0,0,k187563
1,0,0,0,0,k100124
1,0,0,0,0,k53467
1,0,0,0,0,k394361
1,0,0,1,0,k25683
1,0,0,1,0,k373905
1,0,0,0,0,k396391
1,0,0,0,1,k288983
1,0,0,0,1,k341041
1,0,0,0,0,k139339
1,0,0,0,0,k31473
1,0,0,0,0,k79735
1,0,0,0,0,k209418
1,0,0,0,0,k130572
1,0,0,0,0,k199126
1,0,0,0,0,k235485
1,1,0,0,0,k294596
1,0,0,0,0,k284963
1,0,0,0,0,k379198
1,0,0,0,0,k4146
1,1,0,0,0,k339844
1,0,0,0,0,k305998
1,0,0,0,0,k343592
1,0,0,0,0,k33377
1,0,0,0,0,k45986
1,0,0,0,0,k32418
1,0,0,0,0,k165000
1,0,0,0,1,k58730
1,0,0,0,0,k315643
1,0,0,0,0,k290741
1,0,0,0,0,k26528
1,0,0,0,0,k365102
1,0,0,0,0,k43871
1,0,0,0,1,k380516
1,0,0,0,0,k13792
1,0,0,0,0,k316862
1,0,0,0,0,k189387
1,0,0,0,0,k188523
1,0,0,0,0,k214868
1,0,0,0,0,k416458
1,0,0,0,0,k162982
1,0,0,0,1,k194991
1,0,0,0,0,k235421
1,0,0,0,0,k413982
1,1,0,0,0,k116317
1,0,0,0,0,k262139
1,0,0,0,0,k221546
1,0,0,0,1,k154492
1,0,0,0,0,k176914
1,0,0,0,0,k409490
1,0,0,0,0,k303898
1,0,0,0,0,k278167
1,0,0,1,0,k356169
1,0,0,0,1,k78420
1,1,0,0,0,k422025
1,0,0,0,0,k183763
1,0,0,0,0,k243139
1,0,0,0,0,k9222
1,0,0,0,0,k185730
1,0,0,0,0,k188924
1,0,0,1,0,k142141
1,0,0,0,0,k130087
1,0,0,0,0,k82754
1,0,0,0,0,k342538
1,0,0,0,1,k651
1,0,0,0,0,k314312
1,0,0,0,0,k142561
1,0,0,0,0,k31034
1,0,0,1,0,k271806
1,0,0,0,0,k85613
1,0,0,0,0,k151362
1,0,0,0,0,k85849
1,0,0,0,0,k375796
1,0,0,0,0,k238508
1,0,0,0,0,k387859
1,0,0,0,0,k32767
1,0,0,0,1,k82860
1,0,0,0,0,k95310
1,0,0,0,0,k78605
1,0,0,0,0,k422216
1,0,0,0,0,k38892
1,0,0,1,0,k129402
1,0,0,0,1,k256491
1,0,0,0,0,k44690
1,0,0,0,0,k111166
1,0,0,0,0,k310375
1,0,0,0,0,k356927
1,0,0,1,0,k79080
1,0,0,0,0,k134411
1,0,0,0,0,k308812
1,0,0,0,0,k152053
1,0,0,0,0,k369894
1,0,0,0,1,k279099
1,0,0,0,0,k207712
1,0,0,0,1,k221790
1,0,0,0,0,k356234
1,0,0,0,0,k2787
1,0,0,0,0,k287315
1,0,0,0,0,k315013
1,0,0,0,0,k326238
1,0,0,0,0,k162555
1,0,0,1,0,k217216
1,0,0,0,0,k252529
1,0,0,0,0,k198916
1,0,0,0,0,k111632
1,0,0,0,0,k19665
1,0,0,0,0,k213396
1,0,0,1,0,k190546
1,0,0,0,1,k300172
1,0,0,1,0,k315948
1,0,0,0,0,k121310
1,0,0,0,0,k134477
1,0,0,0,0,k196864
1,0,0,0,1,k2724
1,0,0,1,0,k280226
1,0,0,0,0,k59025
1,0,0,0,0,k392015
1,0,0,0,0,k184679
1,0,0,0,0,k404230
1,0,0,0,0,k319355
1,0,0,0,0,k85119
1,0,0,0,0,k140870
1,0,0,0,0,k216105
1,0,0,0,0,k81184
1,0,0,0,0,k79590
1,0,0,1,0,k1795
1,0,0,0,0,k183371
