Key_0_0,Soil_Type27,Wilderness_Area1,Aspect,Horizontal_Distance_To_Hydrology,Key_1_2
k45690,0,1,9.0,618.0,k141713
k238070,0,0,334.0,594.0,k268971
k11630,0,1,51.0,30.0,k65062
k372661,0,1,152.0,537.0,k387293
k192249,0,0,215.0,765.0,k120380
k171426,0,1,180.0,331.0,k109976
k271931,0,0,48.0,247.0,k16493
k101708,0,1,298.0,90.0,k159017
k339632,0,0,27.0,85.0,k370351
k126996,0,0,273.0,90.0,k238027
k140654,0,0,252.0,247.0,k158784
k208287,0,0,279.0,371.0,k86486
k127684,0,1,62.0,67.0,k298351
k39374,0,0,255.0,67.0,k246022
k310654,0,0,326.0,270.0,k225118
k362371,0,1,348.0,255.0,k23244
k361893,0,0,49.0,42.0,k124569
k102813,0,1,95.0,295.0,k64651
k30218,0,1,193.0,268.0,k46653
k407652,0,1,129.0,212.0,k59040
k231600,0,1,168.0,228.0,k97973
k72856,0,0,6.0,258.0,k297309
k204711,0,0,50.0,534.0,k85701
k335138,0,1,200.0,339.0,k378060
k165746,0,0,179.0,212.0,k358250
k94272,0,0,29.0,150.0,k42027
k150771,0,0,270.0,258.0,k291845
k286102,0,1,85.0,127.0,k188681
k315384,0,1,245.0,192.0,k217936
k129255,0,1,99.0,268.0,k217422
k21792,0,1,53.0,319.0,k396460
k139666,0,0,340.0,30.0,k298911
k305225,0,0,200.0,201.0,k138654
k194550,0,1,101.0,510.0,k203292
k403917,0,1,191.0,60.0,k368407
k92532,0,1,114.0,510.0,k375357
k26369,0,0,340.0,0.0,k17668
k176815,0,0,241.0,212.0,k373205
k375633,0,0,233.0,300.0,k371554
k81692,0,1,244.0,703.0,k57284
k47460,0,1,60.0,379.0,k312755
k193700,0,1,108.0,150.0,k292384
k227562,0,1,117.0,124.0,k209364
k422618,0,0,222.0,134.0,k158063
k165604,0,0,312.0,379.0,k185858
k296374,0,1,26.0,30.0,k295700
k422524,0,0,298.0,594.0,k93229
k37801,0,0,121.0,162.0,k208009
k420623,0,0,346.0,351.0,k362070
k53422,0,1,309.0,90.0,k35247
k128474,0,1,29.0,270.0,k34490
k194792,0,1,267.0,391.0,k99574
k210369,0,1,356.0,0.0,k336530
k62205,0,1,313.0,150.0,k51591
k334152,0,1,130.0,285.0,k368865
k79759,0,1,184.0,42.0,k95807
k196550,0,1,51.0,108.0,k34976
k373061,0,1,149.0,108.0,k89531
k152827,0,1,107.0,162.0,k42067
k100327,0,0,150.0,90.0,k280409
k111548,0,0,51.0,85.0,k92991
k51990,0,1,115.0,0.0,k41016
k99885,0,0,214.0,247.0,k210345
k267264,0,0,166.0,309.0,k387177
k306346,0,1,132.0,108.0,k329083
k3757,0,0,348.0,384.0,k291322
k238785,0,0,197.0,60.0,k303872
k341745,0,1,5.0,849.0,k252642
k185910,0,1,18.0,365.0,k297054
k274258,0,0,104.0,218.0,k186046
k414277,0,1,13.0,60.0,k2620
k92710,0,0,342.0,618.0,k83656
k234671,0,0,49.0,450.0,k304726
k267571,0,1,151.0,424.0,k247159
k135390,0,0,328.0,175.0,k151815
k300311,0,1,32.0,0.0,k135086
k341875,0,1,40.0,180.0,k136
k156343,0,0,316.0,95.0,k110841
k217518,0,1,12.0,150.0,k97638
k218836,0,0,293.0,90.0,k282041
k126134,0,0,164.0,190.0,k201179
k77391,0,1,68.0,124.0,k149550
k80359,0,1,54.0,60.0,k231466
k232783,0,1,192.0,499.0,k56052
k356657,0,1,54.0,192.0,k298939
k353558,0,0,154.0,270.0,k124231
k9485,0,1,37.0,210.0,k183882
k325218,0,1,329.0,60.0,k403813
k341813,0,1,105.0,218.0,k88644
k200235,0,1,47.0,150.0,k342055
k8533,0,1,280.0,700.0,k269806
k80466,0,1,202.0,700.0,k49909
k192688,0,1,28.0,95.0,k202261
k144352,0,1,333.0,134.0,k229954
k126198,0,0,254.0,242.0,k137931
k22870,0,1,24.0,342.0,k283915
k152900,0,1,105.0,150.0,k304103
k231865,0,0,351.0,42.0,k70973
k396048,0,1,158.0,95.0,k326335
k317499,0,0,64.0,309.0,k306883
k248554,0,1,45.0,309.0,k70845
k274784,0,1,55.0,391.0,k28338
k239627,0,0,299.0,190.0,k268859
k207250,0,1,88.0,391.0,k70101
k112524,0,0,113.0,216.0,k27640
k242084,0,0,18.0,192.0,k419292
k379475,0,0,193.0,270.0,k347321
k42204,0,1,63.0,390.0,k459
k366901,0,1,8.0,247.0,k37230
k45320,0,0,106.0,684.0,k120532
k10046,0,1,302.0,42.0,k224020
k387295,0,0,254.0,458.0,k286588
k382590,0,0,48.0,495.0,k192411
k29261,0,1,31.0,391.0,k416817
k141739,0,1,89.0,365.0,k297420
k254437,0,1,58.0,42.0,k109192
k21716,0,1,96.0,90.0,k241466
k314766,0,1,137.0,218.0,k150170
k300571,0,0,246.0,516.0,k85000
k363687,0,0,6.0,721.0,k307332
k288134,0,0,175.0,684.0,k45313
k163214,0,0,197.0,216.0,k117736
k150498,0,1,178.0,150.0,k405465
k352802,0,0,183.0,537.0,k90476
k371336,0,1,168.0,212.0,k271288
k338932,0,0,95.0,30.0,k301394
k238539,0,1,347.0,636.0,k229367
k126725,0,1,66.0,582.0,k422022
k283815,0,1,70.0,240.0,k14032
k239401,0,1,324.0,95.0,k278757
k113618,0,0,290.0,446.0,k344931
k181755,0,0,179.0,323.0,k176577
k340818,0,0,335.0,509.0,k22668
k134273,0,0,261.0,443.0,k167079
k420091,0,0,83.0,127.0,k344522
k91209,0,0,165.0,295.0,k41882
k267507,0,1,121.0,285.0,k414474
k131043,0,0,171.0,162.0,k109771
k146,0,0,77.0,484.0,k105013
k269382,0,1,108.0,503.0,k153509
k321738,0,1,147.0,175.0,k250511
k136040,0,0,344.0,30.0,k195620
k43468,0,1,299.0,108.0,k231227
k110742,0,0,26.0,90.0,k297108
k91725,0,0,243.0,323.0,k382124
k166592,0,1,186.0,738.0,k412540
k373223,0,0,214.0,488.0,k268079
k71154,0,1,51.0,30.0,k71552
k57518,0,0,207.0,124.0,k303536
k251459,0,0,219.0,153.0,k218799
k223783,0,0,70.0,390.0,k251208
k204094,0,0,315.0,134.0,k278638
k408894,0,0,9.0,30.0,k93383
k330392,0,1,282.0,270.0,k377542
k22596,0,0,200.0,297.0,k322261
k298329,0,1,112.0,85.0,k388532
k144042,0,1,135.0,616.0,k226533
k223283,0,0,213.0,390.0,k281112
k415708,0,1,82.0,497.0,k333989
k91954,0,0,100.0,722.0,k31187
k232635,0,1,89.0,513.0,k17056
k205244,0,0,137.0,258.0,k217542
k31722,0,0,339.0,362.0,k379196
k33835,0,0,65.0,218.0,k277266
k23999,0,1,90.0,127.0,k236535
k63424,0,0,116.0,180.0,k58720
k420218,0,1,81.0,180.0,k29638
k356058,0,1,249.0,485.0,k316890
k241348,0,1,294.0,0.0,k236958
k165706,0,0,196.0,256.0,k11278
k46379,0,1,56.0,594.0,k308472
k42540,0,0,210.0,0.0,k198046
k326797,0,0,147.0,60.0,k370549
k120205,0,0,187.0,42.0,k270406
k166372,0,1,69.0,242.0,k11996
k257084,0,0,79.0,660.0,k290361
k103740,0,0,139.0,430.0,k346376
k295304,0,1,39.0,247.0,k406859
k21388,0,0,186.0,300.0,k259416
k395881,0,0,60.0,446.0,k110373
k349971,0,1,162.0,277.0,k307151
k375839,0,0,228.0,256.0,k62585
k10632,0,0,279.0,510.0,k89591
k174656,0,1,29.0,272.0,k221391
k415154,0,1,120.0,309.0,k118199
k20584,0,1,331.0,228.0,k101656
k350269,0,1,33.0,170.0,k58089
k48260,0,0,71.0,534.0,k156069
k234345,0,1,149.0,180.0,k363888
k239086,0,0,93.0,30.0,k114889
k199885,0,1,290.0,234.0,k115909
k163398,0,0,116.0,255.0,k308552
k288553,0,0,28.0,360.0,k339824
k379552,0,0,1.0,108.0,k393633
k40400,0,0,252.0,630.0,k21158
k291880,0,1,135.0,67.0,k265688
k156279,0,1,162.0,960.0,k105978
k250752,0,1,174.0,323.0,k321324
k32745,0,0,33.0,153.0,k55094
k270256,0,0,48.0,1063.0,k242314
k33000,0,0,85.0,216.0,k35334
k295101,0,0,7.0,120.0,k80319
k172305,0,0,19.0,218.0,k409047
k112191,0,0,351.0,30.0,k325174
k19804,0,0,48.0,618.0,k63326
k395458,0,1,297.0,30.0,k311192
k152637,0,1,144.0,190.0,k178499
k74999,0,0,321.0,242.0,k237439
k2776,0,1,16.0,309.0,k138507
k415013,0,1,151.0,42.0,k99885
k421363,0,0,39.0,492.0,k402369
k120615,0,1,56.0,524.0,k308073
k162276,0,0,60.0,443.0,k110081
k303730,0,1,32.0,90.0,k274012
k365016,0,1,66.0,162.0,k93909
k307608,0,0,144.0,446.0,k310653
k306662,0,0,31.0,603.0,k341037
k421789,0,1,314.0,150.0,k203774
k25698,0,0,260.0,170.0,k381535
k26495,0,1,1.0,60.0,k114164
k137160,0,0,113.0,30.0,k308536
k137225,0,1,112.0,391.0,k409555
k415588,0,1,24.0,0.0,k221302
k25817,0,0,348.0,518.0,k168313
k352091,0,0,117.0,170.0,k94899
k225725,0,1,82.0,421.0,k343365
k349711,0,0,239.0,234.0,k242902
k309322,0,1,254.0,67.0,k328766
k400315,0,0,109.0,67.0,k221685
k211085,0,1,69.0,450.0,k311765
k212377,0,1,65.0,361.0,k209738
k82012,0,0,314.0,216.0,k19608
k205187,0,0,18.0,182.0,k420812
k410850,0,1,29.0,30.0,k99659
k367326,0,1,19.0,60.0,k294184
k78915,0,0,221.0,67.0,k70648
k147192,0,1,89.0,242.0,k88103
k163556,0,0,140.0,300.0,k400897
k213723,0,1,127.0,240.0,k363429
k140739,0,0,333.0,270.0,k313090
k205620,0,0,141.0,268.0,k160614
k296969,0,1,32.0,351.0,k194386
k176713,0,1,111.0,306.0,k14785
k231335,0,1,9.0,210.0,k110485
k163616,0,1,287.0,630.0,k287993
k419997,0,0,90.0,384.0,k374356
k45702,0,1,250.0,120.0,k201709
k77685,0,1,83.0,60.0,k64774
k13548,0,1,335.0,366.0,k394582
k334419,0,0,252.0,301.0,k36526
k121552,0,0,102.0,175.0,k233021
k214926,0,1,113.0,228.0,k277567
k398796,0,0,212.0,300.0,k6486
k37211,0,0,157.0,1154.0,k419038
k74532,0,0,119.0,658.0,k121296
k97494,0,0,84.0,726.0,k111869
k335969,0,1,25.0,242.0,k240629
k147214,0,1,198.0,240.0,k115165
k353173,0,0,38.0,162.0,k32884
k36873,0,1,59.0,335.0,k79872
k398234,0,0,225.0,309.0,k269573
k360071,0,1,85.0,247.0,k123727
k355482,0,0,45.0,212.0,k224042
k244973,0,0,79.0,60.0,k199439
k283212,0,1,26.0,339.0,k321386
k294946,0,0,62.0,42.0,k98637
k72436,0,1,73.0,201.0,k163896
k169740,0,0,355.0,127.0,k256364
k385706,0,0,83.0,90.0,k63361
k112713,0,1,257.0,360.0,k356470
k327187,0,1,75.0,201.0,k388223
k265310,0,1,350.0,150.0,k69768
k263566,0,1,27.0,524.0,k152252
k206121,0,0,335.0,108.0,k415421
k81366,0,0,29.0,283.0,k256730
k135340,0,0,221.0,450.0,k306124
k95147,0,1,329.0,390.0,k360637
k39377,0,1,220.0,42.0,k92489
k154803,0,1,265.0,256.0,k272891
k318955,0,1,50.0,433.0,k220786
k200600,0,0,117.0,488.0,k16804
k272985,0,1,19.0,371.0,k117134
k381854,0,1,132.0,306.0,k348756
k304727,0,0,67.0,466.0,k100994
k311535,0,1,335.0,319.0,k237710
k397332,0,0,159.0,150.0,k49149
k329347,0,0,52.0,127.0,k392840
k348906,0,1,74.0,42.0,k371175
k288848,0,1,63.0,134.0,k41564
k390267,0,1,168.0,90.0,k217708
k13752,0,1,135.0,30.0,k243952
k296991,0,1,312.0,418.0,k86077
k110187,0,1,59.0,175.0,k183095
k418679,0,0,303.0,120.0,k323869
k35748,0,0,294.0,285.0,k398489
k208057,0,0,187.0,700.0,k21305
k162289,0,1,48.0,636.0,k211871
k213807,0,1,58.0,510.0,k276601
k256144,0,1,334.0,67.0,k256105
k42877,0,1,104.0,30.0,k37961
k278794,0,0,116.0,120.0,k423655
k379364,0,1,114.0,420.0,k69468
k262635,0,0,154.0,781.0,k155944
k345597,0,0,74.0,108.0,k110195
k325097,0,0,319.0,242.0,k337752
k61572,0,1,150.0,124.0,k416374
k285818,0,0,250.0,295.0,k182890
k1115,0,1,164.0,379.0,k396968
k69495,0,1,135.0,331.0,k276262
k66117,0,1,337.0,216.0,k213158
k375869,0,0,175.0,1235.0,k52057
k301213,0,1,135.0,408.0,k166670
k316472,0,1,84.0,170.0,k117780
k224467,0,0,183.0,175.0,k75893
k245907,0,1,324.0,127.0,k86936
k151352,0,0,322.0,330.0,k11598
k190144,0,0,26.0,277.0,k335883
k92701,0,1,24.0,108.0,k58563
k110411,0,1,90.0,30.0,k124344
k100529,0,0,107.0,134.0,k274270
k294155,0,1,60.0,30.0,k48623
k343965,0,1,51.0,67.0,k353254
k28994,0,1,78.0,182.0,k420614
k401414,0,0,86.0,0.0,k319758
k249235,0,0,155.0,858.0,k356538
k138281,0,0,228.0,659.0,k391932
k170927,0,0,154.0,779.0,k344665
k129838,0,0,323.0,192.0,k268192
k350367,0,0,57.0,335.0,k345433
k296845,0,0,193.0,60.0,k416023
k374637,0,1,21.0,365.0,k411525
k11010,0,0,188.0,421.0,k37076
k193206,0,1,61.0,277.0,k176102
k31206,0,0,137.0,319.0,k53567
k149214,0,0,307.0,467.0,k395785
k67589,0,1,32.0,85.0,k408563
k55165,0,1,175.0,201.0,k119462
k138951,0,1,26.0,0.0,k15866
k319165,0,0,33.0,510.0,k64809
k247865,0,0,333.0,516.0,k27348
k366770,0,0,187.0,342.0,k19940
k83130,0,0,255.0,430.0,k115349
k372260,0,0,347.0,190.0,k254095
k372935,0,1,350.0,216.0,k220123
k385975,0,1,10.0,376.0,k252427
k43788,0,0,294.0,42.0,k410732
k284418,0,0,200.0,350.0,k55663
k373142,0,0,140.0,607.0,k380981
k63339,0,0,210.0,212.0,k338826
k106880,0,1,56.0,127.0,k70833
k196037,0,1,56.0,67.0,k409619
k183597,0,1,224.0,618.0,k15030
k219811,0,0,290.0,342.0,k102529
k403965,0,1,84.0,430.0,k44630
k110334,0,1,152.0,285.0,k65883
k299828,0,1,163.0,234.0,k418422
k320609,0,1,27.0,190.0,k194119
k104654,0,0,178.0,30.0,k179113
k418101,0,0,350.0,450.0,k47506
k241281,0,0,295.0,218.0,k307632
k117822,0,1,99.0,301.0,k287878
k204980,0,1,276.0,497.0,k336752
k235053,0,0,230.0,150.0,k114828
k67760,0,0,206.0,182.0,k353395
k42708,0,0,0.0,120.0,k36677
k335026,0,1,338.0,85.0,k395054
k177905,0,1,50.0,247.0,k202272
k98478,0,1,74.0,108.0,k177226
k115950,0,0,233.0,60.0,k58478
k422702,0,1,25.0,384.0,k307653
k360224,0,0,281.0,210.0,k259569
k83035,1,0,297.0,1060.0,k241774
k111788,0,0,48.0,644.0,k185456
k180615,0,1,171.0,330.0,k25838
k103931,0,0,83.0,60.0,k198266
k405708,0,0,29.0,759.0,k403701
k54465,0,1,59.0,384.0,k381171
k195716,0,0,163.0,1092.0,k207297
k112906,0,1,209.0,60.0,k90131
k188452,0,0,7.0,503.0,k368094
k222456,0,1,130.0,120.0,k290246
k179229,0,1,180.0,551.0,k23513
k306832,0,1,83.0,300.0,k193290
k54415,0,1,32.0,277.0,k377420
k257602,0,0,188.0,295.0,k214717
k56450,0,0,147.0,499.0,k391926
k22807,0,1,30.0,60.0,k59273
k277215,0,0,336.0,661.0,k32085
k30778,0,1,7.0,108.0,k182955
k319514,0,1,95.0,240.0,k315283
k161588,0,0,298.0,454.0,k273819
k389858,0,1,97.0,201.0,k328695
k156946,0,0,307.0,150.0,k46642
k333027,0,1,48.0,437.0,k267025
k220256,0,1,162.0,379.0,k171600
k121122,0,1,39.0,516.0,k24413
k34957,0,0,10.0,324.0,k169380
k288624,0,1,127.0,42.0,k314806
k78753,0,0,212.0,192.0,k91469
k44036,0,1,12.0,212.0,k316571
k384976,0,0,131.0,242.0,k74530
k301362,0,1,140.0,201.0,k358946
k102654,0,0,158.0,1044.0,k250019
k363383,0,0,74.0,120.0,k97140
k84098,0,1,114.0,210.0,k350220
k246224,0,1,320.0,175.0,k419189
k171132,0,0,140.0,162.0,k198229
k242104,0,1,350.0,272.0,k275283
k80732,0,0,183.0,170.0,k92290
k84293,0,0,14.0,421.0,k161218
k282612,0,1,54.0,108.0,k218582
k303616,0,0,138.0,607.0,k115441
k393282,0,1,144.0,170.0,k106474
k225767,0,1,252.0,90.0,k367210
k124599,0,1,260.0,335.0,k268717
k310187,0,0,57.0,277.0,k278892
k285465,0,0,261.0,295.0,k195074
k241362,0,1,107.0,277.0,k95967
k249193,0,1,298.0,256.0,k194134
k123703,0,1,157.0,384.0,k387436
k367454,0,1,168.0,150.0,k174243
k87295,0,1,56.0,42.0,k3750
k343891,0,0,238.0,824.0,k246474
k268317,0,0,133.0,258.0,k5041
k199528,0,1,359.0,384.0,k144473
k234171,0,1,137.0,175.0,k183742
k375526,0,1,44.0,216.0,k100459
k225379,0,1,123.0,42.0,k168730
k376000,0,0,159.0,541.0,k104124
k347402,0,1,45.0,421.0,k206451
k354029,0,0,141.0,324.0,k112778
k32550,0,1,315.0,255.0,k349154
k318681,0,1,0.0,85.0,k206494
k228832,0,0,172.0,108.0,k211362
k135836,0,1,239.0,589.0,k158994
k350932,0,1,45.0,60.0,k186011
k162851,0,1,180.0,497.0,k43159
k319916,0,0,32.0,190.0,k386177
k270538,0,1,250.0,60.0,k254585
k168441,0,0,2.0,577.0,k155298
k263939,0,1,39.0,150.0,k120583
k348551,0,0,78.0,150.0,k298612
k348346,0,0,71.0,335.0,k254869
k368120,0,1,134.0,212.0,k325884
k202103,0,0,340.0,497.0,k270896
k110717,0,1,0.0,295.0,k58653
k24322,0,1,63.0,67.0,k395086
k75122,0,1,70.0,182.0,k337678
k169150,0,1,122.0,170.0,k174486
k43700,0,1,75.0,108.0,k218782
k360079,0,0,96.0,524.0,k402531
k215740,0,0,58.0,234.0,k226757
k12415,0,0,164.0,150.0,k8922
k305056,0,1,63.0,90.0,k354554
k157182,0,1,289.0,234.0,k80653
k59710,0,0,81.0,30.0,k250299
k139997,0,1,63.0,0.0,k288986
k189049,0,0,358.0,95.0,k35936
k324291,0,0,211.0,272.0,k114590
k124204,0,0,242.0,182.0,k317040
k384616,0,0,147.0,85.0,k313387
k36951,0,0,139.0,150.0,k413648
k97511,0,0,156.0,277.0,k79806
k226459,0,0,209.0,234.0,k370448
k23459,0,1,66.0,661.0,k246730
k165816,0,0,56.0,108.0,k132178
k393266,0,1,72.0,300.0,k294348
k36978,0,1,162.0,162.0,k56491
k167029,0,0,354.0,162.0,k52614
k20441,0,0,112.0,120.0,k197323
k222642,0,1,44.0,418.0,k91720
k4638,0,0,70.0,234.0,k266857
k72294,0,1,27.0,362.0,k349261
k34816,0,0,259.0,481.0,k280136
k299347,0,0,283.0,95.0,k224550
k362286,0,1,74.0,175.0,k285210
k239388,0,0,214.0,255.0,k242549
k10616,0,0,42.0,30.0,k265665
k257563,0,0,243.0,85.0,k4540
k50079,0,1,79.0,285.0,k295553
k405112,0,1,270.0,391.0,k179496
k4640,0,0,13.0,228.0,k343350
k269273,0,0,145.0,120.0,k255758
k202710,0,1,256.0,408.0,k123638
k157668,0,1,184.0,330.0,k218188
k153220,0,0,236.0,256.0,k252756
k205371,0,0,298.0,624.0,k83732
k50820,0,0,283.0,920.0,k387887
k14950,0,0,82.0,124.0,k265063
k53190,0,1,90.0,242.0,k403488
k388811,0,1,95.0,85.0,k249246
k181538,0,0,307.0,175.0,k330710
k194058,0,1,347.0,95.0,k51426
k30981,0,1,314.0,150.0,k161272
k28719,0,0,74.0,42.0,k25648
k366723,0,0,123.0,300.0,k334710
k297223,0,1,129.0,268.0,k124886
k386990,0,1,14.0,90.0,k264917
k4377,0,0,26.0,30.0,k381888
k308331,0,1,152.0,309.0,k334570
k212798,0,0,23.0,95.0,k335507
k53204,0,0,69.0,957.0,k218081
k140997,0,0,328.0,418.0,k327023
k371541,0,1,60.0,268.0,k133650
k302542,0,0,148.0,430.0,k381775
k107106,0,1,223.0,598.0,k87507
k287748,0,1,260.0,658.0,k78529
k375116,0,0,251.0,600.0,k134655
k117732,0,0,266.0,725.0,k8908
k387521,0,1,74.0,30.0,k257765
k257878,0,1,155.0,90.0,k15175
k179473,0,0,30.0,210.0,k400061
k9068,0,1,129.0,162.0,k159361
k245840,0,0,34.0,90.0,k106207
k15370,0,1,60.0,30.0,k112561
k139393,0,0,207.0,90.0,k71500
k35156,0,0,357.0,301.0,k248866
k395075,0,0,327.0,162.0,k364757
k267409,0,1,101.0,277.0,k203007
k142996,0,1,354.0,192.0,k297516
k10552,0,0,220.0,495.0,k416608
k248293,0,1,119.0,510.0,k371317
k54847,0,0,230.0,433.0,k151878
k110344,0,0,126.0,371.0,k401702
k226245,0,1,251.0,655.0,k139872
k195934,0,0,224.0,1077.0,k85234
k82143,0,0,157.0,201.0,k120749
k368451,0,1,59.0,469.0,k179083
k133914,0,1,98.0,170.0,k280301
k242362,0,1,162.0,424.0,k315569
k378796,0,0,50.0,458.0,k224085
k418439,0,0,92.0,134.0,k253706
k135028,0,0,192.0,819.0,k284982
k97463,0,1,4.0,258.0,k407556
k74782,0,0,288.0,150.0,k137147
k243673,0,1,201.0,404.0,k153404
k269618,0,1,50.0,234.0,k61652
k293066,0,1,43.0,446.0,k168197
k164032,0,1,143.0,67.0,k126803
k64510,0,1,116.0,170.0,k392631
k277093,0,0,200.0,134.0,k25645
k265475,0,0,15.0,361.0,k218053
k48016,0,1,126.0,0.0,k335192
k204742,0,1,50.0,30.0,k24521
k215032,0,0,121.0,170.0,k48299
k297133,0,0,23.0,342.0,k335260
k40244,0,1,157.0,85.0,k266322
k308854,0,0,338.0,175.0,k129325
k421739,0,1,27.0,180.0,k20518
k24436,0,1,58.0,108.0,k5903
k105456,0,1,9.0,30.0,k33995
k146891,0,1,350.0,0.0,k345692
k287185,0,1,31.0,351.0,k337357
k389702,0,0,354.0,134.0,k230606
k91824,0,1,40.0,240.0,k249637
k205986,0,0,11.0,765.0,k364877
k185764,0,1,33.0,301.0,k303507
k193233,0,0,28.0,636.0,k421884
k243844,0,0,45.0,335.0,k340724
k163825,0,1,269.0,175.0,k50286
k35181,0,0,8.0,973.0,k180433
k268179,0,0,347.0,30.0,k128116
k130598,0,1,40.0,418.0,k285019
k215037,0,0,209.0,474.0,k265020
k349163,0,1,63.0,301.0,k62426
k36855,0,0,51.0,270.0,k369923
k152826,0,0,270.0,824.0,k380335
k65226,0,1,303.0,95.0,k261823
k315228,0,0,82.0,510.0,k392330
k23733,0,0,1.0,540.0,k148160
k313995,0,0,189.0,242.0,k256123
k289070,0,0,68.0,228.0,k386397
k159626,0,1,68.0,218.0,k317912
k24702,0,0,267.0,0.0,k48722
k251833,0,1,99.0,30.0,k89351
k104940,0,0,328.0,840.0,k375022
k355371,0,1,276.0,60.0,k227352
k271395,0,0,20.0,870.0,k251957
k169757,0,0,56.0,150.0,k388538
k228801,0,0,107.0,295.0,k14090
k71774,0,1,113.0,218.0,k258494
k236873,0,1,125.0,201.0,k203805
k156280,0,1,141.0,67.0,k149903
k223354,0,1,170.0,480.0,k145950
k38531,0,1,273.0,270.0,k164375
k416873,0,0,239.0,474.0,k16743
k188256,0,0,109.0,513.0,k394835
k245794,0,0,337.0,760.0,k168047
k122432,0,1,345.0,180.0,k100887
k373756,0,0,355.0,633.0,k107672
k116513,0,0,33.0,674.0,k338712
k372852,0,1,206.0,295.0,k400087
k384682,0,0,84.0,258.0,k114256
k318576,0,1,123.0,127.0,k113299
k240772,0,0,27.0,283.0,k238042
k277790,0,1,264.0,591.0,k208103
k17157,0,1,144.0,180.0,k68109
k103938,0,1,341.0,646.0,k311390
k258961,0,1,85.0,437.0,k286045
k280510,0,1,38.0,443.0,k3830
k123417,0,0,312.0,127.0,k133836
k418700,0,0,59.0,309.0,k77738
k111950,0,0,0.0,750.0,k388686
k126536,0,0,135.0,600.0,k82076
k384069,0,0,14.0,313.0,k150724
k217138,0,0,216.0,382.0,k296371
k411368,0,0,232.0,268.0,k63474
k334079,0,0,354.0,342.0,k189572
k169681,0,0,46.0,300.0,k384517
k142931,0,1,278.0,127.0,k276153
k269440,0,0,170.0,60.0,k242740
k287290,0,0,215.0,785.0,k203196
k417102,0,1,232.0,240.0,k208022
k297026,0,0,141.0,120.0,k136573
k145459,0,0,78.0,134.0,k288447
k243746,0,1,33.0,30.0,k332450
k341697,0,0,143.0,153.0,k130097
k155873,0,0,234.0,390.0,k222196
k307736,0,1,2.0,30.0,k122745
k292294,0,0,175.0,270.0,k304851
k149231,0,1,326.0,30.0,k116134
k9313,0,1,50.0,513.0,k187332
k404597,0,0,250.0,162.0,k300819
k61760,0,1,270.0,488.0,k367171
k367413,0,1,257.0,313.0,k375704
k346476,0,0,120.0,42.0,k246559
k121363,0,0,90.0,120.0,k140128
k208019,0,1,133.0,120.0,k43900
k371135,0,1,7.0,67.0,k202217
k44783,0,1,23.0,295.0,k1379
k298708,0,0,27.0,741.0,k252288
k253384,0,0,29.0,120.0,k375879
k119391,0,0,196.0,700.0,k334959
k49835,0,1,166.0,124.0,k230334
k416242,0,1,108.0,162.0,k400011
k12833,0,1,72.0,418.0,k206787
k338098,0,0,96.0,927.0,k69959
k23425,0,1,253.0,85.0,k308527
k83095,0,1,148.0,30.0,k401334
k208694,0,1,278.0,1040.0,k394999
k396640,0,1,166.0,700.0,k363865
k184222,0,1,64.0,420.0,k241399
k354850,0,1,103.0,481.0,k262091
k39520,0,1,76.0,376.0,k422018
k168215,0,0,14.0,228.0,k137851
k239351,0,1,95.0,335.0,k179370
k328247,0,0,115.0,67.0,k258679
k354100,0,1,167.0,268.0,k279257
k147060,0,0,52.0,134.0,k255116
k213782,0,0,31.0,67.0,k154461
k126858,0,1,218.0,618.0,k213852
k107818,0,0,10.0,108.0,k380306
k203838,0,1,61.0,437.0,k81680
k323711,0,1,327.0,85.0,k251875
k59647,0,0,93.0,108.0,k79497
k60683,0,0,54.0,1361.0,k32514
k421000,0,0,5.0,390.0,k184114
k353884,0,1,322.0,162.0,k30226
k106829,0,0,152.0,573.0,k144933
k220767,0,1,50.0,134.0,k322110
k365051,0,0,64.0,351.0,k47384
k107939,0,1,89.0,277.0,k99258
k290449,0,0,53.0,579.0,k343321
k47128,0,0,74.0,577.0,k43088
k297560,0,1,119.0,242.0,k53448
k117152,0,1,190.0,60.0,k315017
k360887,0,1,111.0,268.0,k133003
k313545,0,1,18.0,42.0,k10078
k226736,0,1,145.0,268.0,k263130
k297549,0,0,105.0,153.0,k351366
k408141,0,0,51.0,216.0,k238823
k101244,0,0,332.0,484.0,k25077
k91358,0,1,89.0,180.0,k37310
k175907,0,0,3.0,42.0,k51028
k415056,0,0,128.0,272.0,k99974
k241814,0,1,80.0,124.0,k287626
k215060,0,1,174.0,228.0,k126024
k314420,0,1,238.0,67.0,k146814
k153089,0,0,347.0,272.0,k243968
k279326,0,0,322.0,531.0,k5766
k223535,0,1,142.0,242.0,k279303
k23007,0,0,46.0,319.0,k260186
k383462,0,1,75.0,466.0,k125251
k285929,0,0,141.0,162.0,k76208
k22932,0,0,152.0,376.0,k222556
k380140,0,1,304.0,361.0,k108943
k15789,0,0,243.0,270.0,k276796
k244062,0,0,19.0,162.0,k191973
k295635,0,0,232.0,30.0,k219653
k33305,0,0,146.0,531.0,k201843
k31297,0,0,76.0,120.0,k189092
k364951,0,1,294.0,212.0,k175612
k37630,0,0,42.0,150.0,k372162
k348755,0,0,16.0,319.0,k133365
k232238,0,0,321.0,313.0,k291605
k306458,0,1,10.0,516.0,k243748
