Key_0_0,Soil_Type31,Soil_Type16,Soil_Type17,Wilderness_Area3,Key_1_3
k257084,0,0,0,0,k119047
k103740,0,0,0,1,k47340
k295304,0,0,0,0,k112778
k21388,0,0,0,1,k192479
k395881,0,0,0,0,k81277
k349971,0,0,0,0,k214175
k375839,0,0,0,1,k204171
k10632,0,0,0,1,k94519
k174656,0,0,0,0,k274711
k415154,0,0,0,0,k5098
k20584,0,0,0,0,k349343
k350269,0,0,0,0,k390004
k48260,0,0,0,1,k382962
k234345,0,0,0,0,k283897
k239086,0,0,0,1,k128369
k199885,0,0,0,0,k60705
k163398,0,0,0,1,k207039
k288553,0,0,0,1,k8875
k379552,0,0,0,1,k62635
k40400,0,0,0,1,k154472
k291880,0,0,0,0,k387008
k156279,0,0,0,0,k393120
k250752,0,0,0,0,k397189
k32745,0,0,0,1,k16101
k270256,0,0,0,1,k2491
k33000,0,0,0,1,k304696
k295101,0,0,0,1,k326561
k172305,0,0,0,0,k25243
k112191,0,0,1,1,k303432
k19804,0,0,0,1,k423295
k395458,0,0,0,0,k225737
k152637,0,0,0,0,k32082
k74999,1,0,0,1,k6303
k2776,0,0,0,0,k143972
k415013,0,0,0,0,k374875
k421363,0,0,0,1,k17449
k120615,0,0,0,0,k145480
k162276,1,0,0,1,k367307
k303730,0,0,0,0,k200051
k365016,0,0,0,0,k84516
k307608,0,0,0,0,k96050
k306662,0,0,0,1,k81737
k421789,0,0,0,0,k299100
k25698,0,0,0,1,k72583
k26495,0,0,0,0,k199639
k137160,0,0,0,1,k288866
k137225,0,0,0,0,k280526
k415588,0,1,0,0,k1325
k25817,1,0,0,1,k236660
k352091,0,0,0,0,k269434
k225725,0,0,0,0,k291470
k349711,0,0,0,1,k94785
k309322,0,0,0,0,k95956
k400315,0,0,0,1,k138157
k211085,0,0,0,0,k220644
k212377,0,0,0,0,k394037
k82012,0,0,0,0,k317962
k205187,0,0,0,1,k160479
k410850,0,0,0,0,k327265
k367326,0,0,0,0,k286960
k78915,0,0,0,1,k272809
k147192,0,0,0,0,k279292
k163556,0,0,0,0,k413244
k213723,0,0,0,0,k289610
k140739,0,0,0,1,k240882
k205620,0,0,0,1,k271669
k296969,0,0,0,0,k68561
k176713,0,0,0,0,k116558
k231335,0,0,0,0,k301700
k163616,0,0,0,0,k26219
k419997,0,0,0,1,k212976
k45702,0,0,0,0,k101647
k77685,0,0,0,0,k15400
k13548,0,0,0,0,k318398
k334419,0,0,0,1,k269065
k121552,0,0,0,1,k280605
k214926,0,0,0,0,k99658
k398796,0,0,0,1,k1508
k37211,0,0,0,1,k232088
k74532,0,0,0,1,k77700
k97494,0,0,0,1,k372980
k335969,0,0,0,0,k263675
k147214,0,0,0,0,k299674
k353173,0,0,0,1,k40310
k36873,0,0,0,0,k323103
k398234,0,0,0,1,k281191
k360071,0,0,0,0,k190240
k355482,0,0,0,1,k225153
k244973,0,0,0,1,k10523
k283212,0,0,0,0,k195828
k294946,0,0,0,1,k102764
k72436,0,0,0,0,k153605
k169740,0,0,0,1,k366988
k385706,0,0,0,1,k201220
k112713,0,0,0,0,k248926
k327187,0,0,0,0,k220275
k265310,0,0,0,0,k184011
k263566,0,0,0,0,k239520
k206121,0,0,0,0,k172087
k81366,1,0,0,1,k166425
k135340,0,0,0,1,k252876
k95147,0,0,0,0,k83809
k39377,0,0,0,0,k402521
k154803,0,0,0,0,k118423
k318955,0,0,0,0,k290399
k200600,0,0,0,0,k258435
k272985,0,0,0,0,k313219
k381854,0,0,0,0,k219265
k304727,1,0,0,1,k117975
k311535,0,0,0,0,k4487
k397332,0,0,0,1,k155559
k329347,0,0,0,1,k171499
k348906,0,0,0,0,k351919
k288848,0,0,0,0,k229117
k390267,0,0,0,0,k419274
k13752,0,0,0,0,k375543
k296991,0,0,0,0,k163379
k110187,0,0,0,0,k31704
k418679,0,0,0,1,k224499
k35748,0,0,0,1,k417774
k208057,0,0,0,1,k233605
k162289,0,0,0,0,k91137
k213807,0,0,0,0,k34514
k256144,0,0,0,0,k186605
k42877,0,0,0,0,k376323
k278794,0,0,0,1,k133737
k379364,0,0,0,0,k97196
k262635,0,0,0,1,k216598
k345597,0,0,0,1,k413699
k325097,0,0,0,1,k413466
k61572,0,0,0,0,k395375
k285818,0,0,0,1,k364362
k1115,0,0,0,0,k209166
k69495,0,0,0,0,k153784
k66117,0,0,0,0,k44071
k375869,0,0,0,1,k345100
k301213,0,0,0,0,k36168
k316472,0,0,0,0,k185257
k224467,0,0,0,1,k109444
k245907,0,0,0,0,k69100
k151352,1,0,0,1,k273487
k190144,0,0,0,1,k398196
k92701,0,0,0,0,k174789
k110411,0,0,0,0,k34627
k100529,0,0,0,1,k212571
k294155,0,1,0,0,k122932
k343965,0,0,0,0,k38711
k28994,0,0,0,0,k298973
k401414,0,0,0,1,k159969
k249235,0,0,0,1,k31769
k138281,0,0,0,1,k3245
k170927,0,0,0,1,k422769
k129838,0,0,0,1,k267076
k350367,0,0,0,1,k148610
k296845,0,0,0,1,k90836
k374637,0,0,0,0,k371793
k11010,0,0,0,1,k142416
k193206,0,0,0,0,k223757
k31206,0,0,0,1,k257973
k149214,1,0,0,1,k368716
k67589,0,0,0,0,k359068
k55165,0,0,0,0,k240445
k138951,0,0,0,0,k297269
k319165,1,0,0,1,k198645
k247865,0,0,0,1,k187515
k366770,0,0,0,1,k249899
k83130,0,0,0,1,k302414
k372260,0,0,0,1,k84956
k372935,0,0,0,0,k130643
k385975,0,0,0,0,k25561
k43788,0,0,0,1,k137061
k284418,0,0,0,1,k141572
k373142,0,0,0,0,k274126
k63339,0,0,0,1,k117161
k106880,0,0,0,0,k265518
k196037,0,0,0,0,k355348
k183597,0,0,0,0,k104577
k219811,0,0,0,1,k273080
k403965,0,0,0,0,k302482
k110334,0,0,0,0,k185560
k299828,0,0,0,0,k59298
k320609,0,0,0,0,k115855
k104654,0,0,0,1,k207308
k418101,0,0,0,1,k132183
k241281,0,0,0,1,k24557
k117822,0,0,0,0,k175602
k204980,0,0,0,0,k209730
k235053,0,0,0,1,k113972
k67760,0,0,0,1,k168156
k42708,0,0,0,1,k49838
k335026,0,0,0,0,k418466
k177905,0,0,0,0,k61878
k98478,0,0,0,0,k109062
k115950,1,0,0,1,k303726
k422702,0,0,0,0,k111993
k360224,0,0,0,1,k333001
k83035,0,0,0,1,k3003
k111788,0,0,0,1,k189527
k180615,0,0,0,0,k31046
k103931,0,0,0,1,k285113
k405708,0,0,0,1,k91152
k54465,0,0,0,0,k119794
k195716,0,0,0,1,k405880
k112906,0,0,0,0,k345712
k188452,0,0,0,0,k286541
k222456,0,0,0,0,k83497
k179229,0,0,0,0,k40909
k306832,0,0,0,0,k146580
k54415,0,0,0,0,k160833
k257602,0,0,0,1,k175079
k56450,0,0,0,0,k248182
k22807,0,0,0,0,k86244
k277215,0,0,0,1,k395232
k30778,0,0,0,0,k258701
k319514,0,0,0,0,k43363
k161588,0,0,0,1,k376643
k389858,0,0,0,0,k149600
k156946,1,0,0,1,k73114
k333027,0,0,0,0,k264829
k220256,0,0,0,0,k274946
k121122,0,0,0,0,k177834
k34957,0,0,0,1,k316213
k288624,0,0,0,0,k266819
k78753,0,0,0,1,k247098
k44036,0,0,0,0,k179003
k384976,0,0,0,1,k388075
k301362,0,0,0,0,k376066
k102654,0,0,0,1,k77090
k363383,0,0,0,1,k391763
k84098,0,0,0,0,k274857
k246224,0,0,0,0,k260779
k171132,0,0,0,1,k116513
k242104,0,0,0,0,k414068
k80732,0,0,0,1,k214044
k84293,1,0,0,1,k323149
k282612,0,0,0,0,k6572
k303616,0,0,0,1,k157217
k393282,0,0,0,0,k16116
k225767,0,0,0,0,k192979
k124599,0,0,0,0,k76718
k310187,0,0,0,1,k268823
k285465,1,0,0,1,k165099
k241362,0,0,0,0,k263588
k249193,0,0,0,0,k218944
k123703,0,0,0,0,k371116
k367454,0,0,0,0,k409482
k87295,0,0,0,0,k295228
k343891,0,0,0,1,k139857
k268317,0,0,0,1,k318909
k199528,0,0,0,0,k409660
k234171,0,0,0,0,k4470
k375526,0,0,0,0,k80953
k225379,0,0,0,0,k225693
k376000,0,0,0,1,k26390
k347402,0,0,0,0,k117336
k354029,0,0,0,0,k363314
k32550,0,0,0,0,k31279
k318681,0,0,0,0,k191572
k228832,0,0,0,1,k410965
k135836,0,0,0,0,k109111
k350932,0,0,0,0,k318393
k162851,0,0,0,0,k366396
k319916,0,0,0,1,k170426
k270538,0,0,0,0,k347821
k168441,1,0,0,1,k212312
k263939,0,0,0,0,k24648
k348551,0,0,0,1,k201739
k348346,1,0,0,1,k93446
k368120,0,0,0,0,k224429
k202103,0,0,0,1,k360492
k110717,0,0,0,0,k360945
k24322,0,0,0,0,k61609
k75122,0,0,0,0,k60381
k169150,0,0,0,0,k215554
k43700,0,0,0,0,k251755
k360079,1,0,0,1,k258522
k215740,0,0,0,1,k360322
k12415,0,0,0,1,k256706
k305056,0,0,0,0,k360636
k157182,0,0,0,0,k195938
k59710,0,0,0,1,k153901
k139997,0,0,0,0,k245067
k189049,0,0,0,1,k14769
k324291,0,0,0,1,k270478
k124204,0,0,0,1,k249630
k384616,0,0,0,1,k233414
k36951,0,0,0,1,k283406
k97511,1,0,0,1,k358193
k226459,0,0,0,1,k367767
k23459,0,0,0,0,k132305
k165816,0,0,0,1,k119177
k393266,0,0,0,0,k120586
k36978,0,0,0,0,k371212
k167029,0,0,0,1,k294312
k20441,0,0,0,1,k186629
k222642,0,0,0,0,k263895
k4638,0,0,0,0,k378185
k72294,0,0,0,0,k88901
k34816,0,0,0,1,k283532
k299347,0,0,0,1,k386162
k362286,0,0,0,0,k388374
k239388,0,0,0,1,k344539
k10616,0,0,0,1,k239036
k257563,0,0,0,1,k38620
k50079,0,0,0,0,k279239
k405112,0,0,0,0,k392516
k4640,0,0,0,1,k154414
k269273,0,0,0,1,k62113
k202710,0,0,0,0,k170213
k157668,0,0,0,0,k418625
k153220,0,0,0,1,k293770
k205371,0,0,0,0,k336183
k50820,0,0,0,1,k369845
k14950,0,0,0,1,k125724
k53190,0,0,0,0,k6705
k388811,0,0,0,0,k276370
k181538,0,0,0,1,k117036
k194058,0,0,0,0,k269334
k30981,0,0,0,0,k328065
k28719,0,0,1,1,k288880
k366723,0,0,0,0,k312542
k297223,0,0,0,0,k283098
k386990,0,0,0,0,k75301
k4377,0,0,0,1,k162770
k308331,0,0,0,0,k344619
k212798,0,0,0,1,k145128
k53204,0,0,0,1,k390581
k140997,0,0,0,1,k99503
k371541,0,0,0,0,k80406
k302542,0,0,0,1,k248749
k107106,0,0,0,0,k235137
k287748,0,0,0,0,k277697
k375116,0,0,0,1,k7804
k117732,0,0,0,1,k97430
k387521,0,0,0,0,k312814
k257878,0,0,0,0,k86626
k179473,0,0,0,1,k184983
k9068,0,0,0,0,k240999
k245840,0,0,0,1,k317548
k15370,0,0,0,0,k293122
k139393,0,0,0,1,k153206
k35156,0,0,0,1,k326068
k395075,0,0,0,1,k413355
k267409,0,0,0,0,k165155
k142996,0,0,0,0,k326073
k10552,1,0,0,1,k129267
k248293,0,0,0,0,k422129
k54847,0,0,0,1,k39209
k110344,0,0,0,1,k54127
k226245,0,0,0,0,k293969
k195934,0,0,0,1,k172496
k82143,0,0,0,1,k187420
k368451,0,0,0,0,k386274
k133914,0,0,0,0,k404881
k242362,0,0,0,0,k387282
k378796,1,0,0,1,k253254
k418439,0,0,0,1,k29031
k135028,0,0,0,1,k177669
k97463,0,0,0,0,k282787
k74782,0,0,0,1,k99626
k243673,0,0,0,0,k2557
k269618,0,0,0,0,k255627
k293066,0,0,0,0,k176936
k164032,0,0,0,0,k194364
k64510,0,0,0,0,k100080
k277093,0,0,0,1,k22991
k265475,1,0,0,1,k381848
k48016,0,0,0,0,k117968
k204742,0,0,0,0,k402240
k215032,1,0,0,1,k199651
k297133,0,0,0,1,k255185
k40244,0,0,0,0,k380497
k308854,0,0,0,1,k236892
k421739,0,0,0,0,k255091
k24436,0,0,0,0,k405071
k105456,0,0,0,0,k135954
k146891,0,0,0,0,k206010
k287185,0,0,0,0,k165103
k389702,0,0,0,1,k256256
k91824,0,0,0,0,k174825
k205986,0,0,0,1,k157247
k185764,0,0,0,0,k109818
k193233,0,0,0,0,k340567
k243844,0,0,0,1,k140855
k163825,0,0,0,0,k112960
k35181,0,0,0,1,k34667
k268179,0,0,0,0,k262146
k130598,0,0,0,0,k140447
k215037,0,0,0,1,k401829
k349163,0,0,0,0,k170334
k36855,0,0,0,1,k341020
k152826,0,0,0,1,k178199
k65226,0,0,0,0,k114569
k315228,0,0,0,1,k415507
k23733,0,0,0,1,k339124
k313995,0,0,0,1,k355304
k289070,1,0,0,1,k168912
k159626,0,0,0,0,k378969
k24702,0,0,0,0,k100696
k251833,0,0,0,0,k345312
k104940,0,0,0,1,k6795
k355371,0,0,0,0,k188611
k271395,1,0,0,1,k81932
k169757,0,0,0,1,k296319
k228801,1,0,0,1,k55255
k71774,0,0,0,0,k390243
k236873,0,0,0,0,k124801
k156280,0,0,0,0,k204023
k223354,0,0,0,0,k367163
k38531,0,0,0,0,k2525
k416873,0,0,0,1,k405391
k188256,0,0,0,1,k83381
k245794,0,0,0,1,k299007
k122432,0,0,0,0,k278066
k373756,0,0,0,0,k409577
k116513,0,0,0,1,k233484
k372852,0,0,0,0,k202318
k384682,1,0,0,1,k365159
k318576,0,0,0,0,k46386
k240772,1,0,0,1,k62488
k277790,0,0,0,0,k227918
k17157,0,0,0,0,k264966
k103938,0,0,0,0,k287778
k258961,0,0,0,0,k140306
k280510,0,0,0,0,k84468
k123417,0,0,0,1,k14448
k418700,1,0,0,1,k376266
k111950,0,0,0,1,k170769
k126536,0,0,0,1,k156515
k384069,0,0,0,1,k132771
k217138,0,0,0,1,k100267
k411368,0,0,0,1,k181036
k334079,0,0,0,1,k107859
k169681,0,0,0,1,k267253
k142931,0,0,0,0,k138886
k269440,0,0,0,1,k309907
k287290,0,0,0,1,k183491
k417102,0,0,0,0,k387718
k297026,0,0,0,1,k208205
k145459,0,0,0,1,k372071
k243746,0,0,0,0,k301614
k341697,0,0,0,1,k399311
k155873,0,0,0,1,k67762
k307736,0,1,0,0,k359783
k292294,0,0,0,1,k238333
k149231,0,0,0,0,k223650
k9313,0,0,0,0,k62319
k404597,1,0,0,1,k69687
k61760,0,0,0,0,k367788
k367413,0,0,0,0,k232431
k346476,1,0,0,1,k263681
k121363,0,0,0,1,k339412
k208019,0,0,0,0,k138096
k371135,0,0,0,0,k240167
k44783,0,0,0,0,k52183
k298708,0,0,0,1,k189491
k253384,0,0,0,1,k104642
k119391,0,0,0,1,k94391
k49835,0,0,0,0,k367468
k416242,0,0,0,0,k120150
k12833,0,0,0,0,k184848
k338098,0,0,0,1,k372957
k23425,0,0,0,0,k253614
k83095,0,0,0,0,k392043
k208694,0,0,0,0,k392621
k396640,0,0,0,0,k157492
k184222,0,0,0,0,k235144
k354850,0,0,0,0,k255692
k39520,0,0,0,0,k362194
k168215,0,0,0,1,k37961
k239351,0,0,0,0,k101619
k328247,0,0,0,1,k221287
k354100,0,0,0,0,k252326
k147060,0,0,0,1,k93053
k213782,0,0,0,1,k151171
k126858,0,0,0,0,k372490
k107818,0,0,0,1,k193141
k203838,0,0,0,0,k152024
k323711,0,0,0,0,k185104
k59647,0,0,0,1,k394779
k60683,0,0,0,1,k9833
k421000,0,0,0,1,k7178
k353884,0,0,0,0,k87298
k106829,0,0,0,0,k96894
k220767,0,0,0,0,k80216
k365051,0,0,0,1,k331469
k107939,0,0,0,0,k188145
k290449,0,0,0,1,k224749
k47128,0,0,0,1,k374576
k297560,0,0,0,0,k22634
k117152,0,0,0,0,k85503
k360887,0,0,0,0,k93655
k313545,0,0,0,0,k165825
k226736,0,0,0,0,k44737
k297549,0,0,0,1,k222258
k408141,0,0,0,1,k322128
k101244,0,0,0,1,k184166
k91358,0,0,0,0,k43346
k175907,0,0,0,1,k227824
k415056,0,0,0,1,k43251
k241814,0,0,0,0,k307954
k215060,0,0,0,0,k115983
k314420,0,0,0,0,k155746
k153089,0,0,0,1,k208348
k279326,0,0,0,1,k391840
k223535,0,0,0,0,k322163
k23007,0,0,0,1,k261893
k383462,0,0,0,0,k349143
k285929,0,0,0,1,k64116
k22932,0,0,0,1,k346717
k380140,0,0,0,0,k230950
k15789,0,0,0,1,k168568
k244062,0,0,0,1,k211455
k295635,1,0,0,1,k29805
k33305,0,0,0,0,k413795
k31297,0,0,0,1,k167074
k364951,0,0,0,0,k336373
k37630,0,0,0,1,k211975
k348755,0,0,0,1,k273634
k232238,0,0,0,1,k217983
k306458,0,0,0,0,k224074
k317693,0,0,0,1,k392400
k158712,0,0,0,1,k125206
k370260,0,0,0,1,k137022
k197877,0,0,0,1,k231664
k316231,0,0,0,0,k109353
k360382,0,0,0,0,k104153
k122572,0,0,0,1,k290820
k38880,0,0,0,1,k116293
k369444,0,0,0,1,k135519
k22809,0,0,0,1,k50859
k123022,0,0,0,1,k325066
k32657,0,0,0,0,k63503
k83087,0,0,0,0,k170330
k184165,0,0,0,0,k121599
k68856,0,0,0,1,k308197
k419295,0,0,0,0,k82410
k115437,0,0,0,0,k342254
k122622,0,0,0,0,k122757
k277388,0,0,0,1,k360922
k268968,0,0,0,0,k138801
k262103,0,0,0,0,k10774
k395953,0,0,0,1,k319193
k303441,0,0,0,1,k394523
k328912,0,0,0,1,k215396
k933,0,0,0,1,k186098
k302810,0,0,0,1,k378394
k336404,0,0,0,0,k179973
k9329,0,0,0,0,k45450
k361325,0,0,0,1,k68650
k359888,0,0,0,0,k223443
k270068,0,0,0,1,k19259
k311853,0,0,0,0,k30399
k374088,0,0,0,1,k389481
k57751,0,0,0,1,k102511
k236170,0,0,0,1,k149090
k103164,0,0,0,1,k9427
k381485,0,0,0,0,k304844
k410042,0,1,0,0,k172891
k106044,0,0,0,1,k213396
k186507,0,0,0,0,k156704
k405335,0,0,0,1,k205306
k159644,0,0,0,0,k373721
k206736,0,0,0,0,k227713
k409703,0,0,0,1,k26731
k344327,1,0,0,1,k321575
k238866,0,0,0,0,k56455
k384170,0,0,0,0,k35061
k395933,0,0,0,1,k403705
k106695,0,0,0,0,k134629
k10706,0,0,0,0,k249199
k133068,1,0,0,1,k123487
k298480,0,0,0,1,k155119
k79014,1,0,0,1,k257792
k17996,0,0,0,1,k349375
k190226,0,0,0,0,k208551
k422810,0,0,0,0,k375004
k420634,0,0,0,1,k34588
k183222,0,0,0,0,k422766
k411651,0,0,0,0,k32470
k24577,0,0,0,1,k313548
k316109,0,0,0,0,k114907
k14516,0,0,0,1,k403533
k13448,0,0,0,1,k421480
k37709,0,0,0,1,k120329
k155826,0,0,0,0,k12273
k412000,0,0,0,1,k213695
k271925,0,0,0,0,k399754
k277463,0,0,0,0,k136569
k416733,0,0,0,1,k158325
k49766,0,0,0,0,k254238
k256810,1,0,0,1,k330663
k367280,1,0,0,1,k331916
k112618,0,0,0,1,k263896
k126635,0,1,0,0,k333892
k383152,0,0,0,1,k242961
k217099,0,0,0,1,k47280
k190150,0,0,0,0,k153436
k117802,0,0,0,1,k417242
k18554,0,0,0,0,k373868
k114703,0,0,0,1,k215403
k382076,0,0,0,0,k329878
k60680,0,0,0,0,k136178
k4698,0,0,0,1,k93681
k346244,0,0,0,0,k70484
k330173,0,0,0,0,k22859
k6708,0,0,0,1,k194731
k3341,0,0,0,0,k124937
k339709,0,0,0,0,k49467
k336352,1,0,0,1,k388985
k267677,0,0,0,1,k40541
k14113,0,0,0,0,k172061
k378779,0,0,0,1,k250732
k168980,0,0,0,0,k345843
k283149,0,0,0,0,k415478
k35719,0,0,0,1,k174166
k368425,0,0,0,0,k92411
k89027,0,0,0,0,k229321
k307631,0,0,0,0,k188838
k200545,0,0,0,0,k186753
k415759,0,0,0,0,k49184
k362538,0,0,0,0,k279876
k46702,0,0,0,0,k233725
k207258,0,0,0,1,k295386
k221644,0,0,0,0,k261901
k91609,0,0,0,1,k185736
k225632,0,0,0,0,k175438
k327834,0,0,0,0,k343149
k379122,0,0,0,1,k395191
k57361,1,0,0,1,k350284
k311932,0,0,0,1,k67476
k30362,0,0,0,0,k2287
k156513,0,0,0,1,k92686
k110683,0,0,0,1,k381011
k325658,0,0,0,1,k422449
k141028,0,0,0,1,k308504
k137262,0,0,0,0,k119507
k202768,0,0,0,0,k116176
k94355,0,0,0,0,k345763
k13033,0,0,0,1,k390805
k321206,0,0,0,1,k84811
k206130,0,0,0,0,k9131
k281511,0,0,0,1,k63595
k134708,0,0,0,0,k253331
k100655,0,0,0,0,k64293
k278137,0,0,0,0,k380076
k169429,0,0,0,1,k87075
k178037,0,0,0,1,k116202
k394446,0,0,0,1,k295463
k323558,0,0,0,1,k143927
k420468,0,0,0,0,k16279
k123773,0,0,0,1,k218303
k36059,0,0,0,1,k410143
k234497,1,0,0,1,k207633
k262621,0,0,0,0,k292548
k192136,1,0,0,1,k40092
k223004,0,0,0,1,k332902
k35180,0,0,0,0,k190898
k282180,0,0,0,1,k67892
k151011,0,0,0,0,k168711
k255862,0,0,0,1,k265124
k27884,0,0,0,1,k419263
k365975,0,0,0,0,k171219
k328825,0,0,0,0,k321744
k192887,0,0,0,1,k316509
k175624,0,0,0,0,k367647
k102353,0,0,0,1,k179053
k379412,0,0,0,0,k67424
k129353,0,0,0,0,k175936
k36942,0,0,0,1,k316103
k394297,0,0,0,0,k316921
k172046,0,0,0,1,k143816
k352278,0,0,0,0,k176406
k145466,0,0,0,0,k423638
k283790,0,0,0,0,k61326
k280539,0,0,0,1,k129926
k122666,0,0,0,0,k50944
k262050,1,0,0,1,k24542
k323820,0,0,0,1,k319370
k82869,0,0,0,0,k213894
k231441,0,0,0,1,k346114
k188439,0,0,0,1,k360459
k294525,0,0,0,0,k416454
k187881,0,0,0,0,k20124
k37616,0,0,0,0,k145409
k214823,0,0,0,1,k368095
k377002,0,0,0,1,k371597
k325719,0,0,0,1,k153430
k45000,0,0,0,0,k364429
k87439,0,0,0,0,k216328
k132299,0,0,0,0,k24607
k118394,0,0,0,0,k206305
k112633,0,0,0,1,k306353
k136800,0,0,0,1,k331386
k299377,1,0,0,1,k416593
k359184,0,0,0,0,k161338
k388526,0,0,0,0,k300728
k162415,0,0,0,0,k402850
k111284,0,0,0,0,k339219
k340743,0,0,0,1,k319848
k30853,0,0,0,0,k143962
k321273,0,0,0,1,k108995
k319854,0,0,0,0,k287294
k373290,0,0,0,1,k369134
k22830,0,0,0,1,k168451
k162372,0,0,0,0,k387619
k332735,0,0,0,0,k60539
k233488,0,0,0,1,k149018
k362561,0,0,0,0,k407703
k235911,0,0,0,0,k326796
k77252,0,0,0,1,k133471
k73830,0,0,0,1,k66966
k162357,0,0,0,1,k374444
k72104,0,0,0,0,k267795
k387831,0,0,0,0,k119100
k356994,0,0,0,0,k295439
k272711,0,0,0,1,k272733
k372126,0,0,0,0,k355279
k217660,0,0,0,0,k250111
k236037,0,0,0,1,k179182
k145638,0,0,0,0,k290339
k358253,0,0,0,1,k342991
k31601,0,0,0,1,k174886
k111013,0,0,0,0,k269571
k143102,0,0,0,0,k13010
k152133,0,0,0,0,k292599
k91055,0,0,0,1,k413499
k72418,0,0,0,1,k9160
k376017,0,0,0,0,k419632
k221499,0,1,0,0,k320135
k76449,0,0,0,1,k385066
k193413,0,0,0,1,k319023
k225318,0,0,0,1,k40363
k51482,0,0,0,0,k70200
k108409,0,0,0,1,k125888
k186647,1,0,0,1,k121611
k210485,0,0,0,1,k236725
k29656,0,0,0,1,k87491
k416181,0,0,0,1,k50740
k273764,0,0,0,0,k219713
k335716,0,0,0,0,k372633
k382992,0,0,0,0,k241350
k26019,0,0,0,0,k82993
k320431,0,0,0,1,k266887
k60792,1,0,0,1,k400187
k196445,0,0,0,1,k308194
k51078,0,0,0,1,k19246
k107886,0,0,0,0,k215683
k333986,0,0,0,0,k48502
k394553,0,0,0,0,k411275
k295374,0,0,0,0,k36887
k163020,1,0,0,1,k37525
k143787,0,0,0,0,k43569
k395097,0,0,0,0,k27196
k20626,0,0,0,0,k190543
k206241,0,0,0,0,k126158
k301249,0,0,0,1,k365092
k331655,0,0,0,1,k422304
k241234,0,0,0,1,k387243
k180299,0,0,0,0,k63418
k231661,0,0,0,1,k12632
k254737,0,0,0,0,k75900
k20284,0,0,0,1,k100474
k297222,0,0,0,0,k239901
k411397,0,0,0,0,k129811
k328720,0,0,0,0,k206661
k149386,0,0,0,1,k327770
k56772,0,0,0,1,k72608
k144195,0,0,0,0,k78334
k265424,0,0,0,1,k224225
k16489,1,0,0,1,k334859
k298295,0,0,0,0,k408414
k99232,0,0,0,1,k402796
k409612,0,0,0,1,k390998
k48423,0,0,0,0,k394018
k73697,0,0,0,1,k233632
k109174,0,0,0,0,k216567
k321781,0,0,0,0,k153265
k196593,0,0,0,0,k107301
k109020,1,0,0,1,k2277
k253236,0,0,0,0,k265913
k6935,0,0,0,0,k103545
k106804,0,0,0,1,k250563
k224514,1,0,0,1,k326754
k150134,0,0,0,0,k391169
k414269,0,0,0,1,k38782
k262671,0,0,0,0,k307181
k286753,0,0,0,1,k266186
k224110,0,0,0,0,k159531
k389799,0,0,0,0,k381170
k58269,0,0,0,0,k281299
k372396,0,0,0,1,k30881
k305086,0,0,0,1,k208742
k155176,1,0,0,1,k113196
k164284,0,0,0,1,k211978
k366728,0,0,0,1,k284363
k31086,0,0,0,1,k418122
k11962,0,0,0,1,k364257
k28996,0,0,0,0,k114965
k91152,0,0,0,0,k87675
k394572,0,0,0,0,k411399
k155652,1,0,0,1,k200421
k407383,0,0,0,1,k215559
k575,0,0,0,0,k81200
k354487,0,0,0,0,k290244
k367527,0,0,0,0,k163881
k180442,1,0,0,1,k19480
k207534,0,0,0,1,k344648
k190307,0,0,0,1,k200113
k253852,0,0,0,0,k21489
k198197,0,0,0,0,k348305
k121357,0,0,0,1,k209063
k253084,0,0,0,0,k312240
k133961,0,0,0,0,k295670
k86549,0,0,0,0,k290279
k415804,0,0,0,1,k329543
k193931,0,0,0,1,k44937
k157108,0,0,0,0,k40577
k67962,0,0,0,0,k331169
k415285,0,0,0,1,k67518
k251988,0,0,0,0,k260025
k384866,0,0,0,0,k344278
k290522,0,0,0,0,k113584
k260282,0,0,0,1,k392289
k376022,0,0,0,1,k67602
k109047,0,0,0,0,k160290
k357887,0,0,0,0,k286961
k52632,0,0,0,0,k2817
k276030,0,0,0,1,k201876
k347299,0,0,0,0,k103851
k243813,1,0,0,1,k42134
k184786,1,0,0,1,k224153
k111324,0,0,0,0,k335867
k103973,0,0,0,0,k173912
k142803,0,0,0,1,k197167
k103445,0,0,0,1,k254452
k95734,0,0,0,0,k96734
k158934,0,0,0,0,k405578
k212956,0,0,0,0,k318982
k118072,0,0,0,1,k172691
k19493,0,0,0,0,k100393
k185237,0,0,0,0,k67968
k300008,0,0,0,1,k136208
k368179,0,0,0,1,k422169
k383727,0,0,0,0,k64866
k231321,0,0,0,0,k385763
k170981,0,0,0,1,k114595
k234481,0,0,0,0,k303934
k417391,0,0,0,0,k364848
k108529,0,0,0,1,k159529
k295520,0,0,0,0,k336038
k380713,0,0,0,0,k46935
k38032,0,0,0,0,k408231
k291276,0,0,0,1,k386866
k65906,0,0,0,1,k401391
k310554,0,0,0,0,k381075
k356839,0,0,0,0,k107977
k376771,0,0,0,0,k400269
k154924,0,0,0,1,k90068
k419056,0,0,0,1,k59262
k84341,0,0,0,0,k211803
k356107,0,0,0,0,k46289
k70654,0,0,0,0,k130100
k415517,0,0,0,0,k268259
k193958,0,0,0,1,k384024
k141505,0,0,0,0,k367770
k124577,0,0,0,0,k331244
k2439,0,0,0,1,k152074
k233378,1,0,0,1,k297697
k329903,0,0,0,1,k280249
k198224,0,0,0,0,k112355
k40396,0,0,0,1,k419781
