Key_1_3,Elevation,Soil_Type1,Soil_Type5,Soil_Type14,Soil_Type15,Soil_Type37
k290065,3029.0,0,0,0,0,0
k189574,2873.0,0,0,0,0,0
k265412,2985.0,0,0,0,0,0
k128060,2939.0,0,0,0,0,0
k176459,3189.0,0,0,0,0,0
k51754,2972.0,0,0,0,0,0
k416756,3178.0,0,0,0,0,0
k187851,2934.0,0,0,0,0,0
k163240,2498.0,0,0,0,0,0
k284119,3052.0,0,0,0,0,0
k374356,3368.0,0,0,0,0,0
k170402,3060.0,0,0,0,0,0
k48137,2779.0,0,0,0,0,0
k351398,2783.0,0,0,0,0,0
k193167,2965.0,0,0,0,0,0
k120228,3263.0,0,0,0,0,0
k174335,2676.0,0,0,0,0,0
k26062,2954.0,0,0,0,0,0
k304204,2691.0,0,0,0,0,0
k60954,2842.0,0,0,0,0,0
k181265,2846.0,0,0,0,0,0
k337249,2546.0,0,0,0,0,0
k167571,3032.0,0,0,0,0,0
k53953,2991.0,0,0,0,0,0
k131754,2716.0,0,0,0,0,0
k97719,3152.0,0,0,0,0,0
k130575,2748.0,0,0,0,0,0
k110782,2705.0,0,0,0,0,0
k423609,2847.0,0,0,0,0,0
k60924,2568.0,0,0,0,0,0
k328401,3163.0,0,0,0,0,0
k340876,2620.0,0,0,0,0,0
k378403,2844.0,0,0,0,0,0
k6109,2728.0,0,0,0,0,0
k329084,2991.0,0,0,0,0,0
k161766,2769.0,0,0,0,0,0
k206344,3018.0,0,0,0,0,0
k182705,2793.0,0,0,0,0,0
k184575,3042.0,0,0,0,0,0
k283010,2754.0,0,0,0,0,0
k104924,2890.0,0,0,0,0,0
k296075,3014.0,0,0,0,0,0
k48133,2574.0,0,0,0,0,0
k228260,2794.0,0,0,0,0,0
k271082,2622.0,0,0,0,0,0
k393232,2703.0,0,0,0,0,0
k266698,3018.0,0,0,0,0,0
k325031,3035.0,0,0,0,0,0
k137611,3175.0,0,0,0,0,0
k289543,2697.0,0,0,0,0,0
k250667,2800.0,0,0,0,0,0
k337309,2523.0,0,0,0,0,0
k41785,2694.0,0,0,0,0,0
k150858,3075.0,0,0,0,0,0
k215485,3054.0,0,0,0,0,0
k367033,2739.0,0,0,0,0,0
k399294,3050.0,0,0,0,0,0
k140617,2905.0,0,0,0,0,0
k220836,3015.0,0,0,0,0,0
k28473,2871.0,0,0,0,0,0
k155026,2708.0,0,0,0,0,0
k302703,2985.0,0,0,0,0,0
k419760,2698.0,0,0,0,0,0
k262481,2878.0,0,0,0,0,0
k41118,2711.0,0,0,0,0,0
k164168,2459.0,0,0,0,0,0
k224516,2769.0,0,0,0,0,0
k203147,2760.0,0,0,0,0,0
k130985,3207.0,0,0,0,0,0
k137653,2858.0,0,0,0,0,0
k91822,3044.0,0,0,0,0,0
k135559,3051.0,0,0,0,0,0
k363142,3274.0,0,0,0,0,0
k46511,2681.0,0,0,0,0,0
k164766,3234.0,0,0,0,0,0
k224914,2920.0,0,0,0,0,0
k321329,2795.0,0,0,0,0,0
k327563,2918.0,0,0,0,0,0
k331831,2595.0,0,0,0,0,0
k412125,2872.0,0,0,0,0,0
k280788,3142.0,0,0,0,0,0
k98715,2814.0,0,0,0,0,0
k145086,3015.0,0,0,0,0,0
k77968,2970.0,0,0,0,0,0
k266188,2765.0,0,0,0,0,0
k330587,2772.0,0,0,0,0,0
k346228,3158.0,0,0,0,0,0
k201509,2949.0,0,0,0,0,0
k380396,2900.0,0,0,0,0,0
k96185,2951.0,0,0,0,0,0
k93984,3057.0,0,0,0,0,0
k303380,2781.0,0,0,0,0,0
k335033,2939.0,0,0,0,0,0
k7444,3047.0,0,0,0,0,0
k146104,2728.0,0,0,0,0,0
k343243,2989.0,0,0,0,0,0
k208626,2856.0,0,0,0,0,0
k414576,2968.0,0,0,0,0,0
k323983,2978.0,0,0,0,0,0
k99101,3054.0,0,0,0,0,0
k107417,2912.0,0,0,0,0,0
k164845,2887.0,0,0,0,0,0
k370484,2714.0,0,0,0,0,0
k258095,3018.0,0,0,0,0,0
k205854,2971.0,0,0,0,0,0
k410879,3104.0,0,0,0,0,0
k18264,2743.0,0,0,0,0,0
k21817,2743.0,0,0,0,0,0
k267789,3018.0,0,0,0,0,0
k819,2997.0,0,0,0,0,0
k96987,3086.0,0,0,0,0,0
k266338,2997.0,0,0,0,0,0
k281344,2963.0,0,0,0,0,0
k75492,2995.0,0,0,0,0,0
k184957,2994.0,0,0,0,0,0
k180507,3269.0,0,0,0,0,0
k337220,2968.0,0,0,0,0,0
k54410,2904.0,0,0,0,0,0
k104357,3051.0,0,0,0,0,0
k214135,2969.0,0,0,0,0,0
k314088,3065.0,0,0,0,0,0
k20660,2719.0,0,0,0,0,0
k31388,2892.0,0,0,0,0,0
k361804,3065.0,0,0,0,0,0
k365529,3197.0,0,0,0,0,0
k209042,3004.0,0,0,0,0,0
k222213,2726.0,0,0,0,0,0
k35201,2908.0,0,0,0,0,0
k101124,3092.0,0,0,0,0,0
k122717,3132.0,0,0,0,0,0
k320812,2965.0,0,0,0,0,0
k241086,2598.0,0,0,0,0,0
k394167,2941.0,0,0,0,0,0
k42482,2824.0,0,0,0,0,0
k344495,3218.0,0,0,0,0,0
k131818,2651.0,0,0,0,0,0
k351526,2808.0,0,0,0,0,0
k91549,2852.0,0,0,0,0,0
k119047,3293.0,0,0,0,0,0
k47340,3298.0,0,0,0,0,0
k112778,3024.0,0,0,0,0,0
k192479,3115.0,0,0,0,0,0
k81277,3318.0,0,0,0,0,0
k214175,2758.0,0,0,0,0,0
k204171,3161.0,0,0,0,0,0
k94519,2803.0,0,0,0,0,0
k274711,2998.0,0,0,0,0,0
k5098,3278.0,0,0,0,0,0
k349343,2888.0,0,0,0,0,0
k390004,2687.0,0,0,0,0,0
k382962,3073.0,0,0,0,0,0
k283897,2499.0,0,0,0,0,0
k128369,2789.0,0,0,0,0,0
k60705,2995.0,0,0,0,0,0
k207039,2965.0,0,0,0,0,0
k8875,2996.0,0,0,0,0,0
k62635,2530.0,0,0,0,0,0
k154472,3118.0,0,0,0,0,0
k387008,2760.0,0,0,0,0,0
k393120,3008.0,0,0,0,0,0
k397189,2882.0,0,0,0,0,0
k16101,2688.0,0,0,0,0,0
k2491,3074.0,0,0,0,0,0
k304696,2746.0,0,0,0,0,0
k326561,2563.0,0,0,0,0,0
k25243,3163.0,0,0,0,0,0
k303432,2729.0,0,0,0,0,0
k423295,2892.0,0,0,0,0,0
k225737,3091.0,0,0,0,0,0
k32082,2926.0,0,0,0,0,0
k6303,2969.0,0,0,0,0,0
k143972,2610.0,0,0,0,0,0
k374875,2867.0,0,0,0,0,0
k17449,2900.0,0,0,0,0,0
k145480,3089.0,0,0,0,0,0
k367307,2916.0,0,0,0,0,0
k200051,2679.0,0,0,0,0,0
k84516,3011.0,0,0,0,0,0
k96050,3196.0,0,0,0,0,0
k81737,2939.0,0,0,0,0,0
k299100,2987.0,0,0,0,0,0
k72583,3077.0,0,0,0,0,0
k199639,2690.0,0,0,0,0,0
k288866,3053.0,0,0,0,0,0
k280526,3231.0,0,0,0,0,0
k1325,2613.0,0,0,0,0,0
k236660,3031.0,0,0,0,0,0
k269434,3257.0,0,0,0,0,0
k291470,2796.0,0,0,0,0,0
k94785,3202.0,0,0,0,0,0
k95956,3172.0,0,0,0,0,0
k138157,2791.0,0,0,0,0,0
k220644,2950.0,0,0,0,0,0
k394037,2919.0,0,0,0,0,0
k317962,3280.0,0,0,0,0,0
k160479,2613.0,0,0,0,0,0
k327265,2952.0,0,0,0,0,0
k286960,2880.0,0,0,0,0,0
k272809,2847.0,0,0,0,0,0
k279292,2804.0,0,0,0,0,0
k413244,3274.0,0,0,0,0,0
k289610,2930.0,0,0,0,0,0
k240882,2611.0,0,0,0,0,0
k271669,2615.0,0,0,0,0,0
k68561,2547.0,0,0,0,0,0
k116558,3102.0,0,0,0,0,0
k301700,2652.0,0,0,0,0,0
k26219,3124.0,0,0,0,0,0
k212976,2878.0,0,0,0,0,0
k101647,2617.0,0,0,0,0,0
k15400,2829.0,0,0,0,0,0
k318398,2836.0,0,0,0,0,0
k269065,3101.0,0,0,0,0,0
k280605,3075.0,0,0,0,0,0
k99658,2959.0,0,0,0,0,0
k1508,3229.0,0,0,0,0,0
k232088,3179.0,0,0,0,0,0
k77700,3075.0,0,0,0,0,0
k372980,2940.0,0,0,0,0,0
k263675,2887.0,0,0,0,0,0
k299674,2903.0,0,0,0,0,0
k40310,2824.0,0,0,0,0,0
k323103,2959.0,0,0,0,0,0
k281191,2980.0,0,0,0,0,0
k190240,3057.0,0,0,0,0,0
k225153,2683.0,0,0,0,0,0
k10523,2996.0,0,0,0,0,0
k195828,2677.0,0,0,0,0,0
k102764,2817.0,0,0,0,0,0
k153605,3072.0,0,0,0,0,0
k366988,2822.0,0,0,0,0,0
k201220,2776.0,0,0,0,0,0
k248926,3004.0,0,0,0,0,0
k220275,3143.0,0,0,0,0,0
k184011,2875.0,0,0,0,0,0
k239520,2711.0,0,0,0,0,0
k172087,2994.0,0,0,0,0,0
k166425,2802.0,0,0,0,0,0
k252876,3048.0,0,0,0,0,0
k83809,2751.0,0,0,0,0,0
k402521,2742.0,0,0,0,0,0
k118423,3025.0,0,0,0,0,0
k290399,2702.0,0,0,0,0,0
k258435,3251.0,0,0,0,0,0
k313219,2748.0,0,0,0,0,0
k219265,3175.0,0,0,0,0,0
k117975,3038.0,0,0,0,0,0
k4487,3156.0,0,0,0,0,0
k155559,3077.0,0,0,0,0,0
k171499,2717.0,0,0,0,0,0
k351919,2864.0,0,0,0,0,0
k229117,2998.0,0,0,0,0,0
k419274,2801.0,0,0,0,0,0
k375543,2970.0,0,0,0,0,0
k163379,3172.0,0,0,0,0,0
k31704,2611.0,0,0,0,0,0
k224499,2882.0,0,0,0,0,0
k417774,2845.0,0,0,0,0,0
k233605,2963.0,0,0,0,0,0
k91137,3034.0,0,0,0,0,0
k34514,3064.0,0,0,0,0,0
k186605,2751.0,0,0,0,0,0
k376323,2932.0,0,0,0,0,0
k133737,2925.0,0,0,0,0,0
k97196,2814.0,0,0,0,0,0
k216598,3169.0,0,0,0,0,0
k413699,2779.0,0,0,0,0,0
k413466,3110.0,0,0,0,0,0
k395375,2679.0,0,0,0,0,0
k364362,2755.0,0,0,0,0,0
k209166,2980.0,0,0,0,0,0
k153784,2936.0,0,0,0,0,0
k44071,2796.0,0,0,0,0,0
k345100,3070.0,0,0,0,0,0
k36168,3192.0,0,0,0,0,0
k185257,2922.0,0,0,0,0,0
k109444,3006.0,0,0,0,0,0
k69100,2923.0,0,0,0,0,0
k273487,2971.0,0,0,0,0,0
k398196,2864.0,0,0,0,0,0
k174789,2647.0,0,0,0,0,0
k34627,2827.0,0,0,0,0,0
k212571,2868.0,0,0,0,0,0
k122932,2599.0,0,0,0,0,0
k38711,3034.0,0,0,0,0,0
k298973,3130.0,0,0,0,0,0
k159969,2982.0,0,0,0,0,0
k31769,3308.0,0,0,0,0,0
k3245,2859.0,0,0,0,0,0
k422769,3316.0,0,0,0,0,0
k267076,2997.0,0,0,0,0,0
k148610,2861.0,0,0,0,0,0
k90836,2794.0,0,0,0,0,0
k371793,2840.0,0,0,0,0,0
k142416,2871.0,0,0,0,0,0
k223757,2666.0,0,0,0,0,0
k257973,3125.0,0,0,0,0,0
k368716,3242.0,0,0,0,0,0
k359068,2980.0,0,0,0,0,0
k240445,3014.0,0,0,0,0,0
k297269,2814.0,0,0,0,0,0
k198645,3082.0,0,0,0,0,0
k187515,3026.0,0,0,0,0,0
k249899,3107.0,0,0,0,0,0
k302414,2794.0,0,0,0,0,0
k84956,2838.0,0,0,0,0,0
k130643,2671.0,0,0,0,0,0
k25561,3141.0,0,0,0,0,0
k137061,2739.0,0,0,0,0,0
k141572,3316.0,0,0,0,0,0
k274126,3253.0,0,0,0,0,0
k117161,2911.0,0,0,0,0,0
k265518,3199.0,0,0,0,0,0
k355348,2955.0,0,0,0,0,0
k104577,3120.0,0,0,0,0,0
k273080,2989.0,0,0,0,0,0
k302482,3159.0,0,0,0,0,0
k185560,2932.0,0,0,0,0,0
k59298,2942.0,0,0,0,0,0
k115855,2686.0,0,0,0,0,0
k207308,2654.0,0,0,0,0,0
k132183,3173.0,0,0,0,0,0
k24557,2863.0,0,0,0,0,0
k175602,2723.0,0,0,0,0,0
k209730,2944.0,0,0,0,0,0
k113972,3152.0,0,0,0,0,0
k168156,2896.0,0,0,0,0,0
k49838,2649.0,0,0,0,0,0
k418466,2935.0,0,0,0,0,0
k61878,2699.0,0,0,0,0,0
k109062,3023.0,0,0,0,0,0
k303726,3027.0,0,0,0,0,0
k111993,2923.0,0,0,0,0,0
k333001,2782.0,0,0,0,0,0
k3003,3381.0,0,0,0,0,0
k189527,3052.0,0,0,0,0,0
k31046,2884.0,0,0,0,0,0
k285113,2647.0,0,0,0,0,0
k91152,2964.0,0,0,0,0,0
k119794,2800.0,0,0,0,0,0
k405880,3143.0,0,0,0,0,0
k345712,2659.0,0,0,0,0,0
k286541,3206.0,0,0,0,0,0
k83497,2936.0,0,0,0,0,0
k40909,3001.0,0,0,0,0,0
k146580,2810.0,0,0,0,0,0
k160833,2647.0,0,0,0,0,0
k175079,2742.0,0,0,0,0,0
k248182,3218.0,0,0,0,0,0
k86244,2875.0,0,0,0,0,0
k395232,2988.0,0,0,0,0,0
k258701,2916.0,0,0,0,0,0
k43363,2695.0,0,0,0,0,0
k376643,3098.0,0,0,0,0,0
k149600,2761.0,0,0,0,0,0
k73114,2975.0,0,0,0,0,0
k264829,2780.0,0,0,0,0,0
k274946,2958.0,0,0,0,0,0
k177834,2993.0,0,0,0,0,0
k316213,2726.0,0,0,0,0,0
k266819,2669.0,0,0,0,0,0
k247098,3179.0,0,0,0,0,0
k179003,2975.0,0,0,0,0,0
k388075,2820.0,0,0,0,0,0
k376066,2908.0,0,0,0,0,0
k77090,3009.0,0,0,0,0,0
k391763,2601.0,0,0,0,0,0
k274857,2526.0,0,0,0,0,0
k260779,2585.0,0,0,0,0,0
k116513,3153.0,0,0,0,0,0
k414068,2978.0,0,0,0,0,0
k214044,2795.0,0,0,0,0,0
k323149,2905.0,0,0,0,0,0
k6572,2932.0,0,0,0,0,0
k157217,3187.0,0,0,0,0,0
k16116,2909.0,0,0,0,0,0
k192979,2750.0,0,0,0,0,0
k76718,3029.0,0,0,0,0,0
k268823,3046.0,0,0,0,0,0
k165099,3042.0,0,0,0,0,0
k263588,2765.0,0,0,0,0,0
k218944,3013.0,0,0,0,0,0
k371116,3010.0,0,0,0,0,0
k409482,2982.0,0,0,0,0,0
k295228,2569.0,0,0,0,0,0
k139857,3240.0,0,0,0,0,0
k318909,3111.0,0,0,0,0,0
k409660,2825.0,0,0,0,0,0
k4470,2875.0,0,0,0,0,0
k80953,2789.0,0,0,0,0,0
k225693,2856.0,0,0,0,0,0
k26390,2943.0,0,0,0,0,0
k117336,2913.0,0,0,0,0,0
k363314,3237.0,0,0,0,0,0
k31279,3041.0,0,0,0,0,0
k191572,2962.0,0,0,0,0,0
k410965,2898.0,0,0,0,0,0
k109111,3172.0,0,0,0,0,0
k318393,2934.0,0,0,0,0,0
k366396,3070.0,0,0,0,0,0
k170426,2826.0,0,0,0,0,0
k347821,2814.0,0,0,0,0,0
k212312,2951.0,0,0,0,0,0
k24648,2849.0,0,0,0,0,0
k201739,2821.0,0,0,0,0,0
k93446,3021.0,0,0,0,0,0
k224429,3139.0,0,0,0,0,0
k360492,3044.0,0,0,0,0,0
k360945,3028.0,0,0,0,0,0
k61609,2763.0,0,0,0,0,0
k60381,3135.0,0,0,0,0,0
k215554,2664.0,0,0,0,0,0
k251755,3022.0,0,0,0,0,0
k258522,2932.0,0,0,0,0,0
k360322,2859.0,0,0,0,0,0
k256706,3121.0,0,0,0,0,0
k360636,3056.0,0,0,0,0,0
k195938,3016.0,0,0,0,0,0
k153901,2941.0,0,0,0,0,0
k245067,3028.0,0,0,0,0,0
k14769,2543.0,0,0,0,0,0
k270478,2581.0,0,0,0,0,0
k249630,2908.0,0,0,0,0,0
k233414,2730.0,0,0,0,0,0
k283406,2924.0,0,0,0,0,0
k358193,3225.0,0,0,0,0,0
k367767,2576.0,0,0,0,0,0
k132305,2887.0,0,0,0,0,0
k119177,2567.0,0,0,0,0,0
k120586,2726.0,0,0,0,0,0
k371212,2726.0,0,0,0,0,0
k294312,2598.0,0,0,0,0,0
k186629,3028.0,0,0,0,0,0
k263895,2874.0,0,0,0,0,0
k378185,3327.0,0,0,0,0,0
k88901,2841.0,0,0,0,0,0
k283532,3037.0,0,0,0,0,0
k386162,3031.0,0,0,0,0,0
k388374,3043.0,0,0,0,0,0
k344539,2761.0,0,0,0,0,0
k239036,2617.0,0,0,0,0,0
k38620,2749.0,0,0,0,0,0
k279239,2611.0,0,0,0,0,0
k392516,2726.0,0,0,0,0,0
k154414,2978.0,0,0,0,0,0
k62113,2597.0,0,0,0,0,0
k170213,3146.0,0,0,0,0,0
k418625,3024.0,0,0,0,0,0
k293770,2866.0,0,0,0,0,0
k336183,3281.0,0,0,0,0,0
k369845,2973.0,0,0,0,0,0
k125724,2709.0,0,0,0,0,0
k6705,3086.0,0,0,0,0,0
k276370,2771.0,0,0,0,0,0
k117036,2960.0,0,0,0,0,0
k269334,2569.0,0,0,0,0,0
k328065,3170.0,0,0,0,0,0
k288880,2660.0,0,0,0,0,0
k312542,3129.0,0,0,0,0,0
k283098,2847.0,0,0,0,0,0
k75301,3083.0,0,0,0,0,0
k162770,2910.0,0,0,0,0,0
k344619,2960.0,0,0,0,0,0
k145128,3245.0,0,0,0,0,0
k390581,3183.0,0,0,0,0,0
k99503,3003.0,0,0,0,0,0
k80406,2929.0,0,0,0,0,0
k248749,2827.0,0,0,0,0,0
k235137,3216.0,0,0,0,0,0
k277697,2991.0,0,0,0,0,0
k7804,2833.0,0,0,0,0,0
k97430,3099.0,0,0,0,0,0
k312814,3026.0,0,0,0,0,0
k86626,2959.0,0,0,0,0,0
k184983,2802.0,0,0,0,0,0
k240999,2941.0,0,0,0,0,0
k317548,2673.0,0,0,0,0,0
k293122,3051.0,0,0,0,0,0
k153206,2649.0,0,0,0,0,0
k326068,2852.0,0,0,0,0,0
k413355,2874.0,0,0,0,0,0
k165155,2857.0,0,0,0,0,0
k326073,2695.0,0,0,0,0,0
k129267,3195.0,0,0,0,0,0
k422129,3193.0,0,0,0,0,0
k39209,3207.0,0,0,0,0,0
k54127,2885.0,0,0,0,0,0
k293969,3001.0,0,0,0,0,0
k172496,3009.0,0,0,0,0,0
k187420,2972.0,0,0,0,0,0
k386274,3209.0,0,0,0,0,0
k404881,2906.0,0,0,0,0,0
k387282,2906.0,0,0,0,0,0
k253254,2975.0,0,0,0,0,0
k29031,2968.0,0,0,0,0,0
k177669,3200.0,0,0,0,0,0
k282787,2995.0,0,0,0,0,0
k99626,3021.0,0,0,0,0,0
k2557,2971.0,0,0,0,0,0
k255627,3105.0,0,0,0,0,0
k176936,2942.0,0,0,0,0,0
k194364,3245.0,0,0,0,0,0
k100080,2891.0,0,0,0,0,0
k22991,2733.0,0,0,0,0,0
k381848,2833.0,0,0,0,0,0
k117968,2922.0,0,0,0,0,0
k402240,2903.0,0,0,0,0,0
k199651,2915.0,0,0,0,0,0
k255185,2695.0,0,0,0,0,0
k380497,2624.0,0,0,0,0,0
k236892,2743.0,0,0,0,0,0
k255091,2984.0,0,0,0,0,0
k405071,2862.0,0,0,0,0,0
k135954,2688.0,0,0,0,0,0
k206010,3065.0,0,0,0,0,0
k165103,3237.0,0,0,0,0,0
k256256,2869.0,0,0,0,0,0
k174825,2856.0,0,0,0,0,0
k157247,2814.0,0,0,0,0,0
k109818,3034.0,0,0,0,0,0
k340567,3278.0,0,0,0,0,0
k140855,3072.0,0,0,0,0,0
k112960,2952.0,0,0,0,0,0
k34667,3144.0,0,0,0,0,0
k262146,3260.0,0,0,0,0,0
k140447,3073.0,0,0,0,0,0
k401829,3218.0,0,0,0,0,0
k170334,2897.0,0,0,0,0,0
k341020,2812.0,0,0,0,0,0
k178199,2940.0,0,0,0,0,0
k114569,2909.0,0,0,0,0,0
k415507,2881.0,0,0,0,0,0
k339124,2927.0,0,0,0,0,0
k355304,3123.0,0,0,0,0,0
k168912,3023.0,0,0,0,0,0
k378969,2975.0,0,0,0,0,0
k100696,3119.0,0,0,0,0,0
k345312,2906.0,0,0,0,0,0
k6795,3282.0,0,0,0,0,0
k188611,2942.0,0,0,0,0,0
k81932,2968.0,0,0,0,0,0
k296319,2647.0,0,0,0,0,0
k55255,2955.0,0,0,0,0,0
k390243,2617.0,0,0,0,0,0
k124801,2867.0,0,0,0,0,0
k204023,2532.0,0,0,0,0,0
k367163,3154.0,0,0,0,0,0
k2525,3266.0,0,0,0,0,0
k405391,2977.0,0,0,0,0,0
k83381,2862.0,0,0,0,0,0
k299007,3059.0,0,0,0,0,0
k278066,3014.0,0,0,0,0,0
k409577,3078.0,0,0,0,0,0
k233484,2972.0,0,0,0,0,0
k202318,2970.0,0,0,0,0,0
k365159,2778.0,0,0,0,0,0
k46386,3099.0,0,0,0,0,0
k62488,3007.0,0,0,0,0,0
k227918,3260.0,0,0,0,0,0
k264966,2748.0,0,0,0,0,0
k287778,2965.0,0,0,0,0,0
k140306,2854.0,0,0,0,0,0
k84468,3008.0,0,0,0,0,0
k14448,3118.0,0,0,0,0,0
k376266,2767.0,0,0,0,0,0
k170769,3027.0,0,0,0,0,0
k156515,3331.0,0,0,0,0,0
k132771,2783.0,0,0,0,0,0
k100267,2887.0,0,0,0,0,0
k181036,3120.0,0,0,0,0,0
k107859,2940.0,0,0,0,0,0
k267253,2798.0,0,0,0,0,0
k138886,2940.0,0,0,0,0,0
k309907,2932.0,0,0,0,0,0
k183491,2955.0,0,0,0,0,0
k387718,2979.0,0,0,0,0,0
k208205,2603.0,0,0,0,0,0
k372071,3026.0,0,0,0,0,0
k301614,3054.0,0,0,0,0,0
k399311,2899.0,0,0,0,0,0
k67762,2729.0,0,0,0,0,0
k359783,2594.0,0,0,0,0,0
k238333,3103.0,0,0,0,0,0
k223650,2770.0,0,0,0,0,0
k62319,2642.0,0,0,0,0,0
k69687,3171.0,0,0,0,0,0
k367788,3215.0,0,0,0,0,0
k232431,3139.0,0,0,0,0,0
k263681,2864.0,0,0,0,0,0
k339412,2619.0,0,0,0,0,0
k138096,2972.0,0,0,0,0,0
k240167,3067.0,0,0,0,0,0
k52183,2560.0,0,0,0,0,0
k189491,3269.0,0,0,0,0,0
k104642,2602.0,0,0,0,0,0
k94391,2946.0,0,0,0,0,0
k367468,3040.0,0,0,0,0,0
k120150,2538.0,0,0,0,0,0
k184848,2991.0,0,0,0,0,0
k372957,2994.0,0,0,0,0,0
k253614,2926.0,0,0,0,0,0
k392043,2916.0,0,0,0,0,0
k392621,3008.0,0,0,0,0,0
k157492,3018.0,0,0,0,0,0
k235144,2588.0,0,0,0,0,0
k255692,2926.0,0,0,0,0,0
k362194,2876.0,0,0,0,0,0
k37961,3003.0,0,0,0,0,0
k101619,3008.0,0,0,0,0,0
k221287,2932.0,0,0,0,0,0
k252326,3061.0,0,0,0,0,0
k93053,2657.0,0,0,0,0,0
k151171,2677.0,0,0,0,0,0
k372490,3201.0,0,0,0,0,0
k193141,2820.0,0,0,0,0,0
k152024,3025.0,0,0,0,0,0
k185104,2906.0,0,0,0,0,0
k394779,2792.0,0,0,0,0,0
k9833,3084.0,0,0,0,0,0
k7178,3042.0,0,0,0,0,0
k87298,2819.0,0,0,0,0,0
k96894,3234.0,0,0,0,0,0
k80216,2884.0,0,0,0,0,0
k331469,2863.0,0,0,0,0,0
k188145,2664.0,0,0,0,0,0
k224749,2909.0,0,0,0,0,0
k374576,2938.0,0,0,0,0,0
k22634,2903.0,0,0,0,0,0
k85503,2824.0,0,0,0,0,0
k93655,2853.0,0,0,0,0,0
k165825,2901.0,0,0,0,0,0
k44737,2936.0,0,0,0,0,0
k222258,2982.0,0,0,0,0,0
k322128,3117.0,0,0,0,0,0
k184166,2903.0,0,0,0,0,0
k43346,3084.0,0,0,0,0,0
k227824,2503.0,0,0,0,0,0
k43251,3106.0,0,0,0,0,0
k307954,2817.0,0,0,0,0,0
k115983,2889.0,0,0,0,0,0
k155746,2969.0,0,0,0,0,0
k208348,3007.0,0,0,0,0,0
k391840,3066.0,0,0,0,0,0
k322163,3018.0,0,0,0,0,0
k261893,2699.0,0,0,0,0,0
k349143,2774.0,0,0,0,0,0
k64116,3158.0,0,0,0,0,0
k346717,3114.0,0,0,0,0,0
k230950,3192.0,0,0,0,0,0
k168568,3068.0,0,0,0,0,0
k211455,3141.0,0,0,0,0,0
k29805,2956.0,0,0,0,0,0
k413795,3233.0,0,0,0,0,0
k167074,2897.0,0,0,0,0,0
k336373,2874.0,0,0,0,0,0
k211975,2853.0,0,0,0,0,0
k273634,2827.0,0,0,0,0,0
k217983,3040.0,0,0,0,0,0
k224074,2877.0,0,0,0,0,0
k392400,2653.0,0,0,0,0,0
k125206,2566.0,0,0,0,0,0
k137022,3002.0,0,0,0,0,0
k231664,2849.0,0,0,0,0,0
k109353,2936.0,0,0,0,0,0
k104153,2972.0,0,0,0,0,0
k290820,3039.0,0,0,0,0,0
k116293,2955.0,0,0,0,0,0
k135519,2843.0,0,0,0,0,0
k50859,2980.0,0,0,0,0,0
k325066,3098.0,0,0,0,0,0
k63503,2924.0,0,0,0,0,0
k170330,3172.0,0,0,0,0,0
k121599,2896.0,0,0,0,0,0
k308197,2964.0,0,0,0,0,0
k82410,3031.0,0,0,0,0,0
k342254,2869.0,0,0,0,0,0
k122757,3074.0,0,0,0,0,0
k360922,2915.0,0,0,0,0,0
k138801,3041.0,0,0,0,0,0
k10774,3254.0,0,0,0,0,0
k319193,3163.0,0,0,0,0,0
k394523,2618.0,0,0,0,0,0
k215396,2899.0,0,0,0,0,0
k186098,2571.0,0,0,0,0,0
k378394,3243.0,0,0,0,0,0
k179973,3019.0,0,0,0,0,0
k45450,2771.0,0,0,0,0,0
k68650,2600.0,0,0,0,0,0
k223443,3145.0,0,0,0,0,0
k19259,2563.0,0,0,0,0,0
k30399,2887.0,0,0,0,0,0
k389481,2665.0,0,0,0,0,0
k102511,3168.0,0,0,0,0,0
k149090,2828.0,0,0,0,0,0
k9427,3137.0,0,0,0,0,0
k304844,2988.0,0,0,0,0,0
k172891,2922.0,0,0,0,0,0
k213396,2699.0,0,0,0,0,0
k156704,2976.0,0,0,0,0,0
k205306,2968.0,0,0,0,0,0
k373721,3095.0,0,0,0,0,0
k227713,2665.0,0,0,0,0,0
k26731,2773.0,0,0,0,0,0
k321575,2920.0,0,0,0,0,0
k56455,2844.0,0,0,0,0,0
k35061,2857.0,0,0,0,0,0
k403705,2907.0,0,0,0,0,0
k134629,2929.0,0,0,0,0,0
k249199,2929.0,0,0,0,0,0
k123487,3247.0,0,0,0,0,0
k155119,3253.0,0,0,0,0,0
k257792,3076.0,0,0,0,0,0
k349375,3362.0,0,0,0,0,0
k208551,2721.0,0,0,0,0,0
k375004,2772.0,0,0,0,0,0
k34588,2755.0,0,0,0,0,0
k422766,3191.0,0,0,0,0,0
k32470,2965.0,0,0,0,0,0
k313548,2643.0,0,0,0,0,0
k114907,2750.0,0,0,0,0,0
k403533,2813.0,0,0,0,0,0
k421480,2833.0,0,0,0,0,0
k120329,2677.0,0,0,0,0,0
k12273,2702.0,0,0,0,0,0
k213695,3009.0,0,0,0,0,0
k399754,2766.0,0,0,0,0,0
k136569,2548.0,0,0,0,0,0
k158325,3054.0,0,0,0,0,0
k254238,2987.0,0,0,0,0,0
k330663,3031.0,0,0,0,0,0
k331916,3029.0,0,0,0,0,0
k263896,2766.0,0,0,0,0,0
k333892,2906.0,0,0,0,0,0
k242961,2921.0,0,0,0,0,0
