Key_1_2,Horizontal_Distance_To_Fire_Points,Horizontal_Distance_To_Roadways,Soil_Type29,Soil_Type4
k304103,1061.0,150.0,0,0
k70973,589.0,2700.0,0,0
k326335,4991.0,4859.0,1,0
k306883,2401.0,2471.0,0,0
k70845,2135.0,618.0,1,0
k28338,1663.0,1500.0,0,0
k268859,1365.0,871.0,0,0
k70101,2642.0,914.0,1,0
k27640,1142.0,1956.0,0,0
k419292,1120.0,569.0,0,0
k347321,1806.0,1106.0,0,1
k459,2208.0,4355.0,1,0
k37230,1036.0,2802.0,1,0
k120532,3059.0,1706.0,0,0
k224020,395.0,430.0,1,0
k286588,2388.0,376.0,0,0
k192411,2758.0,1445.0,0,0
k416817,2879.0,1749.0,0,0
k297420,1411.0,391.0,1,0
k109192,1299.0,474.0,0,0
k241466,4175.0,3223.0,1,0
k150170,2301.0,6598.0,1,0
k85000,1812.0,67.0,0,0
k307332,1982.0,2481.0,0,0
k45313,1578.0,1101.0,0,0
k117736,1959.0,3989.0,0,0
k405465,3529.0,2012.0,0,0
k90476,3093.0,2656.0,0,0
k271288,5683.0,4391.0,1,0
k301394,2109.0,2060.0,0,0
k229367,1552.0,3073.0,1,0
k422022,3355.0,6347.0,1,0
k14032,6632.0,2860.0,0,0
k278757,5035.0,4189.0,1,0
k344931,722.0,674.0,0,0
k176577,1337.0,1766.0,0,1
k22668,1345.0,659.0,0,0
k167079,1813.0,1053.0,0,0
k344522,1812.0,2435.0,0,0
k41882,1634.0,631.0,0,0
k414474,2586.0,4100.0,1,0
k109771,2598.0,2457.0,0,0
k105013,1342.0,571.0,0,0
k153509,2616.0,1316.0,0,0
k250511,1860.0,5334.0,1,0
k195620,1956.0,1492.0,0,0
k231227,1964.0,1987.0,1,0
k297108,685.0,1315.0,0,0
k382124,1328.0,2739.0,0,0
k412540,3486.0,5978.0,1,0
k268079,1253.0,2268.0,0,0
k71552,1207.0,3449.0,0,0
k303536,365.0,2007.0,0,0
k218799,1471.0,2440.0,0,0
k251208,1736.0,1892.0,0,0
k278638,2242.0,1396.0,0,0
k93383,3335.0,1249.0,0,0
k377542,1510.0,5259.0,0,0
k322261,1364.0,3042.0,0,1
k388532,659.0,3171.0,0,0
k226533,1987.0,874.0,1,0
k281112,997.0,2896.0,0,0
k333989,2372.0,1476.0,0,0
k31187,1806.0,2571.0,0,0
k17056,1266.0,1677.0,0,0
k217542,459.0,3396.0,0,0
k379196,1566.0,1857.0,0,0
k277266,1243.0,2848.0,0,0
k236535,5139.0,3645.0,1,0
k58720,841.0,663.0,0,0
k29638,2363.0,7002.0,1,0
k316890,5311.0,5622.0,1,0
k236958,1276.0,420.0,0,0
k11278,1146.0,2949.0,0,0
k308472,6303.0,3304.0,0,0
k198046,2538.0,1057.0,0,0
k370549,2614.0,3503.0,0,0
k270406,1426.0,2835.0,0,0
k11996,2248.0,1866.0,1,0
k290361,2928.0,1827.0,0,0
k346376,3344.0,3012.0,0,0
k406859,4955.0,3695.0,1,0
k259416,780.0,3135.0,0,0
k110373,3507.0,918.0,0,0
k307151,1719.0,2520.0,0,0
k62585,977.0,2640.0,0,0
k89591,1549.0,1183.0,0,0
k221391,1026.0,4057.0,1,0
k118199,782.0,5269.0,1,0
k101656,3907.0,3254.0,0,0
k58089,4917.0,1974.0,0,0
k156069,3144.0,1530.0,0,0
k363888,4868.0,900.0,0,0
k114889,967.0,631.0,0,0
k115909,1282.0,4034.0,1,0
k308552,1345.0,1706.0,0,0
k339824,3271.0,1816.0,0,0
k393633,1733.0,1717.0,0,0
k21158,1082.0,1092.0,0,0
k265688,2581.0,1930.0,0,0
k105978,5975.0,5594.0,1,0
k321324,1549.0,3671.0,0,0
k55094,1300.0,1608.0,0,0
k242314,1362.0,2670.0,0,0
k35334,1437.0,1691.0,0,0
k80319,1484.0,1438.0,0,0
k409047,2301.0,371.0,0,0
k325174,2207.0,1230.0,0,0
k63326,2616.0,1082.0,0,0
k311192,2463.0,4740.0,1,0
k178499,6322.0,4425.0,1,0
k237439,674.0,1521.0,0,0
k138507,1761.0,1087.0,0,0
k99885,576.0,5368.0,0,0
k402369,2191.0,1222.0,0,0
k308073,2469.0,1865.0,1,0
k110081,2649.0,1828.0,0,0
k274012,2015.0,1061.0,1,0
k93909,1172.0,4228.0,1,0
k310653,4696.0,382.0,0,0
k341037,1231.0,2920.0,0,0
k203774,1482.0,3878.0,1,0
k381535,1518.0,3020.0,0,0
k114164,4624.0,2295.0,0,0
k308536,600.0,497.0,0,0
k409555,1110.0,4256.0,1,0
k221302,6268.0,990.0,0,0
k168313,900.0,3330.0,0,0
k94899,3032.0,1249.0,0,0
k343365,2312.0,2042.0,0,0
k242902,960.0,2969.0,0,0
k328766,1926.0,5626.0,0,0
k221685,1776.0,1411.0,0,0
k311765,684.0,474.0,1,0
k209738,6279.0,4321.0,0,0
k19608,1036.0,618.0,0,0
k420812,2571.0,2561.0,0,0
k99659,1998.0,732.0,1,0
k294184,4347.0,5013.0,1,0
k70648,2053.0,2347.0,0,0
k88103,2844.0,1891.0,1,0
k400897,3197.0,1476.0,0,0
k363429,4314.0,4112.0,0,0
k313090,1252.0,1168.0,0,0
k160614,1406.0,1360.0,0,0
k194386,470.0,892.0,0,0
k14785,153.0,4986.0,0,0
k110485,5891.0,1182.0,1,0
k287993,1421.0,5763.0,1,0
k374356,1024.0,1764.0,0,0
k201709,6278.0,789.0,0,0
k64774,2431.0,2497.0,0,0
k394582,2317.0,2293.0,1,0
k36526,932.0,524.0,0,0
k233021,1273.0,2739.0,0,0
k277567,2073.0,4222.0,0,0
k6486,543.0,3365.0,0,0
k419038,2389.0,3131.0,0,0
k121296,2081.0,1207.0,0,0
k111869,684.0,3161.0,0,0
k240629,2571.0,2746.0,0,0
k115165,4882.0,4800.0,0,0
k32884,2076.0,1266.0,0,0
k79872,2495.0,3707.0,1,0
k269573,2424.0,1764.0,0,0
k123727,1869.0,4905.0,0,0
k224042,1543.0,1889.0,0,0
k199439,1434.0,1405.0,0,0
k321386,1015.0,666.0,1,0
k98637,577.0,1289.0,0,0
k163896,1921.0,4950.0,1,0
k256364,457.0,3031.0,0,0
k63361,1591.0,1869.0,0,0
k356470,5070.0,6164.0,1,0
k388223,663.0,4068.0,1,0
k69768,365.0,4974.0,1,0
k152252,1616.0,1273.0,0,0
k415421,1123.0,721.0,0,0
k256730,700.0,891.0,0,0
k306124,481.0,1343.0,0,0
k360637,2151.0,2067.0,0,0
k92489,1965.0,2646.0,0,0
k272891,1878.0,5842.0,1,0
k220786,2843.0,1282.0,0,0
k16804,3242.0,778.0,0,0
k117134,2197.0,2126.0,1,0
k348756,1894.0,6451.0,1,0
k100994,1677.0,2081.0,0,0
k237710,1034.0,3994.0,1,0
k49149,1996.0,1822.0,0,0
k392840,1521.0,1315.0,0,0
k371175,90.0,4894.0,0,0
k41564,5077.0,5105.0,1,0
k217708,6026.0,3284.0,0,0
k243952,1684.0,2462.0,1,0
k86077,1045.0,3140.0,1,0
k183095,362.0,1120.0,1,0
k323869,764.0,993.0,0,0
k398489,1921.0,2215.0,0,0
k21305,1618.0,1167.0,0,0
k211871,3283.0,4184.0,1,0
k276601,3186.0,6406.0,0,0
k256105,1276.0,3609.0,1,0
k37961,3684.0,5663.0,1,0
k423655,313.0,1879.0,0,0
k69468,1189.0,1844.0,0,0
k155944,2045.0,942.0,0,0
k110195,1465.0,3130.0,0,0
k337752,1865.0,2040.0,0,0
k416374,365.0,1347.0,0,0
k182890,931.0,1209.0,0,0
k396968,745.0,1064.0,1,0
k276262,4584.0,5521.0,0,0
k213158,2969.0,3127.0,0,0
k52057,1237.0,3219.0,0,0
k166670,2244.0,4731.0,1,0
k117780,4442.0,3585.0,0,0
k75893,1581.0,690.0,0,0
k86936,2465.0,3502.0,1,0
k11598,598.0,1740.0,0,0
k335883,2754.0,1660.0,0,0
k58563,1544.0,309.0,0,0
k124344,2401.0,2474.0,0,0
k274270,1190.0,1651.0,0,0
k48623,424.0,1140.0,0,0
k353254,2059.0,4741.0,1,0
k420614,2335.0,1945.0,0,0
k319758,1406.0,301.0,0,0
k356538,1788.0,2468.0,0,0
k391932,1490.0,3847.0,0,0
k344665,1380.0,1092.0,0,0
k268192,977.0,2285.0,0,0
k345433,1230.0,1215.0,0,0
k416023,1451.0,2793.0,0,0
k411525,3494.0,2581.0,0,0
k37076,782.0,1549.0,0,0
k176102,3528.0,1140.0,1,0
k53567,571.0,395.0,0,0
k395785,3275.0,3217.0,0,0
k408563,3202.0,4797.0,1,0
k119462,1866.0,5426.0,0,0
k15866,2731.0,2498.0,0,0
k64809,1574.0,2106.0,0,0
k27348,2144.0,1825.0,0,0
k19940,811.0,2100.0,0,0
k115349,1080.0,1396.0,0,0
k254095,1215.0,2139.0,0,0
k220123,1134.0,636.0,0,0
k252427,1236.0,234.0,0,0
k410732,1471.0,1300.0,0,0
k55663,1087.0,3209.0,0,0
k380981,4511.0,488.0,0,0
k338826,301.0,870.0,0,0
k70833,1451.0,5515.0,1,0
k409619,5155.0,3842.0,1,0
k15030,1273.0,5646.0,1,0
k102529,603.0,1158.0,0,0
k44630,1167.0,5454.0,1,0
k65883,1549.0,3960.0,0,0
k418422,5709.0,4370.0,1,0
k194119,1032.0,1598.0,1,0
k179113,778.0,691.0,0,0
k47506,2349.0,1465.0,0,0
k307632,1500.0,1438.0,0,0
k287878,5793.0,2109.0,0,0
k336752,3522.0,3164.0,0,0
k114828,3046.0,150.0,0,0
k353395,2419.0,1670.0,0,0
k36677,1324.0,2381.0,0,0
k395054,2642.0,3817.0,1,0
k202272,4218.0,1622.0,1,0
k177226,2547.0,1262.0,1,0
k58478,481.0,1610.0,0,0
k307653,2133.0,3035.0,1,0
k259569,646.0,1332.0,0,0
k241774,2490.0,4007.0,0,0
k185456,1006.0,812.0,0,0
k25838,2657.0,2918.0,0,0
k198266,842.0,2443.0,0,0
k403701,1299.0,2340.0,0,0
k381171,2589.0,391.0,0,0
k207297,1964.0,3161.0,0,0
k90131,1528.0,658.0,0,0
k368094,2281.0,1434.0,0,0
k290246,1790.0,1926.0,1,0
k23513,1448.0,5550.0,1,0
k193290,1994.0,323.0,0,0
k377420,1001.0,895.0,0,0
k214717,1299.0,2761.0,0,0
k391926,4455.0,382.0,0,0
k59273,3486.0,3580.0,1,0
k32085,2215.0,1398.0,0,0
k182955,1734.0,4545.0,0,0
k315283,395.0,1441.0,1,0
k273819,2160.0,2393.0,0,0
k328695,2529.0,459.0,0,0
k46642,1489.0,1583.0,0,0
k267025,2569.0,671.0,1,0
k171600,2751.0,4920.0,0,0
k24413,2197.0,1060.0,1,0
k169380,1380.0,2574.0,0,0
k314806,3373.0,1376.0,0,0
k91469,932.0,2919.0,0,0
k316571,3216.0,6146.0,1,0
k74530,1611.0,1543.0,0,0
k358946,4326.0,3412.0,0,0
k250019,1176.0,2743.0,0,0
k97140,891.0,811.0,0,0
k350220,4680.0,1289.0,0,0
k419189,1864.0,731.0,0,0
k198229,1710.0,524.0,0,0
k275283,2016.0,2873.0,1,0
k92290,1587.0,2930.0,0,0
k161218,1754.0,2131.0,0,0
k218582,2581.0,3318.0,1,0
k115441,2773.0,1602.0,0,0
k106474,6279.0,4237.0,0,0
k367210,785.0,1884.0,0,0
k268717,768.0,5369.0,1,0
k278892,1489.0,3100.0,0,0
k195074,1266.0,2556.0,0,0
k95967,1866.0,2670.0,0,0
k194134,90.0,4676.0,1,0
k387436,648.0,4643.0,1,0
k174243,2688.0,3867.0,1,0
k3750,953.0,918.0,0,0
k246474,1146.0,3983.0,0,0
k5041,1084.0,569.0,0,0
k144473,2679.0,2618.0,1,0
k183742,2998.0,2816.0,0,0
k100459,2400.0,1842.0,0,0
k168730,516.0,5301.0,0,0
k104124,1978.0,2676.0,0,0
k206451,4268.0,4599.0,0,0
k112778,1332.0,691.0,0,0
k349154,2755.0,1269.0,1,0
k206494,2026.0,4242.0,0,0
k211362,2692.0,1558.0,0,0
k158994,1622.0,6296.0,1,0
k186011,2274.0,902.0,0,0
k43159,1613.0,5712.0,1,0
k386177,618.0,1154.0,0,0
k254585,2495.0,2165.0,0,0
k155298,1355.0,2868.0,0,0
k120583,2271.0,1734.0,1,0
k298612,1263.0,2026.0,0,0
k254869,1811.0,2163.0,0,0
k325884,1048.0,1148.0,1,0
k270896,785.0,3311.0,0,0
k58653,2406.0,4217.0,1,0
k395086,5562.0,2971.0,0,0
k337678,671.0,4030.0,1,0
k174486,793.0,1500.0,0,0
k218782,2761.0,997.0,1,0
k402531,2687.0,1892.0,0,0
k226757,1982.0,1290.0,0,0
k8922,1900.0,2287.0,0,0
k354554,2431.0,4324.0,1,0
k80653,2355.0,4232.0,1,0
k250299,1180.0,1130.0,0,0
k288986,2163.0,1036.0,0,0
k35936,2061.0,2016.0,0,0
k114590,895.0,270.0,0,0
k317040,1068.0,1834.0,0,0
k313387,1731.0,1369.0,0,0
k413648,618.0,1793.0,0,0
k79806,1249.0,2605.0,0,0
k370448,1194.0,1340.0,0,0
k246730,2365.0,666.0,1,0
k132178,1184.0,828.0,0,0
k294348,2385.0,1008.0,1,0
k56491,3941.0,1515.0,0,0
k52614,570.0,1252.0,0,0
k197323,1598.0,918.0,0,0
k91720,3273.0,2658.0,0,0
k266857,1055.0,716.0,0,0
k349261,1900.0,2079.0,1,0
k280136,2406.0,1869.0,0,0
k224550,1276.0,2584.0,0,0
k285210,1973.0,3724.0,1,0
k242549,1855.0,3613.0,0,0
k265665,2060.0,1565.0,0,0
k4540,2287.0,430.0,0,0
k295553,2419.0,446.0,0,0
k179496,5989.0,1989.0,0,0
k343350,1381.0,2818.0,0,0
k255758,2096.0,2576.0,0,0
k123638,953.0,3341.0,1,0
k218188,1790.0,5571.0,0,0
k252756,1740.0,1627.0,0,1
k83732,618.0,679.0,0,0
k387887,2205.0,1020.0,0,0
k265063,1634.0,1605.0,0,0
k403488,2880.0,3734.0,1,0
k249246,2773.0,2081.0,0,0
k330710,85.0,1805.0,0,0
k51426,420.0,810.0,1,0
k161272,1930.0,810.0,0,0
k25648,1080.0,1802.0,0,0
k334710,3704.0,212.0,0,0
k124886,2076.0,1082.0,0,0
k264917,1767.0,1754.0,1,0
k381888,1706.0,503.0,0,0
k334570,713.0,5521.0,0,0
k335507,3191.0,3300.0,0,0
k218081,1505.0,1199.0,0,0
k327023,1513.0,2792.0,0,0
k133650,2341.0,872.0,0,0
k381775,1448.0,1650.0,0,1
k87507,2165.0,6025.0,0,0
k78529,3596.0,5885.0,1,0
k134655,1653.0,1158.0,0,0
k8908,534.0,1666.0,0,0
k257765,2206.0,997.0,0,0
k15175,5399.0,4440.0,0,0
k400061,2251.0,1260.0,0,0
k159361,2876.0,3510.0,1,0
k106207,1812.0,1237.0,0,0
k112561,534.0,4676.0,1,0
k71500,787.0,577.0,0,0
k248866,1181.0,2263.0,0,0
k364757,541.0,722.0,0,0
k203007,2743.0,2995.0,0,0
k297516,2330.0,977.0,1,0
k416608,2953.0,417.0,0,0
k371317,1968.0,540.0,0,0
k151878,2101.0,702.0,0,0
k401702,2866.0,895.0,0,0
k139872,5444.0,5796.0,1,0
k85234,1298.0,3002.0,0,0
k120749,2488.0,1635.0,0,0
k179083,2730.0,5779.0,1,0
k280301,5780.0,4389.0,0,0
k315569,2076.0,2998.0,0,0
k224085,815.0,997.0,0,0
k253706,2317.0,1674.0,0,0
k284982,2658.0,390.0,0,0
k407556,1819.0,3827.0,1,0
k137147,2049.0,1358.0,0,0
k153404,932.0,3715.0,0,0
k61652,1857.0,3980.0,1,0
k168197,5669.0,4205.0,0,0
k126803,658.0,5457.0,0,0
k392631,4642.0,4836.0,0,0
k25645,1976.0,3731.0,0,0
k218053,721.0,830.0,0,0
k335192,5032.0,4061.0,0,0
k24521,2356.0,3501.0,0,0
k48299,2108.0,1530.0,0,0
k335260,366.0,400.0,0,0
k266322,900.0,1535.0,0,0
k129325,1612.0,1355.0,0,0
k20518,2541.0,3923.0,1,0
k5903,2167.0,2681.0,1,0
k33995,726.0,1515.0,1,0
k345692,2288.0,4241.0,0,0
k337357,3037.0,3752.0,0,0
k230606,2526.0,1548.0,0,0
k249637,2737.0,3601.0,1,0
k364877,1084.0,420.0,0,0
k303507,4375.0,5196.0,1,0
k421884,3013.0,1758.0,0,0
k340724,1495.0,3154.0,0,0
k50286,4308.0,5104.0,1,0
k180433,1639.0,1134.0,0,0
k128116,1310.0,837.0,0,0
k285019,488.0,4657.0,1,0
k265020,819.0,3904.0,0,0
k62426,1914.0,569.0,1,0
k369923,1209.0,1489.0,0,0
k380335,2142.0,900.0,0,0
k261823,6012.0,4452.0,0,0
k392330,666.0,830.0,0,0
k148160,2799.0,1092.0,0,0
k256123,430.0,1972.0,0,0
k386397,1812.0,2970.0,0,0
k317912,2044.0,4543.0,1,0
k48722,2167.0,446.0,0,0
k89351,1401.0,3505.0,0,0
k375022,2210.0,1121.0,0,0
k227352,6092.0,4769.0,0,0
k251957,684.0,2750.0,0,0
k388538,782.0,2340.0,0,0
k14090,1860.0,1680.0,0,0
k258494,558.0,1180.0,0,0
k203805,1230.0,218.0,1,0
k149903,2174.0,408.0,0,0
k145950,1233.0,1998.0,1,0
k164375,997.0,4878.0,1,0
k16743,1036.0,2507.0,0,0
k394835,560.0,1015.0,0,0
k168047,865.0,1146.0,0,0
k100887,1008.0,4986.0,1,0
k107672,792.0,721.0,0,0
k338712,2410.0,1167.0,0,0
k400087,541.0,4723.0,0,0
k114256,510.0,1824.0,0,0
k113299,1134.0,1248.0,1,0
k238042,1480.0,1768.0,0,0
k208103,2940.0,6017.0,0,0
k68109,2206.0,2581.0,0,0
k311390,1837.0,5590.0,1,0
k286045,2894.0,2071.0,0,0
k3830,5012.0,5582.0,0,0
k133836,2135.0,2172.0,0,0
k77738,420.0,1676.0,0,0
k388686,1951.0,2503.0,0,0
k82076,2400.0,1190.0,0,0
k150724,1177.0,3056.0,0,0
k296371,2647.0,1140.0,0,0
k63474,1880.0,1359.0,0,0
k189572,420.0,1282.0,0,0
k384517,2205.0,1465.0,0,0
k276153,2084.0,4909.0,1,0
k242740,1782.0,2400.0,0,0
k203196,1602.0,2743.0,0,0
k208022,1516.0,5201.0,1,0
k136573,2067.0,2589.0,0,0
k288447,1471.0,2843.0,0,0
k332450,3031.0,6590.0,0,0
k130097,1371.0,3186.0,0,0
k222196,1620.0,2076.0,0,0
k122745,1082.0,1513.0,0,0
k304851,812.0,3150.0,0,0
k116134,1382.0,1980.0,1,0
k187332,3961.0,1265.0,1,0
k300819,2765.0,180.0,0,0
k367171,1978.0,5918.0,0,0
k375704,2762.0,5716.0,0,0
k246559,2371.0,1418.0,0,0
k140128,402.0,1527.0,0,0
k43900,1259.0,1651.0,1,0
k202217,2323.0,1524.0,1,0
k1379,60.0,730.0,1,0
k252288,2135.0,765.0,0,0
k375879,2837.0,1518.0,0,0
k334959,1620.0,926.0,0,0
k230334,1973.0,4782.0,0,0
k400011,930.0,671.0,0,0
k206787,4245.0,5833.0,1,0
k69959,870.0,3202.0,0,0
k308527,3945.0,5125.0,1,0
k401334,1744.0,4633.0,1,0
k394999,5929.0,5744.0,1,0
k363865,3019.0,5460.0,0,0
k241399,2814.0,577.0,1,0
k262091,912.0,1001.0,1,0
k422018,1976.0,2821.0,0,0
k137851,1549.0,1789.0,0,0
k179370,6062.0,5237.0,0,0
k258679,1719.0,1592.0,0,0
k279257,1825.0,4913.0,0,0
k255116,691.0,162.0,0,0
k154461,2324.0,1857.0,0,0
k213852,2326.0,6041.0,0,0
k380306,726.0,2264.0,0,0
k81680,1717.0,4248.0,1,0
k251875,4527.0,6186.0,0,0
k79497,2652.0,830.0,0,0
k32514,1282.0,2942.0,0,0
k184114,1396.0,1884.0,0,0
k30226,4306.0,2737.0,0,0
k144933,4698.0,509.0,0,0
k322110,2608.0,2979.0,0,0
k47384,1062.0,1385.0,0,0
k99258,604.0,1350.0,0,0
k343321,1485.0,1230.0,0,0
k43088,2725.0,2022.0,0,0
k53448,551.0,4339.0,0,0
k315017,4838.0,4484.0,0,0
k133003,1176.0,600.0,0,0
k10078,3039.0,4311.0,0,0
k263130,5743.0,4306.0,1,0
k351366,1506.0,1556.0,0,0
k238823,1976.0,2006.0,0,0
k25077,1366.0,2040.0,0,0
k37310,42.0,5041.0,1,0
k51028,1324.0,957.0,0,0
k99974,1158.0,457.0,0,0
k287626,3017.0,2063.0,0,0
k126024,3408.0,3264.0,0,0
k146814,1892.0,4592.0,0,0
k243968,3372.0,916.0,0,0
k5766,1584.0,3446.0,0,0
k279303,849.0,5066.0,1,0
k260186,218.0,811.0,0,0
k125251,918.0,1732.0,0,0
k76208,977.0,1130.0,0,0
k222556,1616.0,543.0,0,0
k108943,2402.0,4742.0,1,0
k276796,1263.0,270.0,0,0
k191973,1871.0,1714.0,0,0
k219653,607.0,1455.0,0,0
k201843,4390.0,424.0,0,0
k189092,2808.0,2165.0,0,0
k175612,2289.0,2611.0,1,0
k372162,1650.0,1048.0,0,0
k133365,1365.0,1749.0,0,0
k291605,1664.0,1922.0,0,0
k243748,2723.0,2215.0,1,0
k19405,1177.0,1434.0,0,0
k100001,942.0,787.0,0,0
k293439,1905.0,3064.0,0,0
k357950,573.0,2455.0,0,0
k205732,6265.0,3596.0,0,0
k174410,1739.0,5457.0,1,0
k149446,1120.0,42.0,0,0
k160559,2315.0,1460.0,0,0
k98336,2755.0,1273.0,0,0
k384959,1889.0,1681.0,0,0
k189014,1588.0,420.0,0,0
k218667,4822.0,3500.0,0,0
k357777,1273.0,5531.0,1,0
k12660,6208.0,4543.0,0,0
k310135,1477.0,2316.0,0,0
k296660,1761.0,5594.0,0,0
k299938,600.0,4261.0,0,0
k106108,1537.0,3596.0,1,0
k380218,2469.0,1657.0,0,0
k185903,3694.0,6539.0,1,0
k291421,1084.0,2206.0,1,0
k38996,2467.0,3192.0,0,0
k328607,1772.0,1216.0,0,0
k18279,708.0,1994.0,0,0
k87010,1249.0,1110.0,0,0
k349147,3083.0,3019.0,0,0
k285175,5063.0,3615.0,1,0
k286195,1579.0,2006.0,1,0
k228097,2167.0,3037.0,0,0
k257319,2652.0,2062.0,1,0
k355347,2325.0,2848.0,0,0
k25369,2448.0,2806.0,1,0
k232183,1115.0,1572.0,0,0
k45397,1883.0,1158.0,0,0
k390173,1511.0,1101.0,0,0
k305326,845.0,2333.0,0,0
k167428,5392.0,3589.0,1,0
k416462,2214.0,5309.0,0,0
k144360,721.0,924.0,0,0
k365022,2689.0,618.0,1,0
k41982,2598.0,1895.0,0,0
k213724,309.0,4779.0,0,0
k275499,2713.0,900.0,0,0
k182038,2568.0,361.0,0,0
k12254,1064.0,1443.0,0,0
k67481,6309.0,3690.0,0,0
k226541,2108.0,2113.0,1,0
k213028,1741.0,900.0,0,0
k345448,2519.0,3009.0,1,0
k149356,5667.0,4582.0,1,0
k156130,3280.0,3188.0,0,0
k407562,2230.0,1476.0,0,0
k4404,1782.0,3148.0,0,0
k399897,1302.0,1320.0,0,0
k288064,892.0,1660.0,0,0
k349528,2553.0,1931.0,1,0
k364452,2118.0,997.0,0,0
k288098,2092.0,664.0,0,0
k125147,2230.0,4028.0,0,0
k383319,942.0,1846.0,0,0
k413467,1855.0,2527.0,0,0
k259794,2318.0,1657.0,0,0
k330537,2084.0,2072.0,0,0
k74585,997.0,2451.0,0,0
k334315,2097.0,1167.0,1,0
k72106,1091.0,3421.0,0,0
k389631,3672.0,2059.0,0,0
k177382,633.0,30.0,0,0
k118296,1708.0,3097.0,0,0
k184518,1142.0,481.0,1,0
k121588,854.0,2193.0,0,0
k262619,911.0,2197.0,0,0
k347075,1535.0,1350.0,0,0
k114647,4836.0,5257.0,0,0
k356692,1218.0,2696.0,0,0
k353102,2166.0,3372.0,0,0
k117028,1667.0,1698.0,0,0
k12661,3227.0,2701.0,0,0
k355104,5759.0,4293.0,0,0
k306733,1872.0,807.0,0,0
k211257,2173.0,679.0,0,0
k290884,3124.0,3352.0,0,0
k261658,934.0,2550.0,0,0
k88543,1557.0,5219.0,1,0
k395723,2335.0,4439.0,1,0
k225386,391.0,1952.0,0,0
k283238,1492.0,6217.0,1,0
k216259,2824.0,4652.0,0,0
k186425,566.0,2472.0,0,0
k383180,1650.0,1506.0,0,0
k224871,2082.0,2982.0,0,0
k361806,2737.0,1986.0,0,0
k181183,850.0,1099.0,1,0
k227863,1590.0,6046.0,0,0
k126205,964.0,1850.0,0,0
k195769,4497.0,5702.0,1,0
k338605,3114.0,2910.0,0,0
k417051,3396.0,1556.0,0,0
k41701,1132.0,3960.0,1,0
k342528,513.0,992.0,1,0
k118300,3305.0,366.0,0,0
k413352,6186.0,5664.0,1,0
k150075,2081.0,2469.0,0,0
k381313,6649.0,1907.0,0,0
k142532,1471.0,2911.0,0,0
k36956,1253.0,4173.0,1,0
k127204,1930.0,1786.0,1,0
k355621,1908.0,2287.0,0,0
k31924,2427.0,2375.0,0,0
k218635,859.0,3161.0,0,0
k345346,3055.0,1981.0,1,0
k229065,1235.0,2166.0,0,0
k309005,1343.0,2529.0,0,0
k46589,1253.0,1765.0,0,0
k293187,787.0,306.0,0,0
k191520,1841.0,849.0,0,0
k420088,4855.0,2717.0,0,0
k323180,1992.0,2919.0,0,0
k238395,2372.0,1624.0,0,1
k218342,1930.0,2713.0,0,0
k422582,3000.0,560.0,1,0
k301541,1423.0,2947.0,0,0
k306632,1348.0,1834.0,1,0
k151211,2760.0,3444.0,1,0
k281038,1801.0,1440.0,1,0
k6325,1947.0,3510.0,0,0
k256033,2630.0,218.0,0,0
k347549,2044.0,2041.0,0,0
k163239,2780.0,1471.0,0,0
k154575,1493.0,4781.0,0,0
k306226,2489.0,1837.0,0,0
k52717,1445.0,1150.0,0,0
k263684,1536.0,1679.0,0,0
k242175,2518.0,751.0,1,0
k319712,242.0,534.0,0,0
k239791,649.0,182.0,0,0
k3003,1719.0,1793.0,0,0
k189518,1905.0,1706.0,0,0
k419807,1390.0,834.0,0,0
k139345,1201.0,2451.0,0,0
k88015,1142.0,2022.0,0,0
k339826,4536.0,2581.0,0,0
k85679,3422.0,4442.0,1,0
k346602,1353.0,2652.0,0,0
k310674,1518.0,3590.0,0,0
k306800,1182.0,1381.0,0,0
k70636,2676.0,4009.0,0,0
k295674,5741.0,4466.0,0,0
k97409,2372.0,1396.0,0,0
k81671,511.0,1320.0,0,0
k205881,1100.0,1482.0,0,0
k342957,2420.0,1468.0,0,0
k398540,1234.0,1598.0,0,0
k285710,5568.0,5919.0,1,0
k364389,1401.0,1584.0,0,0
k365918,5590.0,4948.0,0,0
k273196,2821.0,1566.0,0,0
k76537,1294.0,1892.0,0,0
k232948,1290.0,579.0,1,0
k416655,150.0,1600.0,0,0
k266010,1321.0,2910.0,0,0
k248556,1200.0,638.0,0,0
k423545,933.0,558.0,0,0
k64321,1966.0,2039.0,0,0
k14433,1414.0,1425.0,0,0
k265286,1539.0,679.0,0,0
k92307,2789.0,1165.0,0,0
k44534,725.0,1213.0,0,0
k25107,1465.0,541.0,1,0
k325017,4991.0,666.0,0,0
k280187,2032.0,1418.0,0,0
k228546,1300.0,1396.0,0,0
k356168,2208.0,2080.0,0,0
k320878,684.0,391.0,0,0
k73460,2212.0,934.0,1,0
k44244,3476.0,4107.0,1,0
k391604,2086.0,3690.0,1,0
k417255,2662.0,6035.0,1,0
k78815,618.0,3332.0,0,0
k35457,4709.0,3586.0,0,0
k26543,182.0,842.0,0,0
k176436,607.0,2458.0,0,0
k249121,2492.0,1473.0,0,0
k397590,2029.0,1620.0,0,0
k217243,3871.0,6427.0,1,0
k155853,2741.0,3017.0,0,0
k198970,2166.0,1383.0,0,0
k347492,1740.0,1461.0,1,0
k220834,4752.0,4891.0,1,0
k103621,258.0,2270.0,0,0
