Key_0_0,Soil_Type8,Soil_Type25,Hillshade_3pm,Soil_Type7,Key_1_1
k217518,0,0,149.0,0,k381145
k218836,0,0,208.0,0,k414241
k126134,0,0,122.0,0,k107589
k77391,0,0,109.0,0,k334017
k80359,0,0,144.0,0,k31446
k232783,0,0,162.0,0,k229364
k356657,0,0,136.0,0,k354197
k353558,0,0,139.0,0,k194911
k9485,0,0,113.0,0,k69745
k325218,0,0,172.0,0,k408224
k341813,0,0,130.0,0,k145912
k200235,0,0,121.0,0,k8991
k8533,0,0,209.0,0,k293169
k80466,0,0,160.0,0,k316205
k192688,0,0,116.0,0,k228885
k144352,0,0,170.0,0,k307083
k126198,0,0,185.0,0,k21056
k22870,0,0,141.0,0,k238823
k152900,0,0,66.0,0,k77592
k231865,0,0,158.0,0,k402454
k396048,0,0,146.0,0,k29366
k317499,0,0,125.0,0,k279670
k248554,0,0,112.0,0,k254045
k274784,0,0,139.0,0,k399647
k239627,0,0,213.0,0,k399399
k207250,0,0,124.0,0,k47680
k112524,0,0,85.0,0,k102401
k242084,0,0,138.0,0,k131218
k379475,0,0,164.0,0,k165208
k42204,0,0,109.0,0,k415509
k366901,0,0,152.0,0,k402039
k45320,0,0,135.0,0,k394133
k10046,0,0,188.0,0,k133795
k387295,0,0,209.0,0,k280864
k382590,0,0,105.0,0,k15950
k29261,0,0,119.0,0,k372815
k141739,0,0,84.0,0,k415845
k254437,0,0,106.0,0,k347332
k21716,0,0,101.0,0,k23058
k314766,0,0,131.0,0,k74842
k300571,0,0,187.0,0,k238867
k363687,0,0,138.0,0,k117396
k288134,0,0,149.0,0,k35613
k163214,0,0,164.0,0,k103229
k150498,0,0,155.0,0,k294489
k352802,0,0,154.0,0,k365815
k371336,0,0,151.0,0,k11545
k338932,0,0,136.0,0,k170912
k238539,0,0,162.0,0,k312981
k126725,0,0,114.0,0,k250981
k283815,0,0,129.0,0,k167948
k239401,0,0,172.0,0,k157945
k113618,0,0,190.0,0,k273756
k181755,0,0,140.0,0,k23310
k340818,0,0,173.0,0,k361652
k134273,0,0,207.0,0,k311536
k420091,0,0,112.0,0,k380981
k91209,0,0,147.0,0,k123439
k267507,0,0,81.0,0,k322859
k131043,0,0,147.0,0,k410958
k146,0,0,127.0,0,k1882
k269382,0,0,122.0,0,k36138
k321738,0,0,133.0,0,k192739
k136040,0,0,162.0,0,k260338
k43468,0,0,180.0,0,k46728
k110742,0,0,132.0,0,k168156
k91725,0,0,163.0,0,k336655
k166592,0,0,158.0,0,k397255
k373223,0,0,193.0,0,k194198
k71154,0,0,138.0,0,k286804
k57518,0,0,177.0,0,k387756
k251459,0,0,181.0,0,k179141
k223783,0,0,108.0,0,k403164
k204094,0,0,200.0,0,k252304
k408894,0,0,149.0,0,k69392
k330392,0,0,208.0,0,k412751
k22596,0,0,172.0,0,k238141
k298329,0,0,139.0,0,k72040
k144042,0,0,153.0,0,k97533
k223283,0,0,182.0,0,k329812
k415708,0,0,107.0,0,k294653
k91954,0,0,68.0,0,k98676
k232635,0,0,122.0,0,k226063
k205244,0,0,134.0,0,k219842
k31722,0,0,171.0,0,k112586
k33835,0,0,87.0,0,k85885
k23999,0,0,120.0,0,k64131
k63424,0,0,96.0,0,k200348
k420218,0,0,136.0,0,k406727
k356058,0,0,198.0,0,k283067
k241348,0,0,184.0,0,k228684
k165706,0,0,167.0,0,k12707
k46379,0,0,117.0,0,k291694
k42540,0,0,169.0,0,k2763
k326797,0,0,117.0,0,k314257
k120205,0,0,146.0,0,k165719
k166372,0,0,143.0,0,k43161
k257084,0,0,106.0,0,k33581
k103740,0,0,134.0,0,k217391
k295304,0,0,107.0,0,k173730
k21388,0,0,154.0,0,k250542
k395881,0,0,118.0,0,k272764
k349971,0,0,146.0,0,k315970
k375839,0,0,184.0,0,k13339
k10632,0,0,231.0,0,k19551
k174656,0,0,139.0,0,k121105
k415154,0,0,140.0,0,k196252
k20584,0,0,164.0,0,k172537
k350269,0,0,136.0,0,k11055
k48260,0,0,0.0,0,k390893
k234345,0,0,149.0,0,k136504
k239086,0,0,121.0,0,k295853
k199885,0,0,181.0,0,k113236
k163398,0,0,67.0,0,k326006
k288553,0,0,119.0,0,k77806
k379552,0,0,137.0,0,k144159
k40400,0,0,213.0,0,k377698
k291880,0,0,137.0,0,k276118
k156279,0,0,154.0,0,k220771
k250752,0,0,147.0,0,k355637
k32745,0,0,131.0,0,k245878
k270256,0,0,103.0,0,k415621
k33000,0,0,37.0,0,k377313
k295101,0,0,137.0,0,k224849
k172305,0,0,135.0,0,k113042
k112191,0,0,159.0,0,k225687
k19804,0,0,139.0,0,k278129
k395458,0,0,176.0,0,k215916
k152637,0,0,128.0,0,k319691
k74999,0,0,169.0,0,k276993
k2776,0,0,129.0,0,k313823
k415013,0,0,96.0,0,k316187
k421363,0,0,109.0,0,k255306
k120615,0,0,94.0,0,k230882
k162276,0,0,105.0,0,k376203
k303730,0,0,99.0,0,k39519
k365016,0,0,141.0,0,k219806
k307608,0,0,131.0,0,k216751
k306662,0,0,129.0,0,k345407
k421789,0,0,196.0,0,k124730
k25698,0,0,187.0,0,k25994
k26495,0,0,151.0,0,k378652
k137160,0,0,120.0,0,k60018
k137225,0,0,99.0,0,k346469
k415588,0,0,108.0,0,k135880
k25817,0,0,161.0,0,k150277
k352091,0,0,113.0,0,k136861
k225725,0,0,130.0,0,k247713
k349711,0,0,187.0,0,k8066
k309322,0,0,179.0,0,k140700
k400315,0,0,97.0,0,k334991
k211085,0,0,91.0,0,k194835
k212377,0,0,123.0,0,k56450
k82012,0,0,196.0,0,k373928
k205187,0,0,139.0,0,k268625
k410850,0,0,145.0,0,k264811
k367326,0,0,137.0,0,k241310
k78915,0,0,191.0,0,k213432
k147192,0,0,85.0,0,k26834
k163556,0,0,147.0,0,k12852
k213723,0,0,142.0,0,k175696
k140739,0,0,167.0,0,k223963
k205620,0,0,127.0,0,k371906
k296969,0,0,145.0,0,k98382
k176713,0,0,113.0,0,k189452
k231335,0,0,152.0,0,k162887
k163616,0,0,221.0,0,k325159
k419997,0,0,96.0,0,k994
k45702,0,0,174.0,0,k365332
k77685,0,0,143.0,0,k91940
k13548,0,0,174.0,0,k245849
k334419,0,0,198.0,0,k302341
k121552,0,0,41.0,0,k58915
k214926,0,0,107.0,0,k243166
k398796,0,0,184.0,0,k158272
k37211,0,0,127.0,0,k103138
k74532,0,0,94.0,0,k328029
k97494,0,0,100.0,0,k279724
k335969,0,0,135.0,0,k133442
k147214,1,0,159.0,0,k393946
k353173,0,0,130.0,0,k317500
k36873,0,0,120.0,0,k272421
k398234,0,0,168.0,0,k340771
k360071,0,0,136.0,0,k385250
k355482,0,0,126.0,0,k125693
k244973,0,0,99.0,0,k228463
k283212,0,0,144.0,0,k77862
k294946,0,0,145.0,0,k275382
k72436,0,0,107.0,0,k26494
k169740,0,0,147.0,0,k357800
k385706,0,0,96.0,0,k167357
k112713,0,0,199.0,0,k14327
k327187,0,0,73.0,0,k365720
k265310,0,0,158.0,0,k422946
k263566,0,0,144.0,0,k159350
k206121,0,0,172.0,0,k178725
k81366,0,0,118.0,0,k75219
k135340,0,0,179.0,0,k250648
k95147,0,0,171.0,0,k206651
k39377,0,0,188.0,0,k408587
k154803,0,0,204.0,0,k133363
k318955,0,0,133.0,0,k52566
k200600,0,0,146.0,0,k232136
k272985,0,0,128.0,0,k421353
k381854,0,0,139.0,0,k360601
k304727,0,0,110.0,0,k180687
k311535,0,0,170.0,0,k16335
k397332,0,0,146.0,0,k113683
k329347,0,0,104.0,0,k361563
k348906,0,0,81.0,0,k200506
k288848,0,0,146.0,0,k417707
k390267,0,0,142.0,0,k71553
k13752,0,0,154.0,0,k377612
k296991,0,0,171.0,0,k216794
k110187,0,0,112.0,0,k131800
k418679,0,0,198.0,0,k328140
k35748,0,0,220.0,0,k159811
k208057,0,0,159.0,0,k374894
k162289,0,0,124.0,0,k10919
k213807,0,0,127.0,0,k326389
k256144,0,0,172.0,0,k254715
k42877,0,0,124.0,0,k51993
k278794,0,0,116.0,0,k61107
k379364,0,0,128.0,0,k50208
k262635,0,0,130.0,0,k224355
k345597,0,0,77.0,0,k324837
k325097,0,0,193.0,0,k15905
k61572,0,0,144.0,0,k386216
k285818,0,0,194.0,0,k293358
k1115,0,0,133.0,0,k87309
k69495,0,0,124.0,0,k171680
k66117,0,0,169.0,0,k64953
k375869,0,0,148.0,0,k398415
k301213,0,0,153.0,0,k358631
k316472,0,0,139.0,0,k112154
k224467,0,0,147.0,0,k109924
k245907,0,0,181.0,0,k325992
k151352,0,0,177.0,0,k379026
k190144,0,0,133.0,0,k93279
k92701,0,0,149.0,0,k370454
k110411,0,0,130.0,0,k302059
k100529,0,0,69.0,0,k241704
k294155,0,0,144.0,0,k74375
k343965,0,0,147.0,0,k364246
k28994,0,0,114.0,0,k237629
k401414,0,0,130.0,0,k158393
k249235,0,0,119.0,0,k165120
k138281,0,0,202.0,0,k100689
k170927,0,0,133.0,0,k217649
k129838,0,0,181.0,0,k380732
k350367,0,0,131.0,0,k319714
k296845,0,0,160.0,0,k152493
k374637,0,0,152.0,0,k2731
k11010,0,0,158.0,0,k182983
k193206,0,0,59.0,0,k144440
k31206,0,0,104.0,0,k221920
k149214,0,0,186.0,0,k395582
k67589,0,0,127.0,0,k99069
k55165,0,0,153.0,0,k219374
k138951,0,0,123.0,0,k340646
k319165,0,0,115.0,0,k335764
k247865,0,0,174.0,0,k369170
k366770,0,0,159.0,0,k41223
k83130,0,0,228.0,0,k127436
k372260,0,0,162.0,0,k376693
k372935,0,0,158.0,0,k60209
k385975,0,0,152.0,0,k69422
k43788,0,0,212.0,0,k72234
k284418,0,0,172.0,0,k100282
k373142,0,1,93.0,0,k361292
k63339,0,0,187.0,0,k42009
k106880,0,0,87.0,0,k100899
k196037,0,0,124.0,0,k228957
k183597,0,0,197.0,0,k206303
k219811,0,0,194.0,0,k389527
k403965,0,0,113.0,0,k208804
k110334,0,0,138.0,0,k224173
k299828,0,0,145.0,0,k338290
k320609,0,0,141.0,0,k128964
k104654,0,0,134.0,0,k42724
k418101,0,0,158.0,0,k78752
k241281,0,0,199.0,0,k144881
k117822,0,0,136.0,0,k368734
k204980,0,0,164.0,0,k125501
k235053,0,0,176.0,0,k413854
k67760,0,0,180.0,0,k80617
k42708,0,0,151.0,0,k246334
k335026,0,0,171.0,0,k40849
k177905,0,0,107.0,0,k46683
k98478,0,0,132.0,0,k120643
k115950,0,0,201.0,0,k7474
k422702,0,0,135.0,0,k49684
k360224,0,0,211.0,0,k378414
k83035,0,0,211.0,0,k256869
k111788,0,0,114.0,0,k314610
k180615,0,0,154.0,0,k397517
k103931,0,0,143.0,0,k239097
k405708,0,0,117.0,0,k394223
k54465,0,0,110.0,0,k204887
k195716,0,0,130.0,0,k306611
k112906,0,0,168.0,0,k311079
k188452,0,0,148.0,0,k37100
k222456,0,0,146.0,0,k369768
k179229,0,0,156.0,0,k420290
k306832,0,0,40.0,0,k133936
k54415,0,0,141.0,0,k347259
k257602,0,0,157.0,0,k302094
k56450,0,0,123.0,0,k75991
k22807,0,0,137.0,0,k120747
k277215,0,0,167.0,0,k184902
k30778,0,0,142.0,0,k16175
k319514,0,0,104.0,0,k279755
k161588,0,0,180.0,0,k388101
k389858,0,0,122.0,0,k330524
k156946,0,0,181.0,0,k35676
k333027,0,0,139.0,0,k88486
k220256,0,0,140.0,0,k230489
k121122,0,0,122.0,0,k95945
k34957,0,0,145.0,0,k403829
k288624,0,0,136.0,0,k4044
k78753,0,0,177.0,0,k375164
k44036,0,0,137.0,0,k229372
k384976,0,0,76.0,0,k40058
k301362,0,0,138.0,0,k418359
k102654,0,0,123.0,0,k160345
k363383,0,0,22.0,0,k125849
k84098,0,0,135.0,0,k3377
k246224,0,0,187.0,0,k377872
k171132,0,0,109.0,0,k163144
k242104,0,0,159.0,0,k84822
k80732,0,0,152.0,0,k30663
k84293,0,0,144.0,0,k39343
k282612,0,0,116.0,0,k378290
k303616,0,0,104.0,0,k244732
k393282,0,0,124.0,0,k326793
k225767,0,0,164.0,0,k203988
k124599,0,0,213.0,0,k336845
k310187,0,0,111.0,0,k100604
k285465,0,0,191.0,0,k296700
k241362,0,0,137.0,0,k278171
k249193,0,0,191.0,0,k174949
k123703,0,0,138.0,0,k381573
k367454,0,0,143.0,0,k278579
k87295,0,0,129.0,0,k15549
k343891,0,0,204.0,0,k102708
k268317,0,0,110.0,0,k396182
k199528,0,0,154.0,0,k41822
k234171,0,0,97.0,0,k252801
k375526,0,0,94.0,0,k30349
k225379,0,0,69.0,0,k372222
k376000,0,0,132.0,0,k308273
k347402,1,0,142.0,0,k280536
k354029,0,0,149.0,0,k35267
k32550,0,0,166.0,0,k41845
k318681,0,0,151.0,0,k196334
k228832,0,0,139.0,0,k292702
k135836,0,0,180.0,0,k120847
k350932,0,0,145.0,0,k88325
k162851,0,0,154.0,0,k230431
k319916,0,0,122.0,0,k83911
k270538,0,0,174.0,0,k247201
k168441,0,0,154.0,0,k405339
k263939,0,0,149.0,0,k251111
k348551,0,0,81.0,0,k378634
k348346,0,0,98.0,0,k205490
k368120,0,0,118.0,0,k277799
k202103,0,0,162.0,0,k421665
k110717,0,0,154.0,0,k268799
k24322,0,0,127.0,0,k243178
k75122,0,0,77.0,0,k164603
k169150,0,0,97.0,0,k106976
k43700,0,0,88.0,0,k339497
k360079,0,0,100.0,0,k54622
k215740,0,0,77.0,0,k359822
k12415,0,0,147.0,0,k44033
k305056,0,0,135.0,0,k373944
k157182,0,0,185.0,0,k98726
k59710,0,0,134.0,0,k72239
k139997,0,0,146.0,0,k309371
k189049,0,0,153.0,0,k50412
k324291,0,0,189.0,0,k253034
k124204,0,0,229.0,0,k284582
k384616,0,0,70.0,0,k352208
k36951,0,0,145.0,0,k126285
k97511,0,0,142.0,0,k323479
k226459,0,0,186.0,0,k404331
k23459,0,0,90.0,0,k70485
k165816,0,0,113.0,0,k78108
k393266,0,0,120.0,0,k349018
k36978,0,0,156.0,0,k368960
k167029,0,0,157.0,0,k258994
k20441,0,0,133.0,0,k333487
k222642,0,0,121.0,0,k178210
k4638,0,0,85.0,0,k61717
k72294,0,0,151.0,0,k8172
k34816,0,0,173.0,0,k322916
k299347,0,0,194.0,0,k317858
k362286,0,0,135.0,0,k174881
k239388,0,0,189.0,0,k377629
k10616,0,0,112.0,0,k247012
k257563,0,0,201.0,0,k100002
k50079,0,0,72.0,0,k224482
k405112,0,0,176.0,0,k306942
k4640,0,0,138.0,0,k125327
k269273,0,0,128.0,0,k117544
k202710,0,0,182.0,0,k168438
k157668,0,0,157.0,0,k380518
k153220,0,0,210.0,0,k259319
k205371,0,0,182.0,0,k218354
k50820,0,0,171.0,0,k3461
k14950,0,0,100.0,0,k342130
k53190,0,0,146.0,0,k376108
k388811,0,0,98.0,0,k403163
k181538,0,0,175.0,0,k376543
k194058,0,0,162.0,0,k388606
k30981,0,0,189.0,0,k162647
k28719,0,0,112.0,0,k283570
k366723,0,0,105.0,0,k135155
k297223,0,0,109.0,0,k220393
k386990,0,0,147.0,0,k208040
k4377,0,0,111.0,0,k10259
k308331,0,0,114.0,0,k69226
k212798,0,0,131.0,0,k152719
k53204,0,0,136.0,0,k28265
k140997,0,0,171.0,0,k264865
k371541,0,0,132.0,0,k374440
k302542,0,0,108.0,0,k204898
k107106,0,0,183.0,0,k137062
k287748,0,0,183.0,0,k187683
k375116,0,0,221.0,0,k1802
k117732,0,0,191.0,0,k9893
k387521,0,0,144.0,0,k85749
k257878,0,0,135.0,0,k194631
k179473,0,0,110.0,0,k258224
k9068,0,0,100.0,0,k373785
k245840,0,0,121.0,0,k279142
k15370,0,0,123.0,0,k272319
k139393,0,0,182.0,0,k242950
k35156,0,0,145.0,0,k128268
k395075,0,0,177.0,0,k7033
k267409,0,0,129.0,0,k61082
k142996,0,0,156.0,0,k121374
k10552,0,0,181.0,0,k342610
k248293,0,0,104.0,0,k10484
k54847,0,0,194.0,0,k274241
k110344,0,0,123.0,0,k84974
k226245,0,0,185.0,0,k382482
k195934,0,0,194.0,0,k128824
k82143,0,0,151.0,0,k153915
k368451,0,0,139.0,0,k203226
k133914,0,0,118.0,0,k126870
k242362,0,0,147.0,0,k135597
k378796,0,0,136.0,0,k368806
k418439,0,0,131.0,0,k352244
k135028,0,0,161.0,0,k1646
k97463,0,0,155.0,0,k319959
k74782,0,0,210.0,0,k307605
k243673,0,0,172.0,0,k210264
k269618,0,0,146.0,0,k16699
k293066,0,0,136.0,0,k391551
k164032,0,0,146.0,0,k253712
k64510,0,0,62.0,0,k190040
k277093,0,0,169.0,0,k341350
k265475,0,0,124.0,0,k170707
k48016,0,0,137.0,0,k257408
k204742,0,0,146.0,0,k371105
k215032,0,0,107.0,0,k389612
k297133,0,0,130.0,0,k124403
k40244,0,0,133.0,0,k2908
k308854,0,0,172.0,0,k57816
k421739,0,0,127.0,0,k171163
k24436,0,0,92.0,0,k418876
k105456,0,0,144.0,0,k84103
k146891,0,0,159.0,0,k308510
k287185,0,0,117.0,0,k223336
k389702,0,0,152.0,0,k353555
k91824,0,0,100.0,0,k122621
k205986,0,0,144.0,0,k225295
k185764,0,0,132.0,0,k296613
k193233,0,0,146.0,0,k264267
k243844,0,0,137.0,0,k84955
k163825,0,0,205.0,0,k393696
k35181,0,0,138.0,0,k366039
k268179,0,0,162.0,0,k333395
k130598,0,0,100.0,0,k287493
k215037,0,0,177.0,0,k84465
k349163,0,0,109.0,0,k370980
k36855,0,0,128.0,0,k319267
k152826,0,0,233.0,0,k167476
k65226,0,0,196.0,0,k296007
k315228,0,0,6.0,0,k51992
k23733,0,0,151.0,0,k358435
k313995,0,0,161.0,0,k255259
k289070,0,0,121.0,0,k51999
k159626,0,0,73.0,0,k245027
k24702,0,0,195.0,0,k99778
k251833,0,0,123.0,0,k52228
k104940,0,0,183.0,0,k88611
k355371,0,0,178.0,0,k354908
k271395,0,0,143.0,0,k365584
k169757,0,0,57.0,0,k168306
k228801,0,0,113.0,0,k272470
k71774,0,0,110.0,0,k221300
k236873,0,0,99.0,0,k172762
k156280,0,0,125.0,0,k1277
k223354,0,0,127.0,0,k203025
k38531,0,0,185.0,0,k187438
k416873,0,0,210.0,0,k423571
k188256,0,0,102.0,0,k50478
k245794,0,0,172.0,0,k342737
k122432,0,0,163.0,0,k100252
k373756,0,0,157.0,0,k369509
k116513,0,0,147.0,0,k53610
k372852,0,0,178.0,0,k276433
k384682,0,0,125.0,0,k358089
k318576,0,0,77.0,0,k16692
k240772,0,0,128.0,0,k107361
k277790,0,0,220.0,0,k234212
k17157,0,0,133.0,0,k409508
k103938,0,0,168.0,0,k91652
k258961,0,0,136.0,0,k346820
k280510,0,0,118.0,0,k405854
k123417,0,0,174.0,0,k195020
k418700,0,0,124.0,0,k327566
k111950,0,0,145.0,0,k81112
k126536,0,0,109.0,0,k417617
k384069,0,0,143.0,0,k73475
k217138,0,0,161.0,0,k44143
k411368,0,0,171.0,0,k411942
k334079,0,0,157.0,0,k220608
k169681,0,0,118.0,0,k27445
k142931,0,0,185.0,0,k347943
k269440,0,0,148.0,0,k49077
k287290,0,0,174.0,0,k40932
k417102,0,0,210.0,0,k60109
k297026,0,0,126.0,0,k987
k145459,0,0,132.0,0,k103117
k243746,0,0,118.0,0,k72196
k341697,0,0,100.0,0,k285051
k155873,0,0,223.0,0,k327552
k307736,0,0,149.0,0,k283642
k292294,0,0,140.0,0,k78444
k149231,0,0,160.0,0,k6064
k9313,0,0,99.0,0,k393882
k404597,0,0,195.0,0,k197454
k61760,0,0,173.0,0,k188071
k367413,0,0,187.0,0,k275837
k346476,0,0,104.0,0,k212024
k121363,0,0,105.0,0,k135684
k208019,0,0,125.0,0,k90691
k371135,0,0,149.0,0,k133217
k44783,0,0,131.0,0,k157051
k298708,0,0,128.0,0,k171119
k253384,0,0,120.0,0,k201432
k119391,0,0,167.0,0,k385811
k49835,0,0,148.0,0,k64624
k416242,0,0,138.0,0,k414324
k12833,0,0,114.0,0,k384767
k338098,0,0,95.0,0,k124092
k23425,0,0,173.0,0,k168612
k83095,0,0,131.0,0,k150172
k208694,0,0,173.0,0,k237826
k396640,0,0,140.0,0,k326729
k184222,0,0,111.0,0,k371183
k354850,0,0,84.0,0,k133372
k39520,0,0,121.0,0,k154816
k168215,0,0,131.0,0,k273463
k239351,0,0,124.0,0,k61967
k328247,0,0,84.0,0,k225588
k354100,0,0,149.0,0,k293503
k147060,0,0,141.0,0,k272954
k213782,0,0,102.0,0,k49709
k126858,0,0,184.0,0,k167121
k107818,0,0,126.0,0,k149045
k203838,0,0,120.0,0,k121827
k323711,0,0,184.0,0,k58432
k59647,0,0,108.0,0,k67505
k60683,0,0,101.0,0,k13536
k421000,0,0,148.0,0,k263491
k353884,0,0,167.0,0,k98807
k106829,0,0,117.0,0,k285667
k220767,0,0,114.0,0,k32473
k365051,0,0,57.0,0,k262256
k107939,0,0,87.0,0,k125001
k290449,0,0,119.0,0,k398832
k47128,0,0,112.0,0,k353162
k297560,0,0,58.0,0,k144467
k117152,0,0,161.0,0,k384536
k360887,0,0,80.0,0,k39516
k313545,0,0,145.0,0,k296596
k226736,0,0,132.0,0,k43181
k297549,0,0,76.0,0,k139949
k408141,0,0,138.0,0,k253895
k101244,0,0,173.0,0,k315369
k91358,0,0,109.0,0,k291829
k175907,0,0,139.0,0,k188884
k415056,0,0,122.0,0,k376406
k241814,0,0,100.0,0,k74425
k215060,0,0,150.0,0,k122200
k314420,0,0,170.0,0,k87351
k153089,0,0,161.0,0,k35423
k279326,0,0,192.0,0,k232882
k223535,0,0,129.0,0,k322797
k23007,0,0,115.0,0,k247920
k383462,0,0,120.0,0,k26953
k285929,0,0,111.0,0,k153320
k22932,0,0,108.0,0,k239815
k380140,0,0,175.0,0,k342288
k15789,0,0,182.0,0,k101529
k244062,0,0,142.0,0,k54133
k295635,0,0,164.0,0,k105311
k33305,0,1,110.0,0,k189315
k31297,0,0,128.0,0,k244591
k364951,0,0,189.0,0,k211677
k37630,0,0,54.0,0,k107070
k348755,0,0,148.0,0,k316131
k232238,0,0,184.0,0,k84219
k306458,0,0,153.0,0,k95318
k317693,0,0,167.0,0,k233016
k158712,0,0,205.0,0,k273548
k370260,0,0,198.0,0,k247142
k197877,0,0,162.0,0,k221628
k316231,0,0,143.0,0,k391516
k360382,0,0,178.0,0,k168536
k122572,0,0,140.0,0,k141335
k38880,0,0,153.0,0,k65528
k369444,0,0,147.0,0,k395889
k22809,0,0,172.0,0,k68851
k123022,0,0,117.0,0,k238484
k32657,0,0,178.0,0,k66174
k83087,0,0,150.0,0,k76807
k184165,0,0,128.0,0,k129506
k68856,0,0,113.0,0,k347889
k419295,0,0,145.0,0,k191963
k115437,0,0,82.0,0,k141489
k122622,0,0,145.0,0,k367057
k277388,0,0,141.0,0,k308334
k268968,0,0,171.0,0,k180137
k262103,0,0,196.0,0,k323179
k395953,0,0,124.0,0,k32781
k303441,0,0,121.0,0,k76146
k328912,0,0,178.0,0,k406429
k933,0,0,140.0,0,k4319
k302810,0,0,123.0,0,k115707
k336404,0,0,142.0,0,k268910
k9329,0,0,145.0,0,k232032
k361325,0,0,152.0,0,k34711
k359888,0,0,147.0,0,k29140
k270068,0,0,166.0,0,k130367
k311853,0,0,172.0,0,k375045
k374088,0,0,179.0,0,k44953
k57751,0,0,138.0,0,k163349
k236170,0,0,216.0,0,k149202
k103164,0,0,146.0,0,k299991
k381485,0,0,137.0,0,k342218
k410042,0,0,176.0,0,k47873
k106044,0,0,198.0,0,k42049
k186507,0,0,96.0,0,k411586
k405335,0,0,155.0,0,k335495
k159644,0,0,113.0,0,k375347
k206736,0,0,94.0,0,k61433
k409703,0,0,114.0,0,k38742
k344327,0,0,124.0,0,k206620
k238866,0,0,122.0,0,k412407
k384170,0,0,153.0,0,k87
k395933,0,0,175.0,0,k254151
k106695,0,0,206.0,0,k326986
k10706,0,0,147.0,0,k410855
k133068,0,0,186.0,0,k244880
k298480,0,0,73.0,0,k11933
k79014,0,0,90.0,0,k159131
k17996,0,0,134.0,0,k40435
k190226,0,0,129.0,0,k80580
k422810,0,0,187.0,0,k89411
k420634,0,0,161.0,0,k13309
k183222,0,0,225.0,0,k326398
k411651,0,0,159.0,0,k179055
k24577,0,0,155.0,0,k7424
k316109,0,0,136.0,0,k130660
k14516,0,0,175.0,0,k201707
k13448,0,0,202.0,0,k20165
k37709,0,0,123.0,0,k126472
k155826,0,0,73.0,0,k172420
k412000,0,0,97.0,0,k23238
k271925,0,0,143.0,0,k304142
k277463,0,0,147.0,0,k185790
k416733,0,0,133.0,0,k42315
k49766,0,0,118.0,0,k170462
k256810,0,0,187.0,0,k237022
k367280,0,0,173.0,0,k247780
k112618,0,0,122.0,0,k356997
k126635,0,0,180.0,0,k104720
k383152,0,0,181.0,0,k197461
k217099,0,0,136.0,0,k195723
k190150,0,0,70.0,0,k183728
k117802,0,0,180.0,0,k341798
k18554,0,0,138.0,0,k390170
k114703,0,0,124.0,0,k376417
k382076,0,0,108.0,0,k61253
k60680,0,0,145.0,0,k358074
k4698,0,0,188.0,0,k72847
k346244,0,0,203.0,0,k190477
k330173,0,0,101.0,0,k148387
k6708,0,0,92.0,0,k338722
k3341,0,0,201.0,0,k114848
k339709,0,0,135.0,0,k255077
k336352,0,0,163.0,0,k32576
k267677,0,0,116.0,0,k49926
k14113,0,0,161.0,0,k358494
k378779,0,0,120.0,0,k287177
k168980,0,0,85.0,0,k379169
k283149,0,0,196.0,0,k59321
k35719,0,0,158.0,0,k36300
k368425,0,0,178.0,0,k366918
k89027,0,0,135.0,0,k303199
k307631,0,0,127.0,0,k399028
k200545,0,0,156.0,0,k288574
k415759,0,0,167.0,0,k406310
k362538,0,0,123.0,0,k208968
k46702,0,0,204.0,0,k340529
k207258,0,0,205.0,0,k404673
k221644,0,0,140.0,0,k233426
k91609,0,0,118.0,0,k138004
k225632,0,0,117.0,0,k96689
k327834,0,0,104.0,0,k156295
k379122,0,0,155.0,0,k25198
k57361,0,0,133.0,0,k158342
k311932,0,0,132.0,0,k144075
k30362,0,0,120.0,0,k158184
k156513,0,0,151.0,0,k161872
k110683,0,0,150.0,0,k93556
k325658,0,0,180.0,0,k336438
k141028,0,0,181.0,0,k250165
k137262,0,0,106.0,0,k111161
k202768,0,0,115.0,0,k86882
k94355,0,0,159.0,0,k176147
k13033,0,0,126.0,0,k151074
k321206,0,0,136.0,0,k120132
k206130,0,0,107.0,0,k49625
k281511,0,0,148.0,0,k120334
k134708,0,0,132.0,0,k392007
k100655,0,0,119.0,0,k324737
k278137,0,0,127.0,0,k347908
k169429,0,0,101.0,0,k392755
k178037,0,0,143.0,0,k235483
k394446,0,0,176.0,0,k403358
k323558,0,0,124.0,0,k52374
k420468,0,0,133.0,0,k413841
k123773,0,0,68.0,0,k335030
k36059,0,0,78.0,0,k164303
k234497,0,0,155.0,0,k318237
k262621,0,0,142.0,0,k147234
k192136,0,0,143.0,0,k373993
k223004,0,0,140.0,0,k32199
k35180,0,0,149.0,0,k373784
k282180,0,0,158.0,0,k280548
k151011,0,0,121.0,0,k392640
k255862,0,0,203.0,0,k280973
k27884,0,0,208.0,0,k308262
k365975,0,0,113.0,0,k288607
k328825,0,0,124.0,0,k86603
k192887,0,0,204.0,0,k2312
k175624,0,0,122.0,0,k236417
k102353,0,0,177.0,0,k322331
k379412,0,0,99.0,0,k231571
k129353,0,0,168.0,0,k191618
k36942,0,0,129.0,0,k359095
k394297,0,0,72.0,0,k343727
k172046,0,0,203.0,0,k297186
k352278,0,0,116.0,0,k413201
k145466,0,0,184.0,0,k38964
k283790,0,0,156.0,0,k259386
k280539,0,0,246.0,0,k97458
k122666,0,0,183.0,0,k156053
k262050,0,0,132.0,0,k268028
