Key_1_1,Soil_Type21,Soil_Type34,Soil_Type24,Soil_Type3
k349018,0,0,0,0
k368960,0,0,0,0
k258994,0,0,0,0
k333487,0,0,0,0
k178210,0,0,0,0
k61717,0,0,1,0
k8172,0,0,0,0
k322916,0,0,0,0
k317858,0,0,0,0
k174881,0,0,0,0
k377629,0,0,0,0
k247012,0,0,0,0
k100002,0,0,0,0
k224482,0,0,0,0
k306942,0,0,0,0
k125327,0,0,0,0
k117544,0,0,0,0
k168438,0,0,0,0
k380518,0,0,0,0
k259319,0,0,0,0
k218354,0,0,1,0
k3461,0,0,0,0
k342130,0,0,0,0
k376108,0,0,0,0
k403163,0,0,0,0
k376543,0,0,0,0
k388606,0,0,0,0
k162647,0,0,0,0
k283570,0,0,0,0
k135155,0,0,0,0
k220393,0,0,0,0
k208040,0,0,0,0
k10259,0,0,1,0
k69226,0,0,0,0
k152719,0,0,1,0
k28265,0,0,0,0
k264865,0,0,0,0
k374440,0,0,0,0
k204898,0,0,0,0
k137062,0,0,0,0
k187683,0,0,0,0
k1802,0,0,0,0
k9893,0,0,0,0
k85749,0,0,0,0
k194631,0,0,0,0
k258224,0,0,0,0
k373785,0,0,0,0
k279142,0,0,0,0
k272319,0,0,0,0
k242950,0,0,0,1
k128268,0,0,0,0
k7033,0,0,0,0
k61082,0,0,0,0
k121374,0,0,0,0
k342610,0,0,0,0
k10484,0,0,0,0
k274241,0,0,0,0
k84974,0,0,0,0
k382482,0,0,0,0
k128824,0,0,0,0
k153915,0,0,0,0
k203226,0,0,0,0
k126870,0,0,0,0
k135597,0,0,0,0
k368806,0,0,0,0
k352244,0,0,0,0
k1646,0,0,0,0
k319959,0,0,0,0
k307605,0,0,0,0
k210264,0,0,0,0
k16699,0,0,0,0
k391551,0,0,0,0
k253712,0,0,0,0
k190040,0,0,1,0
k341350,0,0,0,0
k170707,0,0,0,0
k257408,0,0,0,0
k371105,0,0,0,0
k389612,0,0,0,0
k124403,0,0,0,0
k2908,0,0,0,0
k57816,0,0,1,0
k171163,0,0,0,0
k418876,0,0,0,0
k84103,0,0,0,0
k308510,0,0,0,0
k223336,0,0,0,0
k353555,0,0,0,0
k122621,0,0,0,0
k225295,0,0,0,0
k296613,0,0,0,0
k264267,0,0,0,0
k84955,0,0,0,0
k393696,0,0,0,0
k366039,0,0,0,0
k333395,0,0,0,0
k287493,0,0,0,0
k84465,0,1,0,0
k370980,0,0,0,0
k319267,0,0,0,0
k167476,0,0,0,0
k296007,0,0,0,0
k51992,0,0,0,0
k358435,0,0,0,0
k255259,0,0,0,0
k51999,0,0,0,0
k245027,0,0,0,0
k99778,0,0,0,0
k52228,0,0,0,0
k88611,0,0,0,0
k354908,0,0,0,0
k365584,0,0,0,0
k168306,0,0,0,0
k272470,0,0,0,0
k221300,0,0,0,0
k172762,0,0,0,0
k1277,0,0,0,0
k203025,0,0,0,0
k187438,0,0,0,0
k423571,0,0,0,0
k50478,0,0,0,0
k342737,0,0,0,0
k100252,0,0,0,0
k369509,0,0,0,0
k53610,0,0,0,0
k276433,0,0,0,0
k358089,0,0,0,0
k16692,0,0,0,0
k107361,0,0,0,0
k234212,0,0,0,0
k409508,0,0,0,0
k91652,0,0,0,0
k346820,0,0,0,0
k405854,0,0,0,0
k195020,0,0,0,0
k327566,0,0,0,0
k81112,0,0,1,0
k417617,0,0,0,0
k73475,0,0,0,0
k44143,0,0,0,0
k411942,0,0,0,0
k220608,0,0,0,0
k27445,0,0,0,0
k347943,0,0,0,0
k49077,0,0,0,0
k40932,0,0,0,0
k60109,0,0,0,0
k987,0,0,0,0
k103117,0,0,0,0
k72196,0,0,0,0
k285051,0,0,0,0
k327552,0,0,0,0
k283642,0,0,0,0
k78444,0,1,0,0
k6064,0,0,0,0
k393882,0,0,0,0
k197454,0,0,0,0
k188071,0,0,0,0
k275837,0,0,0,0
k212024,0,0,0,0
k135684,0,0,0,0
k90691,0,0,0,0
k133217,0,0,0,0
k157051,0,0,0,0
k171119,0,0,0,0
k201432,0,0,0,0
k385811,0,0,0,0
k64624,0,0,0,0
k414324,0,0,0,0
k384767,0,0,0,0
k124092,0,0,0,0
k168612,0,0,0,0
k150172,0,0,0,0
k237826,0,0,0,0
k326729,0,0,0,0
k371183,0,0,0,0
k133372,0,0,0,0
k154816,0,0,0,0
k273463,0,0,0,0
k61967,0,0,0,0
k225588,0,0,0,0
k293503,0,0,0,0
k272954,0,0,0,0
k49709,0,0,0,0
k167121,0,0,0,0
k149045,0,0,0,0
k121827,0,0,0,0
k58432,0,0,1,0
k67505,0,0,0,0
k13536,0,0,1,0
k263491,0,0,0,0
k98807,0,0,0,0
k285667,0,0,0,0
k32473,0,0,0,0
k262256,0,0,0,0
k125001,0,0,0,0
k398832,0,0,0,0
k353162,0,0,0,0
k144467,0,0,0,0
k384536,0,0,0,0
k39516,0,0,0,0
k296596,0,0,0,0
k43181,0,0,0,0
k139949,0,0,0,0
k253895,0,0,0,0
k315369,0,0,0,0
k291829,0,0,0,0
k188884,0,0,0,0
k376406,0,0,0,0
k74425,0,0,0,0
k122200,0,0,0,0
k87351,0,0,0,0
k35423,0,0,1,0
k232882,0,0,0,0
k322797,0,0,0,0
k247920,0,0,0,0
k26953,0,0,0,0
k153320,0,0,0,0
k239815,0,0,0,0
k342288,0,0,0,0
k101529,0,0,0,0
k54133,0,0,0,0
k105311,0,0,0,0
k189315,0,0,0,0
k244591,0,0,0,0
k211677,0,0,0,0
k107070,0,0,1,0
k316131,0,0,0,0
k84219,0,0,0,0
k95318,0,0,0,0
k233016,0,0,0,1
k273548,0,0,0,1
k247142,0,0,0,0
k221628,0,0,0,0
k391516,0,0,0,0
k168536,0,0,0,0
k141335,0,0,0,0
k65528,0,0,0,0
k395889,0,0,0,0
k68851,0,0,0,0
k238484,0,0,0,0
k66174,0,0,0,0
k76807,0,0,0,0
k129506,0,0,0,0
k347889,0,1,0,0
k191963,0,0,0,0
k141489,0,0,0,0
k367057,0,0,0,0
k308334,0,0,0,0
k180137,0,0,0,0
k323179,0,0,0,0
k32781,0,0,0,0
k76146,0,0,0,0
k406429,0,0,0,0
k4319,0,0,0,0
k115707,0,0,0,0
k268910,0,0,0,0
k232032,0,0,0,0
k34711,0,0,0,0
k29140,0,0,0,0
k130367,0,0,0,0
k375045,0,0,0,0
k44953,0,0,0,0
k163349,0,0,0,0
k149202,0,0,0,0
k299991,0,0,0,0
k342218,0,0,0,0
k47873,0,0,0,0
k42049,0,0,0,1
k411586,0,0,0,0
k335495,0,0,0,0
k375347,0,0,0,0
k61433,0,0,0,0
k38742,0,0,0,0
k206620,0,0,0,0
k412407,0,0,0,0
k87,0,0,0,0
k254151,0,0,0,0
k326986,0,0,0,0
k410855,0,0,0,0
k244880,0,0,0,0
k11933,0,0,0,0
k159131,0,0,0,0
k40435,0,0,0,0
k80580,0,0,0,0
k89411,0,0,0,0
k13309,0,0,0,0
k326398,0,0,0,0
k179055,0,0,0,0
k7424,0,0,0,0
k130660,0,0,0,0
k201707,0,0,0,0
k20165,0,0,0,0
k126472,0,0,0,0
k172420,0,0,0,0
k23238,0,0,0,0
k304142,0,0,0,0
k185790,0,0,0,0
k42315,0,0,0,0
k170462,0,0,0,0
k237022,0,0,0,0
k247780,0,0,0,0
k356997,0,0,0,0
k104720,0,0,0,0
k197461,0,0,1,0
k195723,0,0,0,0
k183728,0,0,0,0
k341798,0,0,0,0
k390170,0,0,0,0
k376417,0,0,0,0
k61253,0,0,1,0
k358074,0,0,0,0
k72847,0,0,0,0
k190477,0,0,0,0
k148387,0,0,0,0
k338722,0,0,0,0
k114848,0,0,0,0
k255077,0,0,0,0
k32576,0,0,0,0
k49926,0,0,0,0
k358494,0,0,0,0
k287177,0,0,0,0
k379169,0,0,0,0
k59321,0,0,0,0
k36300,0,0,0,0
k366918,0,0,0,0
k303199,0,0,0,0
k399028,0,0,0,0
k288574,0,0,0,0
k406310,0,0,0,0
k208968,0,0,0,0
k340529,0,0,0,0
k404673,0,0,0,0
k233426,0,0,0,0
k138004,0,0,0,0
k96689,0,0,0,0
k156295,0,0,0,0
k25198,0,0,0,0
k158342,0,0,0,0
k144075,0,0,0,0
k158184,0,0,0,0
k161872,0,1,0,0
k93556,0,0,0,0
k336438,0,0,0,0
k250165,0,0,0,0
k111161,0,0,0,0
k86882,0,0,0,0
k176147,0,0,0,0
k151074,0,0,0,0
k120132,0,0,0,0
k49625,0,0,0,0
k120334,0,0,0,0
k392007,0,0,0,0
k324737,0,0,0,0
k347908,0,0,0,0
k392755,0,0,0,0
k235483,0,0,0,0
k403358,0,0,0,0
k52374,0,0,0,0
k413841,0,0,0,0
k335030,0,0,0,0
k164303,0,0,0,0
k318237,0,0,0,0
k147234,0,0,0,0
k373993,0,0,0,0
k32199,0,0,0,0
k373784,0,0,0,0
k280548,0,0,0,0
k392640,0,0,1,0
k280973,0,0,0,0
k308262,0,0,0,0
k288607,0,0,0,0
k86603,0,0,0,0
k2312,0,0,0,0
k236417,0,0,0,0
k322331,0,0,0,0
k231571,0,0,0,0
k191618,0,0,0,0
k359095,0,0,0,0
k343727,0,0,0,0
k297186,0,0,0,0
k413201,0,0,0,0
k38964,0,0,0,0
k259386,0,0,0,0
k97458,0,0,0,0
k156053,0,0,0,0
k268028,0,0,0,0
k156537,0,0,0,0
k397535,0,0,0,0
k272397,0,0,0,0
k197875,0,0,0,0
k65830,0,0,0,0
k164354,0,0,1,0
k304611,0,0,0,0
k38330,0,0,0,0
k241576,0,0,0,0
k236971,0,0,0,0
k79681,0,0,0,0
k114322,0,0,0,0
k416526,0,0,0,0
k231754,0,0,0,0
k364012,0,0,0,0
k173252,0,0,0,0
k289476,0,0,0,0
k386485,0,0,0,0
k397988,0,0,0,0
k391138,0,0,0,0
k376934,0,0,0,0
k16454,0,0,0,0
k177227,0,0,0,0
k20114,0,0,0,0
k358470,0,0,0,0
k144856,0,0,0,0
k420925,0,0,0,0
k28452,0,0,0,0
k376792,0,0,0,0
k316015,0,0,0,0
k128458,0,0,0,0
k116015,0,0,0,0
k154684,0,0,0,0
k382676,0,0,0,0
k13716,0,0,0,0
k422007,0,0,1,0
k32248,0,0,0,0
k216710,0,0,0,0
k55509,0,0,0,0
k235080,0,0,0,0
k64707,0,0,0,0
k45591,0,0,1,0
k87593,0,0,0,0
k285621,0,0,0,0
k241378,0,0,0,0
k421892,0,0,0,0
k120638,0,0,0,0
k288645,0,0,0,0
k322354,0,0,0,0
k194476,0,1,0,0
k304786,0,0,0,0
k98590,0,0,0,0
k208519,0,0,0,0
k318013,0,0,0,0
k64791,0,0,0,0
k347774,0,0,0,0
k82107,0,0,0,0
k35077,0,0,0,0
k93817,0,0,0,0
k410914,0,0,1,0
k406879,0,0,0,0
k253777,0,0,0,0
k302259,0,0,0,0
k369316,0,0,0,0
k216645,0,0,0,0
k11429,0,0,1,0
k27583,0,0,0,0
k236672,0,0,1,0
k367164,0,0,0,0
k355675,0,0,0,0
k230585,0,0,0,0
k371240,0,0,0,0
k260688,0,0,0,0
k340886,0,0,0,0
k102374,0,0,0,0
k91048,0,0,0,0
k192528,0,0,0,0
k305526,0,0,0,0
k302839,0,0,0,0
k391570,0,0,0,0
k216441,0,0,0,0
k30161,0,0,0,0
k138534,0,0,1,0
k221214,0,0,0,0
k386545,0,0,0,0
k18987,0,0,0,0
k260002,0,0,0,0
k378872,0,0,0,0
k341588,0,0,0,0
k52939,0,0,0,0
k46997,0,0,0,0
k333962,0,0,0,0
k17654,0,0,0,0
k101677,0,0,0,0
k193838,0,0,0,0
k220793,0,0,0,0
k65221,0,0,0,0
k64519,0,0,0,0
k193292,0,0,0,0
k399423,0,0,0,0
k214704,0,0,0,0
k247394,0,0,0,0
k18741,0,0,0,0
k381940,0,0,0,0
k46431,0,0,1,0
k388156,0,0,0,0
k156126,0,0,1,0
k247518,0,0,0,0
k88751,0,0,0,0
k106979,0,0,0,0
k367042,0,0,0,0
k174535,0,0,0,0
k342073,0,0,0,0
k332047,0,0,0,0
k422713,0,0,0,0
k308560,0,0,0,0
k37197,0,0,0,0
k58391,0,0,0,0
k300957,0,0,0,0
k272447,0,0,1,0
k402964,0,0,0,0
k164226,0,0,0,0
k333094,0,0,0,0
k81397,0,0,0,0
k35019,0,0,0,0
k171904,0,0,0,0
k404357,0,0,0,0
k377545,0,0,0,0
k154151,0,0,0,0
k230215,0,0,1,0
k278162,0,0,0,0
k243874,0,0,0,0
k347934,0,0,0,0
k168054,0,0,0,0
k94515,0,0,0,0
k49193,0,0,0,0
k279312,0,0,0,0
k390293,0,0,0,0
k273647,0,0,0,0
k258982,0,0,0,0
k77235,0,0,0,0
k399019,0,0,0,0
k240556,0,0,0,0
k256557,0,0,0,0
k269170,0,0,0,0
k388108,0,0,0,0
k332156,0,0,0,0
k26932,0,0,0,0
k331125,0,0,0,0
k59032,0,0,0,0
k117583,0,0,0,0
k415849,0,0,0,0
k248799,0,0,0,0
k68239,0,0,0,0
k170929,0,0,0,0
k398238,0,0,0,0
k2745,0,0,0,0
k421695,0,0,0,0
k261137,0,0,0,0
k63808,0,0,0,0
k268170,0,0,0,0
k199667,0,0,0,0
k363169,0,0,0,0
k351151,0,0,0,0
k165967,0,0,0,0
k375609,0,0,0,0
k343648,0,0,0,0
k246850,0,0,0,0
k171769,0,0,0,0
k413374,0,0,0,0
k248815,0,0,0,0
k22936,0,0,0,0
k293942,0,0,0,0
k66233,0,0,0,0
k8569,0,0,0,0
k316840,0,0,0,0
k145865,0,0,0,0
k93463,0,0,0,0
k171590,0,0,0,0
k138949,0,0,0,0
k223920,0,0,0,0
k323983,0,0,0,0
k40185,0,0,0,0
k391396,0,0,0,0
k278836,0,0,0,0
k304139,0,0,0,0
k100374,0,0,0,0
k337021,0,0,0,0
k193348,0,0,0,0
k170960,0,0,0,0
k156612,0,0,0,0
k31229,0,0,0,0
k186587,0,0,0,0
k395654,0,0,0,1
k90666,0,0,1,0
k33715,0,0,0,0
k148250,0,0,0,0
k45699,0,0,0,0
k91529,0,0,0,0
k263760,0,0,1,0
k161563,0,0,0,0
k309609,0,0,0,0
k20795,0,0,0,0
k126646,0,0,0,0
k102896,0,0,0,0
k399942,0,0,0,0
k154836,0,0,0,0
k74033,0,0,0,0
k143685,0,0,0,0
k153330,0,0,0,0
k57015,0,0,0,0
k175538,0,0,0,0
k392651,0,0,0,0
k152593,0,0,0,0
k57637,0,0,0,0
k136687,0,0,0,0
k61203,0,0,0,0
k403919,0,0,0,1
k216465,0,0,0,0
k306133,0,0,1,0
k128624,0,0,0,0
k87176,0,0,0,0
k84132,0,0,0,0
k243461,0,0,0,0
k45344,0,0,0,0
k78895,0,0,0,0
k174103,0,0,0,0
k326507,0,0,0,0
k90836,0,0,0,0
k223510,0,0,0,0
k388430,0,0,0,0
k63865,0,0,0,0
k402868,0,0,0,0
k7115,0,0,0,0
k222043,0,0,0,0
k380666,0,0,0,0
k129973,0,0,0,0
k96682,0,0,0,0
k263493,0,0,0,0
k160920,0,0,0,0
k150350,0,0,1,0
k283437,0,0,0,0
k211680,0,0,0,0
k356910,0,0,0,0
k394286,0,0,0,0
k209500,0,0,0,0
k66407,0,0,0,0
k274690,0,0,0,0
k187260,0,0,0,0
k157848,0,0,0,0
k199644,0,0,0,0
k370606,0,0,0,0
k298795,0,0,0,0
k297283,0,0,0,0
k17268,0,0,0,0
k404333,0,0,0,0
k371985,0,0,0,0
k281998,0,0,0,0
k50278,0,0,0,0
k359684,0,0,0,0
k193596,0,0,0,0
k154589,0,0,1,0
k146436,0,0,0,0
k318043,0,0,1,0
k283492,0,0,0,0
k4285,0,0,0,0
k296845,0,0,0,0
k48091,0,0,0,0
k92971,0,0,0,0
k17483,0,0,0,0
k310755,0,0,0,0
k213577,0,0,0,0
k263272,0,0,1,0
k174444,0,0,0,0
k181298,0,0,0,0
k292327,0,0,0,0
k360356,0,0,0,0
k9936,0,0,0,0
k339285,0,0,0,0
k24715,0,0,0,0
k25528,0,0,0,0
k44819,0,0,0,0
k383972,0,0,0,0
k200817,0,0,0,0
k177884,0,0,0,0
k190699,0,0,0,0
k334408,0,0,0,0
k274366,0,0,1,0
k16645,0,0,0,0
k422948,0,0,0,0
k343449,0,0,0,0
k342334,0,0,0,0
k139952,0,0,0,0
k127434,0,0,0,0
k331113,0,0,0,0
k231225,0,0,0,0
k274025,0,0,0,0
k371225,0,0,0,0
k212013,0,0,0,0
k207517,0,0,0,0
k239088,0,0,0,0
k358352,0,0,0,0
k166805,0,0,0,0
k171553,0,0,0,0
k302216,0,0,0,0
k226953,0,0,0,0
k98735,0,0,0,0
k357662,0,0,0,0
k147672,0,0,0,0
k293247,0,0,0,0
k364711,0,0,0,0
k114144,0,0,0,0
k294553,0,0,0,0
k209861,0,0,0,0
k89465,0,0,0,0
k83787,0,0,0,0
k253767,0,0,1,0
k54140,0,0,0,0
k243380,0,0,0,0
k155795,0,0,0,0
k57559,0,0,0,0
k299267,0,0,0,0
k420642,0,0,0,0
k309657,0,0,0,0
k193012,0,0,0,0
k261763,0,0,0,0
k140448,0,0,0,0
k221548,0,0,0,0
k255295,0,0,0,0
k115727,0,0,0,0
k60259,0,0,0,0
k24805,0,0,1,0
k344780,0,0,0,0
k335928,0,0,0,0
k293177,0,0,0,0
k178816,0,0,0,0
k174044,0,0,0,0
k393910,0,0,0,0
k175698,0,0,0,0
k191564,0,0,0,0
k407856,0,0,0,0
k397308,0,0,0,0
k105305,0,0,0,0
k5068,0,0,0,0
k363280,0,0,0,0
k306010,0,0,0,0
k74121,0,0,0,0
k355540,0,0,1,0
k55292,0,0,0,0
k358577,0,0,0,0
k204051,0,0,0,0
k399909,0,0,1,0
k305040,0,0,0,0
k302024,0,0,0,0
k418257,0,0,0,0
k421635,0,0,0,0
k69793,0,0,0,0
k101238,0,0,0,0
k15983,0,0,0,0
k307993,0,0,0,0
k165176,0,0,0,1
k335492,0,0,0,0
k222152,0,0,0,0
k97064,0,0,0,0
k239212,0,0,0,0
k131182,0,0,0,0
k291566,0,0,0,0
k235654,0,0,0,0
k77004,0,0,0,0
k80696,0,0,0,0
k55193,0,0,0,0
k163559,0,0,0,0
k367584,0,0,0,0
k288580,0,0,0,0
k153625,0,0,0,0
k342286,0,0,0,0
k366880,0,0,0,0
k219035,0,0,0,0
k291113,0,0,0,0
k36361,0,0,0,0
k372502,0,0,0,0
k268139,0,0,0,0
k89467,0,0,0,0
k238656,0,0,0,0
k87231,0,0,0,0
k372487,0,0,0,0
k313319,0,0,0,0
k360584,0,0,0,0
k55517,0,0,0,0
k295677,0,0,0,0
k325747,0,0,0,0
k263210,0,0,0,0
k210114,0,0,0,0
k357811,0,0,0,0
k394521,0,0,0,0
k141497,0,0,0,0
k287654,0,0,0,0
k415650,0,0,0,0
k210960,0,0,0,0
k411796,0,0,0,0
k394548,0,0,0,0
k307965,0,0,0,0
k131740,0,0,0,0
k90396,0,0,0,0
k166740,0,0,0,0
k35860,0,0,0,0
k252948,0,0,0,0
k147012,0,0,0,0
k376150,0,0,0,0
k241322,0,0,0,0
k234249,0,0,0,0
k18687,0,0,0,0
k198400,0,0,0,0
k352176,0,0,0,0
k423345,0,0,0,0
k257944,0,0,0,0
k283188,0,0,0,0
k171860,0,0,0,0
k258831,0,0,0,0
k98219,0,0,0,0
k134617,0,0,1,0
k421237,0,0,0,0
k199417,0,0,0,0
k371213,0,0,0,0
k147542,0,0,0,0
k316261,0,0,0,0
k404512,0,0,0,0
k103773,0,0,0,0
k340661,0,0,0,0
k246482,0,0,0,0
k159388,0,0,0,0
k74435,0,0,0,0
k364925,0,0,0,0
k269777,0,0,0,0
k245773,0,0,0,1
k103033,0,0,0,0
k156221,0,0,0,0
k232763,0,0,0,0
k317628,0,0,0,0
k355846,0,0,0,0
k412768,0,0,0,0
k110051,0,0,0,0
k19526,0,0,0,0
k171702,0,0,0,0
k34961,0,0,0,0
k227584,0,0,1,0
k76098,0,0,0,0
k386521,0,0,0,0
k279977,0,0,0,0
k20644,0,0,0,0
k185914,0,0,1,0
k154145,0,0,0,0
k170611,0,0,0,0
k124349,0,0,0,0
k331918,0,0,0,0
k326769,0,0,0,0
k355808,0,0,0,0
k368035,0,0,0,0
k319195,0,0,0,0
k11072,0,0,0,0
k221950,0,0,0,0
k235856,0,0,0,0
k234823,0,0,1,0
k197784,0,0,0,0
k37532,0,0,0,0
k178463,0,0,0,0
k109256,0,0,0,0
k167186,0,0,0,0
k377468,0,0,0,0
k255200,0,0,0,0
k246145,0,0,0,0
k239285,0,0,0,0
k108656,0,0,0,0
k365416,0,0,0,0
k394917,0,0,0,0
k248135,0,0,0,0
k283088,0,0,0,0
k371180,0,0,0,0
k261241,0,0,0,0
k278628,0,0,0,0
k391390,0,0,0,0
k78864,0,0,0,0
k321500,0,0,0,0
k64059,0,0,0,0
k59176,0,0,0,0
k104136,0,0,0,0
k228302,0,0,0,0
k144678,0,0,1,0
k289455,0,0,0,0
k241146,0,0,0,0
k347071,0,0,0,0
k272328,0,0,0,0
k307149,0,0,0,0
k384967,0,0,0,0
k348218,0,0,0,0
k183948,0,0,0,0
k103598,0,0,0,0
k355459,0,0,0,0
k183972,0,0,0,0
k150474,0,0,0,0
k158978,0,0,0,0
k121972,0,0,0,0
k400599,0,0,0,0
k398612,0,0,0,0
k377110,0,0,0,0
k316926,0,0,0,0
k299494,0,0,0,0
k411968,0,0,0,0
k194914,0,0,0,0
k399697,0,0,0,0
k382661,0,0,0,0
k290713,0,0,0,0
k304878,0,0,0,0
k164025,0,0,0,0
k10575,0,0,0,0
k107365,0,0,0,0
k303341,0,0,0,0
k38824,0,0,0,0
k186707,0,0,0,0
k46616,0,0,0,0
k201920,0,0,0,0
k192140,0,0,0,0
k334622,0,0,0,0
k213633,0,0,0,0
k41448,0,0,0,0
k410451,0,0,0,0
k6541,0,0,0,0
k248400,0,0,0,0
k416970,0,0,0,0
k51032,0,0,0,0
k167171,0,0,1,0
k127663,0,0,0,0
k416948,0,0,0,0
k191663,0,0,0,0
k216654,0,0,0,0
k70685,0,0,0,1
k286510,0,0,0,0
k253750,0,0,0,0
k334548,0,0,0,0
k263401,0,0,0,0
k297311,0,0,0,0
k322445,0,0,0,0
k200624,0,0,0,0
k282981,0,0,0,0
k132106,0,0,0,0
k327579,0,0,0,0
k361934,0,0,1,0
k135848,0,0,0,0
k230207,0,0,0,0
k333004,0,0,0,0
k167189,0,0,1,0
k86418,0,0,0,0
k309335,0,0,0,0
k321592,0,0,0,0
k299848,0,0,0,0
k148765,0,0,0,0
k227468,0,0,1,0
k278249,0,0,0,0
k398231,0,0,0,0
k405536,0,0,0,0
k220740,0,0,0,0
k396561,0,0,0,1
k327481,0,0,0,0
k116075,0,0,0,0
k84719,0,0,1,0
k55723,0,0,0,0
k381872,0,0,0,0
k130097,0,0,0,0
k350153,0,0,0,0
k304774,0,0,0,1
k151112,0,0,0,0
k253100,0,0,0,0
k360415,0,0,0,0
k49997,0,0,0,0
k10283,0,0,0,0
k318099,0,0,0,0
k47896,0,0,0,0
k324484,0,0,0,0
k384021,0,0,0,0
k316314,0,0,0,0
k295188,0,0,0,0
k103030,0,0,0,0
k138529,0,0,0,0
k313012,0,0,0,0
k176216,0,0,0,0
k176819,0,0,1,0
k312377,0,0,0,0
k373246,0,0,0,0
k241972,0,0,0,0
k410414,0,0,0,1
k249157,0,0,0,0
k316412,0,0,0,0
k253594,0,0,0,0
k179605,0,0,0,0
k11902,0,0,0,0
k178310,0,0,0,0
k224307,0,0,0,0
k180195,0,0,0,0
k278166,0,0,0,0
k421928,0,0,0,0
k95333,0,0,0,0
k104282,0,0,0,0
k346349,0,0,0,0
k366252,0,0,0,0
k102731,0,0,0,0
k299080,0,0,0,0
k99654,0,0,0,0
k49789,0,0,0,0
k397823,0,0,0,0
k77827,0,0,0,0
k386120,0,0,0,0
k329890,0,0,0,0
k54912,0,0,0,0
k131297,0,0,0,0
k368082,0,0,0,0
k418164,0,0,0,0
k388738,0,0,0,0
k62668,0,0,0,0
k415573,0,0,0,0
k361241,0,0,0,0
k404432,0,0,0,0
k118378,0,0,0,0
k320670,0,0,0,0
k26845,0,0,0,0
k87169,0,0,1,0
k33271,0,0,0,0
k393615,0,0,0,0
k332973,0,0,0,0
k38952,0,0,0,0
k240672,0,0,1,0
k307984,0,0,0,0
k109636,0,0,0,0
k384132,0,0,0,0
k361079,0,0,0,0
k145522,0,0,0,0
k190158,0,0,0,0
k180367,0,0,0,0
k263198,0,0,0,0
k185923,0,0,0,0
k221119,0,0,0,0
k61094,0,0,0,0
k300628,0,0,0,0
k228908,0,0,0,0
k256450,0,0,1,0
k407136,0,0,0,0
k322819,0,0,0,0
k69131,0,0,0,0
k8895,0,0,0,0
k338519,0,0,0,0
k384844,0,0,0,0
k348540,0,0,0,0
k4119,0,0,0,0
k287664,0,0,0,0
k133611,0,0,1,0
k162588,0,0,0,0
k131654,0,0,1,0
k238261,0,0,0,0
k116137,0,0,0,0
k166540,0,0,0,0
k101130,0,0,0,0
k63585,0,0,0,0
k279531,0,0,0,0
k324845,0,0,0,0
k159016,0,0,1,0
k90671,0,0,0,0
k214593,0,0,0,0
k130395,0,0,0,0
k298167,0,0,0,0
k215307,0,0,0,0
k72001,0,0,0,0
k28084,0,0,0,0
k198286,0,0,0,0
k138308,0,0,0,0
k310933,0,0,0,0
k94959,0,0,0,0
k416212,0,0,0,0
k391181,0,0,0,0
k362704,0,0,0,0
k66393,0,0,0,0
k281880,0,0,0,0
k419962,0,0,0,0
k179863,0,0,0,0
k52207,0,0,0,0
k296675,0,0,0,0
k310894,0,0,0,0
k21668,0,0,0,0
k202307,0,0,0,0
k21573,0,0,0,0
k10828,0,0,1,0
k215572,0,0,0,0
k274336,0,0,0,0
k347149,0,0,0,0
k46855,0,0,0,0
k106008,0,0,0,0
k60380,0,0,0,0
k134405,0,0,0,0
k19966,0,0,0,0
k377813,0,0,0,0
k330099,0,0,0,0
k53555,0,0,0,0
k267320,0,0,0,0
k103574,0,0,0,0
k109770,0,0,0,0
k403343,0,0,0,0
k352961,0,0,0,0
k208963,0,0,0,0
k389709,0,0,0,0
k226507,0,0,0,0
k89092,0,0,0,0
k103860,0,0,0,0
k30129,0,0,0,0
k186559,0,0,0,0
k392735,0,0,0,0
k368235,0,0,0,0
k178059,0,0,0,0
k252380,0,0,0,0
k330973,0,0,0,0
k265477,0,0,0,0
k82722,0,0,0,0
k249205,0,0,0,0
k37462,0,0,0,0
k316379,0,0,0,0
k266012,0,0,0,0
k121486,0,0,0,0
k123421,0,0,0,0
k125855,0,0,0,0
k225193,0,0,0,0
k350487,0,0,0,0
k46112,0,0,0,0
k185307,0,0,0,0
k2403,0,0,0,0
k178159,0,0,0,0
k24846,0,0,0,0
k397687,0,0,0,0
k195421,0,0,0,0
k57452,0,0,0,0
k237535,0,0,0,0
k360858,0,0,0,0
k384904,0,0,0,0
k340357,0,0,0,0
k303582,0,0,0,0
k370933,0,0,0,0
k360712,0,0,0,0
k1122,0,0,0,0
k211996,0,0,0,0
k86814,0,0,0,0
k411736,0,0,0,0
k105972,0,0,0,0
k77959,0,0,0,0
k343039,0,0,0,0
k93271,0,0,0,0
k380143,0,0,0,0
k342366,0,0,0,0
k216037,0,0,0,0
k296951,0,0,0,0
k93050,0,0,0,0
k97638,0,0,0,0
k167409,0,0,1,0
k115081,0,0,0,0
k13025,0,0,0,0
k345639,0,0,0,0
k38816,0,0,0,0
k159114,0,0,0,0
k215374,0,0,0,0
k245158,0,0,0,0
k37489,0,0,0,0
k139970,0,0,0,0
k372955,0,0,0,0
k304312,0,0,0,0
k134722,0,0,0,0
k315514,0,0,0,0
k190098,0,0,0,0
k380080,0,0,0,0
k383787,0,0,0,0
k122027,0,0,0,0
k104112,0,0,0,0
