Key_2_4,ParticleID_2,ParticleID_41,ParticleID_26,ParticleID_22,ParticleID_15
k36684,146.065,-29.4278,154.72799999999998,32.9389,577.112
k18060,102.233,32.3968,74.4098,45.531,835.595
k72768,70.9199,17.832,218.002,29.2943,1148.36
k17832,36.597,-20.6875,38.9563,57.2729,828.07
k16825,141.601,38.2477,170.847,120.148,1165.61
k1006,113.132,-16.2397,112.185,30.1301,622.3430000000001
k55039,129.029,3.58865,264.838,12.7328,997.401
k49244,223.263,-43.7067,136.658,162.335,708.238
k48453,77.2017,-32.6744,154.77700000000002,79.6378,835.944
k12178,105.526,-27.9714,5.8727,45.0536,646.538
k68430,124.266,74.1669,130.826,11.333,599.2909999999999
k15691,283.204,11.3542,54.5977,144.664,912.487
k4580,112.695,-29.1181,102.927,67.038,661.561
k44386,218.449,-67.5166,111.507,40.7139,629.922
k34714,135.863,-21.3054,129.188,35.2053,493.893
k60960,111.077,-32.7017,47.3539,31.4423,629.261
k25976,149.77700000000002,-8.18055,56.1935,114.397,1689.56
k69377,87.0845,-71.9688,8.73653,35.6971,653.491
k68177,148.993,-67.0983,52.7777,68.531,577.649
k19981,98.7581,29.907,194.965,121.455,809.3510000000001
k46162,91.1846,-83.4942,217.979,140.531,1240.78
k72086,112.822,-38.483,167.424,47.802,899.0830000000001
k39325,122.296,-29.6576,151.227,60.9449,924.724
k22770,112.142,-3.5403800000000003,177.797,23.2058,540.3969999999999
k60581,256.438,-53.8774,24.0206,82.819,1555.88
k49915,74.2398,-69.1898,157.529,30.3035,773.2239999999999
k35261,104.615,-30.8636,150.181,57.133,880.0139999999999
k740,101.794,-16.5276,90.5035,28.8961,548.3240000000001
k65079,88.1996,-21.255,47.2113,10.8421,514.316
k68010,120.952,-26.7164,138.889,65.7882,641.929
k61223,35.9748,3.24705,144.18200000000002,154.28799999999998,1047.96
k31300,113.726,10.0652,56.4093,45.6005,688.7360000000001
k47180,105.51,-26.6499,140.908,50.6785,1273.51
k44042,143.309,-52.1192,164.16299999999998,90.222,521.5880000000001
k57654,148.685,-27.3597,143.74,37.4282,629.371
k28301,191.388,-33.9037,3.57306,177.71599999999998,701.295
k33348,118.928,6.6726600000000005,66.1709,58.2517,826.758
k20812,13.4424,-3.55247,19.3766,73.203,1110.07
k27666,43.143,-58.3714,80.4623,118.991,902.817
k19755,75.3988,-35.6503,109.826,122.647,859.693
k45379,266.573,60.1394,111.369,54.8034,1056.74
k30436,151.811,4.19728,121.195,55.3735,707.08
k44455,135.707,-36.7454,192.963,46.5231,1076.64
k38546,168.22799999999998,-50.2081,136.06,24.7546,774.472
k27371,304.386,13.1755,11.7483,34.7814,552.871
k59182,173.90099999999998,-16.8826,150.431,72.186,873.8739999999999
k65297,140.651,-21.6262,136.986,54.3028,747.34
k9987,326.493,-60.1897,127.848,32.7515,625.626
k31367,127.095,-29.9824,128.47899999999998,22.8895,681.367
k42689,154.433,-48.6556,194.027,33.8433,787.832
k57252,112.877,-62.5333,150.311,28.5333,789.926
k7706,109.865,-41.119,130.17700000000002,32.6376,510.699
k45230,118.62,1.94743,122.711,117.014,776.322
k31146,221.709,-5.87878,171.4,150.85399999999998,988.07
k28287,78.5831,-33.5092,118.581,42.2289,463.9
k61071,125.913,-17.9185,146.629,55.1135,740.883
k33141,441.832,-11.992,3.88457,75.4015,659.322
k62931,104.147,30.9395,100.372,44.2586,744.762
k54550,63.0314,-4.3205800000000005,144.5,36.8756,731.672
k16106,84.1528,-57.6924,125.131,25.3591,582.846
k28218,108.682,-32.3866,112.935,47.6369,619.752
k21902,130.767,11.1088,146.423,134.821,1471.2
k39092,154.493,-27.2727,136.037,97.658,1077.06
k38686,300.605,-46.7167,162.662,82.7969,1123.71
k66338,7.457889999999999,-15.1809,9.84579,45.2631,554.352
k8650,267.59,-73.577,104.117,12.133,636.554
k34271,139.8,-0.153031,100.254,65.4861,795.842
k54765,103.49,-68.3693,148.995,34.361,628.887
k58369,107.39,-32.0957,72.4523,28.1634,721.2239999999999
k11225,38.5849,-49.0122,68.748,14.8216,340.645
k39450,142.012,-28.0584,152.71200000000002,74.827,776.83
k37838,134.281,-31.1845,162.868,41.854,773.67
k33383,110.949,-15.6473,132.356,67.6557,527.698
k9213,61.4522,-45.0798,114.912,16.4879,434.075
k15082,176.85,-15.0495,156.164,63.8528,796.284
k2179,115.847,5.851459999999999,75.6249,38.6928,1083.99
k32265,99.217,-17.1361,102.98,116.532,1026.9
k70671,14.6883,29.179,61.9644,16.4946,210.216
k71174,674.0830000000001,6.499230000000001,175.38299999999998,79.4155,1373.43
k41936,114.495,-193.011,70.1354,6.86107,439.709
k44529,53.7033,-13.0938,114.33,99.2418,814.067
k29112,104.304,-20.2368,159.567,56.8653,1010.92
k1687,136.83,-49.5142,183.739,117.629,1013.28
k4442,63.5616,-15.6494,176.449,155.191,827.21
k58424,75.9263,17.0,90.0622,79.9361,809.778
k5167,64.4499,-68.5787,104.147,40.7434,632.4
k33497,124.023,6.216480000000001,87.1823,53.6262,715.0319999999999
k70965,507.647,20.4348,51.9621,524.694,3104.11
k32652,147.969,-38.3913,145.55,54.8695,634.865
k42715,2.22663,-22.7797,6.95821,41.5299,520.3919999999999
k10139,93.0377,-33.8128,85.0335,8.88562,437.407
k52597,79.1637,-41.5467,136.423,33.2137,517.299
k67234,61.51,-9.2616,46.1028,28.3602,257.807
k6912,138.23,-35.2275,157.72799999999998,54.6378,733.9630000000001
k55646,84.8805,-43.4649,107.822,58.5108,702.91
k22674,75.0047,-27.7669,123.797,75.5735,811.322
k5904,118.848,-34.7352,175.791,71.6683,887.931
k40187,122.714,26.2263,12.6212,50.4657,977.518
k3827,175.81,-11.5969,167.75799999999998,207.802,1253.85
k31897,144.743,-15.4599,131.031,63.3248,846.691
k22948,150.981,-55.0565,152.72299999999998,69.4724,792.357
k27671,17.3636,-46.1625,55.4306,17.8567,303.097
k54822,195.148,-27.1519,170.452,44.1785,655.665
k63041,57.7457,-67.1095,102.962,84.0812,602.101
k32174,134.08700000000002,-28.9461,180.769,70.1315,740.123
k33224,80.206,74.4778,178.884,70.4704,936.176
k12388,51.0363,-18.2863,12.8033,71.2677,647.0419999999999
k5726,24.7157,-34.6633,128.921,27.346,582.752
k65639,145.601,13.7986,194.417,159.894,1405.32
k11148,132.47,53.2166,88.3584,53.3511,927.426
k4769,108.075,-10.7013,139.569,69.3922,797.5
k809,125.323,1.55897,137.001,35.5468,621.489
k36384,146.433,19.276,5.72214,79.8872,623.434
k31373,103.94,24.8127,150.666,55.117,661.518
k22749,116.294,-12.0679,116.3,57.9016,840.681
k67253,27.1385,-226.816,0.0,4.38074,218.94
k21424,155.899,-30.0584,1.41399,31.7512,626.793
k42532,92.5022,-42.6611,102.584,24.8322,454.96
k58030,116.467,-13.351,176.71200000000002,104.088,963.232
k29186,102.62,-46.7978,144.257,49.3481,587.887
k34605,152.321,-75.7657,152.27,33.6434,670.545
k109,5.54277,-37.3521,11.1511,59.2535,813.475
k33345,5.60577,12.2456,6.29865,157.303,741.36
k58477,126.109,-55.378,167.77200000000002,55.7572,658.9989999999999
k37062,133.935,-26.7826,171.739,33.6357,778.862
k14691,34.1434,-167.981,0.0,1.07423,223.897
k70266,353.321,-47.1632,130.118,80.6689,881.375
k53789,95.9124,-29.699,129.006,30.9152,525.693
k34193,174.09900000000002,-64.379,101.449,33.7582,594.599
k31674,95.6604,-16.388,29.3318,68.0924,784.169
k4935,74.1181,-80.9865,138.222,40.9972,552.73
k33287,110.069,1.32333,93.2796,113.279,830.9689999999999
k35718,151.58,-49.915,135.05,52.955,730.33
k6561,84.2861,-30.849,220.105,197.054,739.2760000000001
k16728,121.372,63.5954,101.588,53.1711,691.248
k35057,70.3331,-37.6597,110.889,56.2559,492.529
k28784,79.137,-44.7293,139.076,36.0643,527.6080000000001
k4618,125.863,14.1952,155.783,6.718380000000001,675.709
k54676,128.077,-56.819,173.21200000000002,45.0816,920.765
k13692,53.8734,-34.7413,67.7432,19.9773,523.388
k29615,130.041,-29.001,132.743,37.5553,521.265
k888,129.168,-49.3389,5.21496,52.6077,983.626
k46951,313.621,19.1138,120.046,71.943,760.7239999999999
k2005,42.0272,-63.9664,120.966,26.0559,724.548
k28516,111.389,-66.6809,139.624,35.7251,649.279
k61718,131.31799999999998,-111.656,96.4999,20.4434,546.025
k9617,108.663,-43.0132,123.33,59.6649,581.464
k808,82.4032,20.0032,109.906,54.0521,379.895
k58169,33.957,6.15147,177.141,125.746,1633.09
k5384,43.1501,-41.8932,8.04244,57.8084,660.36
k49112,83.8341,-48.0355,157.872,68.2871,825.977
k273,121.972,-45.5293,2.05428,60.667,534.5169999999999
k26827,-999.0,-999.0,-999.0,-999.0,-999.0
k69239,106.499,-58.1799,118.91,27.7898,582.47
k8461,123.693,-39.836,95.7255,46.1347,856.5310000000001
k19018,96.0571,-228.987,165.8,8.6842,1048.95
k43690,121.505,-26.2117,123.345,71.5646,909.085
k7225,71.6479,-44.6418,114.812,29.8222,647.56
k57535,151.556,-42.7252,212.542,36.8349,713.9730000000001
k20319,254.209,-84.0404,386.701,368.785,3284.29
k17915,42.7588,16.6141,103.068,9.66968,333.987
k16715,82.4833,-7.31641,132.656,105.743,900.877
k35287,150.72899999999998,-53.7962,169.764,44.2193,747.1310000000001
k26172,2.43801,0.06786,110.615,18.9336,329.434
k11917,103.364,-24.2333,80.9967,42.4366,616.548
k30028,108.273,-45.8926,119.735,49.4489,797.302
k18638,0.738175,-49.7997,122.307,42.8369,582.526
k54995,50.2994,-52.6064,110.897,27.8274,448.712
k30655,123.464,-56.7532,74.3669,61.3092,1250.37
k28298,81.0393,50.3727,152.564,10.2118,635.69
k57152,143.861,3.0787,97.6773,22.1802,332.014
k4453,390.622,-34.4728,88.8723,49.4176,808.472
k40094,141.56,-46.4938,100.452,21.145,514.232
k20887,122.885,-60.8781,210.386,148.164,1412.04
k48445,140.97299999999998,-42.6285,133.862,30.8735,665.263
k59202,151.546,-59.3992,176.238,42.0441,783.931
k47916,154.609,-50.2013,139.971,40.0799,688.596
k64902,91.7281,-17.4995,174.15400000000002,85.2566,1242.94
k2178,30.4599,-35.7271,26.568,148.356,1927.52
k67224,126.054,-38.9803,140.011,71.8566,487.418
k70828,161.998,-41.06,147.899,72.9203,1141.86
k54481,131.08100000000002,-77.7151,110.461,71.3225,684.4889999999999
k46909,92.9092,-25.9641,103.464,37.8167,610.192
k38103,50.5736,-21.556,3.9741,45.0268,709.9630000000001
k16079,132.221,21.2853,141.27,98.0427,1024.44
k68872,44.3952,43.4355,151.071,98.4147,1030.45
k8854,142.519,-19.3934,113.518,45.4353,974.207
k17539,70.9138,-10.9693,92.7464,42.8013,495.73800000000006
k5131,138.922,-26.5939,191.775,81.1829,695.12
k5375,101.367,-50.8371,76.0146,46.3106,792.63
k60975,95.5054,-46.8932,148.866,16.9602,555.445
k26518,15.8991,-45.0264,98.9178,55.4065,513.919
k6954,45.1654,-26.9293,152.974,109.981,1071.25
k53553,114.808,-71.7549,55.4566,86.7974,1119.5
k60368,138.585,-106.33,157.684,75.5838,811.345
k19972,106.89,-32.4035,138.828,29.6653,603.2130000000001
k47596,101.403,-34.7266,100.31,13.7635,550.299
k10493,58.7145,-8.22131,106.965,8.90488,482.30300000000005
k51592,153.069,6.2014,76.5137,115.396,1152.05
k10168,101.76,-48.4111,162.014,44.9209,856.817
k64322,156.345,-0.500374,88.0961,76.641,853.3919999999999
k63337,120.595,-38.6922,105.543,52.7256,339.61300000000006
k30458,104.347,11.7658,126.799,70.7206,672.694
k49111,118.456,-49.6647,125.746,58.1715,750.4910000000001
k46662,109.941,38.1201,26.4212,24.3605,550.693
k9253,139.16899999999998,-52.2104,176.05900000000003,87.6562,1111.68
k44601,270.567,5.20701,114.162,172.331,903.514
k63124,17.7846,-18.2587,14.8038,33.6634,256.539
k54302,179.643,-58.1388,207.628,89.3029,1067.55
k17772,125.219,-35.274,93.4296,86.2328,768.5260000000001
k71852,116.68,-17.5414,156.812,50.4412,676.296
k46395,34.9907,-40.7338,13.2452,7.91453,360.59
k18106,68.8493,7.88037,167.775,53.576,699.57
k5340,116.546,-16.208,12.7147,51.176,523.544
k40404,141.616,-37.3186,152.64,48.483,679.929
k56704,42.1338,6.1035900000000005,92.867,69.1272,387.331
k62777,144.14,30.9338,62.6922,41.0011,659.388
k46170,90.9746,-32.1405,205.698,90.8186,1074.39
k54454,121.801,-58.4134,161.161,34.5654,529.675
k58858,110.52,-57.1915,196.583,65.9362,912.842
k45592,142.24200000000002,-35.172,125.755,38.2024,864.3580000000001
k60458,73.3227,-8.4923,67.9126,109.143,1387.71
k63349,141.029,-5.895519999999999,170.18599999999998,57.2766,704.932
k15473,132.94,4.51187,29.3436,41.1427,703.862
k12783,224.06,-21.3267,2.26187,30.3828,482.211
k30782,105.905,-74.7436,88.8405,30.459,620.4830000000001
k33777,127.375,-45.9828,141.255,100.507,1233.75
k53205,93.2452,-55.9428,161.635,35.694,669.4169999999999
k44538,28.5338,-17.657,158.776,110.541,480.916
k47240,128.70600000000002,-15.4735,64.7701,38.4727,942.946
k49430,148.178,-6.4589300000000005,113.877,47.8554,632.69
k30473,116.185,6.19953,105.54,48.0252,958.932
k13998,15.1796,-24.0535,114.429,56.8592,431.014
k37339,108.374,-34.3944,180.821,60.1329,750.698
k56613,152.4,-46.9921,142.975,35.5765,621.002
k20179,89.3121,-14.5892,135.333,33.4049,479.476
k69509,132.764,-54.6579,123.804,23.3919,671.311
k9276,126.971,-24.3587,8.56828,50.0378,569.7869999999999
k11468,172.28599999999997,-14.0922,169.669,7.19595,582.753
k61182,114.618,1.1439700000000002,114.794,27.9943,472.398
k22421,54.4961,-20.778,84.6512,22.8606,295.949
k53178,174.695,58.6676,116.796,83.7961,610.66
k14782,180.965,-65.1598,120.035,27.398,706.79
k54981,84.8685,-44.509,83.6152,19.5305,464.4
k12205,124.035,-40.8174,142.32299999999998,25.1283,599.14
k1316,48.6149,-25.5331,7.18698,65.5691,661.9060000000001
k7641,224.15,-62.6476,287.632,123.795,1116.81
k66903,118.565,-56.1989,146.278,12.6585,463.546
k65972,105.16,-35.6764,123.194,54.3005,708.6060000000001
k18687,143.321,-7.64995,181.805,55.2727,803.97
k53272,148.602,-39.4086,116.402,58.0979,691.263
k15596,30.1699,-21.6002,131.006,141.33700000000002,822.672
k5088,153.826,-51.9723,158.001,63.2271,752.618
k51797,155.321,-44.2027,101.834,14.0166,461.846
k6523,134.635,-5.48721,149.22299999999998,39.7375,609.115
k31484,185.873,-47.0119,221.163,68.9591,1379.75
k3331,73.9127,-2.72864,138.51,30.4772,536.476
k24103,42.8727,23.1675,55.6084,50.581,775.797
k53462,172.255,-49.5279,211.286,75.9331,809.4119999999999
k27221,126.321,-34.8945,215.453,111.159,1054.96
k27536,106.936,-13.1694,200.485,51.8671,946.701
k13146,158.632,-29.2007,126.575,84.181,590.636
k957,157.675,-35.7873,22.8369,35.672,792.3610000000001
k42403,361.072,-32.8727,230.713,61.757,747.462
k16927,30.9993,-43.0039,22.0919,66.0927,281.498
k11802,18.1813,-186.818,165.388,42.0946,1108.83
k32271,121.488,-10.7927,2.2791900000000003,32.8745,416.771
k10950,167.713,-44.5035,201.805,111.48,1304.32
k31619,106.928,-52.6308,100.435,49.3637,679.365
k8103,8.30678,-36.0891,25.7624,16.0841,474.464
k9588,198.258,-23.7999,6.0808,64.2022,518.5459999999999
k34906,138.605,42.9388,160.386,31.2135,850.203
k60304,138.175,-31.682,149.54399999999998,38.4487,596.4540000000001
k1287,133.08700000000002,-44.0083,122.823,40.9911,721.056
k11809,23.1324,-198.436,39.4359,7.36074,203.045
k12404,228.667,-28.4091,129.309,67.9481,588.702
k22223,121.995,-36.2921,60.8309,154.953,785.14
k32661,53.515,-49.7748,75.5256,22.0566,343.92
k25083,17.555,-12.6291,18.841,131.993,895.433
k19866,133.82,-60.2761,176.021,51.6479,659.0369999999999
k67786,145.30100000000002,-25.287,185.319,46.141,879.0830000000001
k69234,66.3077,5.05875,89.0915,84.3847,597.948
k63009,81.3335,20.7255,74.7508,51.2338,814.47
k69557,67.9776,-34.4353,100.928,58.4035,729.68
k25891,119.034,-62.7724,154.91299999999998,46.8557,764.482
k24458,137.555,-31.7544,52.3675,31.5898,435.87
k18219,-999.0,-999.0,-999.0,-999.0,-999.0
k54299,91.6982,-17.4995,2.73883,35.8113,622.81
k54840,150.067,9.71238,44.6926,59.2942,1080.64
k38849,122.165,-51.1645,121.011,39.6884,536.83
k3903,7.870489999999999,-22.5779,145.241,30.1361,592.862
k54185,77.0703,1.32623,158.371,120.876,519.131
k12193,-999.0,-999.0,-999.0,-999.0,-999.0
k71328,34.8668,57.4754,155.72899999999998,131.71,1177.58
k41694,98.4879,-100.138,152.779,54.9388,999.489
k71881,149.049,-13.4606,6.41797,55.033,514.253
k6975,92.7697,-28.269,149.80700000000002,42.679,582.528
k6099,153.599,9.99226,130.7,60.6678,686.4580000000001
k71919,147.655,12.1691,140.355,143.593,1112.57
k50872,101.366,-24.5938,122.251,41.6081,480.609
k27772,2.62108,-17.0434,86.334,14.9039,388.14
k70739,94.2051,-28.5251,196.915,101.039,1023.93
k43297,136.4,18.0233,144.283,45.1315,784.16
k43321,63.0724,-14.5682,17.8129,344.30400000000003,2961.23
k4022,88.022,-13.0209,106.872,58.6816,943.138
k34885,89.521,-30.9975,130.131,80.2449,526.998
k51371,61.7853,-39.3198,137.688,63.2837,812.709
k22565,131.553,-17.423,158.963,73.7373,684.192
k24048,121.951,-26.9641,142.589,40.9177,677.773
k8353,76.1813,-60.6735,101.14,23.4514,968.015
k21738,133.394,-28.5422,166.032,66.5167,497.921
k5683,152.04,-29.7293,188.943,55.7384,616.758
k61217,158.537,22.6741,155.338,20.9062,687.576
k5476,63.5556,-41.4248,110.073,36.0536,583.1569999999999
k62573,57.7401,-44.3075,15.3611,73.831,746.201
k4150,193.181,-19.519,42.4019,44.0097,849.1460000000001
k57195,133.236,-22.7528,150.766,48.294,386.194
k830,101.364,-32.2336,128.102,43.9619,587.126
k53818,95.7766,-69.8422,135.33700000000002,22.0314,637.7280000000001
k25982,94.6712,-33.8132,124.973,3.95298,462.031
k27801,161.975,-34.5878,142.079,95.4577,694.127
k70176,158.273,-13.9168,148.764,46.9014,606.8480000000001
k15716,77.2101,-11.6638,92.2942,149.2,912.766
k46935,129.938,-14.6459,149.838,140.601,772.7360000000001
k14101,176.77,-40.3678,141.866,46.2972,729.0980000000001
k19993,107.741,-11.7181,120.217,37.5369,878.1010000000001
k59007,141.144,-54.2373,170.828,36.1828,764.2130000000001
k65158,78.1885,-34.5887,140.063,62.4404,634.761
k37247,142.91,-27.1028,152.069,30.3677,703.4630000000001
k53100,90.0866,-11.7036,3.12734,54.542,618.45
k23356,164.62900000000002,-4.91851,227.935,162.097,1038.94
k30822,32.5948,-39.7466,85.6546,9.38545,419.395
k54141,157.50799999999998,-55.7707,79.6491,20.1908,541.482
k10276,141.757,-54.212,150.636,40.3295,690.018
k48382,121.233,-33.5833,127.652,29.3592,666.3689999999999
k34908,110.964,-36.429,153.72299999999998,44.1476,463.756
k54932,322.566,-44.0077,185.181,113.069,1067.51
k19479,73.8558,-45.9893,122.664,79.122,1150.87
k24713,62.1028,-22.9707,78.797,20.3592,350.9
k36215,322.413,22.4515,199.574,161.7,703.243
k54002,301.086,-12.1409,10.1529,131.44899999999998,1146.04
k28666,143.285,-12.7176,121.868,55.0728,567.289
k42390,39.248,-33.6495,114.37,28.4343,608.15
k47045,125.309,-13.4096,128.526,21.8078,495.686
k28634,128.411,-30.7124,150.089,43.0881,709.9630000000001
k1028,39.1452,-46.6573,90.0895,41.6596,528.595
k30656,103.135,-14.9944,272.217,12.0488,870.821
k57497,89.4512,-48.099,128.191,23.2569,511.789
k10221,64.8417,-42.0162,86.1458,34.9868,535.569
k22002,120.494,-17.1043,124.936,54.0876,566.599
k72899,12.7167,-37.2864,3.86676,71.678,665.577
k68662,52.4928,-15.5761,101.134,38.8698,616.839
k43631,68.4293,-27.193,2.66168,68.8267,752.9060000000001
k9876,38.6626,-11.532,176.278,34.5179,782.8939999999999
k8131,91.7115,-69.0802,140.593,36.2114,958.261
k32466,147.804,-1.32314,179.47299999999998,83.5256,1229.01
k6632,152.725,-59.0346,83.5159,24.5173,522.12
k11684,66.2948,-32.6343,104.699,56.0967,487.109
k67656,141.842,-0.840469,152.11700000000002,46.4646,481.079
k7584,41.4931,29.1744,56.9748,14.4647,375.304
k7710,85.9454,-51.2891,154.881,88.8179,500.744
k54160,130.444,-37.6176,141.696,38.8265,716.355
k62310,121.775,15.1647,125.768,62.9016,473.385
k1768,181.711,-47.3906,102.207,86.6161,781.5880000000001
k12171,103.185,-31.6169,137.153,22.5511,548.1519999999999
k62266,145.86700000000002,-47.1123,154.864,51.0083,620.357
k13439,22.1193,9.56249,98.2144,65.8679,1123.59
k37538,83.905,-38.3714,11.9953,53.6456,445.085
k12206,63.2733,-7.954219999999999,146.626,94.5419,1040.78
k71102,63.8967,50.4792,3.04171,63.8783,641.861
k4135,182.631,-49.1512,117.311,16.5355,557.4
k34205,331.772,6.23894,16.4102,69.9601,668.74
k60613,164.87099999999998,-36.3536,123.208,65.7898,618.716
k45011,135.97799999999998,-28.0812,166.298,85.3748,877.0419999999999
k35256,33.9452,-3.27567,12.6345,131.395,1075.54
k46353,97.5952,-48.5335,116.292,20.9881,655.3860000000001
k13155,121.815,-40.8393,107.849,58.9879,874.9630000000001
k63720,123.974,-276.592,31.5369,6.476719999999999,402.85
k35232,185.031,-58.2882,70.5281,40.373,1015.32
k34730,144.481,-70.206,172.023,63.3175,401.547
k35339,15.2738,32.8106,89.5248,149.865,1371.69
k28460,132.21200000000002,8.243089999999999,148.918,61.775,687.2489999999999
k6268,372.956,-5.6938,89.0269,91.2114,943.902
k14288,63.0396,-5.02186,105.573,19.1359,673.023
k8482,152.685,-75.9704,155.066,48.1406,673.5980000000001
k3533,103.339,-25.9558,149.847,103.312,415.986
k7350,78.6428,-25.0197,143.724,138.172,725.183
k71250,122.089,-58.3159,150.629,41.36,805.7180000000001
k44405,82.5699,-14.1201,41.142,78.4355,637.998
k28631,82.0321,-25.0533,211.096,83.5522,574.969
k10704,96.6973,-52.005,9.20284,22.6072,784.763
k58714,225.003,-85.4727,2.33026,233.186,757.852
k69042,110.008,-41.1045,6.69477,50.1174,811.9739999999999
k43025,103.343,-24.2876,113.978,16.8716,525.071
k54682,99.2666,-55.6544,114.088,47.4803,634.864
k72616,116.016,-41.821,149.865,59.8215,741.6669999999999
k16575,123.059,40.3224,208.357,96.5797,916.34
k49035,149.05700000000002,-43.0158,134.757,30.1782,942.221
k14386,125.303,-23.8973,59.9969,27.6049,707.029
k28877,104.391,-71.8081,147.535,39.3085,565.79
k16910,75.1007,-38.6799,210.512,37.5323,556.17
k10951,93.0273,-47.5175,47.0303,26.6268,593.533
