Key_3_13,D3,D8,D177,D60,D10,D64,D83,D739,D158,D660,D187,D209,D146,D607,D87,D659,D182,D217,D469
k2456,0.0,0.605046128,0.487922401,0.0,0.381605791,0.0,0.333333333,0.0,0.0,0.114285714,0.836961625,0.817259119,0.214285714,0.0,0.235985417,0.375,0.354549986,0.539307845,0.0
k3258,0.15,0.475913612,0.118179219,0.0,0.254703752,0.190182744,0.111111111,0.159090909,0.0444,0.0571,0.747655257,0.296797516,0.261904762,0.142857143,0.390392365,0.125,0.0943,0.286957788,0.166666667
k2346,0.05,0.407633572,0.173776305,0.0,0.329477145,0.0,0.111111111,0.0455,0.0,0.0286,0.836961625,0.296797516,0.0476,0.0714,0.406708296,0.125,0.0943,0.539307845,0.0
k290,0.0,0.674860378,0.11895825,0.0,0.409287804,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.406708296,0.125,0.0943,0.539307845,0.0
k2494,0.1,0.375878747,0.126386583,0.0,0.25106137,0.104245214,0.111111111,0.0682,0.0222,0.0286,0.836961625,0.296797516,0.0714,0.0,0.44319838,0.125,0.0943,0.539307845,0.166666667
k2427,0.0,0.53407423,0.313715924,0.0275,0.357825956,0.0,0.333333333,0.0,0.0,0.0,0.836961625,0.799925847,0.357142857,0.0,0.235985417,0.25,0.214740047,0.539307845,0.0
k944,0.1,0.389575317,0.0477,0.0588,0.167826101,0.0549,0.333333333,0.204545455,0.0667,0.0,0.836961625,0.296797516,0.333333333,0.0,0.24728769,0.0,0.0943,0.539307845,0.0
k3329,0.15,0.414434759,0.000514,0.0,0.226639036,0.137788725,0.0,0.0682,0.0667,0.0,0.836961625,0.296797516,0.0476,0.0,0.45064243,0.0,0.0943,0.539307845,0.166666667
k1821,0.15,0.329455785,0.0672,0.0,0.315441895,0.166666669,0.111111111,0.181818182,0.0,0.0,0.749934153,0.296797516,0.0476,0.214285714,0.43432633,0.125,0.0943,0.293397188,0.166666667
k3363,0.2,0.452233557,0.259535257,0.0,0.311579244,0.0,0.222222222,0.318181818,0.0222,0.0286,0.836961625,0.752004449,0.214285714,0.214285714,0.263603621,0.229166667,0.321343432,0.539307845,0.0
k1973,0.05,0.358793923,0.2140918,0.0588,0.204246678,0.0933,0.111111111,0.0455,0.0667,0.0857,0.836961625,0.296797516,0.0714,0.0714,0.406708127,0.125,0.0943,0.539307845,0.0
k406,0.2,0.469479982,0.000514,0.0,0.174443277,0.117867524,0.0,0.0,0.133333333,0.0,0.836961625,0.296797516,0.0,0.0,0.395406023,0.0,0.0943,0.539307845,0.0
k2306,0.05,0.585444864,0.657596336,0.0,0.283418831,0.0,0.333333333,0.0909,0.0,0.114285714,0.836961625,0.296797516,0.0952,0.0,0.291222332,0.375,0.0943,0.539307845,0.166666667
k2158,0.2,0.444256054,0.116411318,0.00621,0.16900238,0.300446288,0.222222222,0.25,0.0444,0.0571,0.749825361,0.597117301,0.214285714,0.142857143,0.374076604,0.125,0.167224714,0.293089779,0.333333333
k141,0.1,0.386361753,0.260516259,0.0,0.332593196,0.0,0.222222222,0.136363636,0.0444,0.171428571,0.836961625,0.296797516,0.119047619,0.142857143,0.4180104,0.25,0.0943,0.539307845,0.0
k138,0.05,0.56544265,0.51677539,0.0,0.273462549,0.0,0.444444444,0.136363636,0.0,0.171428571,0.836961625,0.897529777,0.285714286,0.142857143,0.192051283,0.375,0.235647877,0.539307845,0.0
k3405,0.05,0.0678,0.000514,0.0,0.215476142,0.166666669,0.0,0.0,0.0444,0.0,0.751566025,0.296797516,0.0,0.0,0.487132684,0.0,0.0943,0.298008316,0.166666667
k3080,0.1,0.191185987,0.000514,0.0294,0.232839723,0.0789,0.0,0.0682,0.0667,0.0,0.836961625,0.296797516,0.0238,0.0,0.45064243,0.0,0.0943,0.539307845,0.166666667
k1016,0.05,0.481204677,0.372492085,0.352941198,0.125080848,0.0188,0.222222222,0.0682,0.266666667,0.171428571,0.836961625,0.296797516,0.214285714,0.0714,0.318841213,0.25,0.0943,0.539307845,0.0833
k1752,0.1,0.538267675,0.255844697,0.0,0.332235457,0.0,0.333333333,0.136363636,0.0,0.114285714,0.836961625,0.296797516,0.285714286,0.142857143,0.318840197,0.25,0.0943,0.539307845,0.0
k1580,0.0,0.387297772,0.000514,0.0,0.314490462,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k115,0.05,0.502148687,0.283609142,0.0,0.329327817,0.166666669,0.222222222,0.0682,0.0,0.0286,0.758494326,0.608147565,0.119047619,0.0714,0.335155789,0.25,0.179317556,0.317585387,0.166666667
k1052,0.0,0.50661283,0.164606301,0.0588,0.141224962,0.0,0.555555556,0.0,0.0444,0.257142857,0.836961625,0.296797516,0.428571429,0.0,0.223528217,0.375,0.0943,0.539307845,0.0
k231,0.15,0.488830655,0.317660914,0.0356,0.169735874,0.117867524,0.333333333,0.25,0.111111111,0.171428571,0.836961625,0.296797516,0.285714286,0.142857143,0.291221655,0.25,0.0943,0.539307845,0.0
k724,0.25,0.187867077,0.0394,0.0,0.300643402,0.0789,0.0,0.159090909,0.0444,0.0,0.836961625,0.296797516,0.166666667,0.0,0.4343265,0.0,0.0943,0.539307845,0.166666667
k1325,0.0,0.447161651,0.000514,0.0,0.372936421,0.0831,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.505878668,0.0,0.0943,0.539307845,0.0
k2760,0.0,0.539504393,0.299562221,0.0376,0.219901323,0.0,0.444444444,0.0,0.0,0.2,0.836961625,0.667516337,0.19047619,0.0,0.274905893,0.375,0.300755261,0.539307845,0.0
k3101,0.0,0.830455343,0.000514,0.0,0.2736544,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.546227483,0.0,0.0943,0.539307845,0.0
k1399,0.0,0.523513384,0.000514,0.0,0.500213092,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k1459,0.1,0.473750138,0.0692,0.0275,0.201005306,0.225600418,0.0,0.0682,0.0667,0.0,0.743458195,0.296797516,0.0476,0.0,0.4343265,0.0,0.0943,0.27509829,0.166666667
k3083,0.1,0.648377237,0.381339461,0.00621,0.256803628,0.00543,0.333333333,0.204545455,0.0,0.114285714,0.836961625,0.296797516,0.142857143,0.142857143,0.263603621,0.25,0.0943,0.539307845,0.0
k3194,0.0,0.255560539,0.000514,0.0,0.499611159,0.0831,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k1568,0.15,0.52268841,0.212043238,0.033,0.253600952,0.113858428,0.222222222,0.204545455,0.0,0.0286,0.836961625,0.767252167,0.30952381,0.0714,0.235985586,0.125,0.211375507,0.539307845,0.0
k2880,0.2,0.547754308,0.0633,0.0,0.364578356,0.666666688,0.222222222,0.227272727,0.0,0.114285714,0.351167505,0.296797516,0.19047619,0.285714286,0.456931045,0.25,0.0943,0.187697186,0.666666667
k1671,0.0,0.613583144,0.528135599,0.0,0.353909923,0.0,0.555555556,0.0,0.0,0.257142857,0.836961625,0.765861797,0.5,0.0,0.148117318,0.5,0.44627029,0.539307845,0.0
k762,0.05,0.585820151,0.0913,0.0,0.362839547,0.151268543,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.406708296,0.125,0.0943,0.539307845,0.0833
k780,0.25,0.585444864,0.905564168,0.0,0.262949894,0.0,0.444444444,0.340909091,0.0,0.6,0.836961625,0.573434676,0.357142857,0.214285714,0.156989875,0.458333333,0.16400104,0.539307845,0.0
k401,0.05,0.585444864,0.451732884,0.0275,0.377260038,0.0,0.222222222,0.0455,0.0,0.0571,0.836961625,0.296797516,0.0714,0.0,0.307537586,0.25,0.0943,0.539307845,0.0
k2295,0.05,0.517444558,0.268330173,0.0,0.304208811,0.0,0.111111111,0.0682,0.0444,0.0,0.836961625,0.296797516,0.0238,0.0,0.323853685,0.0,0.0943,0.539307845,0.0
k1872,0.0,0.493559085,0.405119569,0.0,0.308740174,0.0,0.333333333,0.0,0.0,0.142857143,0.836961625,0.934652639,0.238095238,0.0,0.291221993,0.375,0.393694602,0.539307845,0.0
k1619,0.05,0.569850327,0.703160451,0.0124,0.306729087,0.0589,0.555555556,0.0909,0.0,0.285714286,0.836961625,0.906798906,0.333333333,0.0,0.0766,0.5,0.385063823,0.539307845,0.0
k2125,0.05,0.63032359,0.11932547,0.0,0.378004559,0.0,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0,0.0714,0.379090093,0.125,0.0943,0.539307845,0.0
k507,0.0,0.465042851,0.334193677,0.0202,0.196686473,0.0,0.444444444,0.0,0.0444,0.228571429,0.836961625,0.837095055,0.261904762,0.0,0.230971928,0.375,0.355232646,0.539307845,0.0
k2199,0.0,0.402388726,0.144201992,0.0,0.143158576,0.0,0.111111111,0.0,0.0444,0.0286,0.836961625,0.296797516,0.0952,0.0,0.336583958,0.125,0.0943,0.539307845,0.0
k748,0.15,0.390046377,0.152873627,0.0,0.301113897,0.0,0.222222222,0.204545455,0.0222,0.0,0.836961625,0.737544608,0.19047619,0.214285714,0.335155958,0.208333333,0.199125545,0.539307845,0.0
k2581,0.05,0.637153154,0.479607494,0.0,0.372423154,0.0789,0.444444444,0.0682,0.0,0.114285714,0.836961625,0.731009872,0.523809524,0.0714,0.192051621,0.5,0.46588865,0.539307845,0.0833
k3072,0.05,0.574602117,0.448346593,0.0,0.370188054,0.0789,0.222222222,0.0682,0.0,0.114285714,0.836961625,0.296797516,0.119047619,0.0714,0.279919551,0.25,0.0943,0.539307845,0.0833
k2815,0.1,0.4943916,0.0553,0.0,0.36611229,0.416397432,0.111111111,0.0909,0.0,0.0,0.61595456,0.296797516,0.0476,0.142857143,0.461944534,0.125,0.0943,0.22706166,0.333333333
k2624,0.05,0.547946628,0.245725167,0.0376,0.220312819,0.0,0.333333333,0.0909,0.0,0.0571,0.836961625,0.696806785,0.261904762,0.0714,0.263603621,0.229166667,0.197256355,0.539307845,0.0
k3141,0.0,0.531482209,0.345273225,0.0403,0.278525319,0.0,0.444444444,0.0,0.0,0.114285714,0.836961625,0.296797516,0.5,0.0,0.0766,0.25,0.0943,0.539307845,0.0
k1997,0.1,0.586841772,0.575126625,0.0,0.353092174,0.0,0.333333333,0.0909,0.0,0.228571429,0.836961625,0.296797516,0.119047619,0.142857143,0.263603451,0.375,0.0943,0.539307845,0.0
k2919,0.2,0.642717805,0.242698227,0.0,0.312598705,0.0,0.333333333,0.272727273,0.0,0.114285714,0.836961625,0.296797516,0.119047619,0.428571429,0.291221993,0.25,0.0943,0.539307845,0.0
k1437,0.0,0.201491855,0.167790622,0.0,0.283656118,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0952,0.0,0.379090262,0.125,0.0943,0.539307845,0.0
k498,0.0,0.624810213,0.169081137,0.0,0.335491682,0.0,0.333333333,0.0,0.0,0.114285714,0.836961625,0.286462437,0.285714286,0.0,0.318840028,0.25,0.122190798,0.539307845,0.0
k829,0.0,0.113121732,0.000514,0.117647068,0.168991396,0.0,0.111111111,0.0,0.0444,0.0,0.836961625,0.296797516,0.0476,0.0,0.351472058,0.0,0.0943,0.539307845,0.0
k631,0.0,0.610910174,0.565421529,0.0275,0.367635573,0.0,0.444444444,0.0,0.0,0.342857143,0.836961625,0.831672614,0.428571429,0.0,0.120499114,0.5,0.495790261,0.539307845,0.0
k1122,0.0,0.487336837,0.214466889,0.0,0.174605878,0.0195,0.111111111,0.0,0.0889,0.0286,0.836961625,0.296797516,0.0238,0.0,0.415580346,0.125,0.0943,0.539307845,0.0
k1378,0.1,0.579792345,0.398084686,0.0,0.378945382,0.00768,0.222222222,0.136363636,0.0,0.0571,0.836961625,0.296797516,0.214285714,0.0714,0.235985417,0.25,0.0943,0.539307845,0.0
k1032,0.05,0.260021143,0.000514,0.0,0.223394127,0.0589,0.0,0.0,0.0667,0.0,0.836961625,0.296797516,0.0238,0.0,0.478260634,0.0,0.0943,0.539307845,0.0
k737,0.05,0.259374634,0.000514,0.0,0.213996588,0.0589,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0476,0.0,0.505878668,0.0,0.0943,0.539307845,0.0
k2896,0.0,0.676710186,0.272760418,0.145148974,0.138954787,0.166128221,0.555555556,0.0,0.0889,0.171428571,0.836961625,0.815358947,0.30952381,0.0,0.149545317,0.375,0.21644128,0.539307845,0.0
k1944,0.05,0.461175897,0.261038235,0.0376,0.209534668,0.0,0.444444444,0.136363636,0.0222,0.114285714,0.836961625,0.296797516,0.333333333,0.142857143,0.274906063,0.25,0.0943,0.539307845,0.0
k902,0.05,0.554805456,0.342660718,0.0,0.331254108,0.166666669,0.222222222,0.0455,0.0,0.114285714,0.758614569,0.296797516,0.238095238,0.0714,0.263603621,0.25,0.0943,0.317925154,0.166666667
k1846,0.05,0.161034343,0.000514,0.0,0.284976066,0.0,0.0,0.0455,0.0444,0.0,0.836961625,0.296797516,0.0476,0.0,0.387962312,0.0,0.0943,0.539307845,0.0
k2825,0.0,0.651630691,0.487890925,0.0,0.367252703,0.0,0.555555556,0.0,0.0,0.314285714,0.836961625,0.799230662,0.595238095,0.0,0.148117148,0.625,0.497756973,0.539307845,0.0
k3361,0.1,0.513750088,0.39815813,0.0,0.184587625,0.0102,0.333333333,0.25,0.0444,0.0857,0.836961625,0.296797516,0.142857143,0.142857143,0.24728769,0.25,0.0943,0.539307845,0.0
k727,0.0,0.466578773,0.168556537,0.067,0.219605205,0.0,0.333333333,0.0,0.0222,0.114285714,0.836961625,0.871993326,0.357142857,0.0,0.247287859,0.25,0.233285655,0.539307845,0.0
k1807,0.15,0.333987226,0.0309,0.0,0.246208799,0.166666669,0.0,0.0682,0.0222,0.0,0.749699392,0.296797516,0.0952,0.0,0.406708296,0.0,0.0943,0.292733833,0.166666667
k2250,0.0,0.497209276,0.000514,0.0,0.381692958,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.478260465,0.0,0.0943,0.539307845,0.0
k563,0.15,0.531056867,0.214453774,0.0,0.35001719,0.499999984,0.222222222,0.181818182,0.0,0.114285714,0.521340311,0.296797516,0.238095238,0.214285714,0.418010569,0.25,0.0943,0.228356011,0.5
k1754,0.15,0.592240041,0.64783878,0.00621,0.253404524,0.0,0.444444444,0.295454545,0.0,0.228571429,0.836961625,0.296797516,0.214285714,0.285714286,0.192051283,0.375,0.0943,0.539307845,0.0
k1489,0.0,0.0678,0.000514,0.0,0.157855838,0.0144,0.0,0.0,0.133333333,0.0,0.836961625,0.296797516,0.0952,0.0,0.435754669,0.0,0.0943,0.539307845,0.0
k114,0.1,0.550933719,0.296335933,0.0,0.324502749,0.0,0.222222222,0.0909,0.0444,0.114285714,0.836961625,0.296797516,0.0952,0.142857143,0.362774162,0.25,0.0943,0.539307845,0.0
k2290,0.3,0.304410784,0.142326548,0.0,0.1881594,0.0296,0.222222222,0.409090909,0.155555556,0.228571429,0.836961625,0.296797516,0.285714286,0.571428571,0.42931335,0.375,0.0943,0.539307845,0.0
k1827,0.05,0.139669442,0.000514,0.0,0.351237448,0.166666669,0.0,0.0227,0.0,0.0,0.714508205,0.296797516,0.0,0.0,0.45064243,0.0,0.0943,0.193295258,0.25
k457,0.15,0.573336893,0.0728,0.0275,0.341584606,0.290811146,0.0,0.136363636,0.0,0.0,0.745359184,0.296797516,0.0476,0.0,0.33515562,0.0,0.0943,0.28046985,0.166666667
k2405,0.1,0.633283986,0.363127979,0.00621,0.256656796,0.0,0.333333333,0.204545455,0.0,0.114285714,0.836961625,0.296797516,0.142857143,0.142857143,0.263603621,0.25,0.0943,0.539307845,0.0
k548,0.1,0.534265421,0.144608557,0.0,0.329736816,0.0666,0.111111111,0.0909,0.0,0.0286,0.836961625,0.296797516,0.166666667,0.0714,0.335155958,0.125,0.0943,0.539307845,0.0
k3246,0.0,0.165933333,0.000514,0.0882,0.144948436,0.0289,0.111111111,0.0,0.155555556,0.0,0.836961625,0.296797516,0.0714,0.0,0.37307438,0.0,0.0943,0.539307845,0.0
k1561,0.05,0.532231107,0.386522507,0.0,0.329857477,0.0,0.222222222,0.0455,0.0,0.114285714,0.836961625,0.296797516,0.166666667,0.0714,0.235985417,0.25,0.0943,0.539307845,0.0
k2888,0.15,0.0678,0.000514,0.0,0.17183625,0.110651155,0.0,0.0455,0.0667,0.0,0.836961625,0.296797516,0.0,0.0,0.487132684,0.0,0.0943,0.539307845,0.166666667
k1389,0.1,0.256637399,0.000514,0.294117652,0.130484049,0.0789,0.0,0.0909,0.266666667,0.0,0.836961625,0.296797516,0.0,0.0,0.323853685,0.0,0.0943,0.539307845,0.166666667
k221,0.15,0.585444864,0.558627962,0.0,0.368311358,0.171635612,0.333333333,0.227272727,0.0,0.114285714,0.745834431,0.472215785,0.19047619,0.142857143,0.274906401,0.375,0.139923715,0.28181274,0.166666667
k2135,0.05,0.521494252,0.315216279,0.0101,0.31426595,0.166666669,0.222222222,0.0455,0.0,0.114285714,0.752453535,0.296797516,0.214285714,0.0714,0.291221993,0.25,0.0943,0.300516123,0.166666667
k853,0.1,0.598240288,0.339914438,0.0,0.381729448,0.333333344,0.333333333,0.136363636,0.0,0.228571429,0.6638629,0.513926867,0.5,0.142857143,0.274905893,0.354166667,0.156318401,0.294594463,0.333333333
k2411,0.0,0.429019817,0.419574917,0.0,0.196226588,0.0,0.222222222,0.0,0.177777778,0.171428571,0.836961625,0.296797516,0.0476,0.0,0.327712416,0.25,0.0943,0.539307845,0.0
k325,0.0,0.532140753,0.454505394,0.0,0.316909841,0.0,0.333333333,0.0,0.0,0.114285714,0.836961625,0.933493998,0.19047619,0.0,0.263603621,0.375,0.392058384,0.539307845,0.0
k162,0.05,0.575082613,0.306387265,0.0,0.338516696,0.0,0.333333333,0.0455,0.0,0.114285714,0.836961625,0.296797516,0.238095238,0.0714,0.291221993,0.25,0.0943,0.539307845,0.0
k2792,0.2,0.374835843,0.0148,0.0,0.313061503,0.499999984,0.111111111,0.227272727,0.0,0.0,0.482587634,0.296797516,0.0476,0.285714286,0.517180941,0.125,0.0943,0.201126086,0.5
k1855,0.0,0.408148949,0.000514,0.0,0.355700242,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k1811,0.0,0.589775376,0.133930328,0.0,0.342237216,0.0,0.333333333,0.0,0.0,0.114285714,0.836961625,0.296797516,0.214285714,0.0,0.374076435,0.25,0.0943,0.539307845,0.0
k3327,0.0,0.0678,0.000514,0.0,0.235765087,0.0,0.0,0.0,0.0667,0.0,0.836961625,0.296797516,0.0238,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k243,0.0,0.37736181,0.000514,0.0,0.199758295,0.0,0.0,0.0,0.0667,0.0,0.836961625,0.296797516,0.0952,0.0,0.43432633,0.0,0.0943,0.539307845,0.0
k97,0.0,0.510558391,0.19565474,0.0294,0.263123105,0.0,0.111111111,0.0,0.0222,0.0286,0.836961625,0.296797516,0.166666667,0.0,0.307537924,0.125,0.0943,0.539307845,0.0
k2246,0.05,0.521790341,0.419283764,0.0202,0.2217734,0.166666669,0.555555556,0.0682,0.0,0.342857143,0.750770129,0.524864439,0.452380952,0.0714,0.230971759,0.5,0.336091065,0.29575938,0.166666667
k2168,0.05,0.533263309,0.447307885,0.0,0.346527007,0.0,0.222222222,0.0909,0.0,0.2,0.836961625,0.899151875,0.19047619,0.142857143,0.235985417,0.333333333,0.380209349,0.539307845,0.0
k2641,0.1,0.635223603,0.341511844,0.0,0.361604228,0.333333344,0.444444444,0.136363636,0.0,0.114285714,0.663576606,0.512026695,0.5,0.142857143,0.274905893,0.5,0.304499057,0.294335593,0.333333333
k1745,0.0,0.587439015,0.710738296,0.0,0.369471119,0.0,0.555555556,0.0,0.0,0.457142857,0.836961625,0.806785003,0.357142857,0.0,0.148117318,0.625,0.618869601,0.539307845,0.0
k3213,0.15,0.271728527,0.000514,0.130694557,0.19043981,0.283995746,0.0,0.0682,0.0444,0.0,0.836961625,0.296797516,0.0476,0.0,0.561115075,0.0,0.0943,0.539307845,0.0
k87,0.1,0.468534746,0.252828249,0.0,0.311062524,0.166666669,0.222222222,0.181818182,0.0,0.142857143,0.758786345,0.746999119,0.214285714,0.214285714,0.346458231,0.25,0.320763713,0.318410536,0.166666667
k2601,0.3,0.609265192,0.298263837,0.0294,0.195981771,0.16357126,0.222222222,0.204545455,0.0444,0.0857,1.0,0.296797516,0.19047619,0.0714,0.339014689,0.25,0.0943,1.0,0.0
k2824,0.05,0.36551379,0.160081628,0.0,0.241931823,0.0,0.111111111,0.0909,0.0444,0.0286,0.836961625,0.296797516,0.119047619,0.0714,0.406708127,0.125,0.0943,0.539307845,0.0
k1856,0.15,0.520131496,0.564676597,0.00621,0.251993331,0.0,0.444444444,0.295454545,0.0222,0.257142857,0.836961625,0.296797516,0.238095238,0.285714286,0.283778451,0.375,0.0943,0.539307845,0.0
k556,0.2,0.544047506,0.137112026,0.0,0.421350953,0.0549,0.111111111,0.181818182,0.0,0.0,0.836961625,0.634332854,0.0476,0.142857143,0.307537755,0.125,0.180016471,0.539307845,0.0
k320,0.1,0.529088972,0.257292593,0.0,0.331480701,0.0,0.333333333,0.136363636,0.0,0.114285714,0.836961625,0.296797516,0.261904762,0.142857143,0.318840028,0.25,0.0943,0.539307845,0.0
k2395,0.05,0.635605393,0.50239611,0.0,0.364404479,0.0,0.444444444,0.0682,0.0,0.114285714,0.836961625,0.833989897,0.5,0.0714,0.192051452,0.5,0.506604469,0.539307845,0.0
k2781,0.1,0.0678,0.000514,0.0,0.131308122,0.0789,0.111111111,0.0909,0.133333333,0.0,0.836961625,0.296797516,0.0476,0.0,0.379090093,0.0,0.0943,0.539307845,0.166666667
k1262,0.05,0.544384434,0.377378732,0.0,0.328459973,0.0838,0.222222222,0.0455,0.0,0.114285714,0.836961625,0.296797516,0.19047619,0.0714,0.235985417,0.25,0.0943,0.539307845,0.0833
k984,0.05,0.498211661,0.246260259,0.0202,0.197049455,0.0,0.333333333,0.0909,0.0444,0.0571,0.836961625,0.697362933,0.214285714,0.0714,0.219669486,0.229166667,0.197050474,0.539307845,0.0
k1738,0.05,0.585444864,0.412605608,0.0275,0.375780193,0.0298,0.222222222,0.0455,0.0,0.0571,0.836961625,0.296797516,0.0714,0.0,0.307537586,0.25,0.0943,0.539307845,0.0
k3150,0.05,0.624052916,0.19938989,0.0275,0.372596864,0.0,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0,0.0714,0.351471889,0.125,0.0943,0.539307845,0.0
k954,0.05,0.585444864,0.393342304,0.0101,0.335448119,0.166666669,0.222222222,0.0455,0.0,0.0571,0.750752952,0.296797516,0.119047619,0.0714,0.291221655,0.25,0.0943,0.295710842,0.166666667
k2262,0.05,0.55492784,0.386155287,0.0,0.330981622,0.0,0.222222222,0.0455,0.0,0.114285714,0.836961625,0.296797516,0.238095238,0.0714,0.235985417,0.25,0.0943,0.539307845,0.0
k2916,0.2,0.415178731,0.254811236,0.0,0.285280007,0.0,0.222222222,0.227272727,0.0,0.0286,0.836961625,0.767205821,0.19047619,0.0714,0.335155789,0.208333333,0.206017164,0.539307845,0.25
k537,0.1,0.529847216,0.146452525,0.0,0.320569282,0.0666,0.111111111,0.0909,0.0,0.0286,0.836961625,0.296797516,0.142857143,0.0714,0.335155958,0.125,0.0943,0.539307845,0.0
k685,0.0,0.0678,0.000514,0.0294,0.124252656,0.0,0.0,0.0,0.111111111,0.0,0.836961625,0.296797516,0.0714,0.0,0.625223363,0.0,0.0943,0.539307845,0.0
k1870,0.0,0.490094203,0.164118423,0.0,0.34461582,0.0,0.111111111,0.0,0.0222,0.0286,0.836961625,0.296797516,0.0714,0.0,0.379090093,0.125,0.0943,0.539307845,0.0
k2711,0.1,0.507750431,0.236138106,0.0294,0.0881,0.0694,0.333333333,0.159090909,0.133333333,0.0286,0.836961625,0.909069843,0.357142857,0.0714,0.219669486,0.125,0.247995362,0.539307845,0.0
k1247,0.95,0.404547183,0.236303355,0.0457,0.0941,0.477884677,0.333333333,0.704545455,0.466666667,0.0857,0.836961625,0.296797516,0.523809524,0.0714,0.723087966,0.0833,0.0943,0.539307845,0.0
k2730,0.0,0.512071681,0.389767156,0.0294,0.278664079,0.0,0.333333333,0.0,0.0,0.2,0.836961625,0.887611809,0.357142857,0.0,0.219669656,0.375,0.372407516,0.539307845,0.0
k1077,0.0,0.474000554,0.187780497,0.0,0.331575607,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.379090093,0.25,0.0943,0.539307845,0.0
k2907,0.05,0.413354715,0.139076652,0.0,0.322763274,0.0,0.111111111,0.0455,0.0444,0.0,0.836961625,0.296797516,0.0714,0.0714,0.379090262,0.125,0.0943,0.539307845,0.0
k3209,0.0,0.354680615,0.000514,0.294117652,0.0149,0.169660657,0.333333333,0.0,0.444444444,0.0,0.836961625,0.296797516,0.261904762,0.0,0.375504773,0.0,0.0943,0.539307845,0.0
k613,0.05,0.585444864,0.428241305,0.055,0.329457174,0.0,0.222222222,0.0455,0.0,0.0571,0.836961625,0.296797516,0.0,0.0714,0.307537416,0.25,0.0943,0.539307845,0.0
k1773,0.1,0.521378779,0.255973224,0.0,0.252828888,0.0789,0.111111111,0.0682,0.0222,0.0286,0.836961625,0.296797516,0.0,0.0,0.351471889,0.125,0.0943,0.539307845,0.166666667
k1960,0.05,0.382683913,0.143554111,0.0983,0.0957,0.0,0.555555556,0.0455,0.266666667,0.171428571,0.836961625,0.296797516,0.452380952,0.0,0.460790115,0.25,0.0943,0.539307845,0.0
k2705,0.0,0.44788841,0.170738873,0.145148974,0.10249485,0.0144,0.333333333,0.0,0.111111111,0.0571,0.836961625,0.296797516,0.285714286,0.0,0.235985586,0.125,0.0943,0.539307845,0.0
k152,0.1,0.530606188,0.338188504,0.0,0.345317235,0.166666669,0.222222222,0.136363636,0.0,0.114285714,0.757291893,0.70005098,0.214285714,0.214285714,0.291221993,0.25,0.316147628,0.314187713,0.166666667
