Key_0_0,pupilDiamMax,P1stFixation,leavingPos,Key_1_3
k5423,0.0738,0,84.1204,86
k5798,0.2485,0,47.8357,1621
k2114,-0.0593,0,21.225,5296
k3243,-0.0073,1,34.2381,7338
k4698,0.13,1,71.0387,7200
k57,0.1181,1,1.5,1991
k6764,0.8061,1,50.6952,1033
k2241,0.191,0,29.2746,312
k4152,0.1902,0,93.0215,6391
k2852,0.0701,1,37.9803,7250
k6438,0.2825,1,46.7386,1026
k2170,0.0383,1,67.1007,7411
k753,0.2779,1,35.5844,5108
k7598,0.0842,1,37.53,1066
k1140,0.3335,1,76.1183,5841
k7575,0.3484,0,36.2353,2803
k1551,0.0483,1,24.3772,4835
k5655,0.248,1,57.8468,3338
k7410,-1.226,1,112.4511,3320
k5533,0.1906,1,64.3817,3605
k4820,0.0716,1,70.1231,4047
k5450,0.0451,1,134.5335,4078
k603,0.0738,1,85.0,5856
k6746,0.3516,1,25.7148,5030
k3080,0.1745,1,74.0422,7217
k718,0.1102,1,143.0044,2710
k6607,-0.2025,1,18.6682,5225
k5000,0.3328,1,113.5077,698
k4853,0.068,1,51.2372,1963
k2205,0.1732,0,23.0054,1279
k3073,0.1268,0,100.1062,3989
k3670,0.0882,1,102.2754,1152
k1762,0.1934,0,86.552,6964
k7085,0.049,1,94.6375,5304
k4121,-0.0379,0,15.5724,80
k3288,0.1637,0,34.5254,614
k681,0.0832,1,26.9676,2271
k3524,0.9337,1,11.0454,4282
k470,0.1406,1,104.5191,7021
k818,-0.0162,0,4.7434,6924
k3,0.2806,1,42.72,327
k5777,0.2924,1,38.3275,4583
k3903,0.0467,0,94.1077,5479
k2273,0.1229,0,35.9235,1740
k4071,0.1838,1,91.8178,6710
k4575,0.0376,1,41.4307,4886
k1569,-0.1383,0,51.7929,6724
k6501,0.1507,1,16.9853,1384
k1963,0.1361,0,110.5136,1728
k3955,0.0405,1,101.7079,6583
k3485,0.1391,1,61.2148,3156
k5907,0.1876,1,46.6181,1649
k513,0.1466,1,47.0744,3713
k4486,-0.0002,1,35.0464,2800
k2682,0.1467,1,71.8471,3819
k1916,0.1592,1,63.8318,7571
k1169,0.1739,0,109.638,6231
k6992,0.0875,1,33.2415,7272
k1053,0.2326,1,65.5134,2746
k2875,-0.0672,1,51.1004,1387
k6788,0.1074,0,48.5412,7546
k466,0.124,1,51.0882,777
k7458,-0.0342,1,68.8204,7267
k6204,1.4612,1,91.7401,2625
k3037,0.3287,1,67.2477,2961
k3131,0.2591,1,65.6601,3031
k4097,0.1171,1,17.4642,7098
k3178,0.0803,1,52.5547,3314
k354,0.1456,1,12.7475,4273
k2824,0.3161,1,23.5213,5811
k7300,0.0419,0,49.1554,3674
k5718,0.2076,1,158.5197,1003
k4840,-0.0316,0,11.4127,3510
k6850,4.4917,1,61.0983,635
k3093,0.1201,1,71.8766,5386
k5679,0.1238,1,69.3271,1021
k1573,0.1706,0,128.2653,1179
k4541,0.1433,0,110.6097,5470
k5043,0.0372,1,41.3824,7158
k293,-0.0176,1,27.8568,6129
k2833,0.4182,0,47.5946,5917
k3191,0.0201,1,32.6956,2123
k5875,1.9801,0,63.287,7419
k7092,0.0906,1,77.7946,5140
k5504,0.0827,1,50.448,1035
k6620,0.1896,1,69.0959,6260
k6824,0.1785,1,45.2355,5516
k6565,-0.0102,1,39.8779,3127
k2426,0.2483,1,102.8652,5808
k4824,-0.1566,0,79.2086,2140
k3447,-0.039,0,104.7855,5003
k7545,0.0231,1,40.0406,5019
k4085,0.2165,1,72.4189,276
k2024,0.0934,0,36.4005,5908
k4503,0.1057,1,41.9076,5518
k1741,0.1525,0,41.3038,3731
k6827,0.1937,0,50.7666,4071
k3011,0.1007,0,61.0184,2240
k6086,0.0015,1,78.5016,299
k3968,0.3553,1,81.5245,252
k7569,0.1853,1,74.8081,2418
k6285,0.1456,1,79.0063,7447
k2676,0.0437,0,34.5326,7530
k3663,0.126,1,46.0027,3395
k2632,-0.0861,0,86.093,4238
k6842,-0.1175,0,41.331,6949
k1390,0.0959,1,81.8841,2672
k218,0.0237,1,71.6118,6138
k3249,0.2326,1,70.9524,874
k6069,0.199,1,91.6652,3188
k4483,0.1205,1,58.7133,6426
k1651,0.0825,1,21.0238,986
k3138,0.2699,1,53.521,5579
k111,0.0536,1,30.6757,1005
k6818,0.1676,1,29.6057,3630
k1401,0.1913,1,23.1625,448
k644,0.2719,1,26.1199,4968
k1098,0.0471,1,52.5595,855
k1993,-0.043,1,66.3363,6784
k4772,-0.014,1,100.02,6901
k3314,0.0851,1,83.1895,5915
k2856,0.2508,1,18.6078,3003
k1508,-0.3453,1,1110.6298,2924
k5758,0.2477,0,145.6237,5858
k983,-0.0029,0,63.1051,4366
k486,-0.0132,1,36.6674,5257
k6645,0.5097,1,167.5298,7257
k2549,0.0696,1,143.2829,4107
k809,0.0755,0,75.1033,156
k468,0.0885,1,64.6935,2316
k4880,0.2322,0,55.599,31
k5845,0.1315,1,115.0532,1318
k1224,0.066,0,73.8817,4879
k3118,0.2776,1,45.9918,2533
k4484,0.2187,1,41.5482,4915
k4774,0.1901,1,84.6655,5830
k3998,0.2587,1,125.6234,7306
k682,0.2133,1,18.9737,159
k3125,0.2431,1,34.1541,2085
k7002,0.0521,1,62.8351,3113
k2449,-0.0039,1,44.794,724
k2270,0.2563,1,67.487,6892
k5822,0.3241,1,40.5278,6866
k4383,0.1721,1,62.5859,6648
k357,-0.0861,0,20.4022,4212
k3105,0.1801,1,216.7793,6389
k3621,0.1006,1,31.197,4186
k2366,0.3131,1,1130.806,5294
k4529,0.023,1,70.2567,6557
k3150,0.1628,1,120.5373,4582
k5304,-1.2545,1,64.0078,906
k6138,0.0861,0,67.3832,5852
k5584,-0.0216,1,91.8817,6491
k687,0.1671,0,141.0434,1741
k3773,0.1217,1,82.0686,2226
k4872,0.6412,0,109.892,7480
k5931,0.0771,1,102.5,3857
k1622,0.1428,1,72.1838,2624
k4932,0.1934,0,18.5607,6091
k1024,0.9595,1,67.1007,4786
k5819,0.3711,1,60.5743,1138
k6484,0.4057,1,141.0363,2485
k866,0.0597,1,8.5147,3294
k2147,1.16,1,38.396,6305
k4671,-0.0835,1,58.4145,212
k6217,0.0697,0,16.3783,6760
k500,0.0743,1,14.3265,4017
k1157,0.1793,1,79.577,3238
k5274,0.1646,0,93.0175,7584
k5114,0.1819,0,55.2472,328
k6079,0.2227,0,65.8673,5645
k1749,0.2119,1,32.423,4924
k852,0.3262,1,92.3052,3770
k2323,0.4406,0,103.5592,774
k1194,0.0446,1,38.4708,2563
k2688,0.2966,1,25.1446,5456
k6464,0.1727,1,66.5451,4208
k541,0.1193,1,185.597,4696
k7576,0.2642,1,56.6613,7107
k6108,0.0996,1,46.5108,2718
k2176,0.1256,1,25.6125,522
k2327,0.1223,0,55.8055,1422
k1245,0.1172,1,38.0033,439
k4132,0.1217,1,64.8787,3386
k5286,0.1708,1,111.3216,7337
k667,0.0366,1,45.7739,7141
k2079,0.3048,1,40.025,5152
k878,0.1643,1,59.9708,2130
k5396,0.1493,1,85.5249,4009
k353,-0.0158,0,48.7647,1538
k4967,0.1026,1,4.9244,3482
k4823,0.0935,0,118.7697,2189
k3255,0.1305,0,39.3859,6386
k3697,0.2354,1,32.0624,2889
k7031,0.0534,1,12.0208,2635
k2476,0.102,1,42.72,1392
k7430,0.1825,1,27.7218,7416
k184,0.1464,1,100.4054,7284
k4324,0.2108,1,63.1506,7059
k1816,0.1166,1,62.9325,5220
k1301,0.195,0,116.1992,3854
k2336,0.0883,1,41.6923,4581
k1343,0.245,1,60.4194,7168
k2780,-0.0683,1,36.0312,839
k658,0.0408,1,58.0022,5082
k6693,0.0233,0,125.016,3137
k4403,0.0626,1,87.8208,4733
k3733,0.128,1,26.9258,2136
k591,0.0103,1,154.7853,5980
k2560,0.2316,1,102.6803,2181
k1179,0.3585,1,76.0608,7013
k4119,0.0636,1,61.0123,5171
k833,0.1636,1,71.7008,4867
k247,0.0781,1,44.3762,4586
k6293,0.3002,1,35.2598,2915
k1612,0.0546,0,1067.5865,2151
k2364,0.0674,0,126.0248,545
k3862,0.2277,1,56.1471,1743
k621,-0.0095,1,80.1764,405
k3668,-0.0122,1,55.4279,2383
k2528,0.275,1,63.0714,5163
k5197,0.1505,1,109.1662,4363
k2026,0.2591,1,68.3465,7513
k610,0.3241,1,132.8345,2502
k6463,0.6531,1,113.6893,5177
k5413,0.4211,1,57.9159,5344
k981,0.0385,1,76.0345,1081
k2551,0.084,0,82.5379,1540
k1594,0.0586,1,50.9902,2068
k4328,0.1882,1,20.4267,5067
k6546,0.2822,1,75.977,2206
k2298,0.0831,1,8.0623,5149
k2290,0.081,0,77.6305,2117
k1959,0.0507,1,66.5902,6636
k294,0.1462,1,37.7525,6696
k3571,0.1556,1,21.691,6509
k5971,0.0056,1,1126.776,2680
k7518,0.0775,1,252.0496,1197
k3278,0.1492,1,25.2982,1951
k1975,0.0122,1,83.1039,4423
k2750,0.1422,1,59.2558,566
k7413,0.0377,0,134.0755,5789
k5795,1.6042,1,50.9166,3208
k7310,0.4825,1,73.5068,5992
k3475,0.0841,0,88.5268,4969
k4514,0.1435,1,79.6822,5492
k5431,0.0698,1,68.352,3985
k1703,0.0251,1,79.2228,2751
k7109,0.1352,1,42.3468,2070
k5194,-0.0265,0,40.611,2101
k4315,0.1618,1,11.8849,2714
k6611,0.0847,0,8.2462,2963
k2802,0.3323,1,72.9126,3454
k6342,0.2074,0,21.783,3860
k5904,0.0993,1,81.0139,5237
k2867,0.4981,1,48.1923,1932
k6005,0.0947,1,40.8718,5506
k2540,0.0019,1,56.4026,916
k3652,0.124,1,35.3836,3747
k4754,0.2822,1,30.9233,1113
k3079,0.0651,0,50.3587,474
k4576,0.1007,0,70.0446,3717
k309,0.0282,1,68.0147,646
k6311,0.1382,1,26.1008,3599
k1580,0.473,1,34.3402,954
k7343,0.1356,1,61.0921,6022
k625,0.0771,1,98.7244,4103
k7550,0.1404,1,63.561,5720
k7303,0.0713,0,48.1664,4247
k330,0.0366,0,59.2663,5584
k1538,0.0158,1,48.5,3727
k1962,0.1745,1,80.5016,4448
k2031,0.0593,1,33.8009,1577
k5302,0.1213,0,45.853,6778
k3385,0.0867,1,7.6158,2742
k2091,0.1465,1,71.2127,1898
k3551,-0.4286,1,117.1676,7315
k7369,0.1123,0,71.9462,6002
k3595,0.2671,0,59.6259,4680
k4999,0.1139,0,103.5302,800
k4965,-0.0338,1,58.2087,5829
k5972,-0.2994,1,102.0992,47
k6660,0.2006,1,77.4919,3035
k1771,0.2388,0,45.2134,7341
k6130,-0.0457,1,96.7846,1169
k3771,0.0233,1,17.088,3436
k6022,0.4521,0,23.3077,7192
k4060,0.0858,1,93.5053,2984
k1711,0.1061,0,65.5019,601
k654,0.0592,1,48.9949,854
k258,0.0343,0,79.4182,6337
k974,0.3363,1,71.4178,3958
k3106,1.525,1,180.5692,2557
k4242,0.1233,0,91.7197,6003
k5265,0.0865,1,92.5662,249
k4975,-0.8475,1,33.0606,4097
k4596,0.0345,1,52.9009,749
k3846,1.4076,0,36.9087,7213
k7256,0.0597,1,51.12,6450
k634,-0.065,0,45.025,713
k7514,0.1274,1,68.0074,2127
k3695,0.0365,0,25.7391,5473
k548,0.135,0,60.1768,4806
k3469,0.0951,1,43.909,578
k6228,-0.2185,1,43.477,4850
k5690,0.4621,1,116.1077,324
k171,0.1627,1,38.6264,3647
k880,0.3843,1,52.5,5679
k5915,0.1013,1,95.2733,7189
k5505,0.068,0,68.0074,5848
k5473,0.0672,0,72.9538,6154
k1971,-0.0159,0,70.2353,2780
k108,-0.0563,0,56.5685,5409
k6187,0.1174,0,80.1888,6143
k7277,0.1315,1,35.7561,4145
k950,0.0929,1,59.8206,4592
k6168,0.1096,1,46.8402,242
k6742,-0.0445,1,38.0526,4290
k3608,0.1837,1,30.3191,7572
k4941,0.0195,0,76.58,4444
k7330,0.1968,1,37.0742,3370
k4038,0.0946,0,45.3542,1934
k1831,0.0854,1,46.4866,2423
k362,0.204,0,47.2573,5678
k5316,0.5371,1,64.0176,2455
k1052,0.3776,1,63.2001,899
k3022,0.0215,1,95.8345,2059
k228,1.1741,1,56.9386,4818
k2799,0.089,1,43.3042,5619
k347,-0.072,1,47.927,4895
k2978,0.2845,1,48.9311,1604
k5860,0.023,1,119.2665,188
k2232,-0.0969,0,27.2029,287
k831,0.2003,1,113.1481,4199
k3200,0.09,1,99.7246,165
k3794,0.023,1,65.8502,4424
k1545,0.3988,1,45.7739,3293
k1970,0.059,0,84.1576,7600
k5159,0.1496,1,61.0737,4825
k711,0.1739,1,19.8116,78
k9,0.0923,1,85.7103,3093
k1671,0.3985,1,9.5525,4869
k7318,0.1893,1,97.269,6931
k2874,1.3177,1,15.0748,4439
k40,0.1227,1,53.584,2675
k7477,0.1459,1,198.3633,917
k5045,0.153,1,91.5669,3408
k2596,0.0314,0,42.8515,1103
k2484,0.0932,0,49.5631,6879
k7590,0.3523,1,53.4649,4038
k6834,0.1787,1,87.5357,3109
k4844,0.25,1,85.5468,4952
k1682,0.3645,1,106.6689,5192
k2186,0.0331,1,114.5698,1280
k5586,0.2336,0,24.1868,7279
k326,0.1301,0,69.3001,2167
k5422,0.0586,0,47.5631,943
k5168,0.0902,1,79.267,3745
k2814,0.3003,1,102.06,7547
k1337,0.3121,1,225.3908,399
k1724,0.0521,1,75.1532,3100
k336,0.3047,1,83.1174,595
k400,0.0761,1,223.014,3318
k6417,0.16,1,158.0902,7075
k3437,-0.5825,0,59.3507,1469
k2944,0.074,1,97.3717,6930
k4574,0.3783,1,101.4458,3595
k4802,0.1271,1,110.6131,2692
k6222,0.1023,1,19.4165,26
k157,0.0264,0,140.7276,2375
k6441,-0.0379,0,82.5136,1979
k1792,0.263,1,77.3596,5668
k3321,0.0983,1,28.3593,415
k4444,0.4916,1,143.668,6984
k313,0.4465,1,82.1173,4482
k7121,0.0625,1,160.0383,1640
k4094,0.2631,1,91.4945,1245
k6018,0.1122,1,42.1011,1191
k780,0.2052,1,66.7027,687
k6857,-0.6944,1,4.0311,598
k3261,0.3737,1,481.5415,4089
k2534,0.0267,1,51.2884,2474
k2283,0.1837,1,75.8502,3014
k4173,0.0949,1,25.7002,5079
k1217,0.0721,1,9.5525,6599
k6345,0.9555,1,75.8584,6820
k3826,0.0701,1,81.0756,5051
k2608,-0.0682,0,57.6238,5265
k3217,0.1464,1,52.4047,2695
k3312,0.1242,0,61.8567,3919
k2445,0.0135,0,128.501,1948
k7276,0.2366,1,64.6239,1226
k6288,0.2874,1,161.5627,582
k2768,0.1183,1,46.0679,4963
k6570,1.3362,1,106.9123,5007
k6529,0.0659,1,78.4618,97
k5734,0.1002,1,78.0016,7258
k6155,0.0862,1,185.632,7144
k2652,0.4355,1,67.1193,4431
k6585,0.3328,1,93.5428,6145
k7196,0.0657,1,76.9025,4838
k5257,0.0125,1,57.5087,5552
k5872,0.0487,1,40.8718,6839
k1786,0.2482,1,141.008,6689
k812,0.1279,1,17.8885,6225
k6690,0.5288,1,83.0015,1808
k3737,0.0565,1,72.8097,6989
k6971,-0.0409,1,58.0086,7105
k5760,0.1465,1,10.0125,6808
k1498,0.0537,1,9.9247,509
k7217,0.0675,1,53.0212,4648
k4199,0.3002,1,43.0639,1792
k3209,0.194,1,83.5539,1114
k6722,0.1548,0,107.6894,6108
k6184,0.0781,0,5.7009,2833
k666,0.1263,1,64.8171,215
k5111,0.2758,1,89.3001,1906
k4706,0.0215,1,36.8816,3430
k5741,0.0926,1,49.7293,7481
k3211,0.2636,1,12.53,7000
k6639,0.1593,0,15.5081,4386
k2388,0.1537,1,26.5,6686
k3601,0.2337,0,212.5376,5053
k1878,0.0668,1,49.6412,6807
k345,0.1365,1,81.3465,6276
k5169,0.0122,1,86.7828,2391
k678,0.427,0,43.8634,3632
k6097,0.904,1,20.1308,339
k6508,0.0752,0,208.0727,5214
k1638,0.089,1,76.58,6543
k689,-0.0683,1,48.7263,2481
k3693,0.2638,1,72.8011,3712
k6712,-0.3884,1,64.6471,6246
k3051,0.1122,1,16.4924,1018
k4970,-0.8475,1,46.5725,5087
k1099,-0.8588,1,96.6087,2972
k1781,0.1468,1,62.0846,691
k6864,0.1837,1,37.5832,2614
k4513,0.0751,1,24.3824,758
k6733,0.089,1,4.272,1635
k4622,0.2227,0,95.794,4242
k5310,0.1893,1,76.2955,43
k1033,0.1129,1,4.6098,7209
k5754,0.0852,1,134.5335,5122
k1736,0.345,1,65.0577,4294
k3414,0.1026,1,100.3195,6361
k2510,-0.0498,1,30.7774,1608
k2557,0.052,1,64.531,550
k2056,-0.0134,1,48.0234,4441
k3816,1.7037,0,42.5735,137
k596,0.0904,1,50.9166,3805
k4033,0.2699,1,67.537,571
k4795,0.0837,1,110.3279,4972
k3173,-0.1108,1,52.0865,4848
k5824,0.1525,1,80.3197,7302
k1106,0.114,1,91.571,5267
k2930,-1.226,1,40.9695,2230
k6373,-0.714,0,72.7479,4561
k7293,0.5098,1,75.4072,5380
k1004,0.2141,1,93.5,6083
k2845,0.0629,0,2.2361,6298
k5115,0.1016,1,52.1177,2819
k6322,0.3245,0,105.661,3119
k1276,0.2446,1,11.5109,6001
k5047,0.0319,1,53.0024,4932
k6673,0.0966,1,78.5446,1200
k2233,0.2256,1,58.7729,4470
k553,0.2865,1,22.0057,4235
k874,0.0261,1,46.3816,6883
k4487,0.2187,1,172.888,2349
k5790,0.2689,1,56.0022,1167
k1917,0.7577,1,53.6493,4705
k4771,0.1837,1,82.6075,2895
k2054,0.2253,1,48.3735,4524
k3623,0.0592,1,88.4604,4595
k6953,0.048,1,47.7624,1833
k2955,0.0568,1,90.3562,5569
k6480,1.4612,1,85.8793,3698
k2894,0.271,1,73.1386,3737
k2248,0.2082,1,96.8969,2933
k6384,0.0411,1,39.5601,4331
k4341,0.1224,1,47.8566,36
k2707,0.7725,1,99.3642,2628
k924,0.1527,0,69.7011,3678
k3090,0.0276,1,50.01,4338
k608,0.2825,1,91.7197,3719
k3823,0.2427,1,59.8164,1316
k278,0.3645,1,113.0542,2876
k3372,-0.0149,1,121.5082,3794
k2339,0.2319,1,11.8533,2483
k4134,0.1233,0,79.2023,5957
k2701,0.3575,1,195.8992,1943
k4074,-0.021,1,1182.604,783
k1618,0.1729,0,42.3232,3775
k2645,0.3523,1,56.2428,3815
k2142,0.0122,1,53.3971,4999
k6013,0.037,1,32.3303,3527
k5001,-0.1094,0,88.7384,4002
k6116,0.3301,1,55.211,6913
k1449,0.2239,1,54.4541,2435
k708,0.0162,1,60.407,170
k6394,0.2646,0,20.0998,3754
k4288,0.1472,1,86.6444,4870
k6448,0.1086,1,96.3756,4245
k543,0.283,1,32.6535,4498
k2518,-0.0316,0,105.6243,6420
k577,0.1871,1,66.9048,5613
k4416,0.017,1,73.077,4037
k6237,0.191,0,35.6931,3169
k3038,0.1462,1,97.5833,5188
k1368,-0.0393,1,53.472,4558
k1737,0.0613,1,49.0,303
k1083,-0.0098,1,98.718,7432
k1317,0.1759,1,89.7232,6135
k4564,0.0815,1,58.0517,2859
k698,0.0952,1,64.5697,3154
k1502,-0.7208,1,29.4109,6424
k1999,0.1051,1,91.5,6010
k1175,0.1532,1,71.218,5333
k25,0.0165,0,67.1193,1182
k6662,0.0766,1,70.0874,5488
k2370,0.3596,1,89.6507,1216
k3417,0.3797,1,139.2596,7062
k1487,0.3536,1,418.6123,5464
k5127,0.1882,1,26.7301,2016
k768,0.1292,1,25.8312,7421
k3732,0.1051,1,85.4181,5306
k4679,0.6525,1,28.5,5543
k1543,0.1739,0,7.9057,2657
k7466,0.2058,1,44.5982,1959
k4753,0.0632,1,74.2445,2212
k4235,1.954,1,110.7249,797
k1769,0.0819,0,26.2393,3525
k4767,-0.0134,1,36.225,2744
k7288,0.0952,1,97.1648,3566
k7029,0.7577,1,30.3356,6513
k4423,0.162,1,74.4664,6306
k6537,0.1786,1,92.4446,7153
k5066,0.068,0,29.0,3226
k5,0.1936,1,54.7403,6563
k4372,0.0947,1,34.9464,6888
k3791,-0.0024,1,66.4831,5664
k4747,0.0122,1,43.0029,3061
k2763,0.1625,1,17.3566,2790
k3457,0.152,1,27.6134,4194
k7136,0.0466,1,67.0168,4312
k1296,0.0789,1,62.2676,4426
k1764,0.1656,0,186.2961,288
k805,0.2192,1,78.7718,469
k3619,0.1212,1,58.2516,5615
k7604,0.1537,1,130.0087,4629
k5705,0.0369,0,70.6629,2298
k3776,0.186,0,7.8262,6097
k198,0.2036,1,98.3781,14
k2839,0.1431,1,73.5459,4328
k535,0.0771,0,137.6154,1870
k455,0.2571,1,54.5825,1563
k1459,0.107,1,70.1142,7054
k549,0.4488,1,56.1427,1677
k7294,-0.3184,1,65.1556,3387
k5437,0.1602,1,57.9418,3993
k2646,0.1788,0,65.2763,68
k2949,0.0776,1,10.6066,626
k3292,0.539,1,75.6059,2839
k2362,0.249,0,50.1124,4142
k2736,0.0824,1,77.1314,5433
k5827,0.275,1,51.6188,3645
k6621,0.0368,1,98.6826,7136
k4666,0.1579,1,9.1924,3551
k891,0.6485,1,65.3242,3761
k3964,0.005,0,181.0041,5017
k4480,0.3163,1,163.717,7127
k4539,0.1067,1,94.3319,2096
k3054,-0.023,1,76.7366,4286
k190,-0.0323,0,92.3066,1587
k793,-0.9505,1,100.221,501
k6364,0.3791,1,99.9212,2473
k6461,0.0608,0,153.7636,5144
k5748,0.35,1,96.8814,1324
k5791,0.0084,1,82.5848,1496
k810,0.1487,1,80.0812,2264
k4022,0.1181,0,126.8562,5744
k1152,0.1624,0,66.9795,6492
k1763,0.2758,1,84.2882,271
k5440,0.1788,0,16.5,52
k4582,-0.0765,0,92.5972,3575
k1364,0.7675,1,169.6828,2169
k4673,0.1183,1,20.5183,6316
k1018,0.127,1,37.2592,1028
k119,0.0197,0,23.0054,3620
k808,0.3012,0,35.7946,2116
k1782,0.2446,1,39.0512,2661
k4131,0.1385,1,77.1038,1551
k2625,-0.6769,1,86.0058,3355
k2821,0.1895,1,82.887,261
k6896,0.1111,1,84.3356,3118
k6224,-0.0165,1,60.2516,1277
k2595,0.1168,0,152.2145,3642
k6352,1.9487,0,48.9745,1196
k4148,0.1895,1,31.1207,2573
k5942,0.1387,1,132.599,1999
k4039,0.1756,0,65.9735,7112
k3043,0.1711,1,19.5256,1566
k5271,0.3085,1,50.6582,6124
k4940,0.1187,1,93.512,380
k5526,0.7642,1,1002.499,1270
k1882,0.3155,1,34.2126,7527
k973,0.237,1,42.547,2649
k6626,0.1121,1,66.6521,7423
k600,0.1572,1,78.1553,2329
k5419,1.7096,1,72.5069,2945
k1845,0.1757,1,37.4066,7385
k6757,0.0775,1,247.3181,2643
k6178,0.4267,1,74.3001,4892
k7455,0.0342,1,77.1184,6535
k3931,0.0693,0,83.4701,6054
k3852,0.3218,1,27.3907,4510
k3302,1.2187,0,51.5606,6526
k6199,-0.1566,0,83.2301,5609
k4079,0.2489,1,141.5433,4616
k6532,0.0193,1,58.228,7369
k7484,-0.0393,1,72.6705,3001
k2437,0.0761,1,91.6038,5047
k4430,0.3191,1,126.223,1638
k1138,0.1847,0,43.6406,920
k7235,0.103,1,5.0,4361
k5250,0.106,1,87.9275,2896
k583,0.0961,1,50.4876,1816
k1955,0.2,1,94.6903,4557
k4265,-0.0312,1,87.9119,3660
k2766,0.287,1,83.4341,852
k320,0.1307,1,42.7229,1973
k7020,0.3242,1,40.5617,3656
k485,0.197,1,123.9758,6607
k6726,-0.1108,1,13.6565,3419
k7033,-0.0533,0,69.1755,3447
k4459,0.0935,1,33.8895,2197
k6551,0.2091,0,18.0278,1078
k43,0.1151,1,99.5804,2157
k5838,0.4406,1,15.0416,6639
k4300,0.0841,1,47.9296,2479
k6699,0.0365,1,47.3207,1913
k7123,0.9836,1,71.0862,4525
k1847,0.0801,1,45.401,7206
k3013,0.101,1,58.0517,6020
k1956,0.0895,1,98.0,3411
k6266,0.1699,1,57.1358,6363
k5803,1.0991,1,92.8574,2721
k5901,0.006,1,65.622,1642
k7272,0.5789,1,7.8102,3404
k6093,0.0208,1,81.5874,3126
k5490,-0.0139,1,18.4391,1118
k779,0.0776,1,16.6208,7326
k1222,0.1452,1,47.3207,3007
k1657,0.1946,1,49.5,151
k237,0.3884,1,66.0019,940
k2405,0.1946,1,89.0126,468
k5799,-0.1409,1,86.885,3547
k6176,0.1482,0,99.8624,1462
k5861,0.0468,1,20.8866,1944
k3881,0.3161,1,48.0026,7551
k569,-0.05,1,68.9656,149
k236,0.0823,1,84.0372,3975
k4598,1.4619,0,44.2945,6464
k4329,0.2981,1,85.5365,753
k1616,0.0971,1,40.942,5434
k238,0.0411,1,33.0341,4795
k2745,0.1479,1,42.3615,5168
k3795,0.0798,1,119.9854,5101
k1862,0.3716,1,3.0,5254
k2517,0.0871,1,79.404,4130
k259,0.038,1,39.6295,3646
k922,0.1538,0,56.6149,3358
k7536,0.127,1,63.2475,7077
k2384,0.0369,1,85.5,4858
k1036,0.1487,1,94.9645,4902
k2065,0.0946,1,128.7109,3821
k769,0.1112,1,74.2849,6525
k6503,0.0572,1,23.4094,6836
k4481,0.1121,1,63.9414,2460
k3749,0.0738,0,140.1517,588
k6871,0.0775,1,86.7828,3858
k1665,0.03,0,65.0577,4562
k3820,0.1375,1,7.6322,4003
k7041,0.159,1,176.6388,5882
k133,0.1038,1,20.7966,274
k7176,0.1676,1,39.6989,4389
k5818,0.2346,1,95.0118,6841
k5368,-0.0555,0,105.1725,2937
k58,0.2011,1,17.2627,3438
k5479,0.1671,1,22.6771,5940
k6979,1.5181,0,52.5761,6015
k2917,0.2667,1,111.1497,2585
k3858,0.2673,1,85.9724,5068
k1381,0.2085,1,74.7412,1763
k5122,0.1085,1,24.6678,5256
k1820,0.1029,1,97.9617,653
k594,0.1938,1,74.5419,3835
k5420,0.0137,1,56.356,4394
k5167,0.1366,1,59.5252,5354
k6421,0.068,1,71.9462,5534
k3282,0.1028,1,54.811,3912
k3502,0.0724,0,34.4093,1585
k6754,0.3729,1,71.4318,6388
k6939,0.0833,1,71.8905,2461
k4280,0.1621,0,55.3263,4387
k2827,0.2235,1,169.0362,3172
k3860,0.4576,1,61.0451,1047
k4672,0.2872,1,76.8196,7028
k557,0.7725,1,26.163,4650
k5010,0.2427,1,55.581,2832
k5231,0.1599,1,45.722,7388
k6829,1.2976,0,75.1083,5963
k3041,0.2427,1,40.2647,2492
k2215,0.0811,1,94.4312,1683
k4542,0.125,1,71.2618,5046
k4907,0.0513,1,87.6427,4308
k4629,0.2176,1,92.0869,3440
k4088,0.1342,1,98.5203,1664
k3064,0.1086,0,56.7671,4201
k77,0.0327,0,105.1867,2235
k327,0.2111,1,26.5047,5819
k2281,0.4483,1,106.5235,3528
k4428,-0.0395,1,51.0221,7497
k6758,0.1698,1,93.0121,4760
k1096,0.0425,1,89.6172,5189
k6561,0.132,1,42.5265,3240
k2976,0.3204,1,39.1312,592
k3113,0.1168,1,75.228,6214
k2404,0.1205,1,33.0643,213
k6491,0.0979,0,195.5153,6660
k1593,0.1527,1,69.3542,877
k3939,-0.3369,1,75.5381,470
k770,0.0251,1,48.6261,7524
k3066,0.1008,1,58.8982,5995
k2617,0.3988,1,30.0167,3349
k2937,0.0676,0,52.8228,2758
k4988,0.0825,1,72.6395,5715
k6980,0.1613,1,67.0019,1690
k2082,0.2036,1,33.6341,6447
k3035,0.0845,0,10.6888,70
k2655,0.2583,1,48.7468,7249
k6803,0.2001,1,78.1745,2777
k7265,0.0542,1,22.9456,5550
k2087,0.4999,1,75.4718,4266
k4966,0.904,1,36.7049,7061
k5493,0.1167,1,84.0387,5200
k6256,0.1211,1,17.2409,4193
k3589,0.197,1,78.3534,2549
k4837,0.1317,1,39.4271,6052
k4633,0.8315,1,1097.3154,4443
