Key_0_0,totalFixDur,prevFixDur,nextFixDur,Key_1_1
k5789,219.0,80.0,139.0,k5140
k262,139.0,219.0,239.0,k4323
k2127,298.0,179.0,258.0,k1587
k1428,339.0,259.0,379.0,k1117
k1032,99.0,119.0,99.0,k4332
k2779,258.0,119.0,119.0,k6597
k6308,239.0,99.0,239.0,k872
k6402,459.0,100.0,419.0,k895
k4099,99.0,99.0,139.0,k6627
k4908,139.0,219.0,258.0,k6370
k4385,99.0,139.0,139.0,k7060
k4355,219.0,179.0,199.0,k1075
k2284,298.0,159.0,159.0,k1115
k850,179.0,359.0,199.0,k7252
k732,439.0,179.0,538.0,k3240
k341,159.0,159.0,139.0,k828
k3139,179.0,159.0,139.0,k882
k3853,259.0,139.0,358.0,k6657
k5988,318.0,99.0,119.0,k2174
k4291,199.0,159.0,99.0,k948
k85,99.0,99.0,119.0,k4059
k1912,239.0,258.0,318.0,k1875
k5800,99.0,80.0,139.0,k5862
k7078,80.0,80.0,80.0,k4240
k7580,298.0,80.0,99.0,k3129
k3792,318.0,278.0,179.0,k5942
k1812,119.0,139.0,179.0,k5372
k5662,219.0,159.0,139.0,k1450
k6950,339.0,219.0,339.0,k4736
k4189,119.0,99.0,239.0,k842
k5962,179.0,99.0,139.0,k6834
k6562,159.0,199.0,179.0,k6538
k1730,80.0,219.0,278.0,k782
k2611,139.0,99.0,139.0,k1935
k1539,139.0,99.0,99.0,k1261
k5815,179.0,0.0,99.0,k6996
k5884,179.0,179.0,179.0,k6219
k3802,159.0,99.0,139.0,k3308
k3616,139.0,80.0,159.0,k4730
k5430,100.0,99.0,199.0,k3656
k5133,139.0,239.0,99.0,k2914
k83,398.0,99.0,139.0,k1635
k5423,80.0,139.0,179.0,k450
k5798,179.0,179.0,80.0,k532
k2114,258.0,179.0,179.0,k770
k3243,219.0,119.0,199.0,k4626
k4698,159.0,119.0,199.0,k2657
k57,218.0,258.0,139.0,k300
k6764,279.0,160.0,279.0,k4093
k2241,218.0,119.0,80.0,k2887
k4152,159.0,179.0,139.0,k5463
k2852,100.0,159.0,179.0,k1064
k6438,239.0,80.0,99.0,k3877
k2170,119.0,199.0,139.0,k7600
k753,80.0,80.0,119.0,k4037
k7598,199.0,0.0,119.0,k2074
k1140,159.0,199.0,139.0,k1963
k7575,199.0,119.0,99.0,k4243
k1551,159.0,219.0,259.0,k4410
k5655,318.0,139.0,80.0,k518
k7410,20.0,518.0,140.0,k1811
k5533,80.0,119.0,139.0,k6662
k4820,179.0,139.0,199.0,k785
k5450,119.0,179.0,159.0,k1376
k603,139.0,159.0,100.0,k7020
k6746,99.0,119.0,99.0,k4520
k3080,179.0,179.0,119.0,k2252
k718,80.0,239.0,159.0,k1471
k6607,179.0,278.0,99.0,k3368
k5000,238.0,119.0,80.0,k5911
k4853,199.0,80.0,199.0,k711
k2205,179.0,179.0,139.0,k2451
k3073,99.0,239.0,239.0,k2110
k3670,179.0,139.0,99.0,k4153
k1762,159.0,219.0,159.0,k3320
k7085,139.0,298.0,199.0,k728
k4121,239.0,219.0,219.0,k1768
k3288,179.0,119.0,139.0,k3017
k681,199.0,139.0,139.0,k5997
k3524,20.0,179.0,239.0,k5067
k470,139.0,219.0,179.0,k4465
k818,139.0,179.0,119.0,k7478
k3,139.0,119.0,139.0,k1216
k5777,80.0,119.0,119.0,k2503
k3903,258.0,179.0,80.0,k295
k2273,258.0,159.0,80.0,k6901
k4071,199.0,139.0,139.0,k7413
k4575,159.0,119.0,239.0,k5445
k1569,179.0,80.0,139.0,k4507
k6501,99.0,139.0,99.0,k218
k1963,179.0,99.0,99.0,k7562
k3955,219.0,139.0,179.0,k3230
k3485,119.0,159.0,159.0,k7043
k5907,179.0,139.0,99.0,k7002
k513,99.0,99.0,99.0,k2793
k4486,179.0,179.0,80.0,k4793
k2682,259.0,159.0,219.0,k1626
k1916,139.0,139.0,80.0,k310
k1169,139.0,99.0,99.0,k1059
k6992,199.0,139.0,99.0,k934
k1053,438.0,99.0,159.0,k7505
k2875,357.0,159.0,119.0,k4490
k6788,139.0,99.0,179.0,k586
k466,139.0,99.0,99.0,k6653
k7458,80.0,99.0,179.0,k6513
k6204,219.0,140.0,139.0,k4033
k3037,139.0,100.0,119.0,k1616
k3131,159.0,239.0,139.0,k19
k4097,99.0,199.0,199.0,k1618
k3178,358.0,99.0,99.0,k6317
k354,100.0,139.0,179.0,k332
k2824,179.0,139.0,219.0,k7518
k7300,179.0,219.0,99.0,k5323
k5718,378.0,179.0,219.0,k305
k4840,139.0,319.0,219.0,k1696
k6850,558.0,20.0,180.0,k2815
k3093,219.0,159.0,358.0,k7048
k5679,159.0,199.0,298.0,k4405
k1573,99.0,159.0,159.0,k6078
k4541,258.0,99.0,119.0,k3894
k5043,199.0,119.0,179.0,k6976
k293,278.0,179.0,219.0,k3528
k2833,338.0,99.0,99.0,k5269
k3191,199.0,99.0,139.0,k104
k5875,419.0,239.0,638.0,k2327
k7092,180.0,179.0,119.0,k6379
k5504,417.0,139.0,99.0,k2463
k6620,139.0,99.0,219.0,k2560
k6824,139.0,99.0,80.0,k3239
k6565,219.0,119.0,99.0,k1495
k2426,99.0,99.0,119.0,k4633
k4824,299.0,199.0,20.0,k3422
k3447,259.0,219.0,179.0,k3509
k7545,199.0,119.0,219.0,k1919
k4085,497.0,80.0,119.0,k1459
k2024,99.0,219.0,179.0,k6892
k4503,119.0,100.0,119.0,k664
k1741,179.0,159.0,219.0,k5980
k6827,219.0,139.0,159.0,k3527
k3011,218.0,139.0,238.0,k2450
k6086,99.0,139.0,239.0,k2907
k3968,239.0,80.0,278.0,k7484
k7569,179.0,80.0,219.0,k6408
k6285,298.0,139.0,179.0,k4588
k2676,258.0,139.0,298.0,k1549
k3663,139.0,139.0,80.0,k1362
k2632,518.0,199.0,319.0,k5955
k6842,278.0,179.0,219.0,k1143
k1390,437.0,278.0,139.0,k2983
k218,219.0,259.0,119.0,k3792
k3249,179.0,219.0,298.0,k2877
k6069,438.0,80.0,159.0,k2339
k4483,119.0,80.0,199.0,k4256
k1651,318.0,119.0,179.0,k78
k3138,239.0,139.0,80.0,k5037
k111,219.0,80.0,80.0,k5262
k6818,298.0,119.0,139.0,k3084
k1401,119.0,119.0,139.0,k5419
k644,139.0,219.0,99.0,k736
k1098,139.0,179.0,80.0,k6036
k1993,219.0,279.0,219.0,k7548
k4772,179.0,179.0,99.0,k417
k3314,159.0,199.0,159.0,k1281
k2856,99.0,99.0,100.0,k2033
k1508,20.0,179.0,179.0,k6987
k5758,418.0,179.0,458.0,k1341
k983,99.0,99.0,139.0,k673
k486,259.0,238.0,219.0,k3932
k6645,179.0,99.0,99.0,k3927
k2549,139.0,199.0,139.0,k7423
k809,139.0,219.0,199.0,k1422
k468,100.0,139.0,80.0,k4748
k4880,179.0,159.0,80.0,k1648
k5845,438.0,139.0,179.0,k1244
k1224,119.0,80.0,219.0,k6157
k3118,139.0,258.0,139.0,k1113
k4484,99.0,99.0,119.0,k6226
k4774,119.0,119.0,80.0,k3861
k3998,80.0,258.0,179.0,k4697
k682,179.0,119.0,139.0,k3271
k3125,179.0,139.0,159.0,k3152
k7002,139.0,139.0,179.0,k3080
k2449,179.0,99.0,139.0,k5631
k2270,219.0,159.0,298.0,k5460
k5822,278.0,199.0,258.0,k491
k4383,219.0,278.0,99.0,k660
k357,159.0,20.0,199.0,k4353
k3105,199.0,258.0,159.0,k5641
k3621,80.0,119.0,119.0,k6071
k2366,139.0,119.0,80.0,k2432
k4529,139.0,179.0,119.0,k1670
k3150,258.0,139.0,179.0,k1876
k5304,120.0,259.0,20.0,k2126
k6138,298.0,80.0,119.0,k7216
k5584,199.0,318.0,119.0,k4110
k687,258.0,80.0,199.0,k1078
k3773,199.0,99.0,159.0,k3999
k4872,219.0,239.0,179.0,k395
k5931,219.0,279.0,140.0,k3169
k1622,80.0,99.0,99.0,k1246
k4932,159.0,139.0,139.0,k3133
k1024,219.0,279.0,199.0,k7487
k5819,140.0,219.0,160.0,k3382
k6484,239.0,219.0,199.0,k7494
k866,80.0,199.0,119.0,k6861
k2147,299.0,80.0,339.0,k1419
k4671,437.0,99.0,239.0,k2883
k6217,80.0,80.0,179.0,k1278
k500,239.0,179.0,159.0,k5139
k1157,179.0,298.0,80.0,k3780
k5274,119.0,139.0,179.0,k2970
k5114,139.0,199.0,119.0,k5238
k6079,139.0,159.0,139.0,k5927
k1749,99.0,159.0,80.0,k4128
k852,159.0,179.0,238.0,k4716
k2323,139.0,139.0,80.0,k2917
k1194,219.0,99.0,318.0,k1084
k2688,199.0,219.0,179.0,k4763
k6464,119.0,258.0,258.0,k6098
k541,318.0,358.0,179.0,k4517
k7576,139.0,0.0,80.0,k3437
k6108,457.0,239.0,199.0,k1985
k2176,80.0,219.0,159.0,k1665
k2327,199.0,139.0,179.0,k2273
k1245,179.0,139.0,99.0,k6022
k4132,139.0,139.0,219.0,k7370
k5286,199.0,80.0,159.0,k3520
k667,318.0,139.0,239.0,k1457
k2079,258.0,179.0,99.0,k6782
k878,119.0,199.0,139.0,k6679
k5396,119.0,100.0,80.0,k5564
k353,298.0,179.0,219.0,k2635
k4967,99.0,99.0,219.0,k2304
k4823,219.0,258.0,576.0,k5887
k3255,278.0,159.0,258.0,k5115
k3697,278.0,119.0,99.0,k1649
k7031,119.0,179.0,199.0,k7420
k2476,219.0,159.0,179.0,k7009
k7430,239.0,119.0,139.0,k1159
k184,179.0,119.0,99.0,k3617
k4324,179.0,0.0,358.0,k707
k1816,338.0,119.0,0.0,k3281
k1301,219.0,239.0,497.0,k6673
k2336,139.0,199.0,119.0,k5500
k1343,298.0,80.0,99.0,k5848
k2780,139.0,258.0,99.0,k2235
k658,80.0,99.0,139.0,k1719
k6693,139.0,179.0,298.0,k1257
k4403,199.0,219.0,298.0,k2491
k3733,100.0,179.0,139.0,k3964
k591,954.0,179.0,139.0,k3874
k2560,179.0,139.0,80.0,k291
k1179,199.0,119.0,139.0,k1910
k4119,238.0,139.0,80.0,k624
k833,199.0,139.0,179.0,k3902
k247,318.0,99.0,179.0,k1392
k6293,219.0,219.0,298.0,k3978
k1612,139.0,99.0,99.0,k7230
k2364,159.0,199.0,80.0,k806
k3862,179.0,99.0,99.0,k1558
k621,100.0,179.0,179.0,k6342
k3668,179.0,0.0,99.0,k6139
k2528,298.0,139.0,139.0,k2756
k5197,139.0,179.0,179.0,k2417
k2026,139.0,159.0,80.0,k798
k610,258.0,199.0,219.0,k2689
k6463,259.0,0.0,199.0,k5849
k5413,219.0,160.0,279.0,k4058
k981,159.0,99.0,139.0,k2722
k2551,139.0,179.0,179.0,k5742
k1594,139.0,139.0,139.0,k2277
k4328,259.0,179.0,139.0,k5642
k6546,258.0,0.0,139.0,k6733
k2298,179.0,139.0,119.0,k3633
k2290,238.0,219.0,199.0,k1136
k1959,258.0,139.0,99.0,k3082
k294,139.0,80.0,139.0,k7453
k3571,259.0,139.0,99.0,k2030
k5971,198.0,139.0,99.0,k5381
k7518,119.0,139.0,139.0,k1026
k3278,299.0,298.0,80.0,k5030
k1975,80.0,219.0,80.0,k3723
k2750,99.0,139.0,99.0,k6001
k7413,477.0,239.0,298.0,k4654
k5795,100.0,100.0,379.0,k3556
k7310,319.0,279.0,219.0,k7491
k3475,398.0,119.0,159.0,k5830
k4514,119.0,99.0,99.0,k4135
k5431,219.0,119.0,119.0,k5756
k1703,239.0,179.0,199.0,k1416
k7109,219.0,99.0,258.0,k5165
k5194,179.0,159.0,199.0,k3051
k4315,139.0,238.0,99.0,k1255
k6611,80.0,99.0,99.0,k7409
k2802,139.0,159.0,100.0,k1308
k6342,139.0,159.0,119.0,k5264
k5904,259.0,99.0,139.0,k3210
k2867,80.0,238.0,119.0,k3259
k6005,179.0,139.0,119.0,k2443
k2540,199.0,80.0,139.0,k5412
k3652,80.0,99.0,99.0,k5170
k4754,179.0,139.0,99.0,k6270
k3079,338.0,338.0,219.0,k3678
k4576,258.0,179.0,139.0,k5065
k309,278.0,179.0,199.0,k2060
k6311,139.0,80.0,139.0,k6691
k1580,80.0,99.0,99.0,k2226
k7343,99.0,0.0,139.0,k4818
k625,279.0,180.0,219.0,k4610
k7550,159.0,119.0,80.0,k3168
k7303,119.0,119.0,119.0,k7543
k330,239.0,100.0,139.0,k4263
k1538,179.0,159.0,159.0,k4820
k1962,239.0,258.0,179.0,k557
k2031,199.0,179.0,179.0,k126
k5302,159.0,99.0,119.0,k6668
k3385,278.0,80.0,139.0,k3222
k2091,179.0,199.0,99.0,k4711
k3551,359.0,0.0,279.0,k2241
k7369,199.0,119.0,159.0,k7024
k3595,99.0,298.0,258.0,k5897
k4999,119.0,219.0,119.0,k7018
k4965,139.0,139.0,159.0,k4272
k5972,199.0,0.0,20.0,k7607
k6660,279.0,319.0,179.0,k5780
k1771,278.0,119.0,199.0,k1065
k6130,139.0,119.0,80.0,k4725
k3771,278.0,139.0,139.0,k6285
k6022,258.0,179.0,119.0,k4271
k4060,80.0,99.0,99.0,k5936
k1711,99.0,179.0,219.0,k2355
k654,159.0,219.0,159.0,k7593
k258,199.0,80.0,80.0,k3699
k974,139.0,219.0,239.0,k7531
k3106,498.0,219.0,199.0,k2405
k4242,358.0,239.0,258.0,k6386
k5265,239.0,139.0,219.0,k6388
k4975,219.0,239.0,159.0,k4382
k4596,139.0,239.0,80.0,k3600
k3846,219.0,139.0,219.0,k2004
k7256,80.0,99.0,99.0,k5448
k634,199.0,259.0,259.0,k1175
k7514,278.0,259.0,298.0,k6467
k3695,179.0,139.0,80.0,k658
k548,119.0,99.0,179.0,k5349
k3469,119.0,99.0,99.0,k1681
k6228,99.0,99.0,318.0,k1110
k5690,99.0,159.0,497.0,k3068
k171,298.0,278.0,179.0,k5850
k880,319.0,80.0,119.0,k4392
k5915,536.0,139.0,159.0,k517
k5505,80.0,318.0,318.0,k2913
k5473,139.0,139.0,119.0,k7547
k1971,179.0,139.0,338.0,k3227
k108,279.0,757.0,438.0,k6455
k6187,179.0,219.0,119.0,k3283
k7277,258.0,179.0,199.0,k2889
k950,99.0,99.0,80.0,k848
k6168,239.0,278.0,80.0,k1809
k6742,199.0,238.0,179.0,k7403
k3608,80.0,238.0,139.0,k2579
k4941,199.0,179.0,159.0,k4743
k7330,139.0,258.0,159.0,k3881
k4038,139.0,139.0,179.0,k4182
k1831,199.0,99.0,99.0,k1274
k362,80.0,99.0,139.0,k5434
k5316,120.0,20.0,399.0,k3207
k1052,259.0,238.0,80.0,k5073
k3022,99.0,159.0,159.0,k6981
k228,120.0,259.0,20.0,k7384
k2799,219.0,179.0,179.0,k16
k347,99.0,139.0,99.0,k6356
k2978,180.0,179.0,239.0,k5808
k5860,119.0,139.0,139.0,k5798
k2232,139.0,239.0,119.0,k35
k831,139.0,99.0,99.0,k5840
k3200,159.0,99.0,219.0,k1620
k3794,119.0,139.0,159.0,k4479
k1545,238.0,99.0,139.0,k6743
k1970,159.0,259.0,258.0,k2035
k5159,119.0,80.0,159.0,k743
k711,179.0,159.0,239.0,k2015
k9,258.0,99.0,99.0,k2195
k1671,199.0,219.0,239.0,k6558
k7318,80.0,99.0,80.0,k262
k2874,100.0,20.0,259.0,k2712
k40,139.0,139.0,199.0,k2058
k7477,397.0,119.0,119.0,k6474
k5045,179.0,219.0,219.0,k1347
k2596,258.0,239.0,298.0,k4216
k2484,139.0,80.0,80.0,k5669
k7590,119.0,159.0,179.0,k463
k6834,139.0,139.0,259.0,k1036
k4844,199.0,219.0,199.0,k6105
k1682,199.0,259.0,159.0,k2044
k2186,218.0,119.0,119.0,k96
k5586,80.0,219.0,259.0,k4631
k326,219.0,258.0,199.0,k2549
k5422,99.0,179.0,179.0,k3807
k5168,219.0,179.0,239.0,k6436
k2814,318.0,0.0,99.0,k4622
k1337,477.0,199.0,139.0,k6371
k1724,199.0,199.0,80.0,k3276
k336,99.0,139.0,179.0,k1002
k400,378.0,199.0,179.0,k7140
k6417,139.0,199.0,99.0,k2492
k3437,239.0,20.0,319.0,k3175
k2944,139.0,239.0,179.0,k3202
k4574,119.0,80.0,80.0,k6665
k4802,139.0,179.0,139.0,k6573
k6222,159.0,119.0,139.0,k5369
k157,298.0,119.0,258.0,k5087
k6441,219.0,219.0,239.0,k43
k1792,179.0,199.0,179.0,k6909
k3321,119.0,139.0,119.0,k1606
k4444,359.0,0.0,259.0,k5483
k313,239.0,199.0,139.0,k6832
k7121,278.0,139.0,159.0,k3571
k4094,139.0,99.0,80.0,k7159
k6018,179.0,80.0,139.0,k2523
k780,179.0,119.0,99.0,k5000
k6857,139.0,259.0,20.0,k5072
k3261,139.0,219.0,199.0,k7053
k2534,99.0,99.0,80.0,k2120
k2283,80.0,0.0,258.0,k6269
k4173,378.0,139.0,199.0,k5018
k1217,99.0,139.0,99.0,k6458
k6345,259.0,0.0,199.0,k4770
k3826,179.0,119.0,99.0,k3928
k2608,80.0,219.0,80.0,k4466
k3217,80.0,119.0,258.0,k6179
k3312,219.0,99.0,119.0,k3886
k2445,397.0,219.0,199.0,k6755
k7276,159.0,139.0,199.0,k5718
k6288,337.0,179.0,119.0,k6030
k2768,159.0,0.0,99.0,k7067
k6570,219.0,20.0,180.0,k3944
k6529,239.0,139.0,179.0,k6771
k5734,99.0,159.0,99.0,k1188
k6155,119.0,258.0,258.0,k4999
k2652,119.0,219.0,199.0,k4557
k6585,139.0,119.0,99.0,k2871
k7196,179.0,99.0,139.0,k6236
k5257,219.0,199.0,199.0,k5705
k5872,219.0,139.0,179.0,k908
k1786,559.0,100.0,219.0,k6591
k812,179.0,80.0,119.0,k2366
k6690,80.0,258.0,159.0,k6254
k3737,159.0,179.0,278.0,k5124
k6971,179.0,139.0,318.0,k4227
k5760,119.0,259.0,199.0,k4974
k1498,318.0,179.0,278.0,k6353
k7217,20.0,199.0,179.0,k2180
k4199,298.0,219.0,239.0,k5442
k3209,379.0,239.0,20.0,k4012
k6722,100.0,99.0,119.0,k1964
k6184,139.0,179.0,80.0,k2311
k666,179.0,80.0,139.0,k6125
k5111,139.0,219.0,99.0,k3765
k4706,239.0,80.0,179.0,k2039
k5741,199.0,139.0,258.0,k5883
k3211,99.0,80.0,99.0,k5519
k6639,99.0,80.0,99.0,k2675
k2388,179.0,80.0,159.0,k6869
k3601,318.0,179.0,199.0,k438
k1878,159.0,139.0,139.0,k1814
k345,139.0,0.0,139.0,k2269
k5169,179.0,99.0,80.0,k2960
k678,119.0,239.0,199.0,k6346
k6097,120.0,339.0,379.0,k897
k6508,318.0,179.0,219.0,k3445
k1638,258.0,179.0,159.0,k4829
k689,258.0,179.0,139.0,k2348
k3693,139.0,100.0,199.0,k6568
k6712,219.0,0.0,20.0,k166
k3051,139.0,179.0,139.0,k49
k4970,140.0,20.0,20.0,k3896
k1099,199.0,279.0,299.0,k2263
k1781,160.0,0.0,139.0,k511
k6864,278.0,0.0,199.0,k5002
k4513,238.0,119.0,179.0,k5032
k6733,99.0,119.0,139.0,k5489
k4622,139.0,99.0,99.0,k3568
k5310,139.0,119.0,99.0,k5845
k1033,99.0,179.0,99.0,k1467
k5754,139.0,139.0,119.0,k5967
k1736,179.0,259.0,179.0,k945
k3414,99.0,219.0,99.0,k7415
k2510,139.0,119.0,179.0,k7401
k2557,199.0,199.0,99.0,k6739
k2056,198.0,159.0,179.0,k5198
k3816,179.0,359.0,199.0,k6228
k596,159.0,0.0,139.0,k5236
k4033,139.0,80.0,99.0,k3196
k4795,159.0,99.0,80.0,k843
k3173,218.0,219.0,139.0,k6213
k5824,159.0,179.0,139.0,k3725
k1106,159.0,437.0,497.0,k3470
k2930,339.0,159.0,120.0,k6476
k6373,279.0,140.0,199.0,k2115
k7293,278.0,139.0,99.0,k6399
k1004,159.0,139.0,159.0,k846
k2845,159.0,139.0,99.0,k5617
k5115,99.0,139.0,119.0,k4830
k6322,139.0,99.0,119.0,k3914
k1276,199.0,139.0,219.0,k2707
k5047,358.0,179.0,179.0,k2255
k6673,219.0,179.0,139.0,k1172
k2233,219.0,219.0,179.0,k346
k553,99.0,99.0,99.0,k2330
k874,298.0,219.0,179.0,k7326
k4487,119.0,99.0,80.0,k6545
k5790,139.0,139.0,80.0,k1165
k1917,379.0,159.0,219.0,k3602
k4771,99.0,139.0,119.0,k1299
k2054,99.0,99.0,179.0,k2411
k3623,357.0,179.0,119.0,k5881
k6953,99.0,159.0,179.0,k3309
k2955,199.0,119.0,219.0,k2676
k6480,239.0,140.0,139.0,k2537
k2894,238.0,99.0,80.0,k6403
k2248,80.0,139.0,179.0,k3248
k6384,179.0,199.0,139.0,k7470
k4341,239.0,179.0,99.0,k5879
k2707,199.0,199.0,179.0,k5778
k924,139.0,139.0,99.0,k4965
k3090,139.0,80.0,179.0,k2374
k608,159.0,99.0,100.0,k514
k3823,199.0,119.0,80.0,k749
k278,99.0,99.0,179.0,k1071
k3372,99.0,100.0,99.0,k2902
k2339,99.0,99.0,179.0,k4608
k4134,139.0,239.0,239.0,k6746
k2701,458.0,139.0,279.0,k6049
k4074,80.0,139.0,139.0,k6732
k1618,139.0,99.0,119.0,k1605
k2645,179.0,119.0,80.0,k6669
k2142,179.0,179.0,80.0,k3475
k6013,139.0,199.0,238.0,k6574
k5001,199.0,179.0,379.0,k3651
k6116,139.0,80.0,99.0,k1830
k1449,80.0,179.0,99.0,k5907
k708,160.0,99.0,199.0,k3815
k6394,219.0,379.0,20.0,k6881
k4288,99.0,80.0,179.0,k6530
k6448,159.0,139.0,179.0,k1647
k543,339.0,239.0,239.0,k7396
k2518,199.0,199.0,319.0,k1713
k577,179.0,119.0,119.0,k6764
k4416,199.0,199.0,159.0,k4335
k6237,80.0,99.0,119.0,k859
k3038,179.0,278.0,119.0,k3618
k1368,298.0,199.0,139.0,k2408
k1737,179.0,298.0,179.0,k3677
k1083,198.0,139.0,179.0,k4314
k1317,417.0,119.0,99.0,k4451
k4564,199.0,219.0,99.0,k3388
k698,139.0,119.0,139.0,k4347
k1502,20.0,279.0,299.0,k6915
k1999,179.0,179.0,199.0,k3808
k1175,239.0,100.0,179.0,k1939
k25,80.0,119.0,99.0,k6886
k6662,298.0,0.0,99.0,k871
k2370,80.0,199.0,159.0,k3192
k3417,119.0,139.0,199.0,k1581
k1487,139.0,358.0,139.0,k4352
k5127,278.0,259.0,99.0,k1253
k768,199.0,139.0,99.0,k7090
k3732,159.0,179.0,219.0,k486
k4679,20.0,140.0,219.0,k4887
k1543,99.0,139.0,99.0,k17
k7466,179.0,159.0,338.0,k4127
k4753,80.0,119.0,179.0,k6450
k4235,698.0,139.0,279.0,k6835
k1769,119.0,139.0,239.0,k540
k4767,278.0,99.0,239.0,k3143
k7288,99.0,139.0,159.0,k2941
k7029,239.0,120.0,159.0,k6136
k4423,198.0,139.0,139.0,k550
k6537,100.0,159.0,159.0,k471
k5066,318.0,80.0,80.0,k2315
k5,238.0,179.0,99.0,k3323
k4372,179.0,139.0,179.0,k1174
k3791,80.0,119.0,119.0,k3622
k4747,219.0,259.0,80.0,k2244
k2763,119.0,159.0,199.0,k2161
k3457,179.0,159.0,179.0,k5326
k7136,99.0,99.0,159.0,k3984
k1296,219.0,139.0,258.0,k2020
k1764,179.0,119.0,99.0,k3822
k805,139.0,119.0,298.0,k7129
k3619,159.0,159.0,179.0,k220
k7604,80.0,219.0,179.0,k6017
k5705,119.0,219.0,80.0,k3272
k3776,378.0,139.0,119.0,k3279
k198,139.0,159.0,80.0,k343
k2839,160.0,139.0,119.0,k5502
k535,218.0,179.0,139.0,k174
k455,139.0,80.0,179.0,k5886
k1459,80.0,80.0,199.0,k1349
k549,239.0,199.0,278.0,k5490
k7294,239.0,199.0,299.0,k7361
k5437,139.0,80.0,119.0,k3009
k2646,139.0,139.0,258.0,k6248
k2949,139.0,99.0,259.0,k6034
k3292,159.0,139.0,99.0,k3114
k2362,99.0,179.0,80.0,k2264
k2736,119.0,159.0,139.0,k2172
k5827,80.0,99.0,139.0,k5459
k6621,378.0,139.0,139.0,k1723
k4666,139.0,199.0,119.0,k1140
k891,159.0,199.0,379.0,k2151
k3964,238.0,179.0,219.0,k1193
k4480,99.0,258.0,139.0,k861
k4539,80.0,179.0,119.0,k6405
k3054,99.0,119.0,99.0,k5613
k190,99.0,139.0,80.0,k1966
k793,20.0,20.0,20.0,k1925
k6364,99.0,159.0,159.0,k5566
k6461,497.0,139.0,219.0,k1599
k5748,397.0,298.0,338.0,k3247
k5791,338.0,179.0,139.0,k3655
k810,139.0,179.0,179.0,k3263
k4022,179.0,219.0,219.0,k2600
k1152,258.0,99.0,80.0,k7103
k1763,198.0,239.0,80.0,k5373
k5440,258.0,139.0,179.0,k1607
k4582,199.0,238.0,139.0,k6089
k1364,219.0,179.0,219.0,k281
k4673,279.0,99.0,199.0,k4487
k1018,139.0,99.0,179.0,k7232
k119,139.0,99.0,119.0,k336
k808,199.0,179.0,80.0,k2487
k1782,139.0,179.0,159.0,k3493
k4131,179.0,139.0,80.0,k2071
k2625,299.0,239.0,179.0,k3097
k2821,80.0,80.0,80.0,k155
k6896,80.0,258.0,318.0,k440
k6224,100.0,179.0,99.0,k6280
k2595,239.0,139.0,179.0,k1815
k6352,180.0,199.0,20.0,k1270
k4148,80.0,80.0,119.0,k6877
k5942,139.0,239.0,159.0,k4327
k4039,278.0,239.0,119.0,k2075
k3043,199.0,298.0,179.0,k459
k5271,179.0,0.0,239.0,k2312
k4940,219.0,179.0,80.0,k610
k5526,20.0,120.0,179.0,k5094
k1882,298.0,298.0,258.0,k7255
k973,239.0,199.0,258.0,k3235
k6626,159.0,139.0,139.0,k5345
k600,119.0,99.0,80.0,k700
k5419,279.0,379.0,419.0,k6826
k1845,179.0,139.0,199.0,k6355
k6757,378.0,119.0,199.0,k6326
k6178,139.0,80.0,179.0,k1315
k7455,179.0,80.0,239.0,k63
k3931,219.0,179.0,119.0,k1544
k3852,80.0,159.0,239.0,k1425
k3302,159.0,160.0,179.0,k6628
k6199,239.0,359.0,199.0,k282
k4079,397.0,99.0,219.0,k3534
k6532,139.0,139.0,80.0,k7395
k7484,199.0,159.0,179.0,k3665
k2437,179.0,159.0,159.0,k2176
k4430,199.0,119.0,159.0,k340
k1138,199.0,119.0,179.0,k5559
k7235,80.0,139.0,179.0,k5375
k5250,239.0,199.0,238.0,k6150
k583,338.0,199.0,99.0,k3058
k1955,179.0,99.0,80.0,k1291
k4265,159.0,119.0,278.0,k4161
k2766,119.0,239.0,238.0,k2418
k320,99.0,139.0,179.0,k2092
k7020,179.0,99.0,99.0,k4923
k485,119.0,199.0,80.0,k4248
k6726,139.0,119.0,80.0,k6541
k7033,179.0,80.0,80.0,k7466
k4459,258.0,258.0,219.0,k5744
k6551,159.0,99.0,80.0,k5713
k43,239.0,99.0,179.0,k227
k5838,80.0,139.0,139.0,k7148
k4300,298.0,139.0,219.0,k5300
k6699,139.0,99.0,99.0,k1999
k7123,518.0,319.0,199.0,k3697
k1847,99.0,139.0,80.0,k3705
k3013,139.0,298.0,99.0,k5866
k1956,278.0,139.0,80.0,k7301
k6266,99.0,159.0,99.0,k3791
k5803,259.0,199.0,120.0,k252
k5901,319.0,119.0,139.0,k819
k7272,20.0,199.0,439.0,k7012
k6093,180.0,99.0,99.0,k1912
k5490,219.0,119.0,99.0,k5017
k779,80.0,80.0,179.0,k2077
k1222,139.0,119.0,179.0,k6991
k1657,139.0,139.0,139.0,k2284
k237,139.0,219.0,219.0,k7419
k2405,139.0,179.0,139.0,k4713
k5799,199.0,339.0,239.0,k6944
k6176,179.0,99.0,99.0,k5219
k5861,119.0,99.0,199.0,k712
k3881,259.0,179.0,219.0,k6664
k569,99.0,99.0,119.0,k740
k236,139.0,457.0,298.0,k1969
k4598,379.0,458.0,219.0,k5877
k4329,139.0,139.0,199.0,k3313
k1616,159.0,239.0,338.0,k3981
