Key_1_1,pupilDiamLag,regressLen,lastSaccLen
k5067,0.5067,458.0,103.64
k4465,0.0161,8329.0,286.5349
k7478,-0.0162,0.0,173.7081
k1216,0.4191,0.0,126.0724
k2503,0.2924,0.0,870.0829
k295,0.0412,0.0,52.9009
k6901,0.1819,597.0,154.1752
k7413,0.1883,0.0,58.8069
k5445,0.1366,0.0,560.0116
k4507,-0.0228,0.0,703.4732
k218,0.2952,6363.0,262.3738
k7562,0.0751,0.0,201.8143
k3230,0.1015,0.0,196.0542
k7043,0.0696,497.0,189.9849
k7002,0.1831,874.0,553.097
k2793,0.2246,0.0,171.0117
k4793,0.1388,0.0,143.921
k1626,0.5327,0.0,184.6957
k310,0.0267,0.0,96.7471
k1059,0.0259,0.0,168.0216
k934,0.3345,0.0,496.258
k7505,0.2216,1193.0,256.9679
k4490,0.1698,0.0,152.5524
k586,0.2394,2347.0,136.0744
k6653,0.1595,517.0,189.4842
k6513,0.5288,0.0,44.78
k4033,1.1967,0.0,110.3279
k1616,0.2592,0.0,211.5148
k19,0.4046,0.0,118.0678
k1618,0.1461,199.0,71.5856
k6317,0.3408,0.0,151.0828
k332,0.1201,0.0,432.6413
k7518,0.2546,0.0,82.5136
k5323,0.5124,0.0,353.0871
k305,0.2671,0.0,87.5857
k1696,-0.0861,677.0,127.7204
k2815,4.4917,897.0,0.0
k7048,0.1201,0.0,200.1125
k4405,0.0418,0.0,84.5237
k6078,0.2221,259.0,259.525
k3894,0.0903,0.0,675.7139
k6976,0.0467,1511.0,60.6012
k3528,0.0634,0.0,86.7006
k5269,0.4182,0.0,155.1161
k104,0.2071,675.0,96.1054
k2327,1.5631,0.0,176.2874
k6379,0.1401,119.0,101.8148
k2463,0.1527,6363.0,190.19
k2560,0.2216,0.0,288.4185
k3239,0.2781,0.0,209.1728
k1495,0.2938,0.0,174.4484
k4633,0.3223,0.0,192.814
k3422,0.4364,0.0,58.4337
k3509,0.0435,0.0,128.4299
k1919,0.0526,418.0,130.0779
k1459,0.295,0.0,110.4095
k6892,0.1649,0.0,769.3585
k664,0.5782,0.0,203.9314
k5980,0.193,0.0,226.8816
k3527,0.1532,0.0,68.0
k2450,0.1592,0.0,141.9947
k2907,0.291,0.0,289.5004
k7484,0.3193,0.0,188.908
k6408,0.2298,0.0,292.0616
k4588,0.1456,1611.0,124.6445
k1549,-0.0193,457.0,577.0366
k1362,0.2625,0.0,383.4795
k5955,-0.0861,159.0,140.0143
k1143,-0.1215,0.0,110.0023
k2983,0.2524,0.0,79.489
k3792,0.5327,0.0,67.0914
k2877,0.3006,0.0,100.08
k2339,0.4955,0.0,198.7542
k4256,0.211,0.0,95.0224
k78,0.133,179.0,85.5015
k5037,0.2964,0.0,88.0227
k5262,0.0866,0.0,298.5737
k3084,0.4361,0.0,160.5895
k5419,0.1788,616.0,440.0821
k736,0.2119,99.0,116.2497
k6036,0.1086,0.0,189.8848
k7548,0.3575,9087.0,140.1517
k417,0.2385,0.0,311.6769
k1281,0.0996,278.0,236.3906
k2033,0.3023,0.0,125.6831
k6987,-0.3453,2550.0,1057.0072
k1341,0.0692,119.0,240.5546
k673,0.2751,338.0,300.5004
k3932,0.0823,0.0,220.6451
k3927,0.5097,0.0,744.0276
k7423,0.0841,576.0,194.5829
k1422,0.1935,0.0,115.7411
k4748,0.123,0.0,131.461
k1648,0.2327,0.0,550.3294
k1244,0.0605,0.0,179.5467
k6157,0.291,219.0,501.4192
k1113,0.1606,676.0,103.0837
k6226,0.3642,0.0,262.0305
k3861,0.1296,0.0,1019.6304
k4697,0.2322,834.0,312.5076
k3271,0.1913,616.0,698.5517
k3152,0.2431,0.0,49.023
k3080,0.6206,2127.0,553.9251
k5631,0.1206,139.0,370.7159
k5460,0.3418,0.0,127.548
k491,0.3241,0.0,271.0018
k660,0.2906,0.0,179.0175
k4353,0.4174,0.0,241.2105
k5641,0.2906,239.0,103.646
k6071,0.1795,676.0,216.2799
k2432,0.7781,0.0,1223.1088
k1670,0.3095,0.0,139.5224
k1876,0.1838,0.0,363.6661
k2126,0.205,0.0,1406.9333
k7216,0.1271,8147.0,169.0118
k4110,0.0079,0.0,67.5019
k1078,1.4366,0.0,117.5043
k3999,0.0487,0.0,77.0876
k395,0.7562,0.0,77.1038
k3169,1.9596,0.0,71.0634
k1246,0.4968,0.0,148.0135
k3133,0.2094,0.0,219.206
k7487,0.9595,0.0,111.8794
k3382,2.0166,0.0,82.5015
k7494,0.8567,338.0,98.9103
k6861,0.2302,0.0,618.0809
k1419,1.3035,897.0,335.8724
k2883,0.1405,0.0,352.473
k1278,0.1522,0.0,172.9227
k5139,0.0073,0.0,424.945
k3780,0.1808,0.0,58.3802
k2970,0.1356,6001.0,159.8202
k5238,0.1819,119.0,742.8879
k5927,0.1202,0.0,303.7585
k4128,0.3804,5363.0,605.2183
k4716,0.2142,0.0,149.5836
k2917,0.2636,0.0,239.9568
k1084,0.1491,0.0,151.4001
k4763,0.0916,8329.0,79.5692
k6098,0.1267,954.0,130.7765
k4517,0.1233,4314.0,147.9096
k3437,0.3622,0.0,585.0479
k1985,0.2116,516.0,193.0058
k1665,0.3466,338.0,349.7417
k2273,0.1753,338.0,23.4361
k6022,0.1172,6363.0,244.0005
k7370,0.1867,0.0,134.0168
k3520,0.2198,159.0,160.0445
k1457,0.1726,0.0,297.0038
k6782,0.3583,0.0,157.7862
k6679,0.2288,0.0,301.2682
k5564,0.3008,0.0,186.6936
k2635,0.0377,1292.0,502.0159
k2304,0.1396,0.0,179.3551
k5887,0.101,1013.0,131.3554
k5115,0.1745,0.0,90.1804
k1649,0.2699,0.0,232.1379
k7420,0.0329,0.0,231.2407
k7009,0.0835,0.0,92.0666
k1159,0.3045,0.0,116.3873
k3617,0.2758,278.0,151.6344
k707,0.2923,0.0,255.5044
k3281,0.1166,0.0,0.0
k6673,0.374,0.0,963.9922
k5500,0.4633,139.0,53.8145
k5848,0.5545,0.0,203.6989
k2235,-0.0238,0.0,85.9215
k1719,0.1708,0.0,147.085
k1257,0.4978,0.0,200.3902
k2491,0.1421,0.0,176.5453
k3964,0.1525,0.0,378.3784
k3874,0.0908,0.0,143.5035
k291,0.3131,0.0,142.4825
k1910,0.3965,933.0,311.5004
k624,0.0596,0.0,487.0657
k3902,0.4321,0.0,448.0784
k1392,0.3761,0.0,116.1034
k3978,0.3002,0.0,129.0242
k7230,0.4871,198.0,1274.0944
k806,0.2184,0.0,138.4133
k1558,0.0057,1412.0,138.5469
k6342,0.404,0.0,128.7643
k6139,0.6253,99.0,121.9529
k2756,0.2765,0.0,87.9233
k2417,0.127,0.0,45.467
k798,0.4046,199.0,435.3723
k2689,0.0136,0.0,417.0432
k5849,1.0896,0.0,59.5525
k4058,-0.0379,2091.0,91.0343
k2722,0.1345,0.0,726.9458
k5742,0.2645,0.0,289.7089
k2277,0.1681,0.0,98.8863
k5642,0.2232,0.0,81.2665
k6733,0.2822,0.0,148.6649
k3633,0.2271,15604.0,372.9786
k1136,0.164,0.0,129.0659
k3082,0.2122,0.0,129.124
k7453,0.1752,1172.0,558.2902
k2030,0.1586,99.0,338.6333
k5381,0.4381,0.0,958.4313
k1026,0.2875,1410.0,113.5837
k5030,0.4067,0.0,725.6793
k3723,0.0122,0.0,158.418
k6001,0.3547,0.0,130.124
k4654,-0.0378,0.0,125.1209
k3556,4.4917,3328.0,521.6474
k7491,0.6525,9087.0,147.5813
k5830,0.0651,0.0,160.0383
k4135,0.327,0.0,435.3323
k5756,0.3343,338.0,309.3429
k1416,0.1386,1152.0,62.9007
k5165,0.1487,0.0,190.0164
k3051,0.0265,0.0,41.1096
k1255,0.1968,0.0,322.1401
k7409,0.2227,2265.0,303.4555
k1308,0.1378,0.0,109.859
k5264,0.2094,0.0,546.7966
k3210,0.0993,0.0,308.8466
k3259,0.4201,0.0,60.0187
k2443,0.3302,0.0,327.5336
k5412,0.1859,2961.0,172.7035
k5170,0.2895,0.0,162.5
k6270,0.2847,0.0,113.6717
k3678,0.0971,1173.0,155.7731
k5065,0.5782,139.0,219.5797
k2060,0.1212,298.0,148.3139
k6691,0.2032,0.0,430.308
k2226,0.275,0.0,210.9247
k4818,0.1926,0.0,344.8279
k4610,1.4261,0.0,173.572
k3168,0.4009,0.0,161.2893
k7543,0.2843,0.0,316.532
k4263,0.3101,0.0,385.2768
k4820,0.0103,0.0,165.1802
k557,0.203,0.0,176.7831
k126,0.0443,0.0,542.6272
k6668,0.4043,0.0,23.0705
k3222,0.2327,139.0,240.127
k4711,0.283,0.0,164.0526
k2241,-0.1566,0.0,150.5033
k7024,0.4063,437.0,437.1032
k5897,0.3161,258.0,231.0779
k7018,0.0989,0.0,203.6916
k4272,0.3547,0.0,707.5601
k7607,-0.0379,0.0,262.1893
k5780,-0.2634,0.0,112.641
k1065,0.2338,437.0,164.56
k4725,0.2873,0.0,87.6156
k6285,0.4033,0.0,221.5457
k4271,0.4981,0.0,95.8775
k5936,0.2544,0.0,213.3928
k2355,0.1211,0.0,154.1371
k7593,0.0152,0.0,192.6662
k3699,0.2253,298.0,303.2375
k7531,0.2643,0.0,156.9721
k2405,1.49,896.0,568.4259
k6386,0.0608,0.0,100.8129
k6388,0.169,0.0,279.1008
k4382,-0.924,0.0,245.3166
k3600,0.0265,0.0,86.9511
k2004,3.2536,0.0,234.2845
k5448,0.1177,0.0,703.3129
k1175,0.0435,0.0,179.3941
k6467,0.1059,0.0,70.6771
k658,0.2545,0.0,160.1999
k5349,0.2635,0.0,178.1011
k1681,0.1771,0.0,219.8846
k1110,-0.05,0.0,194.5045
k3068,0.4621,0.0,0.0
k5850,0.5197,0.0,168.6891
k4392,0.4623,0.0,77.1767
k517,0.2213,0.0,137.6526
k2913,-0.1885,0.0,95.7405
k7547,0.3627,0.0,587.5734
k3227,0.1741,1153.0,747.2424
k6455,1.8012,0.0,114.6571
k3283,0.1174,0.0,165.1091
k2889,0.1315,438.0,177.1899
k848,0.0939,0.0,200.0156
k1809,0.2841,0.0,137.2334
k7403,0.0795,378.0,96.5829
k2579,0.2822,0.0,358.5056
k4743,0.056,0.0,279.0112
k3881,0.2063,0.0,88.4096
k4182,0.1806,1114.0,107.5174
k1274,0.6429,0.0,118.1059
k5434,0.1515,0.0,158.1305
k3207,1.9801,0.0,69.5701
k5073,0.2966,0.0,150.7987
k6981,0.0395,0.0,164.5919
k7384,1.1741,0.0,363.5691
k16,0.152,0.0,125.4442
k6356,0.1235,0.0,641.4415
k5808,0.5515,775.0,95.0053
k5798,0.3095,0.0,276.5651
k35,0.1416,795.0,238.3548
k5840,0.1113,477.0,12.3491
k1620,0.164,0.0,78.667
k4479,0.3095,0.0,320.3514
k6743,0.1748,0.0,181.0532
k2035,0.126,258.0,119.5094
k743,0.2986,0.0,662.9874
k2015,0.3344,3914.0,122.55
k2195,0.1383,0.0,104.1561
k6558,0.4465,0.0,188.8207
k262,0.2873,0.0,470.0234
k2712,1.3177,0.0,645.9729
k2058,0.1437,0.0,868.4752
k6474,0.2759,0.0,71.9253
k1347,0.152,0.0,181.0
k4216,0.0954,3897.0,138.5009
k5669,0.3082,1630.0,197.6392
k463,0.2303,0.0,85.1469
k1036,0.2232,259.0,285.0689
k6105,0.25,0.0,110.2112
k2044,1.3035,0.0,103.0194
k96,0.1795,0.0,239.669
k4631,-0.0379,0.0,379.0963
k2549,0.2591,0.0,146.4189
k3807,0.1211,0.0,374.3237
k6436,0.1427,0.0,242.6489
k4622,0.3958,219.0,94.0811
k6371,0.2776,0.0,749.3659
k3276,0.1296,0.0,193.5885
k1002,0.2927,0.0,216.3354
k7140,0.0841,1094.0,98.0319
k2492,0.1755,0.0,246.6577
k3175,-0.4835,1016.0,154.4385
k3202,0.3045,0.0,401.0527
k6665,0.1893,0.0,70.0179
k6573,0.1461,0.0,317.2389
k5369,0.4533,278.0,39.8811
k5087,0.0954,0.0,217.1555
k43,-0.0379,0.0,132.8345
k6909,0.3985,358.0,97.0322
k1606,0.1538,0.0,122.4847
k5483,1.7096,0.0,89.4539
k6832,0.4465,0.0,135.9062
k3571,0.037,0.0,113.2166
k7159,0.4446,0.0,200.3304
k2523,0.3507,1172.0,577.5866
k5000,0.1462,1888.0,105.0107
k5072,2.9916,2231.0,86.3713
k7053,0.8567,338.0,755.7508
k2120,0.3182,338.0,868.8757
k6269,0.3082,80.0,321.753
k5018,0.2379,0.0,362.4417
k6458,0.0871,0.0,183.1427
k4770,1.4635,0.0,60.698
k3928,0.212,0.0,96.8401
k4466,0.2253,0.0,96.9665
k6179,0.1529,0.0,189.191
k3886,0.1327,0.0,317.5661
k6755,0.029,0.0,77.1524
k5718,0.3241,0.0,158.5197
k6030,0.1379,0.0,118.6518
k7067,0.2848,0.0,246.6034
k3944,1.9002,897.0,104.0769
k6771,0.1289,0.0,148.1595
k1188,0.2182,0.0,297.1855
k4999,0.1542,954.0,243.0417
k4557,0.3375,656.0,152.8807
k2871,0.2018,675.0,373.3969
k6236,0.1102,0.0,192.5104
k5705,0.054,0.0,257.0627
k908,0.2282,0.0,476.5315
k6591,0.2482,0.0,63.1269
k2366,0.1469,0.0,102.2754
k6254,0.3328,0.0,293.8388
k5124,0.19,0.0,139.5036
k4227,0.0071,0.0,449.3
k4974,0.283,199.0,58.2151
k6353,0.0917,0.0,151.2878
k2180,1.4375,12432.0,75.0067
k5442,0.2242,0.0,73.0274
k4012,0.19,0.0,125.036
k1964,0.3008,0.0,657.164
k2311,0.1766,318.0,252.0005
k6125,0.2228,0.0,222.509
k3765,0.1538,0.0,613.3574
k2039,0.082,0.0,190.217
k5883,0.1356,0.0,409.2007
k5519,0.3266,198.0,120.9566
k2675,0.0259,99.0,30.7612
k6869,0.2497,0.0,385.5208
k438,0.3452,0.0,824.8674
k1814,0.2633,139.0,49.5429
k2269,0.258,0.0,296.551
k2960,0.2347,0.0,92.1588
k6346,0.8115,0.0,261.1384
k897,2.0375,22218.0,481.8641
k3445,0.0752,0.0,166.012
k4829,0.1455,0.0,243.837
k2348,-0.0238,0.0,107.3231
k6568,0.3843,199.0,239.3141
k166,0.5216,0.0,173.3854
k49,0.3507,0.0,85.6417
k3896,-0.8475,637.0,129.0591
k2263,-0.6298,0.0,80.6505
k511,0.0703,0.0,113.2089
k5002,0.2667,0.0,225.8058
k5032,0.1951,0.0,614.0004
k5489,0.1315,0.0,148.0076
k3568,0.1217,2265.0,176.5007
k5845,0.2853,0.0,261.0388
k1467,0.2743,0.0,670.9257
k5967,0.1402,0.0,215.0913
k945,0.682,0.0,155.5394
k7415,0.1396,0.0,76.4232
k7401,0.2292,0.0,137.5082
k6739,0.154,218.0,386.5
k5198,-0.0439,0.0,245.8709
k6228,1.7037,638.0,55.581
k5236,0.1309,0.0,178.6708
k3196,0.2689,0.0,62.9682
k843,0.2052,358.0,766.2997
k6213,0.0647,0.0,156.2314
k3725,0.193,0.0,170.5007
k3470,0.114,596.0,40.5278
k6476,0.447,20.0,53.1154
k2115,0.728,4225.0,242.1012
k6399,0.4313,0.0,585.7184
k846,0.4466,0.0,101.0272
k5617,0.0769,0.0,590.5294
k4830,0.1771,0.0,137.2088
k3914,0.196,0.0,184.0849
k2707,0.2496,0.0,472.6957
k2255,0.1034,179.0,91.9035
k1172,0.0966,0.0,102.528
k346,0.3006,0.0,107.3371
k2330,0.5545,0.0,202.5883
k7326,-0.0124,0.0,125.004
k6545,0.3642,0.0,642.5553
k1165,0.5094,0.0,125.6234
k3602,2.5372,239.0,398.0707
k1299,0.1327,0.0,249.1154
k2411,0.3163,0.0,105.3043
k5881,0.0652,0.0,481.0969
k3309,0.1595,0.0,125.9811
k2676,0.2019,0.0,388.5051
k2537,1.4612,0.0,119.3325
k6403,0.142,0.0,217.0576
k3248,0.3207,0.0,572.1713
k7470,0.0166,0.0,174.0065
k5879,0.3344,992.0,411.2922
k5778,1.4375,12432.0,84.0729
k4965,0.3402,0.0,247.601
k2374,0.4381,775.0,187.6306
k514,0.8215,398.0,303.5807
k749,0.2572,0.0,137.7725
k1071,0.1465,0.0,586.7355
k2902,0.0411,0.0,553.0509
k4608,0.3344,0.0,81.5751
k6746,0.0793,855.0,140.6289
k6049,0.748,1434.0,186.6936
k6732,-0.021,0.0,1041.8582
k1605,0.1859,0.0,178.1264
k6669,0.2303,0.0,169.0976
k3475,0.2347,0.0,658.1172
k6574,0.106,656.0,271.0018
k3651,0.1626,0.0,134.0755
k1830,0.1991,0.0,80.7233
k5907,0.2724,0.0,106.4918
k3815,0.1647,0.0,93.5481
k6881,0.1026,597.0,71.528
k6530,0.1767,0.0,92.9045
k1647,0.2401,1611.0,314.5894
k7396,1.5165,0.0,153.5985
k1713,-0.0316,159.0,191.7661
k6764,0.1646,0.0,151.4414
k4335,0.01,0.0,89.5126
k859,0.2265,0.0,156.5799
k3618,0.1752,0.0,242.7396
k2408,0.1882,0.0,177.3415
k3677,0.1718,0.0,109.8692
k4314,0.0752,0.0,87.8208
k4451,0.1794,0.0,340.0037
k3388,0.3095,0.0,168.4429
k4347,0.1437,0.0,86.5361
k6915,-0.8588,0.0,53.4439
k3808,0.1391,0.0,429.6283
k1939,0.0762,0.0,51.8773
k6886,0.2751,0.0,146.1249
k871,0.1871,0.0,291.5257
k3192,0.3876,6064.0,202.4846
k1581,0.1617,0.0,246.8694
k4352,0.3536,1132.0,152.0403
k1253,0.2232,0.0,61.4003
k7090,0.2182,6363.0,210.4525
k486,0.1201,0.0,606.7967
k4887,-0.1365,2152.0,409.4985
k17,0.0259,3837.0,40.05
k4127,0.2673,0.0,335.1869
k6450,0.1737,338.0,269.2438
k6835,1.954,1434.0,0.0
k540,0.0954,0.0,427.3585
k3143,-0.0439,0.0,169.4616
k2941,0.1342,0.0,418.0108
k6136,2.9147,0.0,106.6314
k550,0.2725,337.0,165.0916
k471,0.4941,497.0,107.8378
k2315,-0.1885,80.0,25.0799
k3323,0.3761,0.0,365.4436
k1174,0.1882,0.0,119.105
k3622,-0.0024,676.0,351.4616
k2244,0.0122,0.0,148.4461
k2161,0.348,3141.0,176.9357
k5326,-0.0315,0.0,420.2011
k3984,0.2246,0.0,224.2014
k2020,0.1174,0.0,191.0007
k3822,0.419,3596.0,716.0939
k7129,0.4067,0.0,326.0751
k220,0.3122,0.0,136.8247
k6017,0.2497,0.0,168.7965
k3272,0.2439,0.0,508.4958
k3279,0.3045,0.0,274.2358
k343,0.1361,0.0,114.9282
k5502,0.2781,0.0,134.1538
k174,0.0751,6938.0,100.6591
k5886,0.3516,0.0,110.5271
k1349,0.01,0.0,129.2604
k5490,0.5463,0.0,166.0158
k7361,-0.0299,0.0,311.6637
k3009,0.0707,0.0,210.3426
k6248,0.1788,2107.0,155.4638
k6034,0.1586,0.0,278.8301
k3114,0.374,218.0,151.9186
k2264,0.2701,80.0,206.8846
k2172,0.3834,0.0,181.7945
k5459,0.162,0.0,119.6046
k1723,0.0918,1331.0,116.7776
k1140,0.4224,0.0,142.4307
k2151,1.3035,4864.0,297.7302
k1193,-0.039,1612.0,809.7711
k861,0.3583,0.0,91.9633
k6405,0.2347,0.0,66.8973
k5613,0.3695,0.0,132.8053
k1966,0.0557,0.0,119.3838
k1925,0.447,637.0,450.0189
k5566,0.1806,1512.0,152.0526
k1599,0.0608,974.0,96.9459
k3247,0.35,1053.0,274.5551
k3655,0.1174,796.0,78.3661
k3263,0.3512,1273.0,451.0635
k2600,-0.0204,715.0,243.4184
k7103,0.1059,0.0,184.5644
k5373,0.1784,0.0,202.0
k1607,0.1183,0.0,825.7471
k6089,0.2405,0.0,197.0159
k281,0.948,17872.0,273.2018
k4487,0.2848,0.0,241.4591
k7232,0.1315,1551.0,465.758
k336,0.1592,2342.0,69.8033
k2487,0.5452,0.0,51.6188
k3493,0.3241,0.0,113.5473
k2071,0.128,0.0,101.0371
k3097,0.4836,0.0,59.4643
k155,0.2135,0.0,320.6513
k440,0.0606,9184.0,125.1259
k6280,0.1465,0.0,146.6024
k1815,0.1753,0.0,79.5016
k1270,1.9487,1334.0,109.3446
k6877,0.2135,0.0,462.4722
k4327,0.2842,4969.0,161.3978
k2075,0.2786,795.0,175.0893
k459,0.3381,179.0,53.0094
k2312,0.2455,657.0,125.8223
k610,0.1812,0.0,128.001
k5094,0.9212,0.0,973.2801
k7255,0.35,576.0,127.5088
k3235,0.0975,0.0,291.776
k5345,0.0591,0.0,628.7394
k700,0.2032,0.0,162.8381
k6826,1.5351,0.0,116.2723
k6355,0.2257,716.0,93.771
k6326,0.0305,1751.0,733.0921
k1315,0.4452,179.0,249.2007
k63,0.1167,0.0,309.7325
k1544,0.3358,0.0,144.17
k1425,0.3273,0.0,325.9149
k6628,1.3232,0.0,89.0351
k282,0.0839,0.0,193.0317
k3534,0.3379,417.0,578.2173
k7395,0.0958,0.0,345.3259
k3665,0.1882,0.0,171.4563
k2176,0.0386,0.0,151.5008
k340,0.6081,0.0,296.5611
k5559,0.4052,0.0,30.7002
k5375,0.8065,0.0,494.1225
k6150,0.494,656.0,221.6529
k3058,0.3901,0.0,547.7958
k1291,0.246,0.0,159.6598
k4161,0.1698,0.0,288.1189
k2418,0.287,0.0,107.3336
k2092,0.0377,0.0,331.425
k4923,0.3397,0.0,231.0779
k4248,0.4915,0.0,263.7698
k6541,0.1837,0.0,153.5814
k7466,0.1057,1630.0,176.8679
k5744,0.0985,0.0,26.0048
k5713,0.1795,0.0,333.5375
k227,0.0781,0.0,89.2328
k7148,0.2636,0.0,218.2441
k5300,0.1426,0.0,143.5871
k1999,0.1595,517.0,172.5877
k3697,0.9836,0.0,119.0851
k3705,0.1526,3639.0,160.8182
k5866,0.0455,0.0,254.5781
k7301,0.147,0.0,109.0046
k3791,0.3379,1134.0,244.6002
k252,1.1741,0.0,166.818
k819,0.2015,0.0,250.0125
k7012,2.3504,0.0,136.3607
k1912,0.1113,477.0,241.1327
k5017,0.0886,0.0,778.0214
k2077,0.1296,0.0,121.2322
k6991,0.1357,0.0,139.5797
k2284,0.1896,0.0,701.428
k7419,0.3339,697.0,88.5127
k4713,0.1896,0.0,56.5354
k6944,-0.0299,0.0,111.7016
k5219,0.1522,3938.0,250.7494
k712,0.4338,199.0,67.9283
k6664,0.3161,1492.0,158.0008
k740,0.237,0.0,414.9584
k1969,0.0958,0.0,49.6639
k5877,2.7764,398.0,233.0263
k3313,0.4211,0.0,848.6849
k3981,0.0726,0.0,133.0423
k2547,0.2116,516.0,100.6541
k4181,0.0939,0.0,613.2889
k5529,0.1393,477.0,179.2017
k2320,0.7781,0.0,372.6342
k5645,0.1316,0.0,232.5048
k1068,0.1205,139.0,139.4794
k296,0.3358,0.0,131.6368
k6528,0.092,557.0,101.7767
k6039,0.1469,995.0,100.0612
k3781,0.3512,0.0,84.0907
k855,0.1531,0.0,153.8343
k3302,0.2327,834.0,170.5
k7098,0.0572,0.0,305.3936
k4432,0.1211,497.0,105.5746
k4950,0.3303,0.0,192.5234
k3497,0.2875,1947.0,177.9129
k3883,0.0435,1612.0,356.1685
k4560,0.267,0.0,129.4025
k5890,0.285,0.0,199.4655
k4676,0.2988,0.0,167.6261
k4732,0.4361,0.0,208.3537
k695,0.3241,0.0,171.5488
k3317,-0.1215,458.0,152.1849
k1016,0.1871,0.0,286.5157
k6992,1.4366,9343.0,601.9487
k3790,1.7096,0.0,139.6612
k6395,0.0487,0.0,148.3543
k5433,0.2978,0.0,89.8888
k7273,0.1955,0.0,269.5056
k5492,0.122,0.0,166.5691
k2353,0.1054,0.0,89.8137
k4888,0.3893,0.0,261.8229
k5562,0.5327,0.0,336.9054
k7049,0.0811,0.0,81.7206
k4247,0.2565,0.0,214.0707
k1941,0.5288,0.0,61.5183
k3841,0.1859,0.0,183.8648
k495,0.1144,0.0,67.574
k1974,0.0593,0.0,189.1692
k5051,0.2676,4076.0,627.1475
k3817,0.2215,0.0,128.001
k3813,0.2006,0.0,98.0778
k4601,0.2927,0.0,199.01
k143,1.4375,22218.0,122.4091
k2391,0.3547,0.0,368.1644
k6130,0.3464,1570.0,80.4767
k7047,3.2536,0.0,83.1039
k6394,0.2687,238.0,179.6003
k186,0.3176,0.0,210.5718
k943,0.258,0.0,464.8252
k1660,0.1023,0.0,193.0648
k6995,0.3791,0.0,248.3948
k552,0.1542,0.0,294.0017
k5666,0.2401,2545.0,216.0579
k7439,0.0417,0.0,203.5301
k7521,0.4406,0.0,257.7518
k2437,0.5288,0.0,190.2374
k6007,0.0795,0.0,721.7579
k5702,0.5128,0.0,376.0618
k2918,0.043,0.0,408.5893
k3912,0.1855,0.0,295.1085
k2104,0.3344,992.0,192.0059
k1336,0.1168,397.0,846.1575
k7126,0.211,993.0,241.6676
k1396,0.0874,617.0,42.2404
k4481,0.2487,0.0,138.058
k4235,-0.1324,0.0,160.05
k5616,0.2016,0.0,454.8937
k1552,0.1458,0.0,96.0208
k135,0.1748,377.0,184.8161
k4062,0.0946,457.0,315.3336
k469,0.0925,0.0,101.4027
k2765,0.2703,0.0,246.4878
k2194,0.5086,0.0,182.1606
k2876,0.033,398.0,63.0734
k3696,0.1968,0.0,189.0238
k2651,0.1441,0.0,277.6698
k7309,0.1647,0.0,534.5898
k5418,0.4999,0.0,144.105
k571,1.2395,12432.0,129.501
k458,0.2992,1271.0,131.123
k3015,0.1796,0.0,296.0068
k5505,0.4915,0.0,461.0043
k4337,0.0622,0.0,787.5294
k4675,0.734,179.0,996.4834
k6148,0.2347,0.0,182.5445
k7402,0.7796,1234.0,113.7948
k4446,-0.8475,617.0,135.4114
k5786,1.5457,1334.0,60.1768
k7328,0.0852,0.0,680.3242
k6350,0.5936,714.0,57.9763
k5792,0.3802,0.0,309.9665
k7219,0.3034,0.0,216.2279
k738,0.4327,0.0,202.7566
k703,0.3006,0.0,103.8809
k4835,0.556,0.0,183.892
k5399,0.0833,0.0,105.6433
k3837,0.0756,0.0,86.7828
k2631,0.0639,199.0,168.3597
k5113,-0.0498,956.0,56.921
k4131,0.2743,258.0,419.5655
k4909,0.1838,238.0,264.8703
k1220,0.1739,0.0,134.708
k2800,0.2386,0.0,335.226
k5382,-0.0108,0.0,182.3904
k4212,0.3408,0.0,80.5062
k4458,0.1377,258.0,54.6466
k2356,0.0984,0.0,8.7464
k5231,0.1218,0.0,166.527
k2587,0.2196,0.0,106.0189
k3560,0.0829,9785.0,140.2257
k1033,0.2071,675.0,81.6241
k3442,0.2116,0.0,193.0525
k5449,0.1787,0.0,333.0323
k4838,0.248,933.0,271.3899
k6340,0.55,0.0,136.5229
k2555,0.1274,0.0,216.3805
k1736,0.5452,557.0,100.0012
k7604,2.47,0.0,176.7442
k3172,0.0958,0.0,677.7974
k6913,0.2052,358.0,126.58
k1510,0.2352,0.0,192.9378
k1322,0.2439,0.0,135.8538
k4305,0.048,318.0,115.9062
k1585,0.0825,0.0,161.4845
k2872,0.1254,0.0,279.6788
k6205,0.3893,0.0,126.3349
k5671,0.2544,0.0,196.4701
k2480,0.3742,0.0,161.834
k5520,0.3076,0.0,146.5307
k6994,0.1047,0.0,603.1625
k6484,0.304,259.0,138.5081
k2996,0.3241,0.0,324.2052
k3446,-0.0108,0.0,61.0512
k5938,0.2585,0.0,423.317
k4094,0.3783,0.0,262.9815
k427,0.0652,0.0,173.1221
k7178,0.1456,2504.0,349.5515
k5625,0.2003,0.0,417.1624
k1984,0.2482,0.0,685.4331
k311,0.2128,298.0,407.9571
k5619,0.2337,0.0,377.3185
k6643,0.1126,0.0,184.481
k5446,0.5029,3914.0,178.8582
k4910,0.7051,139.0,172.6101
k1108,0.3585,0.0,386.1768
k3805,0.0137,0.0,159.0503
k6016,0.1643,0.0,702.0621
k6453,0.2479,0.0,163.3554
k7114,0.3121,0.0,169.1892
k1434,0.9337,0.0,68.2092
k4535,0.2542,0.0,522.7504
k3729,0.0921,239.0,389.0145
