Key_1_1,landingPos,firstSaccLen,P2stFixation
k5641,199.332,209.3735,1
k6071,26.4433,60.92,0
k2432,72.7083,276.7716,0
k1670,74.7429,184.674,0
k1876,95.3231,471.9476,0
k2126,65.4866,109.8203,0
k7216,66.1098,81.6241,1
k4110,77.4661,102.5597,1
k1078,148.6422,307.033,1
k3999,81.3465,148.9178,1
k395,76.0805,102.5,1
k3169,78.7036,173.572,0
k1246,70.8467,104.7485,0
k3133,10.4043,120.6451,1
k7487,53.033,92.0666,0
k3382,41.6083,71.0634,0
k7494,115.6601,125.4472,1
k6861,12.3693,61.4919,0
k1419,32.1753,387.6509,1
k2883,47.8357,194.5045,0
k1278,6.1033,1146.5217,0
k5139,22.561,196.5407,0
k3780,67.2625,227.5791,1
k2970,85.4181,175.9638,1
k5238,42.8077,144.5701,1
k5927,78.9003,98.2306,1
k4128,37.3263,96.791,1
k4716,77.3175,127.3862,0
k2917,107.5558,17.5285,1
k1084,48.585,145.994,0
k4763,40.1123,808.5303,0
k6098,60.5991,338.0237,1
k4517,25.6564,130.1768,0
k3437,61.7454,226.7692,1
k1985,165.5362,121.7508,1
k1665,29.5169,131.344,0
k2273,38.5,81.8917,1
k6022,45.025,172.5493,1
k7370,58.2495,68.5456,0
k3520,100.0725,217.297,0
k1457,101.5591,451.2084,0
k6782,49.5429,129.387,0
k6679,52.024,197.784,1
k5564,75.2629,657.164,0
k2635,55.3624,176.0007,1
k2304,21.5523,76.4232,0
k5887,116.9626,26.0048,1
k5115,32.9014,191.9642,1
k1649,88.6848,373.9923,0
k7420,9.8995,117.6287,0
k7009,39.538,392.3853,0
k1159,18.8481,208.5599,0
k3617,95.6831,123.0864,0
k707,73.4864,0.0,1
k3281,73.2888,600.4759,0
k6673,110.0023,774.717,1
k5500,49.1172,581.0491,1
k5848,66.5902,287.4182,0
k2235,36.2215,107.3231,0
k1719,78.4761,444.1725,1
k1257,118.0265,309.9823,1
k2491,72.0642,550.8223,0
k3964,25.2982,138.6588,0
k3874,117.8442,165.1802,0
k291,96.5117,225.5621,0
k1910,77.2528,385.7191,1
k624,80.0391,280.5303,0
k3902,81.5843,131.4201,1
k1392,56.6414,252.0005,1
k3978,28.4605,232.9211,0
k7230,54.5,445.6035,1
k806,128.5613,655.9971,1
k1558,69.7585,415.1015,1
k6342,69.8892,171.2111,0
k6139,48.6338,0.0,0
k2756,56.0022,273.9863,0
k2417,92.4189,136.045,0
k798,50.1423,118.0678,0
k2689,140.788,696.7944,0
k5849,83.0557,0.0,1
k4058,49.9925,119.7633,1
k2722,87.8778,124.2266,0
k5742,67.3684,339.4971,1
k2277,53.3526,147.7921,1
k5642,26.6317,285.0689,0
k6733,78.0545,0.0,0
k3633,4.272,800.5226,1
k1136,98.1759,162.5831,1
k3082,64.2223,130.501,0
k7453,44.2069,345.6447,0
k2030,29.3471,278.8301,0
k5381,33.2453,404.5346,1
k1026,263.6371,290.0728,0
k5030,135.0009,242.1699,0
k3723,72.0069,148.4461,0
k6001,42.5441,103.0886,0
k4654,50.5594,159.0503,1
k3556,50.1224,100.3457,0
k7491,78.3135,211.1711,0
k5830,102.3132,533.271,1
k4135,61.9112,313.9606,0
k5756,69.7585,174.5623,0
k1416,70.0928,121.501,1
k5165,12.6194,77.7721,0
k3051,45.0028,126.0724,1
k1255,34.2053,163.0069,0
k7409,20.3593,152.2662,1
k1308,31.197,332.3989,1
k5264,2.6926,219.206,1
k3210,97.1558,245.2249,1
k3259,61.502,111.2048,0
k2443,45.7957,58.5342,0
k5412,46.36,391.554,1
k5170,36.7865,116.6812,0
k6270,29.5381,75.326,0
k3678,20.4022,119.105,1
k5065,58.5491,110.3676,1
k2060,49.4899,97.0477,1
k6691,8.0,276.0888,0
k2226,48.8109,177.0791,0
k4818,54.5894,0.0,0
k4610,67.862,267.1353,0
k3168,66.5301,221.9668,0
k7543,61.1658,152.0995,1
k4263,71.3092,141.8185,1
k4820,39.7555,208.1952,0
k557,89.1866,78.729,0
k126,45.0028,118.2381,0
k6668,60.9118,202.5056,1
k3222,29.6015,71.8923,0
k4711,69.5449,148.9001,0
k2241,111.0552,726.0062,1
k7024,74.5017,316.532,1
k5897,54.3898,114.5622,1
k7018,95.4738,83.3562,1
k4272,48.013,160.0008,0
k7607,115.2476,127.5157,1
k5780,55.1385,340.1092,0
k1065,33.3804,183.14,1
k4725,81.9954,251.584,0
k6285,11.0114,300.72,0
k4271,39.3732,52.1009,1
k5936,95.9401,202.0,1
k2355,59.6699,87.4486,0
k7593,45.025,55.5023,0
k3699,71.0282,180.7242,1
k7531,53.8075,103.0776,0
k2405,23.2433,93.2269,1
k6386,32.0156,125.3635,1
k6388,77.0584,169.9448,1
k4382,67.5167,90.05,0
k3600,50.3587,209.6342,1
k2004,40.1622,83.1039,1
k5448,64.1249,590.5256,1
k1175,40.2647,103.5012,0
k6467,53.2658,113.3711,0
k658,23.2433,172.5877,1
k5349,48.6647,217.8124,1
k1681,31.5357,112.6998,0
k1110,45.6755,56.7825,0
k3068,101.2052,129.0446,0
k5850,106.5106,202.7566,0
k4392,41.2704,149.8332,0
k517,85.8429,179.8249,0
k2913,60.2993,25.0799,1
k7547,75.8238,194.1262,0
k3227,91.4686,235.2573,1
k6455,42.5353,301.371,1
k3283,79.0759,191.0007,1
k2889,25.632,51.5388,0
k848,72.624,793.512,0
k1809,68.5292,166.0271,0
k7403,33.541,65.192,0
k2579,33.6341,309.9665,0
k4743,51.9062,224.7454,1
k3881,30.1869,132.5028,0
k4182,47.7598,85.856,1
k1274,36.4177,173.9799,0
k5434,46.543,153.0817,1
k3207,47.6917,340.5073,1
k5073,81.939,207.0006,0
k6981,90.1388,207.406,0
k7384,66.259,166.818,0
k16,57.5196,181.0,0
k6356,70.7001,397.102,0
k5808,73.0274,250.6472,0
k5798,112.5544,139.5224,0
k35,27.9732,169.5118,1
k5840,122.1966,249.3657,0
k1620,91.1002,211.048,0
k4479,74.7813,106.9205,0
k6743,39.3954,184.8161,0
k2035,101.1496,487.0503,1
k743,65.7742,176.5574,0
k2015,20.5548,207.1183,1
k2195,72.0434,772.1026,0
k6558,6.9462,183.5824,1
k262,76.7219,108.7945,0
k2712,39.0,129.0087,0
k2058,54.0023,86.5361,0
k6474,66.8506,68.5657,0
k1347,93.0175,69.8355,0
k4216,32.2684,219.4203,1
k5669,56.6414,250.002,1
k463,49.3077,73.6376,0
k1036,94.0479,172.1859,0
k6105,78.3661,277.5018,0
k2044,77.026,113.1923,1
k96,101.0458,216.2799,0
k4631,38.2099,91.0343,1
k2549,80.2636,299.9054,1
k3807,53.1907,155.0887,1
k6436,68.884,198.0057,0
k4622,100.6541,0.0,1
k6371,118.9033,258.0484,0
k3276,151.2787,444.1804,0
k1002,93.6923,22.102,1
k7140,124.6796,130.8482,0
k2492,155.6767,179.0698,1
k3175,64.5368,180.5249,0
k3202,104.0697,116.3873,0
k6665,111.0518,342.4708,0
k6573,114.5044,143.6706,0
k5369,23.3077,135.8538,0
k5087,133.803,138.5009,1
k43,68.9964,184.359,1
k6909,86.7208,119.5377,0
k1606,43.8463,161.6447,0
k5483,97.9005,0.0,1
k6832,100.6007,188.8207,1
k3571,56.0357,204.0221,0
k7159,95.7209,236.6648,0
k2523,33.6155,122.7243,0
k5000,100.5796,1581.9637,0
k5072,14.0089,76.6877,0
k7053,479.6009,216.985,1
k2120,52.1464,239.1783,0
k6269,71.332,197.6392,1
k5018,38.2426,807.1488,0
k6458,12.7475,138.5036,1
k4770,71.6101,0.0,0
k3928,82.2876,674.9448,0
k4466,54.5206,88.6454,1
k6179,69.6312,519.0323,0
k3886,52.8867,119.2015,1
k6755,54.5573,527.5287,1
k5718,63.3482,113.5473,0
k6030,71.1758,173.6412,0
k7067,45.1054,0.0,0
k3944,113.8475,208.3273,1
k6771,65.0308,194.3515,0
k1188,76.0953,96.2549,1
k4999,174.5716,179.1291,1
k4557,67.1509,489.5575,0
k2871,90.5677,189.8486,0
k6236,67.5,198.1338,1
k5705,52.2805,78.2624,0
k908,85.5716,182.654,1
k6591,38.3308,829.4607,0
k2366,13.4629,91.0934,0
k6254,97.5,102.0196,0
k5124,56.943,220.348,0
k4227,51.1297,125.004,0
k4974,31.1448,131.6368,0
k6353,7.9057,176.1817,0
k2180,49.5227,122.4091,1
k5442,55.1589,129.0242,0
k4012,86.4928,147.8792,0
k1964,120.6617,212.5094,1
k2311,9.9247,232.5048,1
k6125,57.2189,79.1581,0
k3765,76.5147,131.3097,0
k2039,40.0,410.9699,0
k5883,41.4367,174.1522,1
k5519,37.7359,262.5019,0
k2675,30.4179,477.3306,1
k6869,18.5068,168.7965,0
k438,97.9005,177.4965,1
k1814,57.2735,450.0156,0
k2269,61.3514,0.0,0
k2960,74.8131,182.5445,0
k6346,40.5123,78.0785,1
k897,23.9008,129.501,1
k3445,86.6098,174.5029,1
k4829,66.9496,90.7331,0
k2348,35.7946,96.791,0
k6568,76.0428,151.9803,1
k166,64.8093,0.0,1
k49,28.3064,193.0104,0
k3896,64.2748,135.4114,1
k2263,107.5976,85.6461,1
k511,48.3865,460.0024,1
k5002,108.1573,462.5595,1
k5032,31.1006,401.5,0
k5489,18.5809,63.4606,0
k3568,89.8053,199.2768,1
k5845,69.7711,84.061,0
k1467,3.8079,279.2535,0
k5967,139.5896,150.1408,0
k945,68.0074,133.5459,0
k7415,97.6588,174.5287,0
k7401,24.7032,177.3415,0
k6739,66.2288,115.3137,0
k5198,138.0444,173.5987,0
k6228,39.6232,77.5016,1
k5236,54.2333,0.0,0
k3196,64.846,361.4198,1
k843,106.0578,200.5898,0
k6213,51.7035,644.6877,0
k3725,80.2574,202.9495,1
k3470,94.3001,272.9991,1
k6476,49.1859,165.4645,1
k2115,75.5066,150.1874,1
k6399,141.2887,257.7072,0
k846,90.7483,112.8683,0
k5617,12.0934,482.9319,0
k4830,46.0109,181.0249,0
k3914,107.3604,115.1086,1
k2707,6.0,130.0471,0
k2255,60.5083,228.5662,1
k1172,72.5603,249.2569,1
k346,57.717,103.8809,0
k2330,22.3886,203.6989,0
k7326,82.5136,117.0171,0
k6545,172.4739,262.0305,0
k1165,59.5756,221.5141,1
k3602,96.9665,238.0189,0
k1299,76.5914,334.5688,0
k2411,37.0,48.283,0
k5881,54.5711,123.501,0
k3309,51.8483,163.6719,0
k2676,77.7978,144.5424,0
k2537,99.334,100.7782,1
k6403,58.5769,120.0802,0
k3248,89.9611,61.0266,1
k7470,36.7967,232.7928,0
k5879,51.8652,122.55,0
k5778,56.8001,116.6298,1
k4965,68.5292,247.6812,1
k2374,59.2558,116.1034,1
k514,83.86,163.0598,0
k749,31.8277,179.6003,0
k1071,79.6006,192.3441,0
k2902,128.9467,230.8252,0
k4608,18.7883,169.3259,0
k6746,78.7464,194.8153,1
k6049,191.4954,601.584,1
k6732,39.9155,69.2604,0
k1605,55.8055,586.3519,0
k6669,48.7494,85.1469,0
k3475,53.1507,92.1588,0
k6574,27.3542,119.6547,0
k3651,69.7585,122.3121,0
k1830,45.1885,93.0484,0
k5907,48.8185,99.4409,0
k3815,53.9282,383.4169,0
k6881,25.8699,100.6591,0
k6530,64.0078,461.1196,0
k1647,96.199,547.5386,1
k7396,37.769,135.0454,0
k1713,97.1648,111.7866,1
k6764,65.5934,110.0659,1
k4335,44.3199,129.2604,1
k859,36.0174,424.8088,0
k3618,92.8453,160.0383,0
k2408,124.3111,171.4563,0
k3677,56.648,102.5987,0
k4314,102.6706,108.5012,0
k4451,86.7597,228.6099,1
k3388,50.7075,99.3001,0
k4347,61.0082,167.8519,0
k6915,22.1923,678.6019,1
k3808,100.0112,86.7943,1
k1939,48.0755,84.5,0
k6886,65.192,321.5016,0
k871,50.9215,116.6812,1
k3192,95.9401,125.5488,1
k1581,135.0083,445.445,0
k4352,412.7484,533.496,1
k1253,49.2392,81.2665,0
k7090,24.7487,314.8115,1
k486,88.459,145.6683,0
k4887,29.0,147.5813,0
k17,13.0863,168.0216,1
k4127,52.1177,195.1442,0
k6450,69.9035,202.6111,0
k6835,166.7213,202.0155,1
k540,11.0114,165.0068,1
k3143,83.9658,245.8709,0
k2941,92.2727,215.5052,0
k6136,30.7327,398.0707,0
k550,69.3704,219.9528,1
k471,95.9231,131.5485,1
k2315,2.5,438.9727,1
k3323,59.4643,149.5301,0
k1174,25.1247,122.0092,0
k3622,70.214,239.669,0
k2244,39.246,631.6051,0
k2161,21.8289,65.622,1
k5326,30.9233,93.1625,0
k3984,77.4145,171.0117,0
k2020,60.208,78.3661,1
k3822,186.6039,255.6766,1
k7129,72.5603,265.9215,0
k220,58.3095,77.1622,0
k6017,122.0502,493.0096,0
k3272,70.3847,187.2385,1
k3279,21.006,150.0208,1
k343,92.0883,606.0101,1
k5502,77.026,209.1728,1
k174,136.6318,201.8143,1
k5886,46.5027,71.2531,0
k1349,74.0152,105.9835,1
k5490,63.7201,127.063,0
k7361,91.1661,111.7016,0
k3009,74.3589,466.623,0
k6248,56.1093,271.8607,1
k6034,12.1758,330.4334,0
k3114,76.2955,470.1205,0
k2264,52.3689,250.72,1
k2172,65.1249,144.0009,0
k5459,37.054,73.2888,0
k1723,18.5068,220.2527,1
k1140,38.5519,167.7953,0
k2151,61.0266,103.0194,1
k1193,109.1788,138.8254,1
k861,155.1789,157.7862,0
k6405,76.7366,116.1658,0
k5613,79.8279,153.8059,0
k1966,83.6675,161.5193,1
k1925,99.786,53.1154,1
k5566,96.0013,230.5049,1
k1599,71.9757,219.4767,1
k3247,49.0408,127.5088,1
k3655,91.8286,470.5327,0
k3263,75.0267,84.0907,0
k2600,132.9069,571.7049,0
k7103,60.6012,155.6478,1
k5373,75.5414,170.0,1
k1607,21.8403,155.4638,1
k6089,76.0953,129.0659,1
k281,159.5384,153.5008,1
k4487,12.51,139.5036,0
k7232,37.1214,148.0076,0
k336,28.2931,198.4452,1
k2487,21.8403,100.0012,1
k3493,37.4433,274.5073,0
k2071,63.7828,156.1802,0
k3097,38.9166,311.6637,0
k155,94.0479,157.6959,0
k440,71.5891,104.1453,0
k6280,63.5,184.1962,0
k1815,131.9555,99.8123,1
k1270,46.5027,129.4314,0
k6877,40.7001,320.6513,0
k4327,135.1814,468.3418,1
k2075,65.5687,119.827,1
k459,23.5478,123.3876,0
k2312,37.7127,64.5949,1
k610,95.2169,513.5197,0
k5094,1010.9457,850.245,1
k7255,38.1903,189.0165,1
k3235,44.8135,108.0116,0
k5345,60.2536,215.0052,0
k700,73.2069,125.5807,0
k6826,73.0068,86.0712,1
k6355,35.0892,184.34,1
k6326,26.9258,100.7435,0
k1315,53.4649,184.8276,0
k63,61.6299,110.0,0
k1544,64.5174,97.0,1
k1425,26.4622,114.0537,0
k6628,64.9038,233.0161,1
k282,47.1222,150.5033,1
k3534,86.5867,146.1651,0
k7395,69.7209,229.2477,0
k3665,69.5072,124.5361,0
k2176,71.437,245.1989,1
k340,133.0338,406.9843,0
k5559,25.045,178.7358,1
k5375,13.6473,241.5186,0
k6150,50.3612,191.0,0
k3058,92.5486,264.0573,0
k1291,91.0014,162.0031,1
k4161,76.9025,114.4246,0
k2418,85.1499,298.0759,0
k2092,40.9542,187.1069,0
k4923,34.7311,172.1918,0
k4248,111.2621,622.761,1
k6541,13.4629,156.2314,0
k7466,73.4932,293.1092,1
k5744,21.1896,225.0028,0
k5713,8.3217,580.8548,1
k227,98.6027,177.6042,1
k7148,32.0156,29.5169,0
k5300,76.6893,342.7922,0
k1999,36.0347,141.8529,1
k3697,63.1862,89.9389,1
k3705,46.4004,506.0089,1
k5866,44.2295,136.7644,0
k7301,92.5014,182.5829,0
k3791,44.365,578.2173,1
k252,66.3871,96.3146,0
k819,81.1942,207.5488,0
k7012,4.3012,127.4402,0
k1912,115.2313,159.8452,0
k5017,28.1514,213.9585,0
k2077,14.9164,193.5885,0
k6991,56.5265,288.0508,0
k2284,38.5032,56.5354,0
k7419,71.5437,109.573,1
k4713,88.4562,128.0625,0
k6944,93.3876,89.0505,0
k5219,114.8564,172.9227,0
k712,36.5855,209.571,0
k6664,68.9384,783.0704,0
k740,70.5762,199.6509,0
k1969,79.6068,154.9653,1
k5877,81.9054,191.654,1
k3313,61.3861,126.0724,0
k3981,34.3001,724.1768,0
k2547,18.4391,236.3906,1
k4181,59.7537,192.2531,0
k5529,118.4451,58.8154,1
k2320,2.0616,199.2699,0
k5645,98.1033,98.1122,1
k1068,37.3965,99.193,1
k296,58.5171,144.17,1
k6528,56.1093,111.0281,0
k6039,86.0233,99.6657,0
k3781,79.3757,211.1333,0
k855,128.1425,425.4703,0
k3302,51.6841,195.075,1
k7098,12.5897,161.311,0
k4432,67.8178,101.4938,0
k4950,136.1552,207.9663,0
k3497,94.2245,113.5837,0
k3883,68.9638,110.6368,1
k4560,25.005,152.5549,0
k5890,72.0035,145.0422,1
k4676,22.8965,329.6673,0
k4732,37.9012,160.5895,0
k695,95.0474,579.1032,1
k3317,96.1574,124.5321,1
k1016,5.5902,198.7719,0
k6992,32.8101,117.5043,1
k3790,38.5778,57.0548,1
k6395,109.4646,244.778,1
k5433,71.6886,690.0355,0
k7273,82.7798,491.2222,0
k5492,186.4705,245.0862,0
k2353,77.5016,136.8,0
k4888,41.1886,67.0671,0
k5562,24.5051,67.0914,0
k7049,52.5856,158.7844,0
k4247,72.7908,296.928,0
k1941,84.8646,44.78,0
k3841,43.6578,267.0117,0
k495,61.0512,278.6149,0
k1974,84.3045,328.7191,0
k5051,47.4684,172.1424,1
k3817,21.587,92.5486,0
k3813,69.0018,178.514,0
k4601,80.6877,517.2316,1
k143,39.3192,84.0729,1
k2391,48.5412,243.654,0
k6130,50.1224,117.5383,0
k7047,73.1642,97.7164,1
k6394,39.6989,184.1121,0
k186,94.1116,801.2219,0
k943,67.0392,1452.9874,0
k1660,82.8402,707.356,1
k6995,76.5016,453.6722,1
k552,94.3398,410.8637,1
k5666,49.2062,283.893,0
k7439,84.5281,137.4627,0
k7521,46.3816,230.2851,0
k2437,94.2444,299.2161,0
k6007,44.5449,96.5829,0
k5702,94.1409,148.0135,0
k2918,103.2109,84.9779,0
k3912,40.1123,80.0765,0
k2104,73.6699,150.3671,0
k1336,5.5902,813.0781,1
k7126,35.4401,84.5931,1
k1396,82.8025,298.862,1
k4481,71.1688,0.0,0
k4235,25.318,78.5143,0
k5616,46.0679,165.5008,0
k1552,71.0387,628.0263,0
k135,34.6591,68.884,0
k4062,48.9004,263.257,1
k469,78.4618,152.5819,0
k2765,95.606,233.8616,0
k2194,16.6208,202.9495,0
k2876,6.5765,502.5062,1
k3696,51.4782,160.7809,1
k2651,61.002,66.3363,1
k7309,43.0726,201.1796,0
k5418,76.787,163.0008,0
k571,55.509,369.3812,1
k458,68.2495,222.7717,1
k3015,19.78,274.6643,0
k5505,74.2428,319.188,1
k4337,42.8544,138.2624,0
k4675,1105.9508,1591.8029,1
k6148,58.8069,89.8846,0
k7402,118.8465,119.0851,1
k4446,54.2333,119.3786,1
k5786,1034.1992,1000.2986,0
k7328,128.7187,448.0904,0
k6350,58.5342,447.1233,1
k5792,24.8244,228.1283,0
k7219,54.3438,71.9253,0
k738,33.0151,316.0479,0
k703,96.9807,139.9035,0
k4835,83.3802,189.3621,0
k5399,32.8976,141.8185,0
k3837,48.3141,119.148,0
k2631,52.6925,144.5216,0
k5113,49.6588,205.0494,0
k4131,76.0543,471.9883,1
k4909,79.0142,207.0441,0
k1220,28.1114,246.1229,1
k2800,83.3262,205.6502,0
k5382,47.5237,130.8606,0
k4212,66.9104,518.5022,0
k4458,31.257,356.7948,0
k2356,31.1849,306.9796,1
k5231,74.0608,182.6034,0
k2587,61.9536,101.6366,1
k3560,17.9025,314.331,1
k1033,80.5621,1121.4024,0
k3442,73.1249,116.2497,1
k5449,48.0416,203.2978,0
k4838,51.0,94.3835,1
k6340,73.5833,147.5076,1
k2555,22.1923,243.6847,1
k1736,138.4783,139.7033,1
k7604,58.2344,55.9732,1
k3172,70.7142,345.3259,0
k6913,49.3356,323.7901,0
k1510,69.0959,86.0058,0
k1322,82.1523,151.8898,0
k4305,81.4877,576.5137,0
k1585,64.8093,135.356,0
k2872,48.5644,231.6948,1
k6205,85.0,258.0514,0
k5671,161.623,211.3534,1
k2480,55.8144,321.753,1
k5520,85.1601,137.5227,1
k6994,38.7363,183.0983,0
k6484,110.6526,289.5004,1
k2996,63.5079,108.2959,1
k3446,54.8293,70.0874,1
k5938,36.8816,87.9616,1
k4094,54.1202,101.3903,0
k427,99.0051,806.3723,0
k7178,70.9524,160.8182,1
k5625,62.3879,3.6056,1
k1984,72.8869,131.577,0
k311,48.3451,151.4373,1
k5619,94.7972,144.6695,1
k6643,14.7139,123.1016,0
k5446,33.6155,29.0947,1
k4910,37.663,751.3809,1
k1108,46.3816,326.531,0
k3805,17.4141,225.5355,1
k6016,158.155,339.6472,0
k6453,80.604,0.0,0
k7114,77.8412,88.6129,0
k1434,55.084,207.4729,0
k4535,57.0789,288.4441,0
k3729,42.9913,98.6268,0
k4928,63.4054,666.9501,1
k1870,35.107,355.1479,0
k7560,94.8683,388.5051,0
k2171,91.6965,174.5029,0
k6910,21.9829,93.4692,0
k7123,9.0139,187.6306,1
k203,73.2069,199.5858,0
k4809,41.0,258.774,0
k6,37.1652,80.6226,1
k6960,113.3986,394.5155,0
k4221,52.0024,380.659,0
k4662,88.1547,280.9026,1
k5962,79.0728,86.6747,0
k5606,56.5,208.1015,0
k6671,68.7968,0.0,0
k4747,68.6477,56.2694,0
k2215,61.0328,96.1067,0
k3463,15.0083,58.1055,0
k3561,106.0189,80.6381,0
k6745,92.9852,321.5004,0
k326,41.3824,307.4703,0
k553,39.6011,75.9605,0
k3743,142.0713,534.6833,0
k5627,59.4517,105.5746,0
k4687,23.7592,241.5186,0
k6357,81.7863,210.965,1
k541,6.9462,107.4826,0
k3341,55.9151,109.6141,1
k3257,71.5856,63.0734,1
k4720,80.1265,155.6157,0
k3177,136.5586,291.4125,1
k2202,20.6155,0.0,1
k772,99.7459,658.7118,0
k6852,57.5348,497.0362,1
k6829,91.2812,41.8151,1
k4391,68.4635,200.8015,0
k1327,29.8412,81.8551,0
k1311,58.258,51.7228,0
k5330,54.8019,384.7184,0
k710,42.5735,187.7472,0
k6152,44.2945,607.1822,0
k3893,31.6938,421.6008,0
k4618,74.4261,179.0112,0
k6097,55.2472,110.151,0
k3754,37.9012,104.6721,0
k6438,21.1483,190.0539,0
k4011,96.6863,135.9458,1
k2229,48.2701,353.0287,0
k472,59.5525,122.451,1
k1162,54.171,256.4888,0
k3421,64.7611,222.509,0
k2266,159.249,191.5131,1
k7120,37.726,423.7313,1
k3242,87.9801,200.0531,0
k5360,36.5,132.8053,0
k1725,61.8809,97.0696,1
k3339,51.1297,0.0,0
k4052,22.5,68.5584,0
k3061,81.8841,327.9489,0
k3154,33.6155,180.5028,0
k3759,37.5533,201.575,0
k2803,46.3276,196.0057,0
k6620,84.9264,187.5613,0
k1960,34.3293,314.6824,0
k5407,5.0249,217.0576,0
k3182,113.0011,194.0103,0
k997,143.0044,0.0,1
k5573,50.1224,163.0,1
k7319,49.7695,134.0121,0
k2686,82.5651,170.0118,0
k7499,77.8155,79.0142,0
k4876,111.4462,168.7965,1
k2114,12.6194,119.877,0
k3116,42.003,435.9014,0
k3776,173.572,208.0487,0
k239,60.8482,0.0,0
k1901,42.2995,584.2418,1
k7586,40.3887,469.3967,0
k1598,53.6004,160.05,0
k3997,36.0555,328.1421,1
k6330,68.8567,59.8018,1
k5260,47.9009,541.6013,0
k320,58.4209,164.6003,1
k1483,39.7555,58.6366,1
k701,52.0601,140.1517,0
k6792,168.8083,406.6771,0
k7116,118.5675,440.0821,1
k2891,51.5461,197.851,0
k4860,53.8075,152.7956,1
k4390,28.1514,256.1411,0
k1429,1004.0997,936.2094,0
k3091,102.7631,62.9007,1
k2576,79.2465,138.0906,0
k7109,15.5242,110.5486,1
k4441,35.5598,214.0707,0
k3968,42.0743,251.8238,0
k1683,48.0937,161.6052,0
k4667,82.8689,304.943,1
k1056,46.5188,97.788,0
k2231,33.7083,93.9601,0
k2717,130.1586,267.5565,0
k6093,36.773,133.1813,0
k6197,54.5,130.7765,1
k4746,137.9801,536.0784,0
k2268,96.0833,100.6541,1
k3800,155.6639,363.6661,0
k1833,62.0081,234.5021,1
k5583,14.0801,237.4031,1
k5102,28.0713,244.9908,0
k5991,77.5016,163.8063,0
k6946,42.3586,495.4203,0
k1658,28.2179,369.7465,0
k2108,33.8711,286.507,0
k1414,49.1172,235.2297,0
k2782,43.7321,846.7628,0
k6396,28.64,82.1736,1
k456,70.9454,233.8568,0
k7389,12.3693,638.1618,1
k6307,121.1291,981.6314,1
k2969,42.5,137.5354,0
k6183,62.3939,88.7257,1
k2763,80.9969,297.0038,0
k1877,143.0874,156.205,0
k3501,72.0069,118.6054,1
k5961,76.397,88.8735,1
k7132,75.9605,203.0548,0
k6738,54.5711,100.5609,0
k6279,59.927,43.2348,0
k761,131.4962,558.2902,0
k6616,42.5441,121.2023,0
k1316,53.5374,102.1482,1
k5503,56.5265,0.0,0
k149,75.1532,176.0575,1
k2706,36.1836,188.9874,0
k397,22.3271,408.0668,1
k3018,93.2966,71.332,1
k3533,83.3142,219.5023,0
k1276,62.0725,140.1856,0
k1306,15.0416,202.4846,1
k1763,59.9354,68.8368,1
k7125,74.6358,157.0796,1
k7233,40.3299,101.0161,1
k757,20.1122,500.536,0
k4426,91.7401,128.1766,1
k6621,86.2279,165.0485,0
k478,67.0168,0.0,1
k4434,69.5072,291.5617,1
k5266,44.9444,102.0306,1
k7070,78.5016,175.1207,0
k6419,56.8177,135.9062,1
k4300,36.6742,114.0175,0
k3898,64.6239,94.012,1
k6176,92.5,55.5563,1
k1010,73.1642,294.5819,0
k5019,52.6925,117.9841,0
k5868,25.6223,698.5517,1
k4206,98.5089,125.1259,0
k7010,80.0656,129.8249,0
k565,68.2221,396.2783,0
k3939,101.7853,429.3673,1
k2625,129.555,390.9735,1
k3787,6.5765,129.1375,1
k4949,70.342,74.2849,0
k2785,107.8483,156.0032,0
k591,64.2223,193.0784,0
k4200,93.0228,217.0184,0
k5194,100.1012,426.5563,0
k4381,95.0789,177.1588,0
k763,8.1394,122.5408,1
k6602,17.2409,465.758,0
k3713,43.2782,216.037,0
k2959,49.6236,69.3055,0
k4521,67.4129,292.767,0
k4288,91.1373,277.3793,1
k15,44.3847,115.1271,1
k2567,56.3072,170.7352,0
k223,21.6333,70.2602,0
k5475,50.9902,190.5026,0
k2671,57.2713,178.5252,0
k3708,93.2631,561.1,1
k2809,51.3079,188.908,0
k7473,32.0039,94.5476,0
k4420,68.0018,132.0606,0
k6954,32.2374,223.1636,0
k3415,32.1753,148.1022,1
k856,54.7768,136.0744,1
k7451,24.3311,361.8764,0
k4812,83.6481,197.5152,0
k4492,64.9038,115.9062,0
k6151,115.6774,698.7331,1
k7602,52.6711,92.5419,0
k879,37.4833,44.3847,0
k6288,23.4094,104.2845,0
k2337,41.3189,136.4597,0
k6124,57.4891,125.4193,0
k836,56.9495,58.5021,1
k709,152.6385,707.5373,0
k7241,32.596,143.5871,0
k6354,34.6771,311.6769,0
k4459,48.0104,148.3139,0
k5458,53.0094,153.8059,0
k5662,158.8978,163.5619,0
k2326,81.4816,77.1314,1
k2274,58.2344,175.035,1
k1297,86.7439,463.132,0
k6349,123.4909,149.688,0
k3055,94.1488,357.8243,1
k7424,73.8664,315.0571,0
k2454,53.6004,99.8424,0
k3583,74.7412,128.0791,1
k2858,58.0022,135.2036,0
k2124,13.3135,203.0794,1
k4044,30.9233,692.9203,1
k2805,72.4655,101.1781,0
k3849,52.6522,195.1442,1
k5093,40.2523,126.58,0
k1197,16.9853,40.2523,0
k4841,81.5552,187.6006,0
k98,29.6015,210.1773,1
